BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSOIN;ADMIN;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2024;260000823;260003264;2500;;;0;0;0.88;9.23;;16.7;4.3;0.03;;0.42;31.56;0.87;0.13;1;;;32.56
Q24;2024;260000823;260003264;9999;3.86;0.83;66.79;71.48;25.67;348.28;3.32;85.67;67.15;48.41;;18.78;597.28;24.97;24;48.97;5.42;67.72;790.87
Q24;2024;260001631;380793802;1000;;;4.41;4.41;;;;;3.98;;;0.7;4.68;;;;1.61;;10.7
Q24;2024;260001631;380793802;2000;;;;;1;29.62;;7.47;;;;;38.09;;;;;;38.09
Q24;2024;260001631;380793802;2100;;;;;1;29.62;;7.47;;;;;38.09;;;;;;38.09
Q24;2024;260001631;380793802;9999;;;4.41;4.41;1;29.62;;7.47;3.98;;;0.7;42.77;;;;1.61;;48.79
Q24;2024;260003017;260000781;1000;3;;31.06;34.06;;;;;;;;;;;;;;;34.06
Q24;2024;260003017;260000781;2000;;;;;2.27;64.7;2.35;33.81;14.96;0.5;;1.31;119.9;;0.5;0.5;5.64;9.05;135.09
Q24;2024;260003017;260000781;2100;;;;;2.27;64.7;2.35;33.81;14.96;0.5;;1.31;119.9;;0.5;0.5;5.64;9.05;135.09
Q24;2024;260003017;260000781;9999;3;;31.06;34.06;2.27;64.7;2.35;33.81;14.96;0.5;;1.31;119.9;;0.5;0.5;5.64;9.05;169.15
Q24;2024;260003157;070001649;2000;;;8.55;8.55;;;;;;;;;;;;;26.32;;34.87
Q24;2024;260003157;070001649;2100;;;8.55;8.55;;;;;;;;;;;;;26.32;;34.87
Q24;2024;260003157;070001649;9999;;;8.55;8.55;;;;;;;;;;;;;26.32;;34.87
Q24;2024;260003215;380793802;1000;;;3;3;;;;;6.09;;;;6.09;;0.8;0.8;1;;10.89
Q24;2024;260003215;380793802;2000;;;;;1;22.38;;3.15;;0.07;;0.73;27.33;;;;;;27.33
Q24;2024;260003215;380793802;2100;;;;;1;22.38;;3.15;;0.07;;0.73;27.33;;;;;;27.33
Q24;2024;260003215;380793802;9999;;;3;3;1;22.38;;3.15;6.09;0.07;;0.73;33.42;;0.8;0.8;1;;38.22
Q24;2024;260006267;070000245;1000;;;5.52;5.52;;;;;;;;;;;;;;;5.52
Q24;2024;260006267;070000245;2000;;;4.33;4.33;2;41.39;;37.03;2.53;0.76;;4.73;88.44;;0.96;0.96;2.08;;95.81
Q24;2024;260006267;070000245;2100;;;4.33;4.33;1;25.82;;16.59;1.53;0.76;;;45.7;;;;2.08;;52.11
Q24;2024;260006267;070000245;2400;;;;;1;15.57;;20.44;1;;;4.73;42.74;;0.96;0.96;;;43.7
Q24;2024;260006267;070000245;9999;;;9.85;9.85;2;41.39;;37.03;2.53;0.76;;4.73;88.44;;0.96;0.96;2.08;;101.33
Q24;2024;260006820;380793802;1000;;;1.51;1.51;;;;;1.05;;;;1.05;;;;1;;3.56
Q24;2024;260006820;380793802;2000;;;;;0.39;8.51;;;;;;;8.9;;;;;;8.9
Q24;2024;260006820;380793802;2100;;;;;0.39;8.51;;;;;;;8.9;;;;;;8.9
Q24;2024;260006820;380793802;9999;;;1.51;1.51;0.39;8.51;;;1.05;;;;9.95;;;;1;;12.46
Q24;2024;260010418;690796552;1000;;;0.2;0.2;;;;;;;;;;;;;;1;1.2
Q24;2024;260010418;690796552;2000;;;;;0.47;6.41;;;;;;;6.88;;;;;;6.88
Q24;2024;260010418;690796552;2100;;;;;0.47;6.41;;;;;;;6.88;;;;;;6.88
Q24;2024;260010418;690796552;9999;;;0.2;0.2;0.47;6.41;;;;;;;6.88;;;;;1;8.08
Q24;2024;260012760;690796552;1000;;;0.29;0.29;;;;;;;;;;;;;;;0.29
Q24;2024;260012760;690796552;2000;;;;;0.32;1;;;;;;;1.32;;;;;;1.32
Q24;2024;260012760;690796552;2100;;;;;0.32;1;;;;;;;1.32;;;;;;1.32
Q24;2024;260012760;690796552;9999;;;0.29;0.29;0.32;1;;;;;;;1.32;;;;;;1.61
Q24;2024;260016993;380793802;2000;;;;;;1.21;;;;;;;1.21;;;;;;1.21
Q24;2024;260016993;380793802;2100;;;;;;1.21;;;;;;;1.21;;;;;;1.21
Q24;2024;260016993;380793802;9999;;;;;;1.21;;;;;;;1.21;;;;;;1.21
Q24;2024;260017454;260016761;2000;3.5;;10.85;14.35;5.12;27.15;;27.16;9.11;2;;22.94;93.48;;1.02;1.02;2.49;19.3;130.64
Q24;2024;260017454;260016761;2400;3.5;;10.85;14.35;5.12;27.15;;27.16;9.11;2;;22.94;93.48;;1.02;1.02;2.49;19.3;130.64
Q24;2024;260017454;260016761;9999;3.5;;10.85;14.35;5.12;27.15;;27.16;9.11;2;;22.94;93.48;;1.02;1.02;2.49;19.3;130.64
Q24;2024;260021688;380793802;1000;;;1.11;1.11;;;;;;;;;;;;;;1;2.11
Q24;2024;260021688;380793802;2000;;;;;0.41;11.54;;;;;;;11.95;;;;;;11.95
Q24;2024;260021688;380793802;2100;;;;;0.41;11.54;;;;;;;11.95;;;;;;11.95
Q24;2024;260021688;380793802;9999;;;1.11;1.11;0.41;11.54;;;;;;;11.95;;;;;1;14.06
Q24;2024;260021795;930019484;2000;6.08;;20.7;26.78;3.48;30.45;;37.68;17.33;3.36;;37.05;129.35;1.28;3.33;4.61;2.27;4.65;167.66
Q24;2024;260021795;930019484;2400;6.08;;20.7;26.78;3.48;30.45;;37.68;17.33;3.36;;37.05;129.35;1.28;3.33;4.61;2.27;4.65;167.66
Q24;2024;260021795;930019484;9999;6.08;;20.7;26.78;3.48;30.45;;37.68;17.33;3.36;;37.05;129.35;1.28;3.33;4.61;2.27;4.65;167.66
Q24;2024;260023148;630786754;2000;;;5.11;5.11;2.29;24.85;;;;7.96;;3.16;38.26;0.46;0.2;0.66;;;44.03
Q24;2024;260023148;630786754;2200;;;5.11;5.11;2.29;24.85;;;;7.96;;3.16;38.26;0.46;0.2;0.66;;;44.03
Q24;2024;260023148;630786754;9999;;;5.11;5.11;2.29;24.85;;;;7.96;;3.16;38.26;0.46;0.2;0.66;;;44.03
Q24;2024;270000045;270000060;1000;2;;42.82;44.82;4.28;7.32;;8.48;7.03;0.18;;0.14;27.43;1.87;1.33;3.2;0.63;36.47;112.55
Q24;2024;270000045;270000060;2000;;;26.25;26.25;5.35;72.91;7.07;90.15;5.74;2.15;4.53;2.51;190.41;0.58;;0.58;12.57;4.82;234.63
Q24;2024;270000045;270000060;2100;;;25.43;25.43;4.35;66.46;7.07;77.7;5.74;1.65;4.53;2.39;169.89;0.11;;0.11;12.57;4.82;212.82
Q24;2024;270000045;270000060;2400;;;0.82;0.82;1;6.45;;12.45;;0.5;;0.12;20.52;0.47;;0.47;;;21.81
Q24;2024;270000045;270000060;9999;2;;69.07;71.07;9.63;80.23;7.07;98.63;12.77;2.33;4.53;2.65;217.84;2.45;1.33;3.78;13.2;41.29;347.18
Q24;2024;270000326;270000680;1000;;;;;;;;;;;;;;;;;;5.41;5.41
Q24;2024;270000326;270000680;2000;1.15;1;37.82;39.97;5.3;58.86;7.9;32.56;25.35;0.4;;;130.37;;;;3.96;;174.3
Q24;2024;270000326;270000680;2100;1.15;1;37.82;39.97;5.3;58.86;7.9;32.56;25.35;0.4;;;130.37;;;;3.96;;174.3
Q24;2024;270000326;270000680;9999;1.15;1;37.82;39.97;5.3;58.86;7.9;32.56;25.35;0.4;;;130.37;;;;3.96;5.41;179.71
Q24;2024;270000342;920030269;2000;3.71;;6.95;10.66;4.02;21.52;;35.28;19.17;2.55;;15.61;98.15;0.89;1.42;2.31;1;13.66;125.78
Q24;2024;270000342;920030269;2400;3.71;;6.95;10.66;4.02;21.52;;35.28;19.17;2.55;;15.61;98.15;0.89;1.42;2.31;1;13.66;125.78
Q24;2024;270000342;920030269;9999;3.71;;6.95;10.66;4.02;21.52;;35.28;19.17;2.55;;15.61;98.15;0.89;1.42;2.31;1;13.66;125.78
Q24;2024;270000359;270023724;1000;8.28;1;107.81;117.09;8.05;46.18;1.62;44.65;21.36;3.9;1;;126.76;2.42;8.59;11.01;10.33;127.55;392.74
Q24;2024;270000359;270023724;2000;;;147.63;147.63;14.27;363.76;40.19;349.76;82.87;11.86;31.62;11.29;905.62;2.46;0.54;3;84.53;25.92;1166.7
Q24;2024;270000359;270023724;2100;;;147.63;147.63;14.27;363.76;40.19;349.76;82.87;11.86;31.62;11.29;905.62;2.46;0.54;3;84.53;25.92;1166.7
Q24;2024;270000359;270023724;9999;8.28;1;255.44;264.72;22.32;409.94;41.81;394.41;104.23;15.76;32.62;11.29;1032.38;4.88;9.13;14.01;94.86;153.47;1559.44
Q24;2024;270000367;270000086;1000;2;;39.24;41.24;0.91;9.24;0.21;29.79;6.21;0.85;0.2;1.71;49.12;0;0.93;0.93;2.16;37.12;130.57
Q24;2024;270000367;270000086;2000;0;;15.97;15.97;3.65;69.5;9.01;100.96;2.91;0.9;8.13;0.45;195.51;1.5;0.69;2.19;24.17;5.17;243.01
Q24;2024;270000367;270000086;2100;0;;14.77;14.77;1.94;50.98;9.01;53.85;2.54;0.37;8.13;0.45;127.27;0;0.49;0.49;24.17;4.12;170.82
Q24;2024;270000367;270000086;2400;0;;1;1;1.02;10;0;17.56;0;0.4;0;0;28.98;1;0;1;0;0.17;31.15
Q24;2024;270000367;270000086;2500;0;;0.2;0.2;0.69;8.52;0;29.55;0.37;0.13;0;0;39.26;0.5;0.2;0.7;0;0.88;41.04
Q24;2024;270000367;270000086;9999;2;;55.21;57.21;4.56;78.74;9.22;130.75;9.12;1.75;8.33;2.16;244.63;1.5;1.62;3.12;26.33;42.29;373.58
Q24;2024;270000391;760024042;1000;;;17.31;17.31;1;2.48;;1.04;0.38;;;0.66;5.56;;0.21;0.21;0.09;8.05;31.22
Q24;2024;270000391;760024042;2000;;;8.52;8.52;6.13;47.91;;50.71;17.54;1.35;;7.56;131.2;1.05;3.79;4.84;3.99;1;149.55
Q24;2024;270000391;760024042;2100;;;6.65;6.65;2.93;33.64;;30.01;10.84;1;;0.66;79.08;;3.79;3.79;3.99;;93.51
Q24;2024;270000391;760024042;2400;;;1.87;1.87;3.2;14.27;;20.7;6.7;0.35;;6.9;52.12;1.05;;1.05;;1;56.04
Q24;2024;270000391;760024042;9999;;;25.83;25.83;7.13;50.39;;51.75;17.92;1.35;;8.22;136.76;1.05;4;5.05;4.08;9.05;180.77
Q24;2024;270000417;760025734;1000;3;;9.93;12.93;;;;;;;;;;;;;;4.2;17.13
Q24;2024;270000417;760025734;2000;;;;;2;17.07;;24.73;11.38;0.43;;3.69;59.3;2.52;1.66;4.18;1.85;;65.33
Q24;2024;270000417;760025734;2400;;;;;2;17.07;;24.73;11.38;0.43;;3.69;59.3;2.52;1.66;4.18;1.85;;65.33
Q24;2024;270000417;760025734;9999;3;;9.93;12.93;2;17.07;;24.73;11.38;0.43;;3.69;59.3;2.52;1.66;4.18;1.85;4.2;82.46
Q24;2024;270000425;270000102;1000;;;33.55;33.55;3.75;22.9;;30.06;13.11;1.36;;0.44;71.62;;;;6.79;31.34;143.3
Q24;2024;270000425;270000102;2000;;;18.69;18.69;6.25;61.78;0.08;76.94;21.17;2.05;;8.47;176.74;1.53;3.76;5.29;8.8;3;212.52
Q24;2024;270000425;270000102;2100;;;17.51;17.51;4.5;48.34;0.08;45.06;11.13;1.76;;7.85;118.72;1.36;3.76;5.12;8.8;1;151.15
Q24;2024;270000425;270000102;2400;;;1;1;0.65;8.58;;17.68;2.68;0.18;;0.62;30.39;0.17;;0.17;;2;33.56
Q24;2024;270000425;270000102;2500;;;0.18;0.18;1.1;4.86;;14.2;7.36;0.11;;;27.63;;;;;;27.81
Q24;2024;270000425;270000102;9999;;;52.24;52.24;10;84.68;0.08;107;34.28;3.41;;8.91;248.36;1.53;3.76;5.29;15.59;34.34;355.82
Q24;2024;270000441;270000110;1000;1;;30.12;31.12;3.22;2.97;;8.89;3.74;1.25;;1.18;21.25;;2.2;2.2;5.25;34.73;94.55
Q24;2024;270000441;270000110;2000;;;7.73;7.73;4.7;55.28;;71.9;23.25;1.6;1.11;1.78;159.62;;;;5.63;;172.98
Q24;2024;270000441;270000110;2100;;;4.99;4.99;3.11;27.28;;32.32;3.84;0.9;1.11;0.86;69.42;;;;5.24;;79.65
Q24;2024;270000441;270000110;2300;;;1;1;1.2;6.77;;6.46;;0.2;;;14.63;;;;;;15.63
Q24;2024;270000441;270000110;2400;;;1.48;1.48;;10.14;;10.5;4.77;0.5;;0.86;26.77;;;;;;28.25
Q24;2024;270000441;270000110;2500;;;0.26;0.26;0.39;11.09;;22.62;14.64;;;0.06;48.8;;;;0.39;;49.45
Q24;2024;270000441;270000110;9999;1;;37.85;38.85;7.92;58.25;;80.79;26.99;2.85;1.11;2.96;180.87;;2.2;2.2;10.88;34.73;267.53
Q24;2024;270000458;270023724;1000;0.23;;18.01;18.24;3;8.55;0.17;12.34;2.17;0.1;;;26.33;0.41;2.86;3.27;0.33;41.04;89.21
Q24;2024;270000458;270023724;2000;;;34.4;34.4;7;100.42;15.04;124.82;28.78;3.3;12.56;4.14;296.06;;;;28.26;1;359.72
Q24;2024;270000458;270023724;2100;;;34.03;34.03;6.05;94.02;15.04;109.73;28.78;2.7;12.56;4.1;272.98;;;;28.26;1;336.27
Q24;2024;270000458;270023724;2400;;;0.37;0.37;0.95;6.4;;15.09;;0.6;;0.04;23.08;;;;;;23.45
Q24;2024;270000458;270023724;9999;0.23;;52.41;52.64;10;108.97;15.21;137.16;30.95;3.4;12.56;4.14;322.39;0.41;2.86;3.27;28.59;42.04;448.93
Q24;2024;270000474;270000136;1000;1;;5.99;6.99;;;;0.06;;;;;0.06;;0.03;0.03;0.11;14.21;21.4
Q24;2024;270000474;270000136;2000;;;1;1;0.5;7.91;;11;0.08;0.3;;1.37;21.16;;0.4;0.4;2.61;;25.17
Q24;2024;270000474;270000136;2400;;;1;1;0.5;7.91;;11;0.08;0.3;;1.37;21.16;;0.4;0.4;2.61;;25.17
Q24;2024;270000474;270000136;9999;1;;6.99;7.99;0.5;7.91;;11.06;0.08;0.3;;1.37;21.22;;0.43;0.43;2.72;14.21;46.57
Q24;2024;270000482;270000144;1000;;;10.62;10.62;;;;;;;;;;;;;;28.7;39.32
Q24;2024;270000482;270000144;2000;;;;;1;7.46;;6.2;4.21;0.46;;0.85;20.18;;0.59;0.59;0.34;;21.11
Q24;2024;270000482;270000144;2400;;;;;1;7.46;;6.2;4.21;0.46;;0.85;20.18;;0.59;0.59;0.34;;21.11
Q24;2024;270000482;270000144;9999;;;10.62;10.62;1;7.46;;6.2;4.21;0.46;;0.85;20.18;;0.59;0.59;0.34;28.7;60.43
Q24;2024;270000516;270000177;1000;;;5.35;5.35;;;;;;;;;;;;;;;5.35
Q24;2024;270000516;270000177;2000;1;;0.75;1.75;1;11.43;;26.1;15.64;0.25;;0.7;55.12;;;;0.5;7.45;64.82
Q24;2024;270000516;270000177;2400;0.5;;0.25;0.75;0.5;6.28;;13.2;6.58;0.1;;0.6;27.26;;;;0.4;2.9;31.31
Q24;2024;270000516;270000177;2500;0.5;;0.5;1;0.5;5.15;;12.9;9.06;0.15;;0.1;27.86;;;;0.1;4.55;33.51
Q24;2024;270000516;270000177;9999;1;;6.1;7.1;1;11.43;;26.1;15.64;0.25;;0.7;55.12;;;;0.5;7.45;70.17
Q24;2024;270000573;270000219;1000;5.11;1;58.26;64.37;0.4;13.42;;10.16;5.19;2.11;;;31.28;1.2;0.6;1.8;;72.5;169.95
Q24;2024;270000573;270000219;2000;;;49.96;49.96;23.99;308.81;1.98;159.32;63.34;57.41;;18.18;633.03;38.84;10.34;49.18;6.84;2.71;741.72
Q24;2024;270000573;270000219;2100;;;1.99;1.99;0.6;;;1.41;;1;;3.77;6.78;;;;5.84;;14.61
Q24;2024;270000573;270000219;2200;;;47.97;47.97;23.39;308.81;1.98;157.91;63.34;56.41;;14.41;626.25;38.84;10.34;49.18;1;2.71;727.11
Q24;2024;270000573;270000219;9999;5.11;1;108.22;114.33;24.39;322.23;1.98;169.48;68.53;59.52;;18.18;664.31;40.04;10.94;50.98;6.84;75.21;911.67
Q24;2024;270000862;270000953;2000;0.44;;11.86;12.3;1.9;11.21;;8.88;13.97;;;;35.96;;;;3.4;2.69;54.35
Q24;2024;270000862;270000953;2100;0.44;;11.86;12.3;1.9;11.21;;8.88;13.97;;;;35.96;;;;3.4;2.69;54.35
Q24;2024;270000862;270000953;9999;0.44;;11.86;12.3;1.9;11.21;;8.88;13.97;;;;35.96;;;;3.4;2.69;54.35
Q24;2024;270000870;920031770;2000;1.32;;1.36;2.68;1.01;8.68;;;4.5;2.64;;2.38;19.21;0.27;0.08;0.35;;6.07;28.31
Q24;2024;270000870;920031770;2400;1.32;;1.36;2.68;1.01;8.68;;;4.5;2.64;;2.38;19.21;0.27;0.08;0.35;;6.07;28.31
Q24;2024;270000870;920031770;9999;1.32;;1.36;2.68;1.01;8.68;;;4.5;2.64;;2.38;19.21;0.27;0.08;0.35;;6.07;28.31
Q24;2024;270000896;930019484;2000;0.78;;11.15;11.93;1;12.83;;23.31;;0.38;;13.46;50.98;;0.46;0.46;0.48;4.7;68.55
Q24;2024;270000896;930019484;2400;0.78;;11.15;11.93;1;12.83;;23.31;;0.38;;13.46;50.98;;0.46;0.46;0.48;4.7;68.55
Q24;2024;270000896;930019484;9999;0.78;;11.15;11.93;1;12.83;;23.31;;0.38;;13.46;50.98;;0.46;0.46;0.48;4.7;68.55
Q24;2024;270000912;750814030;1000;1;;80.49;81.49;;;;;;;;;;;;;;60.33;141.82
Q24;2024;270000912;750814030;2000;;;;;18.49;141.66;1.01;145.12;66.03;12.79;;88.34;473.44;4.9;6.98;11.88;12.51;;497.83
Q24;2024;270000912;750814030;2400;;;;;18.49;141.66;1.01;145.12;66.03;12.79;;88.34;473.44;4.9;6.98;11.88;12.51;;497.83
Q24;2024;270000912;750814030;9999;1;;80.49;81.49;18.49;141.66;1.01;145.12;66.03;12.79;;88.34;473.44;4.9;6.98;11.88;12.51;60.33;639.65
Q24;2024;270016058;750047367;2000;1;;7.8;8.8;;7.8;;5.9;;0.4;;;14.1;;0.6;0.6;;;23.5
Q24;2024;270016058;750047367;2300;1;;7.8;8.8;;7.8;;5.9;;0.4;;;14.1;;0.6;0.6;;;23.5
Q24;2024;270016058;750047367;9999;1;;7.8;8.8;;7.8;;5.9;;0.4;;;14.1;;0.6;0.6;;;23.5
Q24;2024;270017338;140000852;2000;;;;;;0.7;;;;;;;0.7;;;;;;0.7
Q24;2024;270017338;140000852;2100;;;;;;0.7;;;;;;;0.7;;;;;;0.7
Q24;2024;270017338;140000852;9999;;;;;;0.7;;;;;;;0.7;;;;;;0.7
Q24;2024;270017379;140000852;2000;;;;;;3.5;;;;;;;3.5;;;;;;3.5
Q24;2024;270017379;140000852;2100;;;;;;3.5;;;;;;;3.5;;;;;;3.5
Q24;2024;270017379;140000852;9999;;;;;;3.5;;;;;;;3.5;;;;;;3.5
Q24;2024;270017429;140000852;2000;;;;;;4.7;;;;;;;4.7;;;;;;4.7
Q24;2024;270017429;140000852;2100;;;;;;4.7;;;;;;;4.7;;;;;;4.7
Q24;2024;270017429;140000852;9999;;;;;;4.7;;;;;;;4.7;;;;;;4.7
Q24;2024;270017478;140000852;2000;;;;;;4;;;;;;;4;;;;;;4
Q24;2024;270017478;140000852;2100;;;;;;4;;;;;;;4;;;;;;4
Q24;2024;270017478;140000852;9999;;;;;;4;;;;;;;4;;;;;;4
Q24;2024;270021439;270002652;2000;;;4;4;;;;;;;;;;;;;13;1;18
Q24;2024;270021439;270002652;2100;;;4;4;;;;;;;;;;;;;13;1;18
Q24;2024;270021439;270002652;9999;;;4;4;;;;;;;;;;;;;13;1;18
Q24;2024;270025984;270029275;2000;1;;11.17;12.17;1;33.52;;7.5;7.22;1.46;;;50.7;4.8;1.56;6.36;3;11.53;83.76
Q24;2024;270025984;270029275;2200;1;;11.17;12.17;1;33.52;;7.5;7.22;1.46;;;50.7;4.8;1.56;6.36;3;11.53;83.76
Q24;2024;270025984;270029275;9999;1;;11.17;12.17;1;33.52;;7.5;7.22;1.46;;;50.7;4.8;1.56;6.36;3;11.53;83.76
Q24;2024;270026107;270023724;2000;;;1.23;1.23;0.17;6.94;;22.57;3.63;0.64;;0.22;34.17;;0.01;0.01;0.75;0.67;36.83
Q24;2024;270026107;270023724;2500;;;1.23;1.23;0.17;6.94;;22.57;3.63;0.64;;0.22;34.17;;0.01;0.01;0.75;0.67;36.83
Q24;2024;270026107;270023724;9999;;;1.23;1.23;0.17;6.94;;22.57;3.63;0.64;;0.22;34.17;;0.01;0.01;0.75;0.67;36.83
Q24;2024;270027279;270027881;1000;1;;10.24;11.24;2;0.67;;0.4;1.26;;;;4.33;;;;;;15.57
Q24;2024;270027279;270027881;2000;;;;;3;40.27;;28.31;16.71;4.04;;7.68;100.01;1.83;0.04;1.87;1.02;1.83;104.73
Q24;2024;270027279;270027881;2200;;;;;3;40.27;;28.31;16.71;4.04;;7.68;100.01;1.83;0.04;1.87;1.02;1.83;104.73
Q24;2024;270027279;270027881;9999;1;;10.24;11.24;5;40.94;;28.71;17.97;4.04;;7.68;104.34;1.83;0.04;1.87;1.02;1.83;120.3
Q24;2024;270029416;270000102;1000;;;0.06;0.06;;0.19;;0.34;;;;;0.53;;;;;;0.59
Q24;2024;270029416;270000102;2000;;;0.8;0.8;0.5;11.34;;9.94;;0.47;;0.3;22.55;;;;;0.3;23.65
Q24;2024;270029416;270000102;2300;;;0.8;0.8;0.5;11.34;;9.94;;0.47;;0.3;22.55;;;;;0.3;23.65
Q24;2024;270029416;270000102;9999;;;0.86;0.86;0.5;11.53;;10.28;;0.47;;0.3;23.08;;;;;0.3;24.24
Q24;2024;280000043;280000134;1000;;;1;1;;;;3.83;0.34;;;;4.17;;;;0.5;5.29;10.96
Q24;2024;280000043;280000134;2000;;;3.66;3.66;2.09;18.07;;38.39;5.54;0.2;;1.24;65.53;1;1.86;2.86;;;72.05
Q24;2024;280000043;280000134;2100;;;1.8;1.8;;3.46;;;;;;;3.46;;1.36;1.36;;;6.62
Q24;2024;280000043;280000134;2400;;;1.86;1.86;2.09;14.61;;38.39;5.54;0.2;;1.24;62.07;1;0.5;1.5;;;65.43
Q24;2024;280000043;280000134;9999;;;4.66;4.66;2.09;18.07;;42.22;5.88;0.2;;1.24;69.7;1;1.86;2.86;0.5;5.29;83.01
Q24;2024;280000050;280000142;1000;4.61;;43.53;48.14;6.14;11.68;;7.78;2.92;0.46;;1.5;30.48;1.6;1;2.6;1.97;64.89;148.08
Q24;2024;280000050;280000142;2000;0.3;;24.11;24.41;11.31;181.06;1.33;87.97;72.45;19.1;;11.73;384.95;19.23;6.68;25.91;5.37;5.9;446.54
Q24;2024;280000050;280000142;2200;;;23.51;23.51;10.31;173.77;1.33;69.38;56.93;19.1;;11.73;342.55;18.23;6.63;24.86;5.37;5.9;402.19
Q24;2024;280000050;280000142;2500;0.3;;0.6;0.9;1;7.29;;18.59;15.52;0;;;42.4;1;0.05;1.05;0;0;44.35
Q24;2024;280000050;280000142;9999;4.91;;67.64;72.55;17.45;192.74;1.33;95.75;75.37;19.56;;13.23;415.43;20.83;7.68;28.51;7.34;70.79;594.62
Q24;2024;280000084;280000183;1000;4.48;;79.06;83.54;4.07;23.98;0;38.64;22.52;0.65;0;0.69;90.55;0;0.62;0.62;2.34;168.49;345.54
Q24;2024;280000084;280000183;2000;0.05;;109.18;109.23;25.02;439.42;38.33;400.96;150.7;22.59;26.38;33.88;1137.28;21.26;11.25;32.51;74.72;21.37;1375.11
Q24;2024;280000084;280000183;2100;0;;90.36;90.36;17.46;315.59;35.97;294.6;95.26;6.52;26.38;5.53;797.31;2.7;4.53;7.23;74.72;18.32;987.94
Q24;2024;280000084;280000183;2200;0;;13.18;13.18;4.65;72.62;2.36;18.74;13.86;12.28;0;7.95;132.46;13.56;4.71;18.27;0;1.97;165.88
Q24;2024;280000084;280000183;2400;0;;3.76;3.76;2.04;38.45;0;54.27;13.86;3.54;0;19.02;131.18;4.5;2.01;6.51;0;1.08;142.53
Q24;2024;280000084;280000183;2500;0.05;;1.88;1.93;0.87;12.76;0;33.35;27.72;0.25;0;1.38;76.33;0.5;0;0.5;0;0;78.76
Q24;2024;280000084;280000183;9999;4.53;;188.24;192.77;29.09;463.4;38.33;439.6;173.22;23.24;26.38;34.57;1227.83;21.26;11.87;33.13;77.06;189.86;1720.65
Q24;2024;280000100;280000225;1000;0.5;;4.2;4.7;;;;1.82;1;;;0.6;3.42;0.75;;0.75;;20.71;29.58
Q24;2024;280000100;280000225;2000;;;0.27;0.27;;11.84;;19.09;5.19;;;0.78;36.9;3.96;;3.96;1.15;2.6;44.88
Q24;2024;280000100;280000225;2100;;;;;;5.22;;4.1;0.71;;;;10.03;1.46;;1.46;1.01;1;13.5
Q24;2024;280000100;280000225;2400;;;0.27;0.27;;2.43;;4.47;0.29;;;0.78;7.97;0.22;;0.22;;1;9.46
Q24;2024;280000100;280000225;2500;;;;;;4.19;;10.52;4.19;;;;18.9;2.28;;2.28;0.14;0.6;21.92
Q24;2024;280000100;280000225;9999;0.5;;4.47;4.97;;11.84;;20.91;6.19;;;1.38;40.32;4.71;;4.71;1.15;23.31;74.46
Q24;2024;280000266;450018106;2000;0.47;;13.78;14.25;3.37;18.84;;28.48;10.22;0.8;;19.27;80.98;;1.76;1.76;3.07;10.41;110.47
Q24;2024;280000266;450018106;2400;0.47;;13.78;14.25;3.37;18.84;;28.48;10.22;0.8;;19.27;80.98;;1.76;1.76;3.07;10.41;110.47
Q24;2024;280000266;450018106;9999;0.47;;13.78;14.25;3.37;18.84;;28.48;10.22;0.8;;19.27;80.98;;1.76;1.76;3.07;10.41;110.47
Q24;2024;280000431;310021167;2000;1;;6.87;7.87;1;15.64;;11.78;11.94;0.07;;5.29;45.72;;0.28;0.28;0.55;7.22;61.64
Q24;2024;280000431;310021167;2400;1;;6.87;7.87;1;15.64;;11.78;11.94;0.07;;5.29;45.72;;0.28;0.28;0.55;7.22;61.64
Q24;2024;280000431;310021167;9999;1;;6.87;7.87;1;15.64;;11.78;11.94;0.07;;5.29;45.72;;0.28;0.28;0.55;7.22;61.64
Q24;2024;280000449;920030269;2000;2.73;;8.09;10.82;2.96;22.46;;45.69;13.73;2.08;;9.99;96.91;5.08;1.89;6.97;1.27;19.21;135.18
Q24;2024;280000449;920030269;2400;2.73;;8.09;10.82;2.96;22.46;;45.69;13.73;2.08;;9.99;96.91;5.08;1.89;6.97;1.27;19.21;135.18
Q24;2024;280000449;920030269;9999;2.73;;8.09;10.82;2.96;22.46;;45.69;13.73;2.08;;9.99;96.91;5.08;1.89;6.97;1.27;19.21;135.18
Q24;2024;280000662;280500075;1000;3;1;35.94;39.94;0.39;4.88;0.28;8.46;1.25;;;1.19;16.45;;;;;55.21;111.6
Q24;2024;280000662;280500075;2000;0.15;;23.94;24.09;4.21;115.96;4.17;113.87;22.21;1.2;3.09;4.9;269.61;1.26;1.88;3.14;22.64;10.74;330.22
Q24;2024;280000662;280500075;2100;;;22.87;22.87;3.21;88.77;4.17;71.31;12.16;1;3.09;2.37;186.08;0.86;1.88;2.74;22.64;9.98;244.31
Q24;2024;280000662;280500075;2400;;;1;1;1;14.76;;26.58;5.08;;;1.43;48.85;0;;0;;;49.85
Q24;2024;280000662;280500075;2500;0.15;;0.07;0.22;;12.43;;15.98;4.97;0.2;;1.1;34.68;0.4;;0.4;;0.76;36.06
