FI;FI_EJ;AN;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFF_INT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL;BOR
010010171;010011559;2022;;;;;;;;;;;;;;;;;;;;;;;;;100;;;100;1023;;;1023;20;;;20;4943;;;4943;4;;4;;;;;;;;;;;;;;;;;;;;;;1034;2;;1034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;1;;;;3;;;;;;;;5;;;;5;0.6;0.6;;;;;0.18;;;;0.78;;;;;30;23;;6;3;62;4;;9;3;1;;;;;2;18;80;;;;26.4;20.37;;5.13;2.31;54.21;3.71;;7.81;2.52;0.59;;;;;1.71;15.75;69.96;;;;;;;;;;;;;;;;;;;;;SYGEN
010011385;210012290;2022;;;;;;;;;;;;;;;;;;;;;695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SYGEN
010011641;010000222;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91;802;439;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;1;;5;;;;;;;;;;;;;3.8;;;;;;;;1.2;;5;;;1;;16;10;14;1;9;51;1;;13;1;1;1;;;;1;17;68;;1;;15.18;10.06;17.6;1.04;10.02;54.9;1;;9.68;0.79;0.79;0.63;;;;1.72;13.82;68.72;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
010780195;010000156;2022;28;69;0;97;3481;5024;0;8505;13387;11848;0;25235;0;33;0;33;0;9392;0;9392;3272;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;23369;0;;;;;;1;1902;;;;;;;;;;;1;3272;0;;0;1;0;0;0;;;3;3;0;0;0;0;;;;;3;;62;0;7;12;31;4;;;;;93;2.8;2.8;0;0;0;0;;;;;2.8;0;;4;8;138;60;20;2;2;234;1;1;29;1;1;6;;1;5;14;58;292;;4.06;7.58;114.56;53.66;17.43;0.93;0.87;199.09;0.73;0.92;21.62;0.39;0.39;6.93;;1.11;3.96;13.68;49.34;248.43;;;;;;;;1;1;1;1;0;1;0;2;0;1;0;11;18;SYGEN
010780203;010010718;2022;26;30;15;71;5544;2483;756;8783;12935;6358;2876;22169;2;28;;30;522;6169;0;6691;26;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;38727;0;;1;0;0;0;1;95;1;723;0;0;0;0;;;;;1;26;0;;0;0;0;0;0;0;0;8;;;2;;;;;2;;10;;24;;11;5;24;5;;;;;48;3.76;;;0.77;;;;;1.72;;5.48;;16;6;4;74;64;44;1;1;210;4;1;35;1;1;5;;;;10;56;266;11.76;5.86;4.11;64.77;46.88;27.77;0.32;0.79;162.26;3.12;1;31.47;0.95;0.95;4.64;;;;8.61;49.79;212.05;;;;;;;;1;1;0;;;;;;;;;6;8;SYGEN
010780278;010783009;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;402;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;6;;;;;;;1;;9;;;;;;;;;;;;;9.33;6.99;;;;;;;0.77;;10.1;;;7;;24;24;39;4;25;123;7;;20;4;3;3;;;;18;52;175;;6.57;;24.44;26.89;45.65;3.87;23.35;130.77;4.4;;15.16;3.02;2.47;1.98;;;;18.55;43.11;173.88;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
010780294;690000278;2022;;;;;;;;;;;;;;;;;;;;;10150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3283;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;0.7;0.2;0.9;;;1;;14;3;;;;18;1;;1;;;;;;;;2;20;;1;;12.88;2.44;;;;16.32;0.1;;0.97;;;0.2;;;;0.2;1.47;17.79;;;;;;;;;;;;;;;;;;;;;SYGEN
010780476;750005068;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;750;1047;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;3;;;;4;;;;;;;;;;;;;1.38;0.34;;;;;2.72;;;;4.1;;;2;;16;19;4;6;6;53;0;;17;24;2;;;;;29;70;123;;1.9;;13.27;15.58;3.8;4.47;4.06;43.08;0.61;;15.1;20.65;1.77;;;;;22.33;58.69;101.77;;;;;;;;;;;;;;;;;;;;;SYGEN
010780492;360000707;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;1457;8862;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;1;;1;;10;;;;;;;;;;;;;6.18;;;;;;0.2;;0.93;;7.31;;;2;7;29;80;16;7;50;191;3;;19;28;3;2;;;;30;82;273;;2;4.47;12.07;41.03;5.81;3.48;36.03;104.89;3.06;;11.4;17.88;0.87;0.67;;;;18.99;52;156.89;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
010780799;010783009;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;188;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;;;;;;;;;;;;1;1;;;;;;;0.25;;1.25;;;1;;8;10;7;1;5;32;1;;5;1;1;;;;;2;9;41;;0.7;;3.71;7.38;3.75;0.4;2.12;18.06;1;;2.5;0.2;0.2;;;;;0.83;4.53;22.59;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
010789006;210012290;2022;;;;;;;;;;;;;;;;;;;;;12639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;502;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SYGEN
010789576;010780096;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;2;;;;;;;;;;;;;0.88;;;;;;;;0.16;;1.04;;;1;;6;13;4;2;2;28;1;;18;;;1;;;;12;32;60;;0.64;;6.7;12.5;4.15;0.14;0.3;24.43;0.06;;1.43;;;0.1;;;;1.04;2.63;27.06;;;;;;;;;;;;;;;;;;;;;SYGEN
010789717;010008407;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SYGEN
020000089;020000022;2022;28;0;0;28;839;0;0;839;7157;0;0;7157;0;0;0;0;0;0;0;0;;10168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;369;0;;30;13;30;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;5;;;;;;;2;2;13;1;;;;;;;;;;;;4.4;3.1;;;;;;;2;0.3;6.7;1;;5;;47;85;33;1;3;174;1;;22;2;2;4;;2;;23;54;228;;4.5;;46.26;81.35;32.57;0.7;2.7;168.08;1;;19.63;1.47;1.47;3.71;;1.86;;22.5;50.17;218.25;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
020000097;020000048;2022;38;;;38;664;0;0;664;10313;0;0;10313;;;;;0;0;0;0;;830;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;288;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;;;;;1;;1;1;8;;;;;;;;;;;;;5.49;3.49;;;;;1;;1.1;0.33;7.92;0.88;;2;;24;45;16;2;2;91;;;20;2;1;2;;;;16;40;131;;2;;23.71;43.14;15.19;2;2;88.04;;;19.71;2;1;1.86;;;;15.72;39.29;127.33;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
020000105;020000055;2022;15;;;15;276;0;0;276;2871;0;0;2871;;;;;0;0;0;0;;1802;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;213;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;;2;7;;1;;;;1;;;;2;3;7;1.93;1.6;;;;;;;;0.12;2.05;;;1;;11;16;10;1;2;41;1;;8;1;1;;;;;18;28;69;;0.54;;10.13;13.91;7.91;0.16;0.79;33.44;1;;8;0.1;0.1;;;;;16.57;25.67;59.11;;;;;;;;;;;;;;;;;;;;;SYGEN
020000162;020000063;2022;278;86;28;392;18414;4273;2199;24886;97703;16603;7758;122064;21;25;1;47;4143;6003;709;10855;75303;191587;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56;530;0;;60;32;;;1;36790;1;19388;1;0;0;0;1;2228;0;1551;1;720;0;0;1;18777;1;829;1;9629;1;16030;0;1;0;0;0;0;1;165;2;16;14;44;12;6;;13;10;238;114;;;;;;;;;;;;135.87;2.67;11.81;12.67;35.03;9.66;5.8;;10.34;8.19;195.23;102.84;32;30;86;487;398;228;15;24;1300;9;1;244;14;10;27;45;40;5;290;675;1975;29.64;27.66;76.67;459.7;378.03;195.06;13.99;22.38;1203.13;9.17;1;231.63;12.27;8.36;25.08;43.52;41.03;5;278.89;647.59;1850.72;;;;;;;;1;1;0;2;1;1;0;;;;;18;25;SYGEN
020000246;020000071;2022;26;;;26;392;0;0;392;5966;0;0;5966;;;;;0;0;0;0;;1589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;243;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;;;4;;;;;;;;;;;;;2.1;2.1;;;;;;;;;2.1;;;3;;20;35;10;3;4;75;;;11;1;;;;;;17;29;104;;1.76;;17.34;27.2;12.22;1;2.47;61.99;;;7.65;0.91;0.08;;;;;17.14;25.7;87.69;;;;;;;;;;;;;;;;;;;;;SYGEN
020000303;750814030;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;247;2016;9610;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;8;;;3;;3;;2;;31;;;;;;;;;;;;;17.67;5.63;;;0.21;;0.3;;2.13;;20.31;;;9;;114;104;70;7;49;353;5;;57;5;5;6;;1;;62;136;489;;10.02;;114.24;107.68;68.58;6.34;49.09;355.95;4.98;;57.02;5.14;5.14;5.65;0.58;1;;61.33;135.7;491.65;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
020000360;020014742;2022;;30;;30;0;1002;0;1002;0;2532;0;2532;;18;;18;1187;4065;0;5252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;13;;;3;19;;;;;;32;;;;;;;;;1.25;;1.25;;;;1;9;7;6;;;23;1;;11;;;3;;;1;1;17;40;;;0.92;8.15;5.34;5.92;;;20.33;1.08;;9.47;;;1.95;;;1;0.92;14.42;34.75;;;;;;;;1;1;0;;;;;;;;;5;6;SYGEN
020000386;020000600;2022;;;;;;;;;;;;;;;;;;;;;;;;;86;;;86;830;;;830;10;;;10;2208;;;2208;;;;;;;;;;;;;;;;;;;;;;;;;603;;;603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;0;;;;1;;0;0;;;;;5;;;;5;0.42;0.42;;;;;;;;;0.42;0;;1;;23;5;;2;;31;;;9;3;1;;;;;15;27;58;;0.83;;25.54;5;;1.87;;33.24;;;6.57;1.38;0.15;;;;;15.62;23.57;56.81;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
020000394;020000253;2022;131;34;18;183;7902;2608;1273;11783;39908;9974;4525;54407;14;11;0;25;1571;1736;241;3548;7040;100790;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2161;16;;;;;1;24600;1;9879;1;0;0;1;1;846;0;793;1;204;0;0;1;6318;;;1;651;0;;0;0;0;0;0;0;1;90;18;12;15;27;8;;1;4;4;126;26;;;;;;;;;;;;66.89;12.3;10.85;12.48;20.58;5.64;;1;3.8;4.66;96.93;26.29;24;15;19;253;170;85;10;10;586;4;1;137;8;4;8;15;18;;117;308;894;20.77;14.08;18.53;236.58;163.06;81.09;8.72;7.4;550.23;3.48;1;125.29;6.21;3.58;6.96;14.94;17.52;;111.53;286.93;837.16;;;;;;;;1;1;0;1;0;;;;;;;7;9;SYGEN
020000519;020000261;2022;198;38;21;257;11593;3232;2232;17057;63290;8877;5939;78106;10;15;;25;1420;0;0;1420;19048;118673;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;607;0;;;;;;1;34680;1;12343;1;0;0;0;1;1417;0;953;1;338;0;0;1;9933;;;1;3462;1;5634;0;1;0;0;0;0;1;122;33;;17;37;9;;;4;8;171;44;;;;;;;;;;;;102.07;28.73;;13.64;28.91;8.35;;;4.55;6.84;142.37;46.3;19;14;39;317;258;149;9;10;815;5;;130;6;4;9;21;19;5;181;376;1191;19.48;12.81;35.45;308.93;251.2;133.17;4.15;9.32;774.51;4.04;;126.18;4.11;2.67;9.65;20.4;17.32;3.81;171.46;356.97;1131.48;;;;;;;;1;1;1;3;1;2;0;;;;;8;8;SYGEN
020000535;020000287;2022;114;5;18;137;4313;210;985;5508;24657;795;2209;27661;2;21;;23;340;1646;0;1986;1547;53765;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;333;0;;44;21;;;1;18021;0;;1;0;0;0;1;587;1;516;0;0;0;0;;;;;1;1547;0;;0;0;0;0;0;0;1;42;10;7;2;9;5;;;3;;54;;6;;;;3;;;;;;9;36.16;9.7;5.73;1.53;7.52;4.42;;;2.62;;46.3;16.23;12;12;10;129;147;77;2;5;394;2;;100;2;2;6;7;11;2;85;215;609;11.7;9.58;9.63;124.72;141.05;66.23;2.18;3.88;368.97;2;;95.8;1.83;1.83;7.31;6.57;10.34;2;82.62;208.47;577.44;;;;;;;;1;0;0;1;0;;;;;;;5;8;SYGEN
020000543;020000295;2022;;;;;;;;;;;;;;;;;;;;;;;;;368;28;0;396;2252;387;0;2639;52;118;0;170;7425;10377;0;17802;0;0;0;0;0;0;3;0;1;4;7072;0;1358;8430;32;27;61;49047;35867;84914;5879;3670;837;10254;7517;3959;905;12159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;9;;;;;48;;2;1;61;;;;;;;;;;;;;3.9;3.7;;;;;38.5;;2;0.1;44.5;;;34;2;456;100;190;56;17;855;2;1;100;60;16;6;;1;;135;305;1160;;34;2;446;98.9;184.83;51.3;16.03;833.06;2;1;95.62;57.33;15.17;5.9;;1;;132.16;295.01;1128.07;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
020000915;020003620;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;184;1503;4983;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;3;;;;;;;1;;10;;;;;;;;;;;;;8.36;2.86;;;;;;;1;;9.36;;;5;;44;75;20;2;32;178;;;24;11;3;2;;1;;39;77;255;;4.54;;41.94;74.12;19.2;1.38;27.57;168.75;;;24.7;9.91;2.33;2.3;;1;;36.55;74.46;243.21;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
020001061;020004404;2022;143;15;15;173;7637;1058;841;9536;44761;3928;3264;51953;4;10;;14;96;3897;473;4466;436;125103;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;33528;0;;1;0;0;0;1;774;0;621;1;145;0;0;;;;;1;436;0;;0;0;0;0;0;0;1;59;6;15;7;24;4;;1;6;2;92;;14;;;;4;;;2;;;20;56.55;5.43;16.27;7.84;21.22;3.86;;1.11;5.9;1.36;86.14;19.45;19;10;23;148;159;79;2;4;444;3;;106;4;4;9;21;12;2;88;245;689;17.79;8.64;23.97;139.2;149.63;77.36;2.01;3.06;421.66;3.34;;99.95;3.05;3.05;7.47;18.97;12.13;2.48;84.88;232.27;653.93;;;;;;;;1;1;1;1;1;2;0;;;;;6;6;SYGEN
020001087;020004495;2022;60;;;60;3224;0;0;3224;15402;0;0;15402;4;;;4;331;0;0;331;;10491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;266;0;;;;;;1;14185;0;;1;0;0;0;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;0;25;4;9;2;;;1;;2;2;30;;;;;;;;;;;;;21.19;6.15;9.65;0.63;;;0.6;;1.8;0.55;24.14;;;7;;57;50;18;2;4;138;2;;41;4;1;4;3;6;1;36;97;235;;4.57;;49.59;46.94;17.37;0.92;3.73;123.12;2;;35.27;1.63;0.5;3.26;3;5.7;0.25;30.55;81.66;204.78;;;;;;;;1;1;0;1;;;;;;;;;;SYGEN
020001772;590799995;2022;;;;;;;;;;;;;;;;;;;;;7155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SYGEN
020001913;590799995;2022;;;;;;;;;;;;;;;;;;;;;6883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SYGEN
020003877;020000253;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;396;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;4;;;;;;;;;;;;;2.05;1.72;;;;;;;;;2.05;0.94;;1;;10;15;7;;;33;;;1;;;;;;;;1;34;;1;;9.44;14.49;5.25;;;30.18;;;0.58;0.21;0.21;;;;;;0.79;30.97;;;;;;;;;;;;;;;;;;;;;SYGEN
020004156;590805065;2022;;;;;;;;;;;;;;;;;;;;;;;;;60;;;60;588;;;588;12;;;12;2777;;;2777;;;;;;;;;;;;;;;;;;;;;0;;;0;411;;;411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;10;4;;5;;;5;;1;;16;0.09;0.09;;;;;;;;;0.09;;;3;;26;18;13;2;;62;2;;8;1;1;1;;;;2;14;76;;1.84;;29.43;21.52;13.38;1.37;;67.54;2;;8.47;0.27;0.27;0.47;;;;2.02;13.23;80.77;;;;;;;;;;;;;;;;;;;;;SYGEN
020004297;020005179;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;;;;;;;;;;;;0.5;0.5;;;;;;;0.21;;0.71;;;2;;5;17;;1;;25;;1;6;1;1;1;;;;;9;34;;2.13;;4.16;13.41;;0.63;;20.33;;0.32;3.98;0.47;0.47;0.21;;;;;4.98;25.31;;;;;;;;;;;;;;;;;;;;;SYGEN
020004677;020000261;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;;;;;;;;;;;;0.8;0.8;;;;;;;;;0.8;;;;;10;23;7;;;40;;;4;1;;;;;;4;9;49;;;;8.43;17.99;6.41;;0.31;33.14;0.04;;0.49;0.15;;;;;0.13;2.86;3.67;36.81;;;;;;;;;;;;;;;;;;;;;SYGEN
020005476;020000253;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;3;;;;;;;;;;;;;0.6;0.6;;;;;;;;;0.6;0.4;;;;11;15;6;;;32;;;;;;;;;;;;32;;0.32;;10.52;14.53;7.58;;0.37;33.32;;;0.17;0.34;0.21;;;;;0.32;0.83;34.15;;;;;;;;;;;;;;;;;;;;;SYGEN
020006441;590799995;2022;;;;;;;;;;;;;;;;;;;;;2947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SYGEN
020006664;020000063;2022;;;;;;;;;;;;;;;;;;;;;;;;;74;;;74;1056;;;1056;36;;;36;7892;;;7892;4;;4;74;;74;4;;;4;1121;;;1121;4;;4;26076;;26076;2831;;;2831;2843;;;2843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;6;;;;8;;;;;;;;;;;;;1;1;;;;;5.8;;;;6.8;0;;5;1;92;;15;5;;118;;;6;1;1;;;;;4;11;129;;4.17;0.94;86.64;;12.03;3.65;;107.43;;;5.86;0.89;0.89;;;;;2.75;9.5;116.93;;;;;;;;;;;;;;;;;;;;;SYGEN
020009684;020002085;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;2;;;;;;;;;;;;;0.08;0.02;;;;;;;;;0.08;;;1;;4;11;5;;1;22;;;8;1;;;;;1;5;15;37;;0.2;;3.95;11.04;5.49;;0.33;21.01;;;1.25;0.5;;;;;0.16;4.09;6;27.01;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
