BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSI;ADMIN;DRSNI;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2022;690780523;920031739;9999;1.99;;2.52;;4.51;;12.91;;5.24;5.72;3.13;;1.34;28.34;;0.47;0.47;;4.12;37.44
Q24;2022;690780549;920030269;2000;2.92;0.2;11.06;;14.18;;43.74;;23.78;14.19;5.15;;3.76;90.62;0.88;0.08;0.96;0.73;20.59;127.08
Q24;2022;690780549;920030269;2200;2.92;0.2;11.06;;14.18;;43.74;;23.78;14.19;5.15;;3.76;90.62;0.88;0.08;0.96;0.73;20.59;127.08
Q24;2022;690780549;920030269;9999;2.92;0.2;11.06;;14.18;;43.74;;23.78;14.19;5.15;;3.76;90.62;0.88;0.08;0.96;0.73;20.59;127.08
Q24;2022;690780648;690036900;1000;12.47;;49.35;;61.82;;;;;;;;;;;;;4.22;12.81;78.85
Q24;2022;690780648;690036900;2000;;1;1.77;;2.77;13.94;189.03;1.34;70.94;50.25;1.18;;1.32;328;;0.14;0.14;18.03;;348.94
Q24;2022;690780648;690036900;2100;;1;1.77;;2.77;13.94;189.03;1.34;70.94;50.25;1.18;;1.32;328;;0.14;0.14;18.03;;348.94
Q24;2022;690780648;690036900;9999;12.47;1;51.12;;64.59;13.94;189.03;1.34;70.94;50.25;1.18;;1.32;328;;0.14;0.14;22.25;12.81;427.79
Q24;2022;690780655;690000377;1000;4;1;18.64;;23.64;;;;;;;;;;;;;;;23.64
Q24;2022;690780655;690000377;2000;;;;;;4.9;78.82;0.53;41.28;8.13;0.75;;7.86;142.27;1.33;1.12;2.45;4.12;3;151.84
Q24;2022;690780655;690000377;2100;;;;;;3.9;68.62;0.53;29.48;8.13;;;;110.66;;0.29;0.29;4.12;3;118.07
Q24;2022;690780655;690000377;2400;;;;;;1;10.2;;11.8;;0.75;;7.86;31.61;1.33;0.83;2.16;;;33.77
Q24;2022;690780655;690000377;9999;4;1;18.64;;23.64;4.9;78.82;0.53;41.28;8.13;0.75;;7.86;142.27;1.33;1.12;2.45;4.12;3;175.48
Q24;2022;690780663;690000385;2000;1;;24.79;;25.79;5;65.73;4.4;14.44;31.06;;;;120.63;;0.2;0.2;22;3;171.62
Q24;2022;690780663;690000385;2100;1;;24.79;;25.79;5;65.73;4.4;14.44;31.06;;;;120.63;;0.2;0.2;22;3;171.62
Q24;2022;690780663;690000385;9999;1;;24.79;;25.79;5;65.73;4.4;14.44;31.06;;;;120.63;;0.2;0.2;22;3;171.62
Q24;2022;690781026;690029723;2000;2;;41.1;;43.1;11.22;97.78;;93.64;29.97;4.32;;60.52;297.45;7.54;2.98;10.52;4.65;14.49;370.21
Q24;2022;690781026;690029723;2400;2;;41.1;;43.1;11.22;97.78;;93.64;29.97;4.32;;60.52;297.45;7.54;2.98;10.52;4.65;14.49;370.21
Q24;2022;690781026;690029723;9999;2;;41.1;;43.1;11.22;97.78;;93.64;29.97;4.32;;60.52;297.45;7.54;2.98;10.52;4.65;14.49;370.21
Q24;2022;690781745;690000542;2000;2;;6;;8;4;28.65;;21.21;;7.78;;2.4;64.04;;;;;3;75.04
Q24;2022;690781745;690000542;2200;2;;6;;8;4;28.65;;21.21;;7.78;;2.4;64.04;;;;;3;75.04
Q24;2022;690781745;690000542;9999;2;;6;;8;4;28.65;;21.21;;7.78;;2.4;64.04;;;;;3;75.04
Q24;2022;690782081;750005068;2000;2;;4.06;;6.06;;4.8;;;;1.13;;1.61;7.54;0.28;0.8;1.08;;0.93;15.61
Q24;2022;690782081;750005068;2200;2;;4.06;;6.06;;4.8;;;;1.13;;1.61;7.54;0.28;0.8;1.08;;0.93;15.61
Q24;2022;690782081;750005068;9999;2;;4.06;;6.06;;4.8;;;;1.13;;1.61;7.54;0.28;0.8;1.08;;0.93;15.61
Q24;2022;690782172;690782172;2000;3.09;;5.29;;8.38;;12.86;;;;8.39;;;21.25;0.5;;0.5;;0.07;30.2
Q24;2022;690782172;690782172;2200;3.09;;5.29;;8.38;;12.86;;;;8.39;;;21.25;0.5;;0.5;;0.07;30.2
Q24;2022;690782172;690782172;9999;3.09;;5.29;;8.38;;12.86;;;;8.39;;;21.25;0.5;;0.5;;0.07;30.2
Q24;2022;690782420;690793633;2000;1.19;;7.31;;8.5;3.01;14.13;;16.91;11.9;0.33;;5.06;51.34;0.21;0.5;0.71;0.79;2.29;63.63
Q24;2022;690782420;690793633;2400;0.95;;5.38;;6.33;1.87;8.47;;6.36;5.63;0.23;;4;26.56;;0.25;0.25;0.5;1.26;34.9
Q24;2022;690782420;690793633;2500;0.24;;1.93;;2.17;1.14;5.66;;10.55;6.27;0.1;;1.06;24.78;0.21;0.25;0.46;0.29;1.03;28.73
Q24;2022;690782420;690793633;9999;1.19;;7.31;;8.5;3.01;14.13;;16.91;11.9;0.33;;5.06;51.34;0.21;0.5;0.71;0.79;2.29;63.63
Q24;2022;690783154;690781810;1000;24.71;1.63;218.4;;244.74;18.42;71.04;7.11;62.18;52.16;2.46;0.66;2.88;216.91;0.36;19.38;19.74;17.44;439.11;937.94
Q24;2022;690783154;690781810;2000;9.61;;236.6;;246.21;43.69;943.8;111.39;683.85;81.59;15.09;0.55;69.04;1949;3.07;3.16;6.23;176.35;162.41;2540.2
Q24;2022;690783154;690781810;2100;9.61;;236.6;;246.21;43.19;933.65;111.39;674.87;80.25;14.04;0.55;65.44;1923.38;2.7;3.16;5.86;176.35;162.41;2514.21
Q24;2022;690783154;690781810;2200;;;0;;0;0;0;0;0.06;0;1.05;;;1.11;;;;0;0;1.11
Q24;2022;690783154;690781810;2400;;;0;;0;0.5;10.15;0;8.92;1.34;;;3.6;24.51;0.37;;0.37;0;0;24.88
Q24;2022;690783154;690781810;9999;34.32;1.63;455;;490.95;62.11;1014.84;118.5;746.03;133.75;17.55;1.21;71.92;2165.91;3.43;22.54;25.97;193.79;601.52;3478.14
Q24;2022;690784137;690781810;1000;21.57;1.68;232.94;;256.19;23.24;88.1;5.2;65.17;55.71;2.42;1.45;25.3;266.59;2.14;25.13;27.27;39.05;417.72;1006.82
Q24;2022;690784137;690781810;2000;23.24;;223.81;;247.05;54.21;890.8;124.76;658.91;72.88;19.61;46.74;55.68;1923.59;3.39;1.32;4.71;356.83;146.77;2678.95
Q24;2022;690784137;690781810;2100;23.24;;223.81;;247.05;53.44;871.22;124.76;622.71;69.5;18.29;46.74;46.6;1853.26;3.05;1.32;4.37;351.62;146.77;2603.07
Q24;2022;690784137;690781810;2200;;;0;;0;0;0;0;0;0.07;0.88;;;0.95;;;;0.59;0;1.54
Q24;2022;690784137;690781810;2400;0;;0;;0;0.77;19.58;0;36.2;3.31;0.44;;9.08;69.38;0.34;;0.34;4.62;0;74.34
Q24;2022;690784137;690781810;9999;44.81;1.68;456.75;;503.24;77.45;978.9;129.96;724.08;128.59;22.03;48.19;80.98;2190.18;5.53;26.45;31.98;395.88;564.49;3685.77
Q24;2022;690784152;690781810;1000;24.45;1.53;153.68;;179.66;16.14;39.02;5.81;47.39;55.34;1.43;5.5;3.35;173.98;1.83;11.79;13.62;20.21;347.88;735.35
Q24;2022;690784152;690781810;2000;14.98;;166.49;;181.47;34.31;611.27;139.35;479.2;41.75;12.88;86.1;44.51;1449.37;2.55;1.17;3.72;269.07;122.23;2025.86
Q24;2022;690784152;690781810;2100;14.98;;166.49;;181.47;34.31;611.27;139.35;479.2;41.75;12.88;86.1;44.51;1449.37;2.55;1.17;3.72;268.7;122.23;2025.49
Q24;2022;690784152;690781810;2200;;;0;;0;0;0;0;0;0;;;;0;;;;0.37;0;0.37
Q24;2022;690784152;690781810;9999;39.43;1.53;320.17;;361.13;50.45;650.29;145.16;526.59;97.09;14.31;91.6;47.86;1623.35;4.38;12.96;17.34;289.28;470.11;2761.21
Q24;2022;690784178;690781810;1000;4.83;0.19;58.67;;63.69;8;16.24;1.69;10.96;6.74;1;1.24;14.79;60.66;0.06;8.33;8.39;2.87;129.7;265.31
Q24;2022;690784178;690781810;2000;4.29;;84.43;;88.72;11.14;254.4;26.41;208.19;26.97;19.07;0.15;19.59;565.92;0.06;;0.06;62.7;61.03;778.43
Q24;2022;690784178;690781810;2100;4.29;;80.14;;84.43;10.88;254.4;26.41;208.19;26.97;15.26;0.15;14.78;557.04;0.06;;0.06;62.23;61.03;764.79
Q24;2022;690784178;690781810;2200;;;2.86;;2.86;0.25;0;0;0;0;3.81;;;4.06;;;;0.27;0;7.19
Q24;2022;690784178;690781810;2400;;;1.43;;1.43;0.01;0;0;0;0;0;;4.81;4.82;;;;0.2;0;6.45
Q24;2022;690784178;690781810;9999;9.12;0.19;143.1;;152.41;19.14;270.64;28.1;219.15;33.71;20.07;1.39;34.38;626.58;0.12;8.33;8.45;65.57;190.73;1043.74
Q24;2022;690784186;690781810;1000;12.31;1.28;107.52;;121.11;12.48;28.66;4.14;20.96;16.17;0.29;0.11;2.88;85.69;1;5.42;6.42;6.29;262.62;482.13
Q24;2022;690784186;690781810;2000;4.91;;99.25;;104.16;18.93;380.78;64.92;278.47;32.82;2.73;0.01;33.61;812.27;3.16;;3.16;56.63;78.45;1054.67
Q24;2022;690784186;690781810;2100;4.91;;99.25;;104.16;18.93;380.78;64.92;278.47;32.82;2.48;0.01;32.65;811.06;3.16;;3.16;56.63;78.45;1053.46
Q24;2022;690784186;690781810;2400;0;;0;;0;0;0;0;0;0;0.25;;0.96;1.21;0;;0;0;0;1.21
Q24;2022;690784186;690781810;9999;17.22;1.28;206.77;;225.27;31.41;409.44;69.06;299.43;48.99;3.02;0.12;36.49;897.96;4.16;5.42;9.58;62.92;341.07;1536.8
Q24;2022;690784194;690781810;1000;1.53;0.06;13.31;;14.9;1.46;6.4;0.08;9.58;8.81;0.13;0.02;3.04;29.52;0.02;0.23;0.25;0.5;35.84;81.01
Q24;2022;690784194;690781810;2000;0.59;;12.78;;13.37;8.29;85.34;0;141.34;0.27;12.59;;27.36;275.19;1.43;4;5.43;3.45;12.59;310.03
Q24;2022;690784194;690781810;2100;0.59;;9.65;;10.24;3.9;48.52;0;48.54;0.27;8.9;;4.86;114.99;0.02;1.03;1.05;2.62;12.59;141.49
Q24;2022;690784194;690781810;2200;;;0;;0;0;0;0;0;0;;;;0;;;;0.02;0;0.02
Q24;2022;690784194;690781810;2400;;;3.13;;3.13;4.19;27.9;0;56.66;0;2.93;;22.2;113.88;0.41;2.97;3.38;0.27;0;120.66
Q24;2022;690784194;690781810;2500;;;;;;0.2;8.92;;36.14;;0.76;;0.3;46.32;1;;1;0.54;;47.86
Q24;2022;690784194;690781810;9999;2.12;0.06;26.09;;28.27;9.75;91.74;0.08;150.92;9.08;12.72;0.02;30.4;304.71;1.45;4.23;5.68;3.95;48.43;391.04
Q24;2022;690784202;690781810;1000;1.14;0.06;10.48;;11.68;1.56;4.02;0.07;6.06;0.58;0.19;0.02;2.02;14.52;0.02;0.21;0.23;0.59;32.22;59.24
Q24;2022;690784202;690781810;2000;0.57;;13.14;;13.71;9.06;74.52;0.09;95.02;7.28;6.2;;65.38;257.55;4.49;0.5;4.99;1.71;12.53;290.49
Q24;2022;690784202;690781810;2100;0.57;;3.14;;3.71;0.62;9.07;0.09;5.05;3.34;0.04;;0;18.21;0.02;;0.02;1.64;11.19;34.77
Q24;2022;690784202;690781810;2200;;;0;;0;0;0;0;0;0.03;;;;0.03;;;;0.01;0;0.04
Q24;2022;690784202;690781810;2400;;;10;;10;8.44;65.45;0;89.97;3.91;6.16;;65.38;239.31;4.47;0.5;4.97;0.06;1.34;255.68
Q24;2022;690784202;690781810;9999;1.71;0.06;23.62;;25.39;10.62;78.54;0.16;101.08;7.86;6.39;0.02;67.4;272.07;4.51;0.71;5.22;2.3;44.75;349.73
Q24;2022;690787429;690781810;1000;0.21;0.01;4.09;;4.31;0.08;5.68;0.01;2.1;2.15;0.01;;0.12;10.15;0;0.03;0.03;0.08;5.59;20.16
Q24;2022;690787429;690781810;2000;0.1;;3.78;;3.88;2.47;25.87;0;56.44;3.5;2.18;;5.65;96.11;3.11;0.01;3.12;0.01;2.06;105.18
Q24;2022;690787429;690781810;2100;0.1;;1.97;;2.07;0;1.26;0;1.07;0.34;1.07;;0.17;3.91;0;;0;0.01;1.07;7.06
Q24;2022;690787429;690781810;2400;;;1.34;;1.34;1.43;7.89;0;13.22;2.03;0.38;;5.31;30.26;2.61;0.01;2.62;0;0;34.22
Q24;2022;690787429;690781810;2500;;;0.47;;0.47;1.04;16.72;;42.15;1.13;0.73;;0.17;61.94;0.5;;0.5;;0.99;63.9
Q24;2022;690787429;690781810;9999;0.31;0.01;7.87;;8.19;2.55;31.55;0.01;58.54;5.65;2.19;;5.77;106.26;3.11;0.04;3.15;0.09;7.65;125.34
Q24;2022;690787478;690781810;1000;0.9;0.04;17.32;;18.26;4.48;19.59;0.05;35.46;10.1;0.05;0.01;5.48;75.22;0.8;3.82;4.62;0.39;43.94;142.43
Q24;2022;690787478;690781810;2000;0.44;;3.81;;4.25;8.7;89.24;0;217.8;1.25;3.28;;23.38;343.65;3.18;0.95;4.13;9.32;3.31;364.66
Q24;2022;690787478;690781810;2100;0.44;;0.85;;1.29;0.26;3.26;0;5.07;0;1.19;;3.75;13.53;0.01;;0.01;9.22;1.42;25.47
Q24;2022;690787478;690781810;2200;;;0;;0;0;0;0;0;0;;;;0;;;;0.1;0;0.1
Q24;2022;690787478;690781810;2400;;;2.96;;2.96;2.77;25.03;0;40.52;0.57;0.08;;14.44;83.41;2.05;0.52;2.57;0;0;88.94
Q24;2022;690787478;690781810;2500;;;0;;0;5.67;60.95;;172.21;0.68;2.01;;5.19;246.71;1.12;0.43;1.55;;1.89;250.15
Q24;2022;690787478;690781810;9999;1.34;0.04;21.13;;22.51;13.18;108.83;0.05;253.26;11.35;3.33;0.01;28.86;418.87;3.98;4.77;8.75;9.71;47.25;507.09
Q24;2022;690788930;690001623;2000;1.65;;30.06;;31.71;3;35.9;1;;;2.6;;1.6;44.1;;4;4;7;12;98.81
Q24;2022;690788930;690001623;2300;1.65;;30.06;;31.71;3;35.9;1;;;2.6;;1.6;44.1;;4;4;7;12;98.81
Q24;2022;690788930;690001623;9999;1.65;;30.06;;31.71;3;35.9;1;;;2.6;;1.6;44.1;;4;4;7;12;98.81
Q24;2022;690790472;690029723;2000;2.33;;8.65;;10.98;1.22;11.64;7;32.34;5;0.7;;6.7;64.6;5.48;0.5;5.98;;2.23;83.79
Q24;2022;690790472;690029723;2400;2.33;;8.65;;10.98;1.22;11.64;7;32.34;5;0.7;;6.7;64.6;5.48;0.5;5.98;;2.23;83.79
Q24;2022;690790472;690029723;9999;2.33;;8.65;;10.98;1.22;11.64;7;32.34;5;0.7;;6.7;64.6;5.48;0.5;5.98;;2.23;83.79
Q24;2022;690791082;690001904;1000;2;;4.49;;6.49;;;;;7.16;;;;7.16;;;;;6.85;20.5
Q24;2022;690791082;690001904;2000;;;;;;0.83;15.59;;2.85;;2.82;;1.83;23.92;;0.28;0.28;;;24.2
Q24;2022;690791082;690001904;2100;;;;;;0.33;3;;1.35;;0.5;;;5.18;;;;;;5.18
Q24;2022;690791082;690001904;2400;;;;;;0.5;12.59;;1.5;;2.32;;1.83;18.74;;0.28;0.28;;;19.02
Q24;2022;690791082;690001904;9999;2;;4.49;;6.49;0.83;15.59;;2.85;7.16;2.82;;1.83;31.08;;0.28;0.28;;6.85;44.7
Q24;2022;690791132;310033550;2000;2;;3.89;;5.89;2;13.59;;30.08;14.99;0.79;;1.5;62.95;;;;;;68.84
Q24;2022;690791132;310033550;2500;2;;3.89;;5.89;2;13.59;;30.08;14.99;0.79;;1.5;62.95;;;;;;68.84
Q24;2022;690791132;310033550;9999;2;;3.89;;5.89;2;13.59;;30.08;14.99;0.79;;1.5;62.95;;;;;;68.84
Q24;2022;690793468;690002068;1000;5.7;;54.58;;60.28;;;;;;;;;;;;;;27.85;88.13
Q24;2022;690793468;690002068;2000;;;;;;9.94;174.22;25.17;68.48;25.18;0.25;;0.66;303.9;;0.37;0.37;9.25;;313.52
Q24;2022;690793468;690002068;2100;;;;;;9.94;174.22;25.17;68.48;25.18;0.25;;0.66;303.9;;0.37;0.37;9.25;;313.52
Q24;2022;690793468;690002068;9999;5.7;;54.58;;60.28;9.94;174.22;25.17;68.48;25.18;0.25;;0.66;303.9;;0.37;0.37;9.25;27.85;401.65
Q24;2022;690795489;690002225;2000;;;;;;;;;;;;;;;;;;;0.01;0.01
Q24;2022;690795489;690002225;2100;;;;;;;;;;;;;;;;;;;0.01;0.01
Q24;2022;690795489;690002225;9999;;;;;;;;;;;;;;;;;;;0.01;0.01
Q24;2022;690796727;690796727;1000;;;0.65;;0.65;0.14;7.36;;3.19;0.25;0.42;;0.23;11.59;0.12;0.22;0.34;;0.87;13.45
Q24;2022;690796727;690796727;2000;6;1;138.77;;145.77;46.13;378.47;2.58;95.02;23.55;81.12;;27.04;653.91;28.35;27.36;55.71;4.77;114.04;974.2
Q24;2022;690796727;690796727;2200;6;1;138.77;;145.77;46.13;378.47;2.58;95.02;23.55;81.12;;27.04;653.91;28.35;27.36;55.71;4.77;114.04;974.2
Q24;2022;690796727;690796727;9999;6;1;139.42;;146.42;46.27;385.83;2.58;98.21;23.8;81.54;;27.27;665.5;28.47;27.58;56.05;4.77;114.91;987.65
Q24;2022;690797873;690043237;2000;0.05;;0.73;;0.78;0.41;6.01;;10.73;6.64;0.12;;0.63;24.54;0.3;;0.3;;2.49;28.11
Q24;2022;690797873;690043237;2500;0.05;;0.73;;0.78;0.41;6.01;;10.73;6.64;0.12;;0.63;24.54;0.3;;0.3;;2.49;28.11
Q24;2022;690797873;690043237;9999;0.05;;0.73;;0.78;0.41;6.01;;10.73;6.64;0.12;;0.63;24.54;0.3;;0.3;;2.49;28.11
Q24;2022;690801709;690802715;2000;0.67;;3.25;;3.92;1.96;9.42;;18.33;3.4;0.52;;1.41;35.04;;;;0.49;14.62;54.07
Q24;2022;690801709;690802715;2500;0.67;;3.25;;3.92;1.96;9.42;;18.33;3.4;0.52;;1.41;35.04;;;;0.49;14.62;54.07
Q24;2022;690801709;690802715;9999;0.67;;3.25;;3.92;1.96;9.42;;18.33;3.4;0.52;;1.41;35.04;;;;0.49;14.62;54.07
Q24;2022;690802251;690782222;2000;;;0.62;;0.62;0.72;7.35;;17.1;7.18;0.5;;;32.85;1.07;;1.07;;0.72;35.26
Q24;2022;690802251;690782222;2500;;;0.62;;0.62;0.72;7.35;;17.1;7.18;0.5;;;32.85;1.07;;1.07;;0.72;35.26
Q24;2022;690802251;690782222;9999;;;0.62;;0.62;0.72;7.35;;17.1;7.18;0.5;;;32.85;1.07;;1.07;;0.72;35.26
Q24;2022;690802913;590019568;2000;0.85;;3.35;;4.2;1.23;12.14;;30.86;9.99;0.6;;2.56;57.38;0.36;;0.36;0.46;1.59;63.99
Q24;2022;690802913;590019568;2500;0.85;;3.35;;4.2;1.23;12.14;;30.86;9.99;0.6;;2.56;57.38;0.36;;0.36;0.46;1.59;63.99
Q24;2022;690802913;590019568;9999;0.85;;3.35;;4.2;1.23;12.14;;30.86;9.99;0.6;;2.56;57.38;0.36;;0.36;0.46;1.59;63.99
Q24;2022;690803044;690000450;2000;6.46;;23.11;;29.57;5.66;25.05;;25.17;13.08;0.95;;22.8;92.71;2.92;0.99;3.91;;28.09;154.28
Q24;2022;690803044;690000450;2400;6.46;;23.11;;29.57;5.66;25.05;;25.17;13.08;0.95;;22.8;92.71;2.92;0.99;3.91;;28.09;154.28
Q24;2022;690803044;690000450;9999;6.46;;23.11;;29.57;5.66;25.05;;25.17;13.08;0.95;;22.8;92.71;2.92;0.99;3.91;;28.09;154.28
Q24;2022;690803093;690780564;2000;0.37;;;;0.37;1;3.77;;8.4;6.82;0.5;;0.8;21.29;1.17;;1.17;;0.66;23.49
Q24;2022;690803093;690780564;2500;0.37;;;;0.37;1;3.77;;8.4;6.82;0.5;;0.8;21.29;1.17;;1.17;;0.66;23.49
Q24;2022;690803093;690780564;9999;0.37;;;;0.37;1;3.77;;8.4;6.82;0.5;;0.8;21.29;1.17;;1.17;;0.66;23.49
Q24;2022;690804018;690796552;1000;;;0.2;;0.2;;;;;;;;;;;;;;;0.2
Q24;2022;690804018;690796552;2000;;;;;;0.5;5.62;;0.06;1.71;0.06;;0.07;8.02;;;;;;8.02
Q24;2022;690804018;690796552;2100;;;;;;0.5;5.62;;0.06;1.71;0.06;;0.07;8.02;;;;;;8.02
Q24;2022;690804018;690796552;9999;;;0.2;;0.2;0.5;5.62;;0.06;1.71;0.06;;0.07;8.02;;;;;;8.22
Q24;2022;690805361;690805353;1000;22.79;;68.39;;91.18;1;;;;1.12;;;;2.12;;;;;50.23;143.53
Q24;2022;690805361;690805353;2000;;0.99;74.09;;75.08;22.21;264.31;21.05;170.21;21.22;1.91;30.06;12.92;543.89;0.85;9.6;10.45;61.5;;690.92
Q24;2022;690805361;690805353;2100;;0.99;74.09;;75.08;22.21;264.31;21.05;170.21;21.22;1.91;30.06;12.92;543.89;0.85;9.6;10.45;61.5;;690.92
Q24;2022;690805361;690805353;9999;22.79;0.99;142.48;;166.26;23.21;264.31;21.05;170.21;22.34;1.91;30.06;12.92;546.01;0.85;9.6;10.45;61.5;50.23;834.45
Q24;2022;690807367;690003447;2000;3.4;1;25.64;;30.04;4.1;52.46;26.54;41.83;18.3;;11.8;;155.03;;;;6;4.6;195.67
Q24;2022;690807367;690003447;2100;3.4;1;25.64;;30.04;4.1;52.46;26.54;41.83;18.3;;11.8;;155.03;;;;6;4.6;195.67
Q24;2022;690807367;690003447;9999;3.4;1;25.64;;30.04;4.1;52.46;26.54;41.83;18.3;;11.8;;155.03;;;;6;4.6;195.67
Q24;2022;700000011;700004591;1000;;;6.89;;6.89;0;1;;1.86;14.71;;1.86;2.25;21.68;0.75;1;1.75;6.86;33.77;70.95
Q24;2022;700000011;700004591;2000;;;5.91;;5.91;2.1;32.11;;49.79;;;0.25;0.7;84.95;1.01;;1.01;;;91.87
Q24;2022;700000011;700004591;2100;;;5.4;;5.4;2;26.89;;40.79;;;0.25;;69.93;;;;;;75.33
Q24;2022;700000011;700004591;2400;;;0.51;;0.51;0.1;5.22;;9;;;;0.7;15.02;1.01;;1.01;;;16.54
Q24;2022;700000011;700004591;9999;;;12.8;;12.8;2.1;33.11;;51.65;14.71;;2.11;2.95;106.63;1.76;1;2.76;6.86;33.77;162.82
Q24;2022;700000029;700004591;1000;5;2.1;90.49;;97.59;22.05;60.68;40.94;69.38;77.38;0.53;1.5;11.29;283.75;7.91;1;8.91;77.98;123.78;592.01
Q24;2022;700000029;700004591;2000;;;62.45;;62.45;13.96;255.19;19.6;230.83;26.73;15.08;25.44;0.88;587.71;1.06;;1.06;1;8.35;660.57
Q24;2022;700000029;700004591;2100;;;62.45;;62.45;13.96;255.19;19.6;230.83;26.73;15.08;25.44;0.88;587.71;1.06;;1.06;1;8.35;660.57
Q24;2022;700000029;700004591;9999;5;2.1;152.94;;160.04;36.01;315.87;60.54;300.21;104.11;15.61;26.94;12.17;871.46;8.97;1;9.97;78.98;132.13;1252.58
Q24;2022;700000045;250006335;2000;3;;6.1;;9.1;1.65;13.41;;19.66;9.88;0.97;;6.98;52.55;0.52;1.83;2.35;1.25;3.93;69.18
Q24;2022;700000045;250006335;2100;0.07;;0.14;;0.21;0.04;0.3;;0.44;0.02;0.02;;0.16;0.98;0.01;0.04;0.05;0.03;0.09;1.36
Q24;2022;700000045;250006335;2400;2.93;;5.96;;8.89;1.61;13.11;;19.22;9.86;0.95;;6.82;51.57;0.51;1.79;2.3;1.22;3.84;67.82
Q24;2022;700000045;250006335;9999;3;;6.1;;9.1;1.65;13.41;;19.66;9.88;0.97;;6.98;52.55;0.52;1.83;2.35;1.25;3.93;69.18
Q24;2022;700000698;250017803;2000;1;;1;;2;;7.15;;8.99;;1.53;;;17.67;;1;1;;;20.67
Q24;2022;700000698;250017803;2300;1;;1;;2;;7.15;;8.99;;1.53;;;17.67;;1;1;;;20.67
Q24;2022;700000698;250017803;9999;1;;1;;2;;7.15;;8.99;;1.53;;;17.67;;1;1;;;20.67
Q24;2022;700004377;250006335;2000;1.11;0.05;0.66;;1.82;;1.56;;;;0.41;;4.28;6.25;;;;;0.1;8.17
Q24;2022;700004377;250006335;2400;1.11;0.05;0.66;;1.82;;1.56;;;;0.41;;4.28;6.25;;;;;0.1;8.17
Q24;2022;700004377;250006335;9999;1.11;0.05;0.66;;1.82;;1.56;;;;0.41;;4.28;6.25;;;;;0.1;8.17
Q24;2022;700780042;250006335;1000;1;;10.98;;11.98;;;;1.5;;;;;1.5;3.21;;3.21;;13.94;30.63
Q24;2022;700780042;250006335;2000;;1;5.71;;6.71;6.48;37.07;;43.93;24.77;3.94;;37.69;153.88;1;2.61;3.61;2.05;;166.25
Q24;2022;700780042;250006335;2400;;1;5.71;;6.71;6.48;37.07;;43.93;24.77;3.94;;37.69;153.88;1;2.61;3.61;2.05;;166.25
Q24;2022;700780042;250006335;9999;1;1;16.69;;18.69;6.48;37.07;;45.43;24.77;3.94;;37.69;155.38;4.21;2.61;6.82;2.05;13.94;196.88
Q24;2022;700780059;700004591;1000;;;6.33;;6.33;0;1.14;;;2;;0.9;0.43;4.47;0.8;;0.8;;7.7;19.3
Q24;2022;700780059;700004591;2000;;;3.53;;3.53;2.2;24.66;0.38;30.44;7;;;1.9;66.58;1;;1;;;71.11
Q24;2022;700780059;700004591;2100;;;2.53;;2.53;1;16.8;0.38;18.87;4.5;;;;41.55;;;;;;44.08
Q24;2022;700780059;700004591;2400;;;1;;1;1.2;7.86;;11.57;2.5;;;1.9;25.03;1;;1;;;27.03
Q24;2022;700780059;700004591;9999;;;9.86;;9.86;2.2;25.8;0.38;30.44;9;;0.9;2.33;71.05;1.8;;1.8;;7.7;90.41
Q24;2022;700780075;700004096;1000;14.65;0.83;92.48;;107.96;6.72;9.66;0;38.62;9.92;4.95;;5.78;75.65;7.36;1.63;8.99;8.97;84.48;286.05
Q24;2022;700780075;700004096;2000;;;38.39;;38.39;22.01;215.1;0.47;191.3;64.95;33.63;;6.31;533.77;8.79;14.67;23.46;;1;596.62
Q24;2022;700780075;700004096;2200;;;38.39;;38.39;22.01;215.1;0.47;191.3;64.95;33.63;;6.31;533.77;8.79;14.67;23.46;;1;596.62
Q24;2022;700780075;700004096;9999;14.65;0.83;130.87;;146.35;28.73;224.76;0.47;229.92;74.87;38.58;;12.09;609.42;16.15;16.3;32.45;8.97;85.48;882.67
Q24;2022;700780174;700000052;1000;;;6;;6;;;;;;;;;;;;;;1.2;7.2
Q24;2022;700780174;700000052;2000;0.83;1;;;1.83;;10;;6;11.5;;;;27.5;;;;1;;30.33
Q24;2022;700780174;700000052;2100;0.83;1;;;1.83;;10;;6;11.5;;;;27.5;;;;1;;30.33
Q24;2022;700780174;700000052;9999;0.83;1;6;;7.83;;10;;6;11.5;;;;27.5;;;;1;1.2;37.53
Q24;2022;700780208;700004591;1000;;;1.76;;1.76;0;6.75;0.38;0;4.6;;0.6;1.32;13.65;0.92;;0.92;;6.2;22.53
Q24;2022;700780208;700004591;2000;;;6.8;;6.8;1.4;41.7;;36.74;13.61;0.32;;4;97.77;2.8;;2.8;;1;108.37
Q24;2022;700780208;700004591;2100;;;4.8;;4.8;0.2;33.67;;23.23;9.11;0.32;;;66.53;;;;;1;72.33
Q24;2022;700780208;700004591;2400;;;2;;2;1.2;8.03;;13.51;4.5;;;4;31.24;2.8;;2.8;;;36.04
Q24;2022;700780208;700004591;9999;;;8.56;;8.56;1.4;48.45;0.38;36.74;18.21;0.32;0.6;5.32;111.42;3.72;;3.72;;7.2;130.9
