NOM_COURT_GHT;CODE_GHT;NOM_COMPLET_GHT;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;CAP_HTP_GEN;CAP_HTP_INF;CAP_HTP_PEN;CAP_HTP_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;JOU_USLD;PLATOT_HAD;SEJ_HAD;JOU_HAD;FIL_HAD;BIO_B2;BIO_B3;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;NB_MAMM;ACTEX_MAMM;NB_LITHO;ACT_LITHO;NB_RADIO;ACT_RADIO;NB_VASC;ACT_VASC;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_C10;BLOCS_C11;BLOCS_C12;BLOCS_C13;BLOCS_C14;BLOCS_C15;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A16_POURCENTOUI;PHARMA_A17_POURCENTOUI;PHARMA_A18_POURCENTOUI;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;EFF_INT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_ETAB;NB_CHRCHU;NB_CH;NB_CHS;NB_AUT
PACA-01;93101;VAUCLUSE;855;200;131;1186;51779;9111;9490;70380;273400;49256;31330;353986;50;45;0;95;6812;7142;0;13954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;367;3889;110083;4022;19;200;190;71284;;;;;;;6;52654;3;9616;3;8414;1;5718;2;1319;;;19;118247;1;767;9;20;5;5;2;5;;4;;7;;41;7;5;8;2;2;53;5;8;15563;4726;2692;545;7987;97;1308;0;449;200;727;22.2;0;22.2;428;141;37;48;120;42;;1;43;14;606;27;2;;;4;1;;;;;31;347.65;118.39;40.43;40.66;91.86;33.86;;0.77;39.35;13.69;493.32;128;118.01;139;98;261;1147;1335;587;49;110;3726;28;4;741;56;38;60;93;95;41;616;1734;5460;129.07;101.02;246.37;1046.68;1178.8;566.41;33.12;89.29;3390.76;26.94;2.64;694.84;45.66;31.99;57.91;85.98;86.64;30.07;588.39;1619.07;5009.83;13;;12;;1
PACA-02;93102;VAR;1042;245;147;1434;68153;15389;10831;94373;338959;74762;38097;451818;105;45;5;155;11400;10545;2395;24340;319;28;;347;315;27;;342;4405;526;;4931;169;120;;289;24455;14344;;38799;2;;2;42;0;42;9230;4599;1990;15503;17296;7849;2023;26598;189;1637;66797;3480;18;231;125;78356;;;;;;;10;106559;7;42199;5;15819;2;6107;3;3094;1;2;17;142006;4;6873;20;24;4;5;4;6;2;14;1;4;0;54;11;0;7;2;;62;24;;25292;5907;3449;647;17827;64;1538;335;208;185;818;37.5;0;37.5;660;200;60;85;157;49;82;4;53;37;993;30;14;0;0;2;1;0;;0;0;32;509.84;158.06;57.07;74.02;117.84;35.34;71.72;3.09;42.8;30.78;776.07;117;166.66;173;203;305;2267;1750;830;165;163;5856;26;7;1154;178;110;104;161;152;21;881;2684;8540;162.56;194.63;274.51;2130.33;1645.69;769.89;131.81;134.04;5443.46;27.94;7;1078.34;158.71;95.32;92.91;146.63;151.91;20.91;851.48;2535.83;7979.29;14;;12;1;1
PACA-03;93103;ALPES-DE-HAUTE-PROVENCE;244;52;35;331;10314;2763;1490;14567;71870;12400;4711;88981;37;26;1;64;2540;3907;430;6877;110;0;;110;100;;;100;1099;;;1099;84;47;;131;14020;3421;;17441;;;;;;;4032;1385;;5400;4702;1532;;6346;76;828;25726;10;10;30;18;10571;;;;;;;3;12202;2;2023;;;;;;;1;12;4;27390;;;2;9;9;2;2;0;0;1;1;0;0;12;12;0;2;2;0;15;15;0;4777;713;35;1;3796;8;135;137;148;30;225;25;0;25;122;50;14;13;32;10;19;1;10;3;187;20;20;0;0;0;0;;;0;0;20;96.11;38.66;13.81;13.67;25.36;8.12;20.29;0.09;8.66;3.12;153.63;15;12.98;31;53;44;552;404;226;52;50;1412;14;1;223;40;18;21;13;16;3;242;573;1985;27.91;43.61;41.13;511.58;361.98;187.3;42.27;37.35;1253.13;11.21;0.83;198.93;34.08;16.38;17.92;11.64;16.89;1.92;214.32;507.74;1760.87;8;;7;;1
PACA-04;93104;BOUCHES-DU-RHÔNE;2439;997;295;3731;146045;42348;21960;210353;759586;218281;85683;1063550;459;161;49;669;59772;25612;10597;95981;1013;18;40;1071;927;14;40;981;10983;325;220;11528;565;203;;768;78920;20168;0;99088;32;0;32;195;0;195;52765;14336;2652;67574;65712;15537;2885;80426;339;2910;92894;6075;33;449;304;136224;215;3555;53086;2214;;;20;235872;14;78552;9;18893;3;14206;4;3803;1;107;50;294052;7;12115;21;105;39;14;7;15;1;23;5;8;0;166;52;;26;4;;199;32;;82259;11853;8366;3857;42814;1064;3721;1300;344;393;827;41.2;5.9;17.6;1808;375;93;295;495;119;315;71;224;144;3057;19;0;;;1;1;0;;0;0;20;1303.42;288.76;66.32;260.28;327.74;83.05;270.23;37.22;198.53;116.15;2253.29;1155;5068.7;361;522;1045;6468;4508;2099;522;485;16010;90;19;2824;464;261;314;643;565;88;2988;7995;24005;326.4;507.42;959.44;6144.15;4262.2;1973.53;445.57;385.95;15004.66;88.82;19.71;2646.17;419.95;240.54;288.91;611.22;547.5;82.76;2867.16;7572.2;22576.86;21;5;11;4;1
PACA-05;93105;ALPES MARITIMES;1454;471;150;2075;74436;24911;13008;112355;432188;122782;43782;598752;177;92;21;290;24110;19725;1891;45726;233;0;;233;225;0;;225;2031;0;;2031;85;20;;105;9698;2290;;11988;2;0;2;1;;1;10325;3592;;13773;11664;3594;;15169;479;3107;127950;3925;15;256;148;78226;47;413;14007;293;;;12;120419;10;41645;1;6160;1;3737;2;5115;1;101;26;211277;6;8706;14;53;7;5;2;11;0;11;0;3;0;83;9;0;13;1;0;101;0;0;51787;7586;4504;2096;24968;706;2084;243;513;256;1246;50;35.7;28.6;973;204;82;154;255;52;83;18;87;86;1502;34;18;0;0;15;8;0;0;0;0;49;690.5;142.26;53.4;118.77;175.15;38.82;71.34;6.82;74.93;70.37;1089.11;467;428.88;181;206;357;2497;2691;1099;185;278;7494;46;6;1602;128;45;138;392;228;14;1711;4265;11759;162.79;181.38;326.64;2328.65;2533.97;1024.71;139.69;204.68;6902.51;44.61;5.79;1458.16;112.78;40.64;120.55;348.92;213.47;12.72;1496.37;3813.37;10715.88;17;5;11;;1
PACA-06;93106;ALPES DU SUD;249;76;30;355;16647;5518;2507;24672;77461;19911;7550;104922;3;29;3;35;754;5115;105;5974;114;12;;126;80;8;;88;1418;408;;1826;32;23;;55;4959;4837;;9796;3;;3;29;;29;3645;1148;;4793;4254;1279;;5533;65;678;21510;1606;10;135;63;41243;40;485;13659;383;;;3;26545;3;6271;1;;1;;1;546;1;56;10;50839;;;2;9;1;2;1;;;1;1;;;12;3;0;2;1;;20;12;;9358;1160;40;2;4554;41;442;118;217;117;451;33.3;0;0;215;62;43;25;34;11;15;1;21;14;300;;;;;;;;;;;;184.58;54.83;39.03;26.34;31.45;9.11;13.73;0.71;17.47;13.15;261.09;6;41.57;39;36;75;727;531;249;39;55;1751;13;2;354;42;19;42;56;69;4;362;944;2695;35.86;38.47;70.67;663.06;463.27;225.64;27.42;39.99;1564.38;11.87;2;319.49;34.12;15.82;36.15;49.66;61.24;4;333.64;852.17;2416.55;7;;7;;
PDL-01;52101;LOIRE ATLANTIQUE;1553;464;167;2184;91555;23099;13083;127737;522369;124596;50675;697640;198;70;23;291;44630;16977;3903;65510;704;54;;758;588;32;;620;9662;912;0;10574;330;208;20;558;29685;11565;1379;42629;6;0;6;1956;0;1956;29574;6570;2216;37131;36684;9151;2315;45573;900;6822;242536;26784;117;578;426;181054;92;2855;30305;1333;;;10;84125;9;31344;6;16000;5;7221;2;4653;;;27;259499;7;15477;9;54;8;4;4;6;1;7;0;5;0;78;13;1;13;6;0;103;21;0;52397;7223;5274;2801;18586;655;2470;811;1203;588;2290;15.4;7.7;15.4;1089;272;69;137;212;51;219;65;157;67;1809;3;;;;3;1;;;;;6;827.41;192;55.04;127.17;163.22;40.29;173.91;29.11;127.4;47.14;1368.19;682;776.09;222;329;637;4591;3572;1045;318;458;11172;63;13;1673;292;169;157;348;247;27;2414;5234;16406;194.03;308.64;572.68;4300.28;3247.07;974.41;216.02;344.53;10157.66;51.23;12.26;1473.28;235;138.15;151.79;321.91;227.12;27.56;2181.16;4681.31;14838.97;27;7;17;2;1
PDL-02;52102;MAINE ET LOIRE;1140;311;137;1588;53859;17325;9553;80737;357139;81550;37077;475766;143;70;21;234;19129;13240;3810;36179;362;19;;381;344;18;;362;4783;136;;4919;284;86;;370;9526;4326;;13852;8;2;10;626;1;627;14881;4990;0;19663;18385;5453;0;23472;473;3632;134044;7542;46;184;94;59063;;;;;;;9;75156;6;36188;4;9607;2;4361;1;1675;;;20;234843;4;7926;9;35;5;5;5;4;2;12;2;1;0;58;14;5;9;5;1;90;24;6;34258;5980;2618;2777;15538;337;1746;379;417;154;1695;33.3;11.1;11.1;746;124;76;95;144;34;123;8;109;80;1210;25;25;;;;;;;;;25;533.95;79.59;60.21;78.44;116.01;29.31;91.13;3.55;83.8;55.69;884.13;414;506.83;158;176;368;2876;2294;633;198;254;6957;47;3;1106;169;91;111;277;176;27;1350;3266;10223;144.94;175.93;334.61;2712.15;2152.43;588.08;145.68;185.31;6439.13;40.78;5.74;1010.19;146.89;79.82;97.66;265.86;163.83;22.94;1212.45;2966.34;9405.47;14;2;10;1;1
PDL-03;52103;MAYENNE ET HAUT-ANJOU;489;99;63;651;23252;4787;3473;31512;150932;21695;12643;185270;17;48;3;68;4786;7374;486;12646;216;3;;219;186;3;;189;1414;79;;1493;100;27;;127;16226;1505;;17731;8;;8;172;0;172;6900;1448;;8348;8967;1498;210;10675;300;2274;93543;9032;49;188;88;60146;67;923;17322;707;;;3;35927;3;8122;;;;;3;2062;;;13;82250;1;1904;7;15;3;3;3;1;1;4;1;0;0;23;8;0;3;1;1;36;14;14;11050;2141;1595;577;8853;166;397;108;202;133;907;0;0;0;238;58;42;17;63;20;22;3;22;11;359;50;45;;0;4;;;;;;54;156.59;33.68;32.06;14.06;39.71;11.4;17.49;2.05;19.97;4.62;240.43;84;87.65;69;79;128;1099;1113;293;73;101;2955;21;3;556;54;31;60;47;52;9;649;1451;4406;57.68;70;118.9;1021.93;1058.47;275.64;51.63;77.34;2731.59;20.65;1.99;511.12;41.91;26;50.56;45.64;48.52;8.3;603.56;1332.25;4063.84;11;;9;;2
PDL-04;52104;SARTHE;773;184;97;1054;43004;9587;6174;58765;251262;45127;23431;319820;56;57;12;125;7530;10751;2355;20636;256;9;0;265;232;9;0;241;2751;177;0;2928;158;0;0;158;13689;0;0;13689;0;0;0;0;0;0;12631;4841;906;17859;15223;4947;906;20552;261;2092;79402;0;0;315;161;106695;30;424;8207;314;;;6;47260;3;10048;2;5517;1;2491;4;6503;;;19;118420;4;7262;9;23;3;2;1;3;0;7;0;1;;36;4;5;5;2;1;45;8;9;23618;3164;1214;828;8096;103;1070;241;301;325;1504;10;0;10;336;82;41;34;101;21;39;7;45;21;549;16;;;;10;1;;;;;26;278.01;64.58;39.77;33.5;82.23;17.39;34.14;1.37;34.3;19.6;449.65;205;202.02;82;145;174;1629;1329;443;105;99;4006;25;4;841;77;50;68;96;94;10;954;2169;6175;89.94;142.28;174.68;1672.43;1484.17;562.36;83.48;89.82;4299.16;27.02;3.04;891.93;79.41;47.69;70.9;102.8;104.62;8.51;999.79;2288.02;6587.18;11;;8;1;2
PDL-05;52105;VENDÉE;941;185;108;1234;59942;10189;7249;77380;302588;46095;24832;373515;96;46;13;155;16441;10038;4104;30583;344;47;;391;325;29;;354;4351;805;;5156;227;115;;342;23652;7748;;31400;;;;;;;11492;3099;;14591;15065;3771;;19136;515;4052;141118;8273;23;333;181;101441;;;;;;;6;62104;5;19819;2;10136;2;4111;4;13491;1;20;20;162409;1;3335;6;23;2;3;3;5;1;4;0;;;35;6;1;5;3;0;47;6;0;22241;3753;2231;1409;14607;278;1250;354;492;348;1440;25;0;12.5;564;262;;44;92;34;57;;47;34;794;;;;;;;;;;;;423.28;189.05;;41.69;74.02;26.95;45.29;0.5;32.01;22.46;597.56;177;199.84;131;163;175;2367;2007;602;144;178;5767;27;5;948;138;66;124;109;200;22;946;2519;8286;110.28;150.26;153.79;2119.86;1796.42;556.4;102.97;137.75;5127.73;26.87;5;872.53;115.41;53.42;83.02;104.02;178.6;20.41;882.13;2287.99;7415.72;17;;12;1;4
