FI;FI_EJ;AN;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFF_INT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
630000560;630781367;2022;15;;;15;202;0;0;202;2898;0;0;2898;5;;;5;32;0;0;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;250;0;;66;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;;;;;;;3;;8;;;;;;;;;;;;;2.66;1.66;;;;;;;2.6;;5.26;0;;3;;31;46;18;2;5;105;1;;15;1;1;6;;;;45;68;173;;1.7;;30.5;45.5;21.1;0.88;2.9;102.58;0.6;;15.77;1;1;5.28;;;;45.68;68.33;170.91;;;;;;;;1;1;0;;;;;;;;;;
640000428;640780839;2022;5;0;0;5;137;0;0;137;2030;0;0;2030;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;224;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;4;;;;;;;;;;;;;;1;;7;14;12;1;6;41;1;;7;;;1;;;;4;13;54;;1;;6.83;11.61;10.84;0.2;2.72;33.2;0.5;;5;;;1;;;;3.3;9.8;43;;;;;;;;0;1;0;;;;;;;;;;
640020715;640020707;2022;14;0;0;14;271;0;0;271;3371;0;0;3371;0;0;0;0;0;0;0;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;279;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;;;;;;;;;5;;7;;;;4;;;;;;11;3.57;2.52;;;;;;;;;3.57;;;1;;17;19;10;1;2;50;1;;8;;;;;;;3;12;62;;1;;13.47;17.44;8.45;0.2;0.5;41.06;0.5;;4.82;;;;;;;3;8.32;49.38;;;;;;;;1;0;0;;;;;;;;;;
660000167;660780271;2022;20;0;0;20;464;0;0;464;6367;0;0;6367;0;0;0;0;0;0;0;0;;2825;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;263;0;;40;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;2;;;;;;;1;;5;;;;;;;;;;;;;2.85;1.33;;;;;;;0.61;;3.46;1.33;;1;;23;42;16;1;5;88;;;16;3;2;2;;;;26;47;135;;1.74;;21;42.82;14.25;0.56;4.44;84.81;;;11.85;2.9;1.9;1.79;;;;16.38;32.92;117.73;;;;;;;;1;1;0;;;;;;;;;;
670000215;680000643;2022;36;;;36;1056;0;0;1056;9663;0;0;9663;;;;;0;0;0;0;;1578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86;681;0;;45;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;7;;;;;;;2;;13;;;;;;;;;;;;;9.01;5.5;;;;;;;1.8;;10.81;;2;4;;50;58;77;1;11;203;1;;25;4;4;5;1;7;;12;55;258;1.47;4.54;;45.74;53.65;67.41;1;9;182.81;1;;24.22;2.91;2.91;5.14;1;6.05;;12.46;52.78;235.59;;;;;;;;1;1;0;1;;;;;;;;;
680000577;680000411;2022;45;0;0;45;612;0;0;612;9813;0;0;9813;9;0;0;9;2534;0;0;2534;;29833;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;418;1299;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;12;1;1;;;;;1;1;20;;15;12;;;;;;;;;15;11.52;7.7;1;0.77;;;;;0.83;0.1;12.45;;;7;;48;90;30;7;10;192;;;28;5;3;2;;3;;26;64;256;;6.26;;46.34;69.67;20.71;5.75;8.3;157.03;;;25.43;3.74;2.73;1.93;;2.59;;26.61;60.3;217.33;;;;;;;;1;1;0;;;;;;;;;;
690000047;690780069;2022;20;;;20;308;0;0;308;5412;0;0;5412;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;288;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;7;;;;;;;6;1;14;;1;;;;;;;;;;1;0.71;0.71;;;;;;;0.88;0.1;1.69;;;1;;18;39;22;1;10;91;1;;13;1;1;4;;;;17;36;127;;1;;13.01;23.57;8.49;0.3;2.72;49.09;0.45;;6.95;0.71;0.71;1.16;;;;5.68;14.95;64.04;;;;;;;;1;1;0;;;;;;;;;;
690000591;690782248;2022;15;;;15;271;0;0;271;4469;0;0;4469;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;302;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;2;2;;;;;;;;;2;0.8;0.8;;;;;;;0.6;;1.4;;;1;;17;22;8;2;1;51;1;;7;1;1;2;;;;11;22;73;;1;;14.4;19.27;5.89;0.83;0.75;42.14;1;;6.62;0.99;0.99;1.75;;;;9.66;20.02;62.16;;;;;;;;1;1;0;;;;;;;;;;
690000617;690782271;2022;15;;;15;91;0;0;91;1545;0;0;1545;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;0;;;;;;;;;;;;;0.49;0.49;;;;;;;0.17;;0.66;;;1;;6;9;3;1;1;21;;;4;;;2;;;;12;18;39;;0.98;;5.42;6.72;1.1;0.23;0.2;14.65;;;2.47;;;0.91;;;;8.06;11.44;26.09;;;;;;;;;;;;;;;;;;;;
690000633;690043237;2022;10;;;10;236;0;0;236;2301;0;0;2301;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77;747;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;4;;;;;;;;;;;;;5.14;3.45;;;;;;;;;5.14;;;2;;17;33;11;2;6;71;1;;10;2;1;3;;;;6;22;93;;2.04;;16.08;32.12;13.9;0.55;2.46;67.15;0.5;;9.79;1.9;1;3.17;;;;4.85;20.21;87.36;;;;;;;;1;1;0;;;;;;;;;;
700000011;700004591;2022;32;0;0;32;1993;0;0;1993;11289;0;0;11289;2;0;0;2;89;0;0;89;;22399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;104;0;;;;;;1;9335;0;;1;0;0;0;0;;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;0;11;4;7;;;;;;;1;12;;8;7;1;;;;;;;2;10;10.8;3.8;7;;;;;;;1.2;12;3;3;3;;38;51;15;;4;114;;;15;4;1;;3;4;;38;64;178;2.11;2.1;;33.11;51.65;14.71;;2.95;106.63;;;12.8;2.76;1;;3;3.86;;33.77;56.19;162.82;;;;;;;;;;;1;;;;;;;;;
710978107;710781592;2022;20;;;20;245;0;0;245;5005;0;0;5005;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;2;1;5;;;;;;;;;;;;;0.24;0.24;;;;;;;1.46;0.02;1.72;0.16;;1;;9;11;4;1;1;27;1;;8;2;1;3;;;;14;28;55;;0.75;;8.08;9.65;2.9;0.3;0.45;22.13;0.66;;8.74;0.67;0.17;1.65;;;;14.29;26.01;48.14;;;;;;;;1;1;0;;;;;;;;;;
710978123;710780644;2022;15;;;15;352;0;0;352;4359;0;0;4359;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;;;;;;;5;;;;;;;;;;;;;1.2;1.2;;;;;;;;;1.2;;;1;;11;8;5;;;25;;;2;1;;;;;;;3;28;;0.7;;8.86;7.66;2.15;;;19.37;;;1.29;0.43;;;;;;;1.72;21.09;;;;;;;;;;;;;;;;;;;;
710978131;710781089;2022;15;;;15;275;0;0;275;4622;0;0;4622;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;342;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;2;;6;;8;8;;;;;;;;;8;1.26;0.47;;;;;;;1.01;;2.27;;;2;;17;23;12;1;3;58;1;;18;2;2;2;;;;24;47;105;;1.4;;13.54;21.88;12.58;0.32;1.69;51.41;1;;16.17;1.33;1.33;2;;;;20.97;41.47;92.88;;;;;;;;1;1;0;;;;;;;;;;
710978156;710780214;2022;20;;;20;270;0;0;270;5228;0;0;5228;;;;;0;0;0;0;;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;251;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;2;2;;;;;;;;;2;0.8;0.8;;;;;;;0.8;;1.6;;;1;;14;17;20;1;2;55;1;;13;1;1;1;;;;19;35;90;;1;;13.69;15.67;16.31;0.1;1.27;48.04;1;;11.42;1;1;0.3;;;;19.05;32.77;80.81;;;;;;;;1;1;0;;;;;;;;;;
710978180;710781360;2022;20;;;20;218;0;0;218;3578;0;0;3578;;;;;0;0;0;0;;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;249;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;1;;3;;2;2;;;;;;;;;2;1.9;1.33;;;;;;;1;;2.9;;;2;;14;18;9;1;4;48;;;10;3;1;2;;;;21;36;84;;1.5;;13.01;19.42;11.36;0.2;1.49;46.98;0.75;;8.33;1.39;0.4;0.59;;;;18.93;29.99;76.97;;;;;;;;1;1;0;;;;;;;;;;
710978255;710781568;2022;22;;;22;305;0;0;305;4085;0;0;4085;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;308;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;;;;;;;;;;;;2.49;2.49;;;;;;;0.6;;3.09;;;2;;11;21;22;1;1;58;1;;16;1;1;4;;;;28;50;108;;1.92;;10.44;21.79;17.65;0.5;1.16;53.46;1;;14.8;0.4;0.4;3.29;;;;25.24;44.73;98.19;;;;;;;;1;1;0;;;;;;;;;;
720000124;720000066;2022;25;0;0;25;904;0;0;904;9226;0;0;9226;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;185;0;;30;21;30;424;1;3826;0;;;;;;0;;;;;;;;;;;;1;;0;;0;0;0;0;0;;;9;4;;;5;;;;3;;17;;;;;;;;;;;;;3.98;3.35;;;0.32;;;;2.4;;6.7;1.98;;4;;54;78;24;2;5;167;2;;30;3;2;4;;4;;28;71;238;;3.8;;43.55;59.72;17.8;0.63;2.86;128.36;0.81;;24.76;2.86;2;4;;4;;25.49;61.92;190.28;;;;;;;;1;1;0;;;;;;;;;;
720000389;720012749;2022;8;;;8;109;0;0;109;1097;0;0;1097;1;;;1;126;0;0;126;;2425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82;574;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;3;;1;1;;;1;1;;22;;;;;;;;;;;;;4.38;1.68;;0.01;0.01;;;0.08;1.16;;5.63;;;3;;27;48;16;2;8;104;3;;28;5;2;8;;1;;5;50;154;;2.97;;31.14;48.85;13.46;2;4.53;102.95;3;;27.18;3.64;1.49;7.63;;0.8;;4.85;47.1;150.05;;;;;;;;1;1;0;;;;;;;;;1;
720000520;720000140;2022;18;;;18;821;0;0;821;5146;0;0;5146;;;;;0;0;0;0;;14315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;185;0;;45;11;;;1;5171;0;;;;;;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;6;2;1;;1;;;;2;;9;;2;;;;2;;;;;;4;2.68;1.3;1;;0.1;;;;1.93;;4.71;;;4;;30;65;37;2;5;143;1;;31;4;1;4;;5;;45;90;233;;3.05;;28.46;61.47;41.25;0.88;2.29;137.4;0.83;;28.41;2.04;0.85;3.65;;4.86;;43.57;83.36;220.76;;;;;;;;1;1;1;1;0;;;;;;;;
740000286;740781190;2022;10;;;10;253;0;0;253;5283;0;0;5283;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;182;0;;30;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;6;;;;;;;;;7;;0;0;;;;;;;;;0;4.4;3.6;;;;;;;;;4.4;0;;3;;28;43;13;2;11;100;5;;11;5;1;;;;;26;47;147;;3;;25.01;41.15;13;1.37;6.96;90.49;4.5;;10.97;5;1;;;;;25.42;45.89;136.38;;;;;;;;;;;;;;;;;;;;
760000042;760780056;2022;15;;;15;674;0;0;674;5431;0;0;5431;0;;;0;0;0;0;0;;5204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;197;0;;;;;;1;21754;0;;;;;;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;16;15;1;;2;;;;1;;19;;;;;;;;;;;;;2.17;1.47;0.7;;0.4;;;;1;;3.57;;;3;;29;39;8;1;2;82;;;26;2;1;5;;4;;23;60;142;;3;;25.74;33.16;5.86;0.5;0.6;68.86;;;24.42;1.7;0.7;4.12;;4;;23.17;57.41;126.27;;;;;;;;1;1;0;;;;;;;;;;
760000059;760780064;2022;8;;;8;258;0;0;258;4031;0;0;4031;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;198;0;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;6;;;;;;;2;;10;;;;;;;;;;;;;2.01;1.01;;;;;;;0.74;;2.75;;;3;;12;25;10;2;4;56;;;12;2;1;2;;;;25;41;97;;1.79;;9.87;20.72;6.07;1.06;1.52;41.03;;;3.92;1.83;0.86;1.19;;;;7.58;14.52;55.55;;;;;;;;1;1;0;;;;;;;;;;
760000174;760780254;2022;15;;;15;333;0;0;333;4391;0;0;4391;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;274;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;2;;4;;;;;;;;;;;;;2;2;;;;;;;1.2;;3.2;1.72;;2;1;13;24;8;1;3;52;1;;14;1;1;1;;;;29;46;98;;1.5;1;11.45;20.75;6.49;0.62;1.4;43.21;0.37;;5.14;0.8;0.8;0.35;;;;4.9;11.56;54.77;;;;;;;;1;1;0;;;;;;;;;;
780000378;780130027;2022;25;;;25;441;0;0;441;6373;0;0;6373;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;8;0;0;30;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;8;;;;;1;;2;;12;;;;;;;;;;;;;3.21;2.71;;;;;0.04;;0.57;;3.82;;;2;;31;60;21;4;3;121;;;19;1;;2;;;;13;35;156;;1.7;;29.78;42.45;11.99;1.79;0.63;88.34;;;8.61;0.88;;1.27;;;;3.56;14.32;102.66;;;;;;;;1;1;0;;;;;;;;;;
780000386;780021788;2022;30;;;30;321;0;0;321;4439;0;0;4439;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;160;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;;;;;;;1;1;7;;;;;;;;;;;;;3.3;3;;;;;;;1;0.2;4.5;;;1;;15;15;7;;8;46;2;;10;2;1;3;;1;;15;33;79;;1;;12.57;14.51;6.83;;2.67;37.58;1;;8.86;0.79;0.58;1.24;;0.35;;12.15;24.39;61.97;;;;;;;;1;1;0;;;;;;;;;;
790000111;790019491;2022;20;;;20;404;0;0;404;5260;0;0;5260;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;226;0;;35;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;3;;9;;;;;;;;;;;;;4.66;4.66;;;;;;;2.35;;7.01;1;;6;;38;86;12;2;7;151;4;;32;2;2;5;;;;59;102;253;;5.79;;36.87;84.89;8.11;0.7;5.96;142.32;3.85;;32.29;2.11;2.11;4.68;;;;60.27;103.2;245.52;;;;;;;;1;1;0;;;;;;;;;;
790000137;790019491;2022;12;;;12;190;0;0;190;4200;0;0;4200;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;142;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;3;;5;;;;;;;;;;;;;2.21;2.21;;;;;;;2.3;;4.51;;;;;15;35;2;;3;55;1;;1;;;3;;;;3;8;63;;;;12.69;26.22;1.98;;2.21;43.1;1;;1;;;3.57;;;;2.05;7.62;50.72;;;;;;;;1;1;0;;;;;;;;;;
800000184;800000036;2022;20;;;20;669;0;0;669;5776;0;0;5776;;;;;0;0;0;0;;3828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;219;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;7;;;1;1;;;1;;14;;4;;;;;;;;;;4;5.88;5.01;;;0.18;0.18;;;1.15;;7.21;1;;3;;17;31;9;1;4;65;1;;19;2;;3;;1;;25;51;116;;2.72;;17.57;32.15;9.17;0.22;2.5;64.33;1;;17.65;1.5;;2.36;;1;;23.12;46.63;110.96;;;;;;;;1;1;0;;;;;;;;;;
800000200;800000051;2022;18;;;18;648;0;0;648;5967;0;0;5967;1;;;1;119;0;0;119;;12413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;748;7129;57;30;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;3;;;;;;;3;1;25;;;;;;;;;;;;;9.84;2.02;;;;;;;2.13;0.6;12.57;6.07;;3;1;54;62;32;7;23;182;1;;37;10;3;3;;2;;71;124;306;;4.91;0.98;52.43;55.43;31.49;5.19;20.45;170.88;1;;33.65;9.56;2.41;3.77;;1.8;;71.06;120.84;291.72;;;;;;;;1;1;0;;;;;;;;;;
800000275;800000077;2022;28;0;0;28;581;0;0;581;6874;0;0;6874;5;0;0;5;758;0;0;758;;6947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;281;0;0;30;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;7;;;1;1;1;;2;1;17;;;;;;;;;;;;;6.86;4.99;;;0.67;0.67;0.83;;2;0.2;10.56;2.7;;3;;38;48;19;3;7;118;2;;22;4;2;4;;2;;37;71;189;;2.83;;31.7;45.77;15.96;2.1;3.69;102.05;2;;18.45;3.22;1.9;3.8;;1.3;;31.6;60.37;162.42;;;;;;;;1;1;0;;;;;;;;;;
800000390;800000085;2022;35;0;0;35;2105;0;0;2105;12109;0;0;12109;0;0;0;0;0;0;0;0;;34235;;;0;;;0;0;;;0;0;;;0;0;;;0;0;;0;0;;0;1;;;1;2621;;;2621;5;;5;5604;;5604;71;;;71;71;;;71;40;252;0;;65;25;;;1;15457;0;;1;0;0;0;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;0;22;9;9;;1;;1;;3;4;31;;2;;;;1;;;;;;3;15.56;6.23;6.53;;0.4;;1;;2.8;3.1;22.86;8.08;1;3;5;65;76;29;5;3;187;2;;66;6;3;7;9;6;1;64;161;348;0.4;3.75;5;59.39;71.29;27.05;3.7;2.67;173.25;1.5;;61.92;5.42;2.75;7.27;7.2;4.8;1;61.52;150.63;323.88;;;;;;;;1;0;0;1;0;;;;;;;2;1
800000440;800000085;2022;10;0;0;10;210;0;0;210;2130;0;0;2130;0;0;0;0;0;0;0;0;;466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;221;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;2;;;;4;;;;;;;;;;;;;1.86;1.86;;;;;1.1;;;;2.96;;;1;;15;16;9;2;2;45;;;3;1;1;;;;;20;24;69;;1;;13.32;15.69;8.61;1.2;0.99;40.81;;;1.46;0.83;0.83;;;;;7.5;9.79;50.6;;;;;;;;1;0;0;;;;;;;;;;
800000507;800000135;2022;24;;;24;327;0;0;327;5834;0;0;5834;;;;;0;0;0;0;;1049;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57;425;0;;98;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;6;;;;;;;2;;10;;;;;;;;;;;;;4.88;4.24;;;;;;;2;;6.88;0.5;;4;;49;107;42;2;4;208;1;;17;3;1;3;;;;48;72;280;;3.17;;49.91;106.84;40.86;1.35;4.58;206.71;1;;15.8;3.29;1.65;3;;;;46.68;69.77;276.48;;;;;;;;1;1;0;;;;;;;;;;
810000448;750050759;2022;21;;;21;490;0;0;490;6066;0;0;6066;0;;;0;0;0;0;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;351;963;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;1;;7;;;;;;;;;;;;;3.85;0.09;;;;;;;1;;4.85;;;5;;32;41;12;4;6;100;1;;12;1;1;;;2;;5;21;121;;4.7;;26.35;40.17;9.88;1.78;4.44;87.32;1;;12.1;1;1;;;2;;5.69;21.79;109.11;;;;;;;;1;1;0;;;;;;;;;;
810000539;810000398;2022;18;;;18;280;0;0;280;4877;0;0;4877;;;;;0;0;0;0;;2261;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;184;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;2;2;;;;;;;;;2;1.67;1.67;;;;;;;0.8;;2.47;;;2;;12;25;6;1;2;48;;;10;2;1;3;;;;12;27;75;;1.07;;10.48;15.23;4.35;0.97;0.5;32.6;;;9.85;1.29;0.86;3.53;;;;9.43;24.1;56.7;;;;;;;;1;1;0;;;;;;;;;;
830100855;830000493;2022;36;;;36;1167;0;0;1167;10094;0;0;10094;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;177;1519;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;7;;;;;;;2;1;14;;5;;;;;;2;;;1;8;10.26;6.46;;;;;;;1.5;0.1;11.86;;;3;;40;67;22;1;3;136;4;;20;1;1;3;;1;1;12;42;178;;3;;31.23;48.29;17.93;0.32;1.79;102.56;2.41;;15.88;1;1;2.37;;0.39;1;10.72;33.77;136.33;;;;;;;;1;1;0;;;;;;;;;;
