BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2019;100000116;100000041;8;2920;186;7;2326;0;;0;0;0;0;;0;0;0;8;2920;186;7;2326;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;100000124;100009075;18;6570;1320;25;5753;100;36500;3611;48;10544;;;0;0;0;118;43070;4931;73;16297;;0;;;425;11;7014;;0;;;11;7014;;;425;;;;;;;;;;;;;;;;;;;
MCO;2019;100000140;100000058;10;3650;212;2;2575;;;0;0;0;;;0;0;0;10;3650;212;2;2575;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;100000157;100009075;0;;0;0;0;0;24820;327;13;510;;;0;0;0;0;24820;327;13;510;;0;;;28;;2186;;0;;;;2186;;;28;;;;;;;;;;;;;;;;;;;
MCO;2019;100000199;100006279;54;19710;2897;476;18767;;;0;0;0;18;6570;753;120;2463;72;26280;3650;596;21230;2;336;;;133;;0;2;94;;;4;430;;;133;;;;;;;;;;;;;;;;;;;
MCO;2019;100000801;100006279;5;1825;13;0;160;;;0;0;0;;;0;0;0;5;1825;13;0;160;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;100002351;100000561;8;2920;407;2;2670;0;25185;0;0;0;0;5475;0;0;0;8;33580;407;2;2670;0;0;;;0;0;0;0;0;;;0;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;100009364;100000017;12;4380;261;11;4043;;;0;0;0;;;0;0;0;12;4380;261;11;4043;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;100009380;100000017;12;4380;235;2;3117;;;0;0;0;;;0;0;0;12;4380;235;2;3117;6;444;;;0;;0;;0;;;6;444;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;100010818;100010792;0;2920;0;0;0;69;25185;3273;1;8873;15;5475;523;18;1951;84;33580;3796;19;10824;;19;;;1209;25;6609;15;82;;;40;6710;;;1209;;;;;;;;;;;;;;281;;4346;3;5637;0
MCO;2019;110000023;110780061;282;100504;15159;1515;80519;57;20805;3063;110;17053;35;10950;2663;423;8992;374;132259;20885;2048;106564;23;3225;;;33352;5;1864;3;546;;;31;5635;;;33352;1;1;1;1;1;1;1;1;1;63;32;31;137;72470;3384;52237;250;4004;16365
MCO;2019;110000049;110780087;29;9125;1798;602;9435;;;0;0;0;;;0;0;0;29;9125;1798;602;9435;;0;;;5;;0;;0;;;;0;;;5;1;0;1;1;0;0;0;0;0;90;;;;2648;203;11208;;3;106
MCO;2019;110000056;110780137;187;65556;10125;1016;58900;49;17541;2536;95;12402;24;8760;1765;424;5467;260;91857;14426;1535;76769;14;1225;;;1622;14;3424;0;0;;;28;4649;;;1622;1;0;1;1;1;1;1;1;1;15;10;2;90;47388;2258;42593;;3177;6687
MCO;2019;110000189;110780707;30;10950;526;5;7028;;;0;0;0;;;0;0;0;30;10950;526;5;7028;;0;;;0;;0;;0;;;;0;;;0;1;0;1;1;1;0;0;0;0;90;60;;;;;;;;
MCO;2019;110000247;110780772;37;12146;744;5;7971;;;0;0;0;;;0;0;0;37;12146;744;5;7971;2;349;;;9;;0;;0;;;2;349;;;9;1;1;1;1;0;0;1;0;0;;;;;3489;;1456;;;
MCO;2019;110004413;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;2764;;0;;0;;;;0;;;2764;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;110004421;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;2343;;0;;0;;;;0;;;2343;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;110005311;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;6929;;0;;0;;;;0;;;6929;0;0;0;0;0;0;0;0;0;;;;;1;;;;;
MCO;2019;110780228;110000114;87;31755;5555;970;25532;57;16885;3099;111;11852;0;2988;553;26;1961;144;51628;9207;1107;39345;10;1003;;;19901;32;10057;1;126;;;43;11186;;;19901;;;;;;;;;;;;;;;;;;;
MCO;2019;110780236;110780707;12;4380;242;4;3752;;;0;0;0;;;0;0;0;12;4380;242;4;3752;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;110780483;110000155;55;20075;2433;598;11375;25;9125;2123;210;5686;;;0;0;0;80;29200;4556;808;17061;4;119;;;1386;30;9156;;0;;;34;9275;;;1386;;;;;;;;;;;;;;;;;;;
MCO;2019;120000039;120780044;231;83685;11904;570;71723;54;18660;3687;259;13506;24;8760;1990;387;6659;309;111105;17581;1216;91888;29;5103;3;267;35266;22;4827;1;1;;;52;9931;3;267;35266;1;1;0;1;1;1;1;1;0;;95;60;;69667;4373;67365;50;4869;16430
MCO;2019;120000054;120780069;64;22704;3233;478;17811;27;9525;1530;40;7262;12;4380;889;211;2724;103;36609;5652;729;27797;5;97;;;1936;26;5068;;0;;;31;5165;;;1936;1;0;1;1;1;1;1;1;0;80;70;45;;27340;2547;21450;;279;1836
MCO;2019;120000070;120780085;34;12410;1956;248;12973;0;767;100;36;301;;;0;0;0;34;13177;2056;284;13274;;0;;;80;8;679;;0;;;8;679;;;80;1;0;0;1;0;1;1;0;0;;;4;;6354;1203;20003;;;1370
MCO;2019;120000088;120780093;6;2076;141;10;2023;;;0;0;0;;;0;0;0;6;2076;141;10;2023;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;120000096;120780101;13;4745;118;0;3085;;;0;0;0;;;0;0;0;13;4745;118;0;3085;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;120001748;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;6923;;0;;0;;;;0;;;6923;0;0;0;0;0;0;0;0;0;;;;;407;;170;;;
MCO;2019;120004569;120004528;39;14235;2348;317;12637;23;8395;1438;100;5029;16;3650;676;158;1890;78;26280;4462;575;19556;6;607;;;613;14;3732;2;24;;;22;4363;;;613;1;1;0;1;1;1;0;1;1;;;;;34476;3160;13829;64;177;3176
MCO;2019;120004668;120004619;35;12775;2132;420;12387;5;1825;278;13;1076;6;2190;345;72;1016;46;16790;2755;505;14479;3;480;;;56;3;745;2;53;;;8;1278;;;56;1;0;0;1;1;1;1;0;1;;3;0;420;11153;798;36181;0;1747;2917
MCO;2019;130000409;130041916;313;111051;21784;4071;105021;90;36599;5641;185;26300;52;17785;3056;131;12360;455;165435;30481;4387;143681;39;5403;;;21584;29;4382;12;2051;;;80;11836;;;21584;1;1;1;1;1;1;1;1;1;103;92;57;83;108923;7176;84531;1754;4799;22121
MCO;2019;130000516;130781339;37;13505;1022;6;10471;;;0;0;0;;;0;0;0;37;13505;1022;6;10471;15;3062;;;0;;0;;0;;;15;3062;;;0;1;0;0;1;1;0;0;0;0;;70;;;3983;;;78;;
MCO;2019;130000565;130781446;99;36135;6941;1250;30503;24;8760;1415;85;6413;19;6935;1577;74;6445;142;51830;9933;1409;43361;8;511;;;870;8;1722;2;387;;;18;2620;;;870;1;1;1;1;1;1;1;0;1;80;8;10;10;40988;2072;29717;4;2288;4216
MCO;2019;130001225;130782634;160;58400;10145;869;53016;37;13505;2358;81;10021;25;9125;1726;71;7062;222;81030;14229;1021;70099;10;1916;0;0;3064;4;1038;2;312;0;0;16;3266;0;0;3064;1;1;1;1;0;1;1;1;1;69;;20;79;41261;5901;19067;413;2588;5526
MCO;2019;130001647;130784127;205;74577;11409;22;70521;66;18588;3819;13;16093;;;0;0;0;271;93165;15228;35;86614;2;1856;;;69609;20;7098;;0;;;22;8954;;;69609;0;1;1;1;0;0;1;0;0;15;;;;101601;;50492;;;3188
MCO;2019;130002215;130785512;57;19744;3172;351;18121;28;10220;1300;79;7593;20;7300;1838;575;4602;105;37264;6310;1005;30316;;0;;;107;6;840;;0;;;6;840;;;107;0;1;1;1;1;1;1;1;1;60;60;20;60;19690;1264;9666;;4406;699
MCO;2019;130002694;130000532;26;7394;406;14;2488;;;0;0;0;;;0;0;0;26;7394;406;14;2488;0;0;;;0;;0;;0;;;0;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;130002827;130789274;136;47587;7086;1229;42408;20;7296;1384;73;6787;23;8395;1070;70;4117;179;63278;9540;1372;53312;0;170;;;2669;6;3328;;0;;;6;3498;;;2669;1;1;1;1;1;1;1;1;1;;;;;51282;3369;47591;1912;3856;25553
MCO;2019;130002835;130789316;157;57305;10728;1907;44797;35;12775;2098;65;9130;37;13505;3013;147;10601;229;83585;15839;2119;64528;10;1627;0;0;17025;15;1307;1;1492;0;0;26;4426;0;0;17025;1;1;1;1;0;1;1;0;0;110;;20;;65451;3198;40210;12;6795;4173
MCO;2019;130008253;130001084;;;0;0;0;39;14235;5734;4706;3576;45;16425;1535;102;5322;84;30660;7269;4808;8898;;0;;;155;18;2;;0;;;18;2;;;155;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;130034531;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;21994;;0;;0;;;;0;;;21994;;;;;;;;;;;;;;;;;;;
MCO;2019;130037922;130037823;64;23360;953;34;7775;52;18980;2818;89;9297;;;0;0;0;116;42340;3771;123;17072;16;4372;;;331;20;154;;0;;;36;4526;;;331;;;;;;;;;;;;;;;;;;;
MCO;2019;130041767;130041262;47;16975;3139;367;11386;;;0;0;0;;;0;0;0;47;16975;3139;367;11386;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;130042096;130042062;42;15330;3324;53;9109;;;0;0;0;;;0;0;0;42;15330;3324;53;9109;2;234;;;0;;0;;0;;;2;234;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;130043664;130002157;221;73935;9755;1104;57512;155;58960;8571;5;38184;;;0;0;0;376;132895;18326;1109;95696;45;14469;;;9791;33;10611;;0;;;78;25080;;;9791;1;1;1;1;1;1;1;1;1;97;15;102;123;174624;;119925;3;0;6534
MCO;2019;130044753;130810336;;;0;0;0;21;5708;964;54;1040;;;0;0;0;21;5708;964;54;1040;;0;;;0;36;11746;;0;;;36;11746;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;130045263;130007487;14;5110;91;0;5104;;;0;0;0;;;0;0;0;14;5110;91;0;5104;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;130780521;130786049;451;155103;25678;4013;132234;204;73164;9320;100;56395;57;20531;4219;171;19846;712;248798;39217;4284;208475;41;6963;;;29456;35;6577;14;1738;;;90;15278;;;29456;1;1;1;1;0;1;1;0;1;180;;60;75;166904;15891;140347;15;5965;21773
MCO;2019;130781255;220020739;40;14600;899;14;10844;;;0;0;0;;;0;0;0;40;14600;899;14;10844;8;306;;;37;;0;;0;;;8;306;;;37;;;;;;;;;;;;;;881;;;;;
MCO;2019;130781289;130002447;;8160;248;1;2999;;5440;296;0;417;;;0;0;0;;13600;544;1;3416;;990;;;3240;;1718;;0;;;;2708;;;3240;;;;;;;;;;;;;;;;;;;
MCO;2019;130781370;130000532;12;3094;371;15;1332;35;9559;1534;30;5860;0;;0;0;0;47;12653;1905;45;7192;8;42;;;217;18;5420;0;0;;;26;5462;;;217;;;;;;;;;;;;;;;;;;;
MCO;2019;130781479;130000599;112;40880;4482;18;32575;90;32850;5358;465;20160;;;0;0;0;202;73730;9840;483;52735;5;518;;;3446;41;9238;0;0;;;46;9756;;;3446;;;;;;;;;;;;;;;;;;;
MCO;2019;130781867;130000813;;;0;0;0;37;13505;1132;109;2407;;;0;0;0;37;13505;1132;109;2407;;0;;;4411;27;5980;;0;;;27;5980;;;4411;;;;;;;;;;;;;;;;;;;
MCO;2019;130782071;130002454;32;11680;1549;231;10689;30;10950;1250;31;4021;;;0;0;0;62;22630;2799;262;14710;;0;;;55;30;6053;;0;;;30;6053;;;55;;;;;;;;;;;;;;;;;;;
MCO;2019;130782147;130000979;64;23360;5680;1155;27567;85;31025;3365;455;13064;0;0;0;0;0;149;54385;9045;1610;40631;0;0;;;13;34;6746;0;0;;;34;6746;;;13;;;;;;;;;;;;;;41568;;;;;
MCO;2019;130782162;130000987;15;5370;682;0;2900;61;21838;998;0;3022;;;0;0;0;76;27208;1680;0;5922;;2441;;;3;16;3850;;0;;;16;6291;;;3;;;;;;;;;;;;;;;;;;;
MCO;2019;130782675;130001233;;;0;0;0;19;6935;945;60;2447;;;0;0;0;19;6935;945;60;2447;;0;;;39;39;7369;;0;;;39;7369;;;39;;;;;;;;;;;;;;;;;;;
MCO;2019;130783152;130001365;12;4152;419;37;4214;0;0;0;0;0;0;0;0;0;0;12;4152;419;37;4214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2019;130783236;130786049;197;71761;11651;162;84423;156;52220;3478;57;14539;82;28074;5403;227;24809;435;152055;20532;446;123771;41;6196;;;36473;20;2436;22;3632;;;83;12264;;;36473;1;0;1;1;0;0;0;0;0;;;;;155064;5839;77654;32;4044;18051
MCO;2019;130783293;130786049;622;211413;37153;4201;198412;330;120718;12316;131;77905;;;0;0;0;952;332131;49469;4332;276317;100;17722;;;39174;27;1762;;0;;;127;19484;;;39174;1;1;1;1;1;0;1;0;1;;;;;212121;3;163709;14060;10;31395
MCO;2019;130783327;130001415;57;20805;3132;66;16599;44;16060;2398;418;4613;40;14600;2361;121;10604;141;51465;7891;605;31816;39;1823;;;24323;21;7537;0;0;;;60;9360;;;24323;;;;;;;;;;;;;;;;;;;
MCO;2019;130783665;130043722;29;10585;977;4;6148;20;7300;548;6;1580;;;0;0;0;49;17885;1525;10;7728;12;527;;;151;18;5801;1;40;;;31;6368;;;151;1;1;1;1;1;1;1;1;1;62;12;2;4;47806;;;;;40946
MCO;2019;130783723;130001456;;;0;0;0;66;23232;4792;3;9956;;;0;0;0;66;23232;4792;3;9956;;0;;;3;54;17201;;0;;;54;17201;;;3;;;;;;;;;;;;;;;;;;;
MCO;2019;130784051;130037823;100;35405;5234;57;36683;196;71540;6997;36;45427;;;0;0;0;296;106945;12231;93;82110;22;78;;;14229;18;2158;;0;;;40;2236;;;14229;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;130784226;130804032;0;3407;94;0;271;0;;0;0;0;0;;0;0;0;0;3407;94;0;271;0;805;;;0;;0;;0;;;0;805;;;0;0;0;0;0;1;1;0;0;0;;;;;1449;0;200;0;0;94
MCO;2019;130784234;130786049;49;17834;1782;8;14710;32;11115;1490;8;7477;;;0;0;0;81;28949;3272;16;22187;46;6724;;;11561;4;579;;0;;;50;7303;;;11561;0;0;0;0;0;0;0;1;0;;;;;79287;1;39407;103;1;5068
MCO;2019;130784481;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;48300;;0;;0;;;;0;;;48300;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;130784713;130038847;85;31025;5457;120;37491;75;27375;2311;81;10860;103;37595;6332;2210;16029;263;95995;14100;2411;64380;;0;;;5752;38;10413;;0;;;38;10413;;;5752;;;;;;;;;;;;;;205;;;;;
MCO;2019;130784903;130002041;43;15695;1521;1;12814;2;730;3;0;3;;;0;0;0;45;16425;1524;1;12817;;0;;;0;8;3840;;0;;;8;3840;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;130785389;130002173;;;0;0;0;57;18900;1519;58;4674;;;0;0;0;57;18900;1519;58;4674;;0;;;7;30;8384;;0;;;30;8384;;;7;;;;;;;;;;;;;;;;;;;
MCO;2019;130785652;130014228;407;147095;24120;2196;123395;191;69715;9175;171;48696;80;29200;6414;138;23076;678;246010;39709;2505;195167;26;2796;0;0;12903;55;14395;0;0;0;0;81;17191;0;0;12903;1;1;1;1;1;1;1;1;1;120;60;32;90;192184;14189;160917;643;20982;48102
MCO;2019;130785678;130002249;50;18250;2191;21;25806;40;14600;662;21;2930;;;0;0;0;90;32850;2853;42;28736;;0;;;2177;25;6127;;0;;;25;6127;;;2177;;;;;;;;;;;;;;;;;;;
MCO;2019;130786361;130002447;60;21900;3243;126;23548;114;41610;7473;0;26680;;;4;1;5;174;63510;10720;127;50233;16;6702;;;4816;25;10512;;0;;;41;17214;;;4816;;;;;;;;;;;;;;;;;;;
MCO;2019;130786445;130002488;12;4380;564;12;3041;20;7300;430;34;927;62;22630;3158;8;16311;94;34310;4152;54;20279;2;54;;;0;4;624;;0;;;6;678;;;0;;;;;;;;;;;;;;4125;5450;;;;
MCO;2019;130786742;750821092;82;29930;5810;620;26759;50;18250;2240;62;10193;0;0;0;0;0;132;48180;8050;682;36952;2;0;;;196;6;2277;0;0;;;8;2277;;;196;1;1;;1;;;1;;1;;;;39;27059;0;51687;1626;0;8945
MCO;2019;130789159;920030269;33;12045;919;5;8849;;;0;0;0;;;0;0;0;33;12045;919;5;8849;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;130804297;130786049;123;44465;7843;1015;36849;89;31565;5299;561;20097;;;0;0;0;212;76030;13142;1576;56946;43;5942;;;5946;10;1353;;0;;;53;7295;;;5946;1;0;1;1;0;1;1;0;0;;;;;74851;1413;37640;3;1208;22270
MCO;2019;130809015;130001928;43;15695;976;15;12013;;;0;0;0;;;0;0;0;43;15695;976;15;12013;5;788;;;12;;0;;0;;;5;788;;;12;1;1;0;0;1;0;0;0;0;;20;;;1304;;642;24;;
MCO;2019;130809809;130007156;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;23647;;0;;0;;;;0;;;23647;;;;;;;;;;;;;;;;;;;
MCO;2019;130810740;130007362;47;17155;1618;28;11775;62;22630;3746;76;11835;0;0;0;0;0;109;39785;5364;104;23610;0;0;;;32;19;21320;0;0;;;19;21320;;;32;;;;;;;;;;;;;;;;;;;
MCO;2019;130811102;130007487;24;8760;367;4;7705;;;0;0;0;;;0;0;0;24;8760;367;4;7705;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2019;140000027;140000035;218;80110;13959;2758;67887;37;13277;2264;120;11029;32;11680;2258;295;8704;287;105067;18481;3173;87620;13;1074;;;12649;10;2003;2;44;;;25;3121;;;12649;1;1;1;1;1;1;1;1;0;;;;;41195;6356;36065;1495;5848;2211
MCO;2019;140000209;140000100;633;222607;36931;6702;193244;343;117521;17782;1956;92773;82;29930;4655;259;22523;1058;370058;59368;8917;308540;120;13356;0;0;38585;36;8496;2;296;0;0;158;22148;0;0;38585;1;1;1;1;1;1;1;1;1;148;111;57;25;240085;13652;180058;1498;3384;70343
MCO;2019;140000233;140000118;89;30595;5128;638;30575;15;4425;967;0;3019;;;0;0;0;104;35020;6095;638;33594;2;359;;;85;8;1317;;0;;;10;1676;;;85;;;1;;1;1;;;1;18;75;56;90;26334;3309;39565;;10126;14381
MCO;2019;140000290;140000449;4;1460;66;0;667;50;18250;2167;73;7431;;;0;0;0;54;19710;2233;73;8098;;0;;;120;34;4621;;0;;;34;4621;;;120;;;;;;;;;;;;;;;;;;;
MCO;2019;140000340;140025800;12;4380;204;3;4066;;;0;0;0;;;0;0;0;12;4380;204;3;4066;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;140000373;140000159;63;23410;3773;403;23643;0;0;0;0;0;0;0;0;0;0;63;23410;3773;403;23643;5;269;1;13;600;0;0;0;0;;;5;269;1;13;600;1;0;1;1;1;1;1;0;0;10;110;5;;5141;357;6899;0;386;70
MCO;2019;140000555;140000639;117;39413;3853;36;32460;32;10622;1892;67;6718;;;0;0;0;149;50035;5745;103;39178;6;1246;;;74212;10;2439;;0;;;16;3685;;;74212;0;0;0;1;0;0;1;1;0;;;;;61022;;38655;388;;19434
MCO;2019;140002452;140025800;50;18934;2451;564;17505;0;;0;0;0;0;;0;0;0;50;18934;2451;564;17505;5;1059;;;131;6;4029;;0;;;11;5088;;;131;1;0;0;1;0;0;0;0;1;;;;;20784;;19936;244;;1571
MCO;2019;140004383;140000100;46;17307;1074;12;13173;;;0;0;0;;;0;0;0;46;17307;1074;12;13173;4;312;0;0;0;;0;;0;;;4;312;0;0;0;0;0;0;0;0;0;0;0;0;;;;;8206;4;1255;0;1;1841
MCO;2019;140016759;140003146;30;10950;9301;5638;17476;108;39420;6296;7;18077;44;16060;2013;62;9059;182;66430;17610;5707;44612;0;28;;;4881;30;10791;0;0;;;30;10819;;;4881;;;;;;;;;;;;;;;;;;;
MCO;2019;140017237;140003278;78;28470;7225;515;23135;144;52560;9706;449;35857;0;;0;0;0;222;81030;16931;964;58992;1;1;;;15601;80;22172;0;0;;;81;22173;;;15601;;;;;;;;;;;;;;;;;;;
MCO;2019;140018730;140000423;4;1460;47;14;314;34;12410;1633;87;4511;;;0;0;0;38;13870;1680;101;4825;;0;;;63;20;5281;;0;;;20;5281;;;63;;;;;;;;;;;;;;16;;;;;
MCO;2019;140024886;140000092;106;37778;6860;1455;31683;29;10585;1832;228;7644;16;5840;714;59;2542;151;54203;9406;1742;41869;5;505;;;1957;10;3037;;62;;;15;3604;;;1957;1;1;1;1;0;1;1;1;1;120;;7;90;37375;1963;28548;;748;14756
MCO;2019;140026410;140026279;76;27740;4569;1362;24657;;;0;0;0;;;0;0;0;76;27740;4569;1362;24657;;0;0;0;4;;0;;0;;;;0;0;0;4;1;1;1;0;0;1;0;0;0;;;;;5660;2573;6040;;2476;6
MCO;2019;140026709;140000415;6;2190;148;0;914;26;9490;1591;168;4863;;;0;0;0;32;11680;1739;168;5777;;0;;;10;7;3495;;0;0;0;7;3495;0;0;10;;;;;;;;;;;;;;;;;;;
MCO;2019;140030891;140000639;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;2373;;0;;0;;;;0;;;2373;;;;;;;;;;;;;;;;;;;
MCO;2019;150000024;150780047;15;5475;111;5;2465;0;0;0;0;0;0;0;0;0;0;15;5475;111;5;2465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2019;150000032;150780088;71;25884;2536;206;22046;22;8030;1040;45;5375;15;5475;530;178;1295;108;39389;4106;429;28716;5;466;0;0;532;4;406;0;4;0;0;9;876;0;0;532;1;0;0;1;0;0;0;0;0;;;;;10146;883;21406;0;1112;849
MCO;2019;150000040;150780096;218;71805;10559;828;65546;60;19543;3114;255;13650;24;8030;1505;322;5032;302;99378;15178;1405;84228;20;1737;;;4257;12;2373;0;0;;;32;4110;;;4257;1;1;1;1;1;1;1;1;1;130;130;25;200;42900;6974;78841;57;20913;32248
MCO;2019;150000164;150780468;40;14600;1921;283;14643;;;0;0;0;;;0;0;0;40;14600;1921;283;14643;;0;;;13;;0;;0;;;;0;;;13;1;1;0;1;0;1;0;1;0;;;30;;3185;1755;7662;;1126;2141
MCO;2019;150000180;150780500;25;9125;433;4;6158;;;0;0;0;;;0;0;0;25;9125;433;4;6158;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;988;;337;;;
MCO;2019;150780120;150000065;10;3650;261;3;1629;;;0;0;0;;;0;0;0;10;3650;261;3;1629;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;150780732;150000271;81;29565;1721;4;18891;129;47085;3241;83;11479;0;0;0;0;0;210;76650;4962;87;30370;4;21;;;16691;10;6733;1;9;;;15;6763;;;16691;;;;;;;;;;;;;;;;;;;
MCO;2019;160000170;160000204;8;2920;151;0;783;55;19625;2443;146;7100;;;0;0;0;63;22545;2594;146;7883;;0;;;0;32;7905;;0;;;32;7905;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;160000188;160000121;12;4380;279;3;3926;;;0;0;0;;;0;0;0;12;4380;279;3;3926;3;150;0;0;0;;0;;0;;;3;150;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;160000253;160000451;280;90707;18503;3273;75445;70;25312;4481;114;20331;25;9125;1821;90;7192;375;125144;24805;3477;102968;24;1623;0;0;24253;19;4125;0;0;0;0;43;5748;0;0;24253;1;0;1;1;1;1;1;1;1;150;77;77;120;78346;5862;85542;1162;18792;33016
MCO;2019;160000279;160000212;;;0;0;0;43;15695;1434;97;4255;;;0;0;0;43;15695;1434;97;4255;;0;;;0;23;5336;;0;;;23;5336;;;0;0;0;0;0;0;0;0;0;0;;;;;5784;;;;;
MCO;2019;160000303;160006037;53;19345;2762;366;16432;;;0;0;0;;;0;0;0;53;19345;2762;366;16432;4;13;;;3;;0;;0;;;4;13;;;3;1;0;0;1;1;1;1;0;0;;20;7;;4399;1463;12022;;1028;255
MCO;2019;160000311;160000485;27;9855;2643;755;8183;;;0;0;0;;;0;0;0;27;9855;2643;755;8183;2;55;;;0;;0;;0;;;2;55;;;0;1;0;1;1;1;0;1;1;1;220;60;;100;7269;;25251;;;6135
MCO;2019;160000337;160000493;29;10585;2319;617;10882;0;;0;0;0;0;;0;0;0;29;10585;2319;617;10882;0;83;;;48;0;0;0;0;;;0;83;;;48;0;0;0;1;0;0;1;1;0;;;;;4771;1206;15649;;1539;159
MCO;2019;160000360;160000519;10;3650;153;1;2038;;;0;0;0;;;0;0;0;10;3650;153;1;2038;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;160013207;160001632;24;8760;1740;84;9082;63;22995;3316;66;9075;24;8760;1159;10;4350;111;40515;6215;160;22507;16;4303;;;4291;35;8445;0;108;;;51;12856;;;4291;;;;;;;;;;;;;;;;;;;
MCO;2019;160014650;160014643;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;20757;;0;;0;;;;0;;;20757;;;;;;;;;;;;;;;;;;;
MCO;2019;160015368;160014411;103;33154;7064;2062;30909;;;0;0;0;15;5475;887;165;2888;118;38629;7951;2227;33797;10;637;;;2317;;0;;0;;;10;637;;;2317;1;1;1;1;1;1;1;0;1;94;46;59;76;9157;2649;29578;;5770;2396
MCO;2019;170000038;170780050;69;25185;3615;333;23032;19;6935;1156;54;5800;;;0;0;0;88;32120;4771;387;28832;4;239;;;805;7;2316;0;0;;;11;2555;;;805;1;0;1;1;0;1;1;1;1;80;;5;180;21594;1080;30619;110;1315;45636
MCO;2019;170000079;170780142;11;4015;102;0;2398;;;0;0;0;;;0;0;0;11;4015;102;0;2398;1;26;;;0;;0;;0;;;1;26;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
