BOR;AN;FI;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP
SSR;2019;060781374;060000718;SSR_A;;170;62050;10;1464;54746;143;4772
SSR;2019;060781374;060000718;SSR_A50;1;46;;;;27109;;0
SSR;2019;060781374;060000718;SSR_A51;1;61;;10;;15337;;4772
SSR;2019;060781374;060000718;SSR_A55;1;63;;;;12300;;0
SSR;2019;060781374;060000718;SSR_TOT;;170;62050;10;1464;54746;143;4772
SSR;2019;060785227;060780608;SSR_A;;108;34420;10;1322;30505;10;1562
SSR;2019;060785227;060780608;SSR_A50;1;87;;;;25568;;0
SSR;2019;060785227;060780608;SSR_A53;1;21;;10;;4937;;1562
SSR;2019;060785227;060780608;SSR_TOT;;108;34420;10;1322;30505;10;1562
SSR;2019;060788957;060785011;SSR_A;;171;62415;;1658;55939;88;0
SSR;2019;060788957;060785011;SSR_A50;1;;;;;0;;0
SSR;2019;060788957;060785011;SSR_A59;1;171;;;;55939;;0
SSR;2019;060788957;060785011;SSR_TOT;;171;62415;;1658;55939;88;0
SSR;2019;060789195;060785011;SSR_A;;24;8730;5;159;8032;36;3248
SSR;2019;060789195;060785011;SSR_A50;1;;;;;0;;0
SSR;2019;060789195;060785011;SSR_A51;1;8;;5;;2640;;3248
SSR;2019;060789195;060785011;SSR_A52;1;16;;;;5392;;0
SSR;2019;060789195;060785011;SSR_TOT;;24;8730;5;159;8032;36;3248
SSR;2019;060789674;130037815;SSR_A;;170;62050;50;1064;54140;157;17259
SSR;2019;060789674;130037815;SSR_A50;1;;;;;0;;0
SSR;2019;060789674;130037815;SSR_A51;1;114;;36;;34002;;9789
SSR;2019;060789674;130037815;SSR_A52;1;56;;14;;20138;;7470
SSR;2019;060789674;130037815;SSR_TOT;;170;62050;50;1064;54140;157;17259
SSR;2019;060790177;060785011;SSR_A;;80;29200;;228;17548;81;0
SSR;2019;060790177;060785011;SSR_A50;1;80;;;;17548;;0
SSR;2019;060790177;060785011;SSR_TOT;;80;29200;;228;17548;81;0
SSR;2019;060790862;060001997;SSR_A;;45;16425;15;668;16131;0;46
SSR;2019;060790862;060001997;SSR_A50;1;;;;;0;;0
SSR;2019;060790862;060001997;SSR_A58;1;45;;15;;16131;;46
SSR;2019;060790862;060001997;SSR_TOT;;45;16425;15;668;16131;0;46
SSR;2019;060791746;060024627;SSR_A;;108;39420;0;702;24549;46;0
SSR;2019;060791746;060024627;SSR_A50;1;108;;0;;24549;;0
SSR;2019;060791746;060024627;SSR_TOT;;108;39420;0;702;24549;46;0
SSR;2019;060791811;060010808;SSR_A;;59;21535;;869;20221;13;0
SSR;2019;060791811;060010808;SSR_A50;1;;;;;0;;0
SSR;2019;060791811;060010808;SSR_A59;1;59;;;;20221;;0
SSR;2019;060791811;060010808;SSR_TOT;;59;21535;;869;20221;13;0
SSR;2019;060794021;060780988;SSR_A;;20;7300;;184;5995;7;0
SSR;2019;060794021;060780988;SSR_A50;1;;;;;0;;0
SSR;2019;060794021;060780988;SSR_A59;1;20;;;;5995;;0
SSR;2019;060794021;060780988;SSR_TOT;;20;7300;;184;5995;7;0
SSR;2019;060798881;060798873;SSR_A;;104;37960;;1569;35628;9;0
SSR;2019;060798881;060798873;SSR_A50;1;104;;;;35628;;0
SSR;2019;060798881;060798873;SSR_TOT;;104;37960;;1569;35628;9;0
SSR;2019;060800182;060002912;SSR_A;;140;51100;10;1457;45893;48;2252
SSR;2019;060800182;060002912;SSR_A50;1;61;;;;16435;;0
SSR;2019;060800182;060002912;SSR_A55;1;79;;10;;29458;;2252
SSR;2019;060800182;060002912;SSR_TOT;;140;51100;10;1457;45893;48;2252
SSR;2019;070000021;070007927;SSR_A;;18;6570;;177;5333;3;0
SSR;2019;070000021;070007927;SSR_A50;1;18;;;;5333;;0
SSR;2019;070000021;070007927;SSR_TOT;;18;6570;;177;5333;3;0
SSR;2019;070000039;070780119;SSR_A;;10;3650;;206;5528;3;0
SSR;2019;070000039;070780119;SSR_A50;1;10;;;;5528;;0
SSR;2019;070000039;070780119;SSR_TOT;;10;3650;;206;5528;3;0
SSR;2019;070000047;070780127;SSR_A;;30;10281;;341;10206;16;0
SSR;2019;070000047;070780127;SSR_A50;1;30;;;;10206;;0
SSR;2019;070000047;070780127;SSR_TOT;;30;10281;;341;10206;16;0
SSR;2019;070000062;070005558;SSR_A;;22;8030;;429;7883;0;0
SSR;2019;070000062;070005558;SSR_A50;1;22;;;;7883;;0
SSR;2019;070000062;070005558;SSR_TOT;;22;8030;;429;7883;0;0
SSR;2019;070000070;070780150;SSR_A;;15;5000;;177;4159;5;0
SSR;2019;070000070;070780150;SSR_A50;1;15;;;;4159;;0
SSR;2019;070000070;070780150;SSR_TOT;;15;5000;;177;4159;5;0
SSR;2019;070000096;070780184;SSR_A;;17;6200;;357;6570;2;0
SSR;2019;070000096;070780184;SSR_A50;1;17;;;;6570;;0
SSR;2019;070000096;070780184;SSR_TOT;;17;6200;;357;6570;2;0
SSR;2019;070000146;070004742;SSR_A;;35;12775;;259;9983;24;0
SSR;2019;070000146;070004742;SSR_A50;1;35;;;;9983;;0
SSR;2019;070000146;070004742;SSR_TOT;;35;12775;;259;9983;24;0
SSR;2019;070000179;070780358;SSR_A;;15;5475;2;294;6623;1;1796
SSR;2019;070000179;070780358;SSR_A53;1;;;2;;0;;1796
SSR;2019;070000179;070780358;SSR_A59;1;15;;;;6623;;0
SSR;2019;070000179;070780358;SSR_TOT;;15;5475;2;294;6623;1;1796
SSR;2019;070000187;070780366;SSR_A;;27;9855;0;317;7454;3;0
SSR;2019;070000187;070780366;SSR_A50;1;27;;0;;7454;;0
SSR;2019;070000187;070780366;SSR_TOT;;27;9855;0;317;7454;3;0
SSR;2019;070000195;070780374;SSR_A;;23;8395;;257;8057;10;0
SSR;2019;070000195;070780374;SSR_A50;1;6;;;;2166;;0
SSR;2019;070000195;070780374;SSR_A59;1;17;;;;5891;;0
SSR;2019;070000195;070780374;SSR_TOT;;23;8395;;257;8057;10;0
SSR;2019;070000203;070780382;SSR_A;;24;8760;;314;7830;4;0
SSR;2019;070000203;070780382;SSR_A50;1;24;;;;7830;;0
SSR;2019;070000203;070780382;SSR_TOT;;24;8760;;314;7830;4;0
SSR;2019;070000484;070005566;SSR_A;;130;47450;5;1519;33191;53;2627
SSR;2019;070000484;070005566;SSR_A51;1;30;;3;;8960;;1776
SSR;2019;070000484;070005566;SSR_A52;1;30;;2;;9037;;851
SSR;2019;070000484;070005566;SSR_A55;1;70;;;;15194;;0
SSR;2019;070000484;070005566;SSR_TOT;;130;47450;5;1519;33191;53;2627
SSR;2019;070000609;070005566;SSR_A;;;;5;0;0;0;1499
SSR;2019;070000609;070005566;SSR_A53;1;;;5;;0;;1499
SSR;2019;070000609;070005566;SSR_TOT;;;;5;0;0;0;1499
SSR;2019;070006804;070005566;SSR_A;;14;5110;;207;5993;6;0
SSR;2019;070006804;070005566;SSR_A59;1;14;;;;5993;;0
SSR;2019;070006804;070005566;SSR_TOT;;14;5110;;207;5993;6;0
SSR;2019;070780226;750050759;SSR_A;;60;21900;;318;10659;5;0
SSR;2019;070780226;750050759;SSR_A50;1;;;;;0;;0
SSR;2019;070780226;750050759;SSR_A54;1;60;;;;10659;;0
SSR;2019;070780226;750050759;SSR_TOT;;60;21900;;318;10659;5;0
SSR;2019;070780234;750721300;SSR_A;;34;12410;;401;9825;6;0
SSR;2019;070780234;750721300;SSR_A50;1;34;;;;9825;;0
SSR;2019;070780234;750721300;SSR_TOT;;34;12410;;401;9825;6;0
SSR;2019;070780242;070000120;SSR_A;;60;21900;;412;15582;34;0
SSR;2019;070780242;070000120;SSR_A50;1;60;;;;15582;;0
SSR;2019;070780242;070000120;SSR_TOT;;60;21900;;412;15582;34;0
SSR;2019;070780390;070000211;SSR_A;;33;12045;;438;11273;4;0
SSR;2019;070780390;070000211;SSR_A50;1;33;;;;11273;;0
SSR;2019;070780390;070000211;SSR_TOT;;33;12045;;438;11273;4;0
SSR;2019;070783824;070002878;SSR_A;;22;8030;;292;14961;0;0
SSR;2019;070783824;070002878;SSR_A50;1;22;;;;7515;;0
SSR;2019;070783824;070002878;SSR_A59;1;;;;;7446;;0
SSR;2019;070783824;070002878;SSR_TOT;;22;8030;;292;14961;0;0
SSR;2019;070784897;750820680;SSR_A;;30;10950;;175;9849;70;0
SSR;2019;070784897;750820680;SSR_A50;1;;;;;0;;0
SSR;2019;070784897;750820680;SSR_A58;1;30;;;;9849;;0
SSR;2019;070784897;750820680;SSR_TOT;;30;10950;;175;9849;70;0
SSR;2019;080000110;080000037;SSR_A;;60;16470;;449;14232;16;0
SSR;2019;080000110;080000037;SSR_A50;1;40;;;;5737;;0
SSR;2019;080000110;080000037;SSR_A59;1;20;;;;8495;;0
SSR;2019;080000110;080000037;SSR_TOT;;60;16470;;449;14232;16;0
SSR;2019;080000136;920030269;SSR_A;;28;10220;14;241;9984;25;0
SSR;2019;080000136;920030269;SSR_A50;1;3;;10;;223;;0
SSR;2019;080000136;920030269;SSR_A51;1;25;;;;9761;;0
SSR;2019;080000136;920030269;SSR_A58;1;;;4;;0;;0
SSR;2019;080000136;920030269;SSR_TOT;;28;10220;14;241;9984;25;0
SSR;2019;080000219;080001969;SSR_A;;14;5910;;184;5242;8;0
SSR;2019;080000219;080001969;SSR_A50;1;14;;;;5242;;0
SSR;2019;080000219;080001969;SSR_TOT;;14;5910;;184;5242;8;0
SSR;2019;080000250;540019726;SSR_A;;90;32850;30;660;20411;49;13880
SSR;2019;080000250;540019726;SSR_A50;1;7;;3;;620;;3772
SSR;2019;080000250;540019726;SSR_A51;1;44;;12;;9951;;6113
SSR;2019;080000250;540019726;SSR_A52;1;39;;7;;9840;;2231
SSR;2019;080000250;540019726;SSR_A53;1;;;4;;0;;1287
SSR;2019;080000250;540019726;SSR_A54;1;;;4;;0;;477
SSR;2019;080000250;540019726;SSR_TOT;;90;32850;30;660;20411;49;13880
SSR;2019;080000268;540019726;SSR_A;;37;13505;;248;11351;23;0
SSR;2019;080000268;540019726;SSR_A50;1;37;;;;11351;;0
SSR;2019;080000268;540019726;SSR_TOT;;37;13505;;248;11351;23;0
SSR;2019;080000276;080001969;SSR_A;;24;8760;;295;8324;13;0
SSR;2019;080000276;080001969;SSR_A50;1;24;;;;8324;;0
SSR;2019;080000276;080001969;SSR_TOT;;24;8760;;295;8324;13;0
SSR;2019;080000284;080000060;SSR_A;;15;5475;;157;4907;5;
SSR;2019;080000284;080000060;SSR_A50;1;15;;;;4907;;
SSR;2019;080000284;080000060;SSR_TOT;;15;5475;;157;4907;5;
SSR;2019;080000300;080000078;SSR_A;;8;2920;;138;2932;0;0
SSR;2019;080000300;080000078;SSR_A50;1;8;;;;2932;;0
SSR;2019;080000300;080000078;SSR_TOT;;8;2920;;138;2932;0;0
SSR;2019;080002140;540019726;SSR_E;;0;;10;22;407;2;2238
SSR;2019;080002140;540019726;SSR_E50;1;0;;1;;0;;535
SSR;2019;080002140;540019726;SSR_E51;1;0;;5;;0;;909
SSR;2019;080002140;540019726;SSR_E52;1;0;;4;;407;;794
SSR;2019;080002140;540019726;SSR_TOT;;0;;10;22;407;2;2238
SSR;2019;080010523;920030269;SSR_A;;109;39785;;1169;41061;60;0
SSR;2019;080010523;920030269;SSR_A50;1;54;;;;36035;;0
SSR;2019;080010523;920030269;SSR_A59;1;55;;;;5026;;0
SSR;2019;080010523;920030269;SSR_TOT;;109;39785;;1169;41061;60;0
SSR;2019;090000019;090180019;SSR_A;;50;18250;8;550;14407;10;1464
SSR;2019;090000019;090180019;SSR_A50;1;10;;0;;3348;;0
SSR;2019;090000019;090180019;SSR_A51;1;40;;8;;11059;;1464
SSR;2019;090000019;090180019;SSR_TOT;;50;18250;8;550;14407;10;1464
SSR;2019;090000175;090781774;SSR_A;;29;10585;;261;10262;28;0
SSR;2019;090000175;090781774;SSR_A59;1;29;;;;10262;;0
SSR;2019;090000175;090781774;SSR_TOT;;29;10585;;261;10262;28;0
SSR;2019;090000183;090781816;SSR_A;;62;22630;;572;19664;40;0
SSR;2019;090000183;090781816;SSR_A50;1;22;;;;6427;;0
SSR;2019;090000183;090781816;SSR_A52;1;20;;;;5140;;0
SSR;2019;090000183;090781816;SSR_A59;1;20;;;;8097;;0
SSR;2019;090000183;090781816;SSR_TOT;;62;22630;;572;19664;40;0
SSR;2019;090001629;090781774;SSR_A;;26;9490;;242;8266;0;
SSR;2019;090001629;090781774;SSR_A50;1;;;;;;;
SSR;2019;090001629;090781774;SSR_A59;1;26;;;;8266;;
SSR;2019;090001629;090781774;SSR_TOT;;26;9490;;242;8266;0;
SSR;2019;090002841;090781774;SSR_A;;26;9490;;214;9212;21;0
SSR;2019;090002841;090781774;SSR_A50;1;26;;;;9212;;0
SSR;2019;090002841;090781774;SSR_A59;1;;;;;0;;0
SSR;2019;090002841;090781774;SSR_TOT;;26;9490;;214;9212;21;0
SSR;2019;100000116;100000041;SSR_A;;22;8030;;283;7269;6;0
SSR;2019;100000116;100000041;SSR_A50;1;22;;;;7269;;0
SSR;2019;100000116;100000041;SSR_TOT;;22;8030;;283;7269;6;0
SSR;2019;100000140;100000058;SSR_A;;23;8395;;255;8710;17;0
SSR;2019;100000140;100000058;SSR_A50;1;23;;;;8710;;0
SSR;2019;100000140;100000058;SSR_TOT;;23;8395;;255;8710;17;0
SSR;2019;100000199;100006279;SSR_A;;;;39;259;8812;23;0
SSR;2019;100000199;100006279;SSR_A59;1;;;39;;8812;;0
SSR;2019;100000199;100006279;SSR_TOT;;;;39;259;8812;23;0
SSR;2019;100006493;100000017;SSR_A;;70;25550;;666;24798;37;0
SSR;2019;100006493;100000017;SSR_A50;1;35;;;;12436;;0
SSR;2019;100006493;100000017;SSR_A59;1;35;;;;12362;;0
SSR;2019;100006493;100000017;SSR_TOT;;70;25550;;666;24798;37;0
SSR;2019;100007285;140017617;SSR_A;;60;21900;6;558;20425;41;10251
SSR;2019;100007285;140017617;SSR_A50;1;60;;6;;20425;;10251
SSR;2019;100007285;140017617;SSR_A51;1;;;;;0;;0
SSR;2019;100007285;140017617;SSR_A52;1;;;;;0;;0
SSR;2019;100007285;140017617;SSR_A57;1;;;;;0;;0
SSR;2019;100007285;140017617;SSR_TOT;;60;21900;6;558;20425;41;10251
SSR;2019;100010362;100010347;SSR_A;;65;23725;34;550;21115;69;11137
SSR;2019;100010362;100010347;SSR_A50;1;;;;;0;;0
SSR;2019;100010362;100010347;SSR_A51;1;28;;13;;9114;;5686
SSR;2019;100010362;100010347;SSR_A52;1;37;;13;;12001;;3804
SSR;2019;100010362;100010347;SSR_A53;1;;;7;;0;;1413
SSR;2019;100010362;100010347;SSR_A54;1;;;1;;0;;234
SSR;2019;100010362;100010347;SSR_TOT;;65;23725;34;550;21115;69;11137
SSR;2019;100010545;310025010;SSR_A;;74;27010;10;826;25998;32;6033
SSR;2019;100010545;310025010;SSR_A50;1;74;;10;;25998;;6033
SSR;2019;100010545;310025010;SSR_TOT;;74;27010;10;826;25998;32;6033
SSR;2019;100010933;100010347;SSR_A;;24;5880;;182;5117;8;0
SSR;2019;100010933;100010347;SSR_A51;1;19;;;;5024;;0
SSR;2019;100010933;100010347;SSR_A52;1;5;;;;93;;0
SSR;2019;100010933;100010347;SSR_TOT;;24;5880;;182;5117;8;0
SSR;2019;110000049;110780087;SSR_A;;25;9125;;344;7823;5;0
SSR;2019;110000049;110780087;SSR_A59;1;25;;;;7823;;0
SSR;2019;110000049;110780087;SSR_TOT;;25;9125;;344;7823;5;0
SSR;2019;110000189;110780707;SSR_A;;29;10585;;356;10452;12;0
SSR;2019;110000189;110780707;SSR_A51;1;29;;;;10452;;0
SSR;2019;110000189;110780707;SSR_TOT;;29;10585;;356;10452;12;0
SSR;2019;110000247;110780772;SSR_A;;37;13505;;279;11366;22;0
SSR;2019;110000247;110780772;SSR_A50;1;;;;;0;;0
SSR;2019;110000247;110780772;SSR_A59;1;37;;;;11366;;0
SSR;2019;110000247;110780772;SSR_TOT;;37;13505;;279;11366;22;0
SSR;2019;110000262;110781010;SSR_A;;39;14235;9;316;11980;29;2221
SSR;2019;110000262;110781010;SSR_A50;1;;;;;0;;0
SSR;2019;110000262;110781010;SSR_A51;1;25;;7;;7526;;1619
SSR;2019;110000262;110781010;SSR_A52;1;14;;2;;4454;;602
SSR;2019;110000262;110781010;SSR_E;;1;365;1;1;29;0;76
SSR;2019;110000262;110781010;SSR_E51;1;1;;1;;29;;76
SSR;2019;110000262;110781010;SSR_TOT;;40;14600;10;317;12009;29;2297
SSR;2019;110003118;110007341;SSR_A;;73;26645;20;961;25725;22;13857
SSR;2019;110003118;110007341;SSR_A50;1;;;;;0;;0
SSR;2019;110003118;110007341;SSR_A51;1;35;;7;;12492;;4488
SSR;2019;110003118;110007341;SSR_A52;1;18;;4;;6356;;2871
SSR;2019;110003118;110007341;SSR_A53;1;19;;7;;6570;;4967
SSR;2019;110003118;110007341;SSR_A54;1;1;;2;;307;;1531
SSR;2019;110003118;110007341;SSR_TOT;;73;26645;20;961;25725;22;13857
SSR;2019;110004942;310021324;SSR_A;;77;28105;;950;27364;11;0
SSR;2019;110004942;310021324;SSR_A50;1;58;;;;11424;;0
SSR;2019;110004942;310021324;SSR_A55;1;19;;;;15940;;0
SSR;2019;110004942;310021324;SSR_TOT;;77;28105;;950;27364;11;0
SSR;2019;110005246;110780137;SSR_A;;30;10950;0;350;10683;2;0
SSR;2019;110005246;110780137;SSR_A50;1;;;;;0;;0
SSR;2019;110005246;110780137;SSR_A59;1;30;;0;;10683;;0
SSR;2019;110005246;110780137;SSR_TOT;;30;10950;0;350;10683;2;0
SSR;2019;110007630;110000072;SSR_A;;40;14600;;457;14067;9;0
SSR;2019;110007630;110000072;SSR_A50;1;40;;;;14067;;0
SSR;2019;110007630;110000072;SSR_TOT;;40;14600;;457;14067;9;0
SSR;2019;110780194;110000080;SSR_A;;66;24090;;592;24090;72;0
SSR;2019;110780194;110000080;SSR_A50;1;66;;;;24090;;0
SSR;2019;110780194;110000080;SSR_TOT;;66;24090;;592;24090;72;0
SSR;2019;110780202;310021316;SSR_A;;87;31755;;890;26272;18;0
SSR;2019;110780202;310021316;SSR_A50;1;67;;;;9323;;0
SSR;2019;110780202;310021316;SSR_A59;1;20;;;;16949;;0
SSR;2019;110780202;310021316;SSR_TOT;;87;31755;;890;26272;18;0
SSR;2019;110780228;110000114;SSR_A;;33;12045;12;365;9841;3;4898
SSR;2019;110780228;110000114;SSR_A50;1;;;;;;;
SSR;2019;110780228;110000114;SSR_A51;1;33;;12;;9841;;4898
SSR;2019;110780228;110000114;SSR_TOT;;33;12045;12;365;9841;3;4898
SSR;2019;110780236;110780707;SSR_A;;15;5475;;195;5176;5;0
SSR;2019;110780236;110780707;SSR_A50;1;15;;;;5176;;0
SSR;2019;110780236;110780707;SSR_TOT;;15;5475;;195;5176;5;0
SSR;2019;110786746;110786324;SSR_A;;44;16060;;393;14159;34;0
SSR;2019;110786746;110786324;SSR_A50;1;19;;;;6346;;0
SSR;2019;110786746;110786324;SSR_A59;1;25;;;;7813;;0
SSR;2019;110786746;110786324;SSR_TOT;;44;16060;;393;14159;34;0
SSR;2019;120000070;120780085;SSR_A;;35;12775;;490;11608;1;0
SSR;2019;120000070;120780085;SSR_A50;1;15;;;;4761;;0
SSR;2019;120000070;120780085;SSR_A59;1;20;;;;6847;;0
SSR;2019;120000070;120780085;SSR_TOT;;35;12775;;490;11608;1;0
SSR;2019;120000088;120780093;SSR_A;;24;6424;;247;6421;3;0
SSR;2019;120000088;120780093;SSR_A50;1;24;;;;6421;;0
SSR;2019;120000088;120780093;SSR_TOT;;24;6424;;247;6421;3;0
SSR;2019;120000096;120780101;SSR_A;;85;31025;10;825;25813;55;1999
SSR;2019;120000096;120780101;SSR_A50;1;15;;0;;6254;;0
SSR;2019;120000096;120780101;SSR_A51;1;30;;5;;7070;;1412
SSR;2019;120000096;120780101;SSR_A52;1;20;;5;;6247;;587
SSR;2019;120000096;120780101;SSR_A59;1;20;;;;6242;;0
SSR;2019;120000096;120780101;SSR_TOT;;85;31025;10;825;25813;55;1999
SSR;2019;120000153;120780291;SSR_A;;41;14965;;343;12834;25;0
SSR;2019;120000153;120780291;SSR_A50;1;41;;;;12834;;0
SSR;2019;120000153;120780291;SSR_TOT;;41;14965;;343;12834;25;0
SSR;2019;120000237;120780481;SSR_A;;34;12410;;379;10388;0;0
SSR;2019;120000237;120780481;SSR_A50;1;34;;;;10388;;0
SSR;2019;120000237;120780481;SSR_TOT;;34;12410;;379;10388;0;0
SSR;2019;120004569;120004528;SSR_A;;20;7300;;276;6767;1;0
SSR;2019;120004569;120004528;SSR_A50;1;20;;;;6767;;0
SSR;2019;120004569;120004528;SSR_TOT;;20;7300;;276;6767;1;0
SSR;2019;120004668;120004619;SSR_A;;30;10950;0;407;9964;3;0
SSR;2019;120004668;120004619;SSR_A50;1;10;;0;;3449;;0
SSR;2019;120004668;120004619;SSR_A59;1;20;;0;;6515;;0
SSR;2019;120004668;120004619;SSR_TOT;;30;10950;0;407;9964;3;0
SSR;2019;120007554;120004528;SSR_A;;20;7300;;226;6790;4;0
SSR;2019;120007554;120004528;SSR_A50;1;0;;;;0;;0
SSR;2019;120007554;120004528;SSR_A59;1;20;;;;6790;;0
SSR;2019;120007554;120004528;SSR_TOT;;20;7300;;226;6790;4;0
SSR;2019;120008248;120780069;SSR_A;;40;12727;;355;9673;10;0
SSR;2019;120008248;120780069;SSR_A50;1;21;;;;5145;;0
SSR;2019;120008248;120780069;SSR_A51;1;19;;;;4528;;0
SSR;2019;120008248;120780069;SSR_TOT;;40;12727;;355;9673;10;0
SSR;2019;120780135;120000104;SSR_A;;74;24721;;762;24174;12;0
SSR;2019;120780135;120000104;SSR_A50;1;28;;;;9420;;0
SSR;2019;120780135;120000104;SSR_A59;1;46;;;;14754;;0
SSR;2019;120780135;120000104;SSR_TOT;;74;24721;;762;24174;12;0
SSR;2019;120780143;120000112;SSR_A;;109;39785;10;1089;28287;8;1531
SSR;2019;120780143;120000112;SSR_A50;1;40;;;;5766;;0
SSR;2019;120780143;120000112;SSR_A53;1;29;;5;;7339;;879
SSR;2019;120780143;120000112;SSR_A54;1;10;;5;;2692;;652
SSR;2019;120780143;120000112;SSR_A59;1;30;;;;12490;;0
SSR;2019;120780143;120000112;SSR_TOT;;109;39785;10;1089;28287;8;1531
SSR;2019;120783188;120780044;SSR_A;;40;14600;;491;13014;9;0
SSR;2019;120783188;120780044;SSR_A50;1;19;;;;6053;;0
SSR;2019;120783188;120780044;SSR_A59;1;21;;;;6961;;0
SSR;2019;120783188;120780044;SSR_TOT;;40;14600;;491;13014;9;0
SSR;2019;130000409;130041916;SSR_A;;54;19706;8;420;15610;32;4639
SSR;2019;130000409;130041916;SSR_A50;1;14;;8;;4822;;4639
SSR;2019;130000409;130041916;SSR_A52;1;;;;;0;;0
SSR;2019;130000409;130041916;SSR_A53;1;;;;;0;;0
SSR;2019;130000409;130041916;SSR_A59;1;40;;;;10788;;0
SSR;2019;130000409;130041916;SSR_E;;4;1460;10;51;1373;2;796
SSR;2019;130000409;130041916;SSR_E50;1;4;;10;;1373;;796
SSR;2019;130000409;130041916;SSR_E51;1;;;;;0;;0
SSR;2019;130000409;130041916;SSR_E52;1;;;;;0;;0
SSR;2019;130000409;130041916;SSR_TOT;;58;21166;18;471;16983;34;5435
SSR;2019;130000516;130781339;SSR_A;;57;20805;;594;14051;7;0
SSR;2019;130000516;130781339;SSR_A50;1;20;;;;1077;;0
SSR;2019;130000516;130781339;SSR_A58;1;10;;;;2669;;0
SSR;2019;130000516;130781339;SSR_A59;1;27;;;;10305;;0
SSR;2019;130000516;130781339;SSR_TOT;;57;20805;;594;14051;7;0
SSR;2019;130000565;130781446;SSR_A;;20;7300;;270;6293;2;0
SSR;2019;130000565;130781446;SSR_A50;1;1;;;;100;;0
SSR;2019;130000565;130781446;SSR_A59;1;19;;;;6193;;0
SSR;2019;130000565;130781446;SSR_TOT;;20;7300;;270;6293;2;0
SSR;2019;130001225;130782634;SSR_A;;20;7300;;314;7171;1;0
SSR;2019;130001225;130782634;SSR_A50;1;20;;;;7171;;0
SSR;2019;130001225;130782634;SSR_A59;1;;;;;0;;0
SSR;2019;130001225;130782634;SSR_TOT;;20;7300;;314;7171;1;0
SSR;2019;130001258;130028228;SSR_A;;44;14756;;344;14695;32;0
SSR;2019;130001258;130028228;SSR_A50;1;44;;;;14695;;0
SSR;2019;130001258;130028228;SSR_TOT;;44;14756;;344;14695;32;0
SSR;2019;130002694;130000532;SSR_A;;14;4599;;107;1794;0;0
SSR;2019;130002694;130000532;SSR_A50;1;;;;;0;;0
SSR;2019;130002694;130000532;SSR_A53;1;14;;;;1794;;0
SSR;2019;130002694;130000532;SSR_TOT;;14;4599;;107;1794;0;0
SSR;2019;130002827;130789274;SSR_A;;28;10211;;391;10128;4;0
SSR;2019;130002827;130789274;SSR_A59;1;28;;;;10128;;0
SSR;2019;130002827;130789274;SSR_TOT;;28;10211;;391;10128;4;0
SSR;2019;130008048;130043169;SSR_A;;90;32850;;858;32128;90;0
SSR;2019;130008048;130043169;SSR_A50;1;;;;;0;;0
SSR;2019;130008048;130043169;SSR_A51;1;30;;;;10765;;0
SSR;2019;130008048;130043169;SSR_A52;1;60;;;;21363;;0
SSR;2019;130008048;130043169;SSR_TOT;;90;32850;;858;32128;90;0
SSR;2019;130008238;130044118;SSR_A;;84;30660;;1121;30703;5;0
SSR;2019;130008238;130044118;SSR_A59;1;84;;;;30703;;0
SSR;2019;130008238;130044118;SSR_TOT;;84;30660;;1121;30703;5;0
SSR;2019;130035793;130013139;SSR_A;;73;26645;3;792;26290;50;3744
SSR;2019;130035793;130013139;SSR_A50;1;41;;;;6106;;0
SSR;2019;130035793;130013139;SSR_A51;1;32;;3;;20184;;3744
SSR;2019;130035793;130013139;SSR_TOT;;73;26645;3;792;26290;50;3744
SSR;2019;130042526;310021399;SSR_A;;205;74825;20;1690;74182;210;12789
SSR;2019;130042526;310021399;SSR_A50;1;95;;5;;23255;;3197
SSR;2019;130042526;310021399;SSR_A54;1;110;;15;;50927;;9592
SSR;2019;130042526;310021399;SSR_TOT;;205;74825;20;1690;74182;210;12789
SSR;2019;130043318;130043300;SSR_E;;40;10000;10;472;7418;0;612
SSR;2019;130043318;130043300;SSR_E50;1;;;;;0;;0
SSR;2019;130043318;130043300;SSR_E55;1;40;;10;;7418;;612
SSR;2019;130043318;130043300;SSR_TOT;;40;10000;10;472;7418;0;612
SSR;2019;130043508;250002284;SSR_E;;;;15;0;0;0;3534
SSR;2019;130043508;250002284;SSR_E50;1;;;5;;0;;110
SSR;2019;130043508;250002284;SSR_E51;1;;;5;;0;;1110
SSR;2019;130043508;250002284;SSR_E52;1;;;5;;0;;2314
SSR;2019;130043508;250002284;SSR_TOT;;;;15;0;0;0;3534
SSR;2019;130043854;130037815;SSR_A;;65;23725;45;525;21824;41;15901
SSR;2019;130043854;130037815;SSR_A50;1;;;;;0;;0
SSR;2019;130043854;130037815;SSR_A51;1;48;;25;;18172;;7925
SSR;2019;130043854;130037815;SSR_A52;1;17;;20;;3652;;7976
SSR;2019;130043854;130037815;SSR_TOT;;65;23725;45;525;21824;41;15901
SSR;2019;130044662;920030913;SSR_A;;;;20;0;0;0;1474
SSR;2019;130044662;920030913;SSR_A55;1;;;20;;0;;1474
SSR;2019;130044662;920030913;SSR_E;;;;20;0;0;0;779
SSR;2019;130044662;920030913;SSR_E55;1;;;20;;0;;779
SSR;2019;130044662;920030913;SSR_TOT;;;;40;0;0;0;2253
SSR;2019;130046097;130000557;SSR_A;;;;40;0;0;0;9754
SSR;2019;130046097;130000557;SSR_A50;1;;;;;0;;0
