BOR;AN;FI;FI_EJ;TELEMED_A1;TELEMED_A20;TELEMED_A21;TELEMED_A22;TELEMED_B1;TELEMED_B20;TELEMED_B21;TELEMED_B22;TELEMED_A2;TELEMED_A23;TELEMED_B2;TELEMED_B23;TELEMED_A3;TELEMED_A24;TELEMED_A25;TELEMED_B3;TELEMED_B24;TELEMED_B25;TELEMED_A4;TELEMED_B4;TELEMED_A17;TELEMED_A18;TELEMED_A19;TELEMED_A6;TELEMED_A26;TELEMED_A27;TELEMED_A28;TELEMED_A29;TELEMED_A30;TELEMED_A31;TELEMED_A32;TELEMED_A33;TELEMED_A34;TELEMED_A35;TELEMED_A36;TELEMED_A37;TELEMED_A38
TELEMED;2019;710978180;710781360;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;710978230;710781329;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;5;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;710978263;710780958;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;710978289;710780263;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;13;1;0;0;1;1;0;1;1;0;0;0;0;0;0
TELEMED;2019;710978313;710976705;0;;;;1;;;;0;;1;;0;;;0;;;0;1;;;;0;;;;;;;;;;;;;
TELEMED;2019;710978347;570010181;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;1;1;7;0;0;1;1;1;0;1;1;0;0;0;1;0;1
TELEMED;2019;720000033;720000025;1;0;0;0;0;;;;1;1;1;1;1;1;0;0;;;0;0;1;1;12;1;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2019;720000041;720000058;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;720000124;720000066;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2019;720000470;610780082;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;720000819;720002062;0;;;;0;0;0;0;0;;1;0;0;;;1;0;1;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;720001569;720007244;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;720016179;720016724;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;720017839;440002590;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2019;730000031;730000015;1;;;;0;;;;1;;1;;1;;;0;;;1;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;730000049;730002839;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;1;0;0;0;1;1;1;1
TELEMED;2019;730000080;730780103;0;0;0;0;1;0;0;0;0;;1;1;0;;;0;;;0;1;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;730000247;730780525;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1
TELEMED;2019;730000262;730002839;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;730000304;730780582;0;;;;0;;;;0;0;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;730000924;690796552;1;1;0;0;0;;;;0;;0;;0;;;0;;;1;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2019;730004298;730010048;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;0;0;0;0;0
TELEMED;2019;730786233;690796552;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2019;740000237;740781133;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;1;1;3;1;0;0;1;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;740000302;740781133;0;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;1;1;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;740000328;740790381;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;740781141;740790258;1;0;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;3;0;0;0;1;1;0;1;0;0;0;0;1;1;0
TELEMED;2019;740781224;740001839;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;750000499;750062036;0;;;;0;;;;1;1;0;;0;;;0;;;0;0;1;0;;1;1;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;750000549;750150229;1;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;750041543;750712184;0;;;;0;;;;1;0;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;750100018;750712184;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;750100042;750712184;0;;;;0;;;;1;0;1;0;1;0;0;0;;;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;750100083;750712184;1;0;1;0;0;;;;1;0;0;;1;0;0;0;;;0;0;0;0;;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;750100091;750712184;1;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;;;0;0;0;0;;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;750100109;750712184;0;;;;0;;;;1;0;1;0;1;0;0;0;;;1;0;1;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;750100125;750712184;1;1;0;0;0;;;;0;;0;;1;1;0;0;;;0;0;1;0;;0;0;0;0;0;0;1;0;1;0;0;0;0;1
TELEMED;2019;750100166;750712184;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;750100208;750712184;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2019;750100232;750712184;1;0;0;0;0;;;;1;0;1;0;1;0;0;0;;;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;750100273;750712184;1;1;0;1;0;;;;0;0;0;;0;;1;0;;;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;750100299;750712184;1;0;1;0;0;;;;0;0;0;;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;750150146;750720609;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;10;1;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;750150237;750006728;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;750300360;750026569;1;0;1;0;0;;0;1;0;0;0;0;0;0;;0;0;;1;0;1;1;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;750801441;750712184;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;750803447;750712184;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;750803454;750712184;0;;;;0;;;;1;0;1;0;1;0;0;0;;;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;760000018;760780023;1;1;0;1;1;1;0;1;1;1;0;;1;1;0;0;0;0;0;0;1;1;8;1;0;1;1;0;0;0;0;0;0;1;1;0;0
TELEMED;2019;760000034;760780049;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;760000042;760780056;0;0;0;0;0;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;760000059;760780064;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;760000133;760780213;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2019;760000158;760780239;1;0;1;1;1;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;36;1;0;1;1;0;0;1;1;1;1;1;1;0;0
TELEMED;2019;760000166;760780247;0;0;0;0;0;0;0;;0;1;0;;0;;;0;;;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;760000190;760780270;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;22;1;0;1;1;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;760000372;760780742;0;;;;0;0;;;0;0;1;0;0;0;0;1;0;0;0;0;1;1;10;0;0;0;0;1;0;0;1;0;0;0;0;0;0
TELEMED;2019;760000620;760782227;1;0;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;;0;0;1;0;0;0;1;0;0;0;0;1;0;1
TELEMED;2019;760000802;760782425;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;1;1;1;0;1;0;0;0;0;1;0;0
TELEMED;2019;760780676;750034589;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;760805770;760780726;1;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;7;1;0;1;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2019;760921809;760000273;0;;;;0;;;;1;0;0;;0;;;0;;;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;770000149;770021152;0;;;;0;;;;1;0;1;1;1;1;0;1;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;1
TELEMED;2019;770000156;770110054;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;770000164;770021152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2019;770000172;770110070;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1
TELEMED;2019;770000214;770021152;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;770020477;750720468;1;0;0;0;0;;;;1;0;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;770300010;770004299;0;0;0;0;1;1;1;1;0;;1;1;0;;;0;;;0;1;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2019;780000329;780110052;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;780000345;780110078;1;0;1;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;1;0;0;0;0;1;1;0;0;0;0;0;0;0
TELEMED;2019;780140075;750721391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0
TELEMED;2019;780150066;780808614;1;0;1;0;0;;;;0;0;0;;0;0;0;0;;;0;0;0;1;26;1;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;780300406;780018032;0;;;;1;0;0;0;0;;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;780300414;780000675;0;;;;0;;;;0;;0;;1;0;1;1;0;1;0;0;1;0;;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;780300422;780002259;0;;;;0;;;;1;0;1;0;1;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;780800256;780110078;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;1;1;;0;;;;;;;;;;;;;
TELEMED;2019;800000143;800000028;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;800000192;800000044;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;800000390;800000085;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;800000432;800000093;0;;;;0;;;;0;0;1;1;0;;;0;;;0;0;1;1;7;0;0;0;0;1;0;0;0;1;0;0;0;0;0
TELEMED;2019;800006124;800000044;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;;1;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;800010159;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;800010324;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;810000224;810000471;1;1;1;1;0;0;0;0;0;;0;;1;1;1;0;;;0;0;0;0;;0;0;1;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;810000448;810099945;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;810000505;810000331;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;1;46;0;0;1;1;0;0;0;0;0;1;0;1;0;0
TELEMED;2019;810000521;810000380;1;1;1;0;0;;;;1;0;1;1;1;1;0;1;1;0;0;0;1;1;60;0;0;1;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;810000539;810000398;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;810000547;810000380;1;1;1;0;0;;;;1;0;1;1;1;1;0;1;1;0;0;0;1;1;60;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;810000562;810000455;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;810099838;810000380;1;1;1;0;0;;;;1;0;1;1;1;1;0;1;1;0;0;0;1;1;60;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;810100008;;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;810100370;810000380;1;1;1;0;0;;;;1;0;1;1;1;1;0;1;1;0;0;0;1;1;60;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;820000420;820000206;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;830000287;830100525;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0
TELEMED;2019;830000295;830100533;0;;;;0;;;;1;1;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;830000311;830100566;1;0;0;0;1;0;0;0;1;0;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;1
TELEMED;2019;830000345;830100616;1;1;0;0;1;1;0;0;1;1;1;1;1;0;0;1;0;0;1;1;1;1;6;0;0;1;1;1;0;1;0;1;0;1;1;0;0
TELEMED;2019;830009528;830100566;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;1;1;0;0;0;0;0
TELEMED;2019;830012548;830002119;0;0;0;0;0;;;;0;0;0;;1;1;0;0;;;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;830013819;830002119;0;0;0;0;0;;;;0;0;0;;1;1;0;0;;;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;830100012;750712184;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;830100558;690781810;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;830100574;750821092;1;0;0;0;0;;;;1;1;0;;0;0;0;0;;;0;0;0;0;;1;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;830200507;830013678;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;830213617;830002119;0;;;;1;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;840000343;840000012;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0
TELEMED;2019;840000483;840000087;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;840000491;130041916;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;
TELEMED;2019;840001861;840006597;1;1;1;1;0;;;;1;0;1;1;1;1;1;0;;;0;0;1;1;12;0;0;1;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2019;850000142;850000019;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;;0;0;1;1;1;0;1;1;1;0;0;1;0;0
TELEMED;2019;850000175;850009010;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;15;1;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;850000191;850000043;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;850000233;850009010;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;850000241;850000084;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;850000258;850000092;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;1;0;1;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;850009333;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2019;850009630;850000035;1;0;1;0;0;0;0;0;1;0;0;;0;0;;0;0;;0;0;0;1;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;850011271;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2019;850022013;850000100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;850022047;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2019;850023151;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2019;860000017;860780048;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;860000025;860013382;0;;;;0;;;;1;0;1;0;0;;;0;;;0;0;0;0;;0;0;0;1;0;0;0;1;1;0;0;1;0;1
TELEMED;2019;860000033;860013382;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;1;0;1
TELEMED;2019;860000223;860014208;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;;1;0;1;1;1;1;1;1;1;0;1;1;0;1
TELEMED;2019;870000064;870000015;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;;1;0;0;1;0;0;1;0;1;1;1;0;1;1
TELEMED;2019;870000098;870000023;0;;;;0;;;;0;0;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;870000270;870000031;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;870000288;870017415;1;1;1;1;1;1;1;1;1;1;1;1;0;;;0;;;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;870000411;870017415;1;1;1;1;1;1;1;1;1;0;1;0;0;;;0;;;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;870000601;870014248;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;870001567;870014503;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;870006137;870002466;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2019;870008042;870000015;1;0;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;1;1;40;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;880000021;880007059;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;880000039;880780069;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;880000047;880780077;1;0;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;0;0;0;1;1;5;0;0;1;1;1;0;1;0;1;0;1;0;0;1
TELEMED;2019;880000054;880007299;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;880000062;880780093;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;880000104;880780259;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;1;0;1;0;1;0;1;1;1;1
TELEMED;2019;880000138;880006325;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1;0;1;0;1;0;0;0;0;0;1;0;0;0
TELEMED;2019;880000179;880780325;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;1;1;1;0;1;0;1;0;1;1;0;0
TELEMED;2019;880001730;540001112;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;1;0;0;0;0;0;1;0;0;0
TELEMED;2019;880785548;540001112;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;1;0;0;0;0;0;1;0;0;0
TELEMED;2019;890000169;890000151;1;0;0;1;0;;;;0;0;0;;0;0;0;0;;;0;0;0;0;;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;890002298;890000672;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;890972862;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;890973431;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;890975527;890000037;0;;;;1;0;0;0;0;;0;;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;890975535;890000409;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;1;0;0
TELEMED;2019;890975550;890970569;0;0;0;0;0;;;;1;1;1;1;0;0;0;0;;;0;0;0;1;2;0;0;0;1;1;0;1;0;0;0;0;0;0;1
TELEMED;2019;890975568;890000433;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;900002429;700004096;1;0;0;0;0;;;;0;0;0;;0;0;0;0;;;0;0;1;1;17;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;900003039;900000365;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
