BOR;AN;FI;FI_EJ;EQUIPSSR;SANSEQ;EQPL;EQAU
SSR2;2019;700000045;250006335;ASSMAR;1;;
SSR2;2019;700000045;250006335;ASSMEM;1;;
SSR2;2019;700000045;250006335;EXPEQU;1;;
SSR2;2019;700000045;250006335;EXPURO;1;;
SSR2;2019;700000045;250006335;IDRACH;1;;
SSR2;2019;700000045;250006335;ISOCIN;1;;
SSR2;2019;700000045;250006335;LABMAR;1;;
SSR2;2019;700000045;250006335;PISCIN;1;;
SSR2;2019;700000045;250006335;SALINT;1;;
SSR2;2019;700000045;250006335;SIMESP;1;;
SSR2;2019;700000045;250006335;STICON;1;;
SSR2;2019;700000045;250006335;VEHADP;1;;
SSR2;2019;700004377;250006335;APTAUT;1;;
SSR2;2019;700004377;250006335;ASSMAR;1;;
SSR2;2019;700004377;250006335;ASSMEM;1;;
SSR2;2019;700004377;250006335;EXPEQU;1;;
SSR2;2019;700004377;250006335;EXPURO;1;;
SSR2;2019;700004377;250006335;IDRACH;1;;
SSR2;2019;700004377;250006335;ISOCIN;1;;
SSR2;2019;700004377;250006335;LABMAR;1;;
SSR2;2019;700004377;250006335;PISCIN;;;1
SSR2;2019;700004377;250006335;SALINT;1;;
SSR2;2019;700004377;250006335;SIMESP;1;;
SSR2;2019;700004377;250006335;STICON;1;;
SSR2;2019;700004377;250006335;VEHADP;1;;
SSR2;2019;700780042;250006335;APTAUT;1;;
SSR2;2019;700780042;250006335;ASSMAR;;1;
SSR2;2019;700780042;250006335;ASSMEM;;1;
SSR2;2019;700780042;250006335;EXPEQU;;1;
SSR2;2019;700780042;250006335;EXPURO;;1;
SSR2;2019;700780042;250006335;IDRACH;;1;
SSR2;2019;700780042;250006335;ISOCIN;;1;
SSR2;2019;700780042;250006335;LABMAR;;1;
SSR2;2019;700780042;250006335;PISCIN;;1;
SSR2;2019;700780042;250006335;SALINT;1;;
SSR2;2019;700780042;250006335;SIMESP;;1;
SSR2;2019;700780042;250006335;STICON;;1;
SSR2;2019;700780042;250006335;VEHADP;1;;
SSR2;2019;700780059;700004591;APTAUT;1;;
SSR2;2019;700780059;700004591;ASSMAR;1;;
SSR2;2019;700780059;700004591;ASSMEM;1;;
SSR2;2019;700780059;700004591;EXPEQU;1;;
SSR2;2019;700780059;700004591;EXPURO;;;1
SSR2;2019;700780059;700004591;IDRACH;1;;
SSR2;2019;700780059;700004591;ISOCIN;1;;
SSR2;2019;700780059;700004591;LABMAR;1;;
SSR2;2019;700780059;700004591;PISCIN;1;;
SSR2;2019;700780059;700004591;SALINT;;;1
SSR2;2019;700780059;700004591;SIMESP;1;;
SSR2;2019;700780059;700004591;STICON;1;;
SSR2;2019;700780059;700004591;VEHADP;1;;
SSR2;2019;700780208;700004591;APTAUT;1;;
SSR2;2019;700780208;700004591;ASSMAR;1;;
SSR2;2019;700780208;700004591;ASSMEM;1;;
SSR2;2019;700780208;700004591;EXPEQU;1;;
SSR2;2019;700780208;700004591;EXPURO;;;1
SSR2;2019;700780208;700004591;IDRACH;1;;
SSR2;2019;700780208;700004591;ISOCIN;1;;
SSR2;2019;700780208;700004591;LABMAR;;;1
SSR2;2019;700780208;700004591;PISCIN;1;;
SSR2;2019;700780208;700004591;SALINT;;;1
SSR2;2019;700780208;700004591;SIMESP;;1;
SSR2;2019;700780208;700004591;STICON;1;;
SSR2;2019;700780208;700004591;VEHADP;1;;
SSR2;2019;700784887;920030269;APTAUT;1;;
SSR2;2019;700784887;920030269;ASSMAR;1;;
SSR2;2019;700784887;920030269;ASSMEM;;1;
SSR2;2019;700784887;920030269;EXPEQU;1;;
SSR2;2019;700784887;920030269;EXPURO;;1;
SSR2;2019;700784887;920030269;IDRACH;1;;
SSR2;2019;700784887;920030269;ISOCIN;1;;
SSR2;2019;700784887;920030269;LABMAR;;;1
SSR2;2019;700784887;920030269;PISCIN;;1;
SSR2;2019;700784887;920030269;SALINT;1;;
SSR2;2019;700784887;920030269;SIMESP;;1;
SSR2;2019;700784887;920030269;STICON;;1;
SSR2;2019;700784887;920030269;VEHADP;;;1
SSR2;2019;710002288;750721334;APTAUT;1;;
SSR2;2019;710002288;750721334;ASSMAR;1;;
SSR2;2019;710002288;750721334;ASSMEM;1;;
SSR2;2019;710002288;750721334;EXPEQU;1;;
SSR2;2019;710002288;750721334;EXPURO;1;;
SSR2;2019;710002288;750721334;IDRACH;1;;
SSR2;2019;710002288;750721334;ISOCIN;1;;
SSR2;2019;710002288;750721334;LABMAR;;;1
SSR2;2019;710002288;750721334;PISCIN;;;1
SSR2;2019;710002288;750721334;SALINT;1;;
SSR2;2019;710002288;750721334;SIMESP;;1;
SSR2;2019;710002288;750721334;STICON;1;;
SSR2;2019;710002288;750721334;VEHADP;;1;
SSR2;2019;710002569;710000092;APTAUT;1;;
SSR2;2019;710002569;710000092;ASSMAR;1;;
SSR2;2019;710002569;710000092;ASSMEM;1;;
SSR2;2019;710002569;710000092;EXPEQU;1;;
SSR2;2019;710002569;710000092;EXPURO;1;;
SSR2;2019;710002569;710000092;IDRACH;1;;
SSR2;2019;710002569;710000092;ISOCIN;1;;
SSR2;2019;710002569;710000092;LABMAR;1;;
SSR2;2019;710002569;710000092;PISCIN;1;;
SSR2;2019;710002569;710000092;SALINT;1;;
SSR2;2019;710002569;710000092;SIMESP;1;;
SSR2;2019;710002569;710000092;STICON;1;;
SSR2;2019;710002569;710000092;VEHADP;1;;
SSR2;2019;710006859;710000118;APTAUT;1;;
SSR2;2019;710006859;710000118;ASSMAR;1;;
SSR2;2019;710006859;710000118;ASSMEM;1;;
SSR2;2019;710006859;710000118;EXPEQU;1;;
SSR2;2019;710006859;710000118;EXPURO;1;;
SSR2;2019;710006859;710000118;IDRACH;1;;
SSR2;2019;710006859;710000118;ISOCIN;1;;
SSR2;2019;710006859;710000118;LABMAR;1;;
SSR2;2019;710006859;710000118;PISCIN;1;;
SSR2;2019;710006859;710000118;SALINT;1;;
SSR2;2019;710006859;710000118;SIMESP;1;;
SSR2;2019;710006859;710000118;STICON;1;;
SSR2;2019;710006859;710000118;VEHADP;1;;
SSR2;2019;710010067;710780644;APTAUT;1;;
SSR2;2019;710010067;710780644;ASSMAR;1;;
SSR2;2019;710010067;710780644;ASSMEM;1;;
SSR2;2019;710010067;710780644;EXPEQU;1;;
SSR2;2019;710010067;710780644;EXPURO;1;;
SSR2;2019;710010067;710780644;IDRACH;1;;
SSR2;2019;710010067;710780644;ISOCIN;1;;
SSR2;2019;710010067;710780644;LABMAR;1;;
SSR2;2019;710010067;710780644;PISCIN;1;;
SSR2;2019;710010067;710780644;SALINT;;1;
SSR2;2019;710010067;710780644;SIMESP;1;;
SSR2;2019;710010067;710780644;STICON;1;;
SSR2;2019;710010067;710780644;VEHADP;1;;
SSR2;2019;710780081;710010695;APTAUT;1;;
SSR2;2019;710780081;710010695;ASSMAR;1;;
SSR2;2019;710780081;710010695;ASSMEM;1;;
SSR2;2019;710780081;710010695;EXPEQU;1;;
SSR2;2019;710780081;710010695;EXPURO;1;;
SSR2;2019;710780081;710010695;IDRACH;1;;
SSR2;2019;710780081;710010695;ISOCIN;1;;
SSR2;2019;710780081;710010695;LABMAR;1;;
SSR2;2019;710780081;710010695;PISCIN;1;;
SSR2;2019;710780081;710010695;SALINT;1;;
SSR2;2019;710780081;710010695;SIMESP;1;;
SSR2;2019;710780081;710010695;STICON;1;;
SSR2;2019;710780081;710010695;VEHADP;1;;
SSR2;2019;710780917;710000274;APTAUT;1;;
SSR2;2019;710780917;710000274;ASSMAR;1;;
SSR2;2019;710780917;710000274;ASSMEM;1;;
SSR2;2019;710780917;710000274;EXPEQU;1;;
SSR2;2019;710780917;710000274;EXPURO;1;;
SSR2;2019;710780917;710000274;IDRACH;1;;
SSR2;2019;710780917;710000274;ISOCIN;1;;
SSR2;2019;710780917;710000274;LABMAR;1;;
SSR2;2019;710780917;710000274;PISCIN;1;;
SSR2;2019;710780917;710000274;SALINT;1;;
SSR2;2019;710780917;710000274;SIMESP;1;;
SSR2;2019;710780917;710000274;STICON;1;;
SSR2;2019;710780917;710000274;VEHADP;1;;
SSR2;2019;710781139;750721334;APTAUT;;1;
SSR2;2019;710781139;750721334;ASSMAR;1;;
SSR2;2019;710781139;750721334;ASSMEM;1;;
SSR2;2019;710781139;750721334;EXPEQU;;1;
SSR2;2019;710781139;750721334;EXPURO;1;;
SSR2;2019;710781139;750721334;IDRACH;1;;
SSR2;2019;710781139;750721334;ISOCIN;1;;
SSR2;2019;710781139;750721334;LABMAR;1;;
SSR2;2019;710781139;750721334;PISCIN;;1;
SSR2;2019;710781139;750721334;SALINT;1;;
SSR2;2019;710781139;750721334;SIMESP;;1;
SSR2;2019;710781139;750721334;STICON;1;;
SSR2;2019;710781139;750721334;VEHADP;1;;
SSR2;2019;710781535;210010294;APTAUT;1;;
SSR2;2019;710781535;210010294;ASSMAR;1;;
SSR2;2019;710781535;210010294;ASSMEM;1;;
SSR2;2019;710781535;210010294;EXPEQU;1;;
SSR2;2019;710781535;210010294;EXPURO;1;;
SSR2;2019;710781535;210010294;IDRACH;1;;
SSR2;2019;710781535;210010294;ISOCIN;;1;
SSR2;2019;710781535;210010294;LABMAR;1;;
SSR2;2019;710781535;210010294;PISCIN;;1;
SSR2;2019;710781535;210010294;SALINT;1;;
SSR2;2019;710781535;210010294;SIMESP;1;;
SSR2;2019;710781535;210010294;STICON;1;;
SSR2;2019;710781535;210010294;VEHADP;1;;
SSR2;2019;710781824;710000464;APTAUT;1;;
SSR2;2019;710781824;710000464;ASSMAR;1;;
SSR2;2019;710781824;710000464;ASSMEM;1;;
SSR2;2019;710781824;710000464;EXPEQU;1;;
SSR2;2019;710781824;710000464;EXPURO;1;;
SSR2;2019;710781824;710000464;IDRACH;1;;
SSR2;2019;710781824;710000464;ISOCIN;;1;
SSR2;2019;710781824;710000464;LABMAR;1;;
SSR2;2019;710781824;710000464;PISCIN;;1;
SSR2;2019;710781824;710000464;SALINT;1;;
SSR2;2019;710781824;710000464;SIMESP;1;;
SSR2;2019;710781824;710000464;STICON;1;;
SSR2;2019;710781824;710000464;VEHADP;1;;
SSR2;2019;710977075;710000092;APTAUT;1;;
SSR2;2019;710977075;710000092;ASSMAR;1;;
SSR2;2019;710977075;710000092;ASSMEM;1;;
SSR2;2019;710977075;710000092;EXPEQU;1;;
SSR2;2019;710977075;710000092;EXPURO;1;;
SSR2;2019;710977075;710000092;IDRACH;1;;
SSR2;2019;710977075;710000092;ISOCIN;1;;
SSR2;2019;710977075;710000092;LABMAR;1;;
SSR2;2019;710977075;710000092;PISCIN;1;;
SSR2;2019;710977075;710000092;SALINT;1;;
SSR2;2019;710977075;710000092;SIMESP;1;;
SSR2;2019;710977075;710000092;STICON;1;;
SSR2;2019;710977075;710000092;VEHADP;1;;
SSR2;2019;710977307;710977299;APTAUT;1;;
SSR2;2019;710977307;710977299;ASSMAR;1;;
SSR2;2019;710977307;710977299;ASSMEM;1;;
SSR2;2019;710977307;710977299;EXPEQU;1;;
SSR2;2019;710977307;710977299;EXPURO;1;;
SSR2;2019;710977307;710977299;IDRACH;1;;
SSR2;2019;710977307;710977299;ISOCIN;1;;
SSR2;2019;710977307;710977299;LABMAR;1;;
SSR2;2019;710977307;710977299;PISCIN;1;;
SSR2;2019;710977307;710977299;SALINT;1;;
SSR2;2019;710977307;710977299;SIMESP;1;;
SSR2;2019;710977307;710977299;STICON;1;;
SSR2;2019;710977307;710977299;VEHADP;1;;
SSR2;2019;710978131;710781089;APTAUT;1;;
SSR2;2019;710978131;710781089;ASSMAR;1;;
SSR2;2019;710978131;710781089;ASSMEM;1;;
SSR2;2019;710978131;710781089;EXPEQU;1;;
SSR2;2019;710978131;710781089;EXPURO;1;;
SSR2;2019;710978131;710781089;IDRACH;1;;
SSR2;2019;710978131;710781089;ISOCIN;1;;
SSR2;2019;710978131;710781089;LABMAR;1;;
SSR2;2019;710978131;710781089;PISCIN;1;;
SSR2;2019;710978131;710781089;SALINT;1;;
SSR2;2019;710978131;710781089;SIMESP;1;;
SSR2;2019;710978131;710781089;STICON;1;;
SSR2;2019;710978131;710781089;VEHADP;;1;
SSR2;2019;710978156;710780214;APTAUT;1;;
SSR2;2019;710978156;710780214;ASSMAR;1;;
SSR2;2019;710978156;710780214;ASSMEM;1;;
SSR2;2019;710978156;710780214;EXPEQU;1;;
SSR2;2019;710978156;710780214;EXPURO;1;;
SSR2;2019;710978156;710780214;IDRACH;1;;
SSR2;2019;710978156;710780214;ISOCIN;1;;
SSR2;2019;710978156;710780214;LABMAR;1;;
SSR2;2019;710978156;710780214;PISCIN;1;;
SSR2;2019;710978156;710780214;SALINT;1;;
SSR2;2019;710978156;710780214;SIMESP;1;;
SSR2;2019;710978156;710780214;STICON;1;;
SSR2;2019;710978156;710780214;VEHADP;1;;
SSR2;2019;710978180;710781360;APTAUT;1;;
SSR2;2019;710978180;710781360;ASSMAR;1;;
SSR2;2019;710978180;710781360;ASSMEM;1;;
SSR2;2019;710978180;710781360;EXPEQU;1;;
SSR2;2019;710978180;710781360;EXPURO;1;;
SSR2;2019;710978180;710781360;IDRACH;1;;
SSR2;2019;710978180;710781360;ISOCIN;1;;
SSR2;2019;710978180;710781360;LABMAR;1;;
SSR2;2019;710978180;710781360;PISCIN;1;;
SSR2;2019;710978180;710781360;SALINT;1;;
SSR2;2019;710978180;710781360;SIMESP;1;;
SSR2;2019;710978180;710781360;STICON;1;;
SSR2;2019;710978180;710781360;VEHADP;1;;
SSR2;2019;710978198;710781089;APTAUT;1;;
SSR2;2019;710978198;710781089;ASSMAR;1;;
SSR2;2019;710978198;710781089;ASSMEM;1;;
SSR2;2019;710978198;710781089;EXPEQU;1;;
SSR2;2019;710978198;710781089;EXPURO;1;;
SSR2;2019;710978198;710781089;IDRACH;1;;
SSR2;2019;710978198;710781089;ISOCIN;1;;
SSR2;2019;710978198;710781089;LABMAR;1;;
SSR2;2019;710978198;710781089;PISCIN;1;;
SSR2;2019;710978198;710781089;SALINT;1;;
SSR2;2019;710978198;710781089;SIMESP;1;;
SSR2;2019;710978198;710781089;STICON;1;;
SSR2;2019;710978198;710781089;VEHADP;1;;
SSR2;2019;710978206;710780156;APTAUT;1;;
SSR2;2019;710978206;710780156;ASSMAR;1;;
SSR2;2019;710978206;710780156;ASSMEM;1;;
SSR2;2019;710978206;710780156;EXPEQU;1;;
SSR2;2019;710978206;710780156;EXPURO;1;;
SSR2;2019;710978206;710780156;IDRACH;1;;
SSR2;2019;710978206;710780156;ISOCIN;1;;
SSR2;2019;710978206;710780156;LABMAR;1;;
SSR2;2019;710978206;710780156;PISCIN;1;;
SSR2;2019;710978206;710780156;SALINT;1;;
SSR2;2019;710978206;710780156;SIMESP;1;;
SSR2;2019;710978206;710780156;STICON;1;;
SSR2;2019;710978206;710780156;VEHADP;1;;
SSR2;2019;710978214;710781345;APTAUT;1;;
SSR2;2019;710978214;710781345;ASSMAR;1;;
SSR2;2019;710978214;710781345;ASSMEM;1;;
SSR2;2019;710978214;710781345;EXPEQU;1;;
SSR2;2019;710978214;710781345;EXPURO;1;;
SSR2;2019;710978214;710781345;IDRACH;1;;
SSR2;2019;710978214;710781345;ISOCIN;1;;
SSR2;2019;710978214;710781345;LABMAR;1;;
SSR2;2019;710978214;710781345;PISCIN;1;;
SSR2;2019;710978214;710781345;SALINT;1;;
SSR2;2019;710978214;710781345;SIMESP;1;;
SSR2;2019;710978214;710781345;STICON;1;;
SSR2;2019;710978214;710781345;VEHADP;1;;
SSR2;2019;710978248;710781451;APTAUT;1;;
SSR2;2019;710978248;710781451;ASSMAR;1;;
SSR2;2019;710978248;710781451;ASSMEM;1;;
SSR2;2019;710978248;710781451;EXPEQU;1;;
SSR2;2019;710978248;710781451;EXPURO;1;;
SSR2;2019;710978248;710781451;IDRACH;1;;
SSR2;2019;710978248;710781451;ISOCIN;1;;
SSR2;2019;710978248;710781451;LABMAR;1;;
SSR2;2019;710978248;710781451;PISCIN;1;;
SSR2;2019;710978248;710781451;SALINT;1;;
SSR2;2019;710978248;710781451;SIMESP;1;;
SSR2;2019;710978248;710781451;STICON;1;;
SSR2;2019;710978248;710781451;VEHADP;1;;
SSR2;2019;710978255;710781568;APTAUT;1;;
SSR2;2019;710978255;710781568;ASSMAR;1;;
SSR2;2019;710978255;710781568;ASSMEM;1;;
SSR2;2019;710978255;710781568;EXPEQU;1;;
SSR2;2019;710978255;710781568;EXPURO;1;;
SSR2;2019;710978255;710781568;IDRACH;1;;
SSR2;2019;710978255;710781568;ISOCIN;1;;
SSR2;2019;710978255;710781568;LABMAR;1;;
SSR2;2019;710978255;710781568;PISCIN;1;;
SSR2;2019;710978255;710781568;SALINT;1;;
SSR2;2019;710978255;710781568;SIMESP;1;;
SSR2;2019;710978255;710781568;STICON;1;;
SSR2;2019;710978255;710781568;VEHADP;1;;
SSR2;2019;710978263;710780958;APTAUT;1;;
SSR2;2019;710978263;710780958;ASSMAR;;;1
SSR2;2019;710978263;710780958;ASSMEM;;;1
SSR2;2019;710978263;710780958;EXPEQU;1;;
SSR2;2019;710978263;710780958;EXPURO;1;;
SSR2;2019;710978263;710780958;IDRACH;1;;
SSR2;2019;710978263;710780958;ISOCIN;1;;
SSR2;2019;710978263;710780958;LABMAR;1;;
SSR2;2019;710978263;710780958;PISCIN;;1;
SSR2;2019;710978263;710780958;SALINT;1;;
SSR2;2019;710978263;710780958;SIMESP;1;;
SSR2;2019;710978263;710780958;STICON;1;;
SSR2;2019;710978263;710780958;VEHADP;;;1
SSR2;2019;710978271;710781014;APTAUT;1;;
SSR2;2019;710978271;710781014;ASSMAR;1;;
SSR2;2019;710978271;710781014;ASSMEM;1;;
SSR2;2019;710978271;710781014;EXPEQU;1;;
SSR2;2019;710978271;710781014;EXPURO;1;;
SSR2;2019;710978271;710781014;IDRACH;1;;
SSR2;2019;710978271;710781014;ISOCIN;1;;
SSR2;2019;710978271;710781014;LABMAR;1;;
SSR2;2019;710978271;710781014;PISCIN;1;;
SSR2;2019;710978271;710781014;SALINT;1;;
SSR2;2019;710978271;710781014;SIMESP;1;;
SSR2;2019;710978271;710781014;STICON;1;;
SSR2;2019;710978271;710781014;VEHADP;1;;
SSR2;2019;710978289;710780263;APTAUT;1;;
SSR2;2019;710978289;710780263;ASSMAR;1;;
SSR2;2019;710978289;710780263;ASSMEM;1;;
SSR2;2019;710978289;710780263;EXPEQU;1;;
SSR2;2019;710978289;710780263;EXPURO;1;;
SSR2;2019;710978289;710780263;IDRACH;1;;
SSR2;2019;710978289;710780263;ISOCIN;1;;
SSR2;2019;710978289;710780263;LABMAR;1;;
SSR2;2019;710978289;710780263;PISCIN;;1;
SSR2;2019;710978289;710780263;SALINT;1;;
SSR2;2019;710978289;710780263;SIMESP;;1;
SSR2;2019;710978289;710780263;STICON;1;;
SSR2;2019;710978289;710780263;VEHADP;1;;
SSR2;2019;710978313;710976705;APTAUT;1;;
SSR2;2019;710978313;710976705;ASSMAR;1;;
SSR2;2019;710978313;710976705;ASSMEM;1;;
SSR2;2019;710978313;710976705;EXPEQU;1;;
SSR2;2019;710978313;710976705;EXPURO;1;;
SSR2;2019;710978313;710976705;IDRACH;1;;
SSR2;2019;710978313;710976705;ISOCIN;1;;
SSR2;2019;710978313;710976705;LABMAR;1;;
SSR2;2019;710978313;710976705;PISCIN;1;;
SSR2;2019;710978313;710976705;SALINT;1;;
SSR2;2019;710978313;710976705;SIMESP;1;;
SSR2;2019;710978313;710976705;STICON;1;;
SSR2;2019;710978313;710976705;VEHADP;1;;
SSR2;2019;710978347;570010181;APTAUT;1;;
SSR2;2019;710978347;570010181;ASSMAR;1;;
SSR2;2019;710978347;570010181;ASSMEM;1;;
SSR2;2019;710978347;570010181;EXPEQU;1;;
SSR2;2019;710978347;570010181;EXPURO;1;;
SSR2;2019;710978347;570010181;IDRACH;1;;
SSR2;2019;710978347;570010181;ISOCIN;1;;
SSR2;2019;710978347;570010181;LABMAR;1;;
SSR2;2019;710978347;570010181;PISCIN;1;;
SSR2;2019;710978347;570010181;SALINT;1;;
SSR2;2019;710978347;570010181;SIMESP;1;;
SSR2;2019;710978347;570010181;STICON;1;;
SSR2;2019;710978347;570010181;VEHADP;1;;
SSR2;2019;720000033;720000025;APTAUT;1;;
SSR2;2019;720000033;720000025;ASSMAR;;1;
SSR2;2019;720000033;720000025;ASSMEM;1;;
SSR2;2019;720000033;720000025;EXPEQU;1;;
SSR2;2019;720000033;720000025;EXPURO;1;;
SSR2;2019;720000033;720000025;IDRACH;1;;
SSR2;2019;720000033;720000025;ISOCIN;1;;
SSR2;2019;720000033;720000025;LABMAR;1;;
SSR2;2019;720000033;720000025;PISCIN;1;;
SSR2;2019;720000033;720000025;SALINT;;1;
SSR2;2019;720000033;720000025;SIMESP;;1;
SSR2;2019;720000033;720000025;STICON;1;;
SSR2;2019;720000033;720000025;VEHADP;1;;
SSR2;2019;720000124;720000066;APTAUT;1;;
SSR2;2019;720000124;720000066;ASSMAR;1;;
SSR2;2019;720000124;720000066;ASSMEM;1;;
SSR2;2019;720000124;720000066;EXPEQU;1;;
SSR2;2019;720000124;720000066;EXPURO;1;;
SSR2;2019;720000124;720000066;IDRACH;1;;
SSR2;2019;720000124;720000066;ISOCIN;1;;
SSR2;2019;720000124;720000066;LABMAR;1;;
SSR2;2019;720000124;720000066;PISCIN;1;;
SSR2;2019;720000124;720000066;SALINT;1;;
SSR2;2019;720000124;720000066;SIMESP;1;;
SSR2;2019;720000124;720000066;STICON;1;;
SSR2;2019;720000124;720000066;VEHADP;1;;
SSR2;2019;720000314;720000090;APTAUT;1;;
SSR2;2019;720000314;720000090;ASSMAR;1;;
SSR2;2019;720000314;720000090;ASSMEM;1;;
SSR2;2019;720000314;720000090;EXPEQU;1;;
SSR2;2019;720000314;720000090;EXPURO;1;;
SSR2;2019;720000314;720000090;IDRACH;1;;
SSR2;2019;720000314;720000090;ISOCIN;1;;
SSR2;2019;720000314;720000090;LABMAR;1;;
SSR2;2019;720000314;720000090;PISCIN;1;;
SSR2;2019;720000314;720000090;SALINT;1;;
SSR2;2019;720000314;720000090;SIMESP;1;;
SSR2;2019;720000314;720000090;STICON;1;;
SSR2;2019;720000314;720000090;VEHADP;1;;
SSR2;2019;720000389;720012749;APTAUT;1;;
SSR2;2019;720000389;720012749;ASSMAR;1;;
SSR2;2019;720000389;720012749;ASSMEM;1;;
SSR2;2019;720000389;720012749;EXPEQU;1;;
SSR2;2019;720000389;720012749;EXPURO;1;;
SSR2;2019;720000389;720012749;IDRACH;1;;
SSR2;2019;720000389;720012749;ISOCIN;1;;
SSR2;2019;720000389;720012749;LABMAR;1;;
SSR2;2019;720000389;720012749;PISCIN;1;;
SSR2;2019;720000389;720012749;SALINT;1;;
SSR2;2019;720000389;720012749;SIMESP;1;;
SSR2;2019;720000389;720012749;STICON;1;;
SSR2;2019;720000389;720012749;VEHADP;1;;
SSR2;2019;720000413;720008390;APTAUT;1;;
SSR2;2019;720000413;720008390;ASSMAR;1;;
SSR2;2019;720000413;720008390;ASSMEM;1;;
SSR2;2019;720000413;720008390;EXPEQU;1;;
SSR2;2019;720000413;720008390;EXPURO;;;1
SSR2;2019;720000413;720008390;IDRACH;1;;
SSR2;2019;720000413;720008390;ISOCIN;1;;
SSR2;2019;720000413;720008390;LABMAR;1;;
SSR2;2019;720000413;720008390;PISCIN;;1;
SSR2;2019;720000413;720008390;SALINT;1;;
SSR2;2019;720000413;720008390;SIMESP;1;;
SSR2;2019;720000413;720008390;STICON;1;;
SSR2;2019;720000413;720008390;VEHADP;1;;
SSR2;2019;720000470;610780082;APTAUT;1;;
SSR2;2019;720000470;610780082;ASSMAR;1;;
SSR2;2019;720000470;610780082;ASSMEM;1;;
SSR2;2019;720000470;610780082;EXPEQU;1;;
SSR2;2019;720000470;610780082;EXPURO;1;;
SSR2;2019;720000470;610780082;IDRACH;1;;
SSR2;2019;720000470;610780082;ISOCIN;1;;
SSR2;2019;720000470;610780082;LABMAR;1;;
SSR2;2019;720000470;610780082;PISCIN;1;;
SSR2;2019;720000470;610780082;SALINT;1;;
SSR2;2019;720000470;610780082;SIMESP;1;;
SSR2;2019;720000470;610780082;STICON;1;;
SSR2;2019;720000470;610780082;VEHADP;1;;
SSR2;2019;720000520;720000140;APTAUT;1;;
SSR2;2019;720000520;720000140;ASSMAR;1;;
SSR2;2019;720000520;720000140;ASSMEM;1;;
SSR2;2019;720000520;720000140;EXPEQU;1;;
SSR2;2019;720000520;720000140;EXPURO;1;;
SSR2;2019;720000520;720000140;IDRACH;1;;
SSR2;2019;720000520;720000140;ISOCIN;1;;
SSR2;2019;720000520;720000140;LABMAR;1;;
SSR2;2019;720000520;720000140;PISCIN;1;;
SSR2;2019;720000520;720000140;SALINT;1;;
SSR2;2019;720000520;720000140;SIMESP;;1;
SSR2;2019;720000520;720000140;STICON;1;;
SSR2;2019;720000520;720000140;VEHADP;;1;
SSR2;2019;720000744;720000454;APTAUT;1;;
SSR2;2019;720000744;720000454;ASSMAR;;1;
SSR2;2019;720000744;720000454;ASSMEM;;1;
SSR2;2019;720000744;720000454;EXPEQU;1;;
SSR2;2019;720000744;720000454;EXPURO;;1;
SSR2;2019;720000744;720000454;IDRACH;1;;
SSR2;2019;720000744;720000454;ISOCIN;;1;
SSR2;2019;720000744;720000454;LABMAR;;1;
SSR2;2019;720000744;720000454;PISCIN;;1;
SSR2;2019;720000744;720000454;SALINT;;1;
SSR2;2019;720000744;720000454;SIMESP;;1;
SSR2;2019;720000744;720000454;STICON;;1;
SSR2;2019;720000744;720000454;VEHADP;;1;
SSR2;2019;720000819;720002062;APTAUT;1;;
SSR2;2019;720000819;720002062;ASSMAR;1;;
SSR2;2019;720000819;720002062;ASSMEM;1;;
SSR2;2019;720000819;720002062;EXPEQU;1;;
SSR2;2019;720000819;720002062;EXPURO;1;;
SSR2;2019;720000819;720002062;IDRACH;1;;
SSR2;2019;720000819;720002062;ISOCIN;1;;
SSR2;2019;720000819;720002062;LABMAR;1;;
SSR2;2019;720000819;720002062;PISCIN;1;;
SSR2;2019;720000819;720002062;SALINT;1;;
SSR2;2019;720000819;720002062;SIMESP;1;;
SSR2;2019;720000819;720002062;STICON;1;;
SSR2;2019;720000819;720002062;VEHADP;;1;
SSR2;2019;720001437;720006022;APTAUT;1;;
SSR2;2019;720001437;720006022;ASSMAR;1;;
SSR2;2019;720001437;720006022;ASSMEM;1;;
SSR2;2019;720001437;720006022;EXPEQU;1;;
SSR2;2019;720001437;720006022;EXPURO;1;;
SSR2;2019;720001437;720006022;IDRACH;1;;
SSR2;2019;720001437;720006022;ISOCIN;1;;
SSR2;2019;720001437;720006022;LABMAR;1;;
SSR2;2019;720001437;720006022;PISCIN;1;;
SSR2;2019;720001437;720006022;SALINT;1;;
SSR2;2019;720001437;720006022;SIMESP;1;;
SSR2;2019;720001437;720006022;STICON;1;;
SSR2;2019;720001437;720006022;VEHADP;1;;
SSR2;2019;720001569;720007244;APTAUT;1;;
SSR2;2019;720001569;720007244;ASSMAR;1;;
SSR2;2019;720001569;720007244;ASSMEM;1;;
SSR2;2019;720001569;720007244;EXPEQU;1;;
SSR2;2019;720001569;720007244;EXPURO;;1;
SSR2;2019;720001569;720007244;IDRACH;1;;
SSR2;2019;720001569;720007244;ISOCIN;1;;
SSR2;2019;720001569;720007244;LABMAR;1;;
SSR2;2019;720001569;720007244;PISCIN;1;;
SSR2;2019;720001569;720007244;SALINT;1;;
SSR2;2019;720001569;720007244;SIMESP;1;;
SSR2;2019;720001569;720007244;STICON;1;;
SSR2;2019;720001569;720007244;VEHADP;1;;
SSR2;2019;720012509;310020383;APTAUT;1;;
SSR2;2019;720012509;310020383;ASSMAR;1;;
SSR2;2019;720012509;310020383;ASSMEM;1;;
