BOR;AN;FI;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23;ORG_A12;GCS_PM;GHT_PM;AUT_PM;GCS_PARA;GHT_PARA;AUT_PARA;GCS_ADMTECLOG;GHT_ADMTECLOG;AUT_ADMTECLOG
ORG;2019;350000212;350000089;;;;5;A;;;;;;;;2;A;;;;;;;;31;A;;;;;;;;;;;;;;;0.57;;;0.2;;;0.5
ORG;2019;350000337;350000246;;;;2;A;B;;;;;;;1;A;;;;;;;;135;A;;;;;;;;;;;;;;;;;;;;;
ORG;2019;350000360;350048518;;;;;;;;;;3;A;B;;;;;;;;;;18;A;C;;;;1;1;HAUTE BRETAGNE;;;;;0;;;;;;;;;
ORG;2019;350000410;350002291;;;;4;B;A;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;350000428;350002309;;;;3;B;A;;;;;;;1;B;;;;;;;;8;C;D;;;;;;;;;;;0.2;;;;;;;;0.2;
ORG;2019;350000436;350002317;;;;4;A;D;;;;;;;1;B;;;;;;;;33;C;A;;;;1;1;HAUTE BRETAGNE;;;;;0;;;;;;;;;
ORG;2019;350000444;350048518;;;;;;;;;;3;A;B;;;;;;;;;;18;A;B;;;;1;1;HAUTE BRETAGNE;;;;;;;;;;;;;;1.5
ORG;2019;350000451;350002333;;;;4;A;D;;;;;;;1;B;;;;;;;;24;A;C;2;A;;1;1;HAUTE BRETAGNE;;;;;;;;;;;;;;
ORG;2019;350000741;350005179;;;;3;C;;;;;;;;;;;;;;2;C;;151;C;;;;;;;;;;;;1.4;2.2;2;37.47;;;;;;
ORG;2019;350002119;350000386;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;350002192;220020739;;;;2;B;C;;;;;;;;;;;;;;;;20;C;D;;;;0;;;;;;;;;;;;;0;;;
ORG;2019;350002200;350029948;;;;;;;;;;;;;;;;;;;;;;7;C;D;;;;0;;;;;;;;;;0.08;;;;;;
ORG;2019;350002234;750720575;1;B;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;350002564;350046199;;;;3;B;A;;;;;;;;;;;;;;;;14;C;D;;;;0;;;;;;;0.03;;;1.31;;;1.92;;;0.2
ORG;2019;350002747;440042844;;;;;;;;;;;;;;;;;;;;;;2;C;C;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;350002754;440042844;;;;1;G;;;;;;;;;;;;;;;;;2;A;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;350002812;350023503;;;;3;C;D;;;;;;;;;;1;D;;;;;72;C;;;;;0;;;;;;;;3.32;;;0.67;;;8.01;;
ORG;2019;350002911;220020739;0;;;0;;;0;;;0;;;0;;;0;;;0;;;3;C;D;0;;;1;1;RANCE EMÉRAUDE;;;;;0.05;0;0;0;0;0;0;0;0;0
ORG;2019;350005021;440042844;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;350005278;350023586;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;350016135;350000055;;;;1;A;;;;;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;350036299;350036281;;;;;;;;;;;;;;;;;;;;;;4;C;C;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2019;350044764;350036281;;;;;;;;;;;;;;;;;;;;;;4;C;C;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2019;360000038;360000046;1;A;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;360000137;360000053;;;;3;B;;;;;;;;1;D;;1;D;;1;;;300;C;;;;;;;;;;;;0.4;;;5.33;;;4.15;5;;5
ORG;2019;360000145;360000061;;;;2;A;D;;;;;;;3;B;A;;;;1;C;;20;A;C;;;;;;;;;;;0;;;;;;0.33;;;
ORG;2019;360000178;360000087;;;;1;A;;;;;;;;;;;;;;0;;;;;;1;A;;;;;;;;;;;;;;;;;;
ORG;2019;360000186;360000095;;;;2;A;B;;;;;;;;;;;;;;;;;;;;;;1;1;INDRE;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;360000202;360000103;;;;2;B;A;;;;;;;;;;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;360000251;360000111;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;;;;;;;;0.05;0;;;0;;;0;0.01;
ORG;2019;360002232;360000541;;;;;;;;;;;;;;;;;;;;;;;;;1;G;;0;;;;;;;;;;;;;;;;
ORG;2019;360004618;360000046;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;360006688;360000392;;;;1;A;;;;;;;;1;B;;;;;;;;;;;;;;0;;;;;;;0.6;;;;;;;;;
ORG;2019;370000051;370000028;1;C;;;;;;;;;;;1;B;;2;A;;;;;28;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;370000085;370013468;;;;;;;;;;;;;1;B;;1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;370000093;370013468;;;;1;B;;;;;;;;;;;1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;370000127;370000259;;;;1;D;;;;;;;;;;;;;;;;;15;;;;;;1;1;TOURAINE VAL DE LOIRE;;;;;;;;;;;;;;
ORG;2019;370000143;370000291;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;TOURAINE VAL DE LOIRE;;;;;0;;;;;;;;;
ORG;2019;370000150;370000333;0;;;0;;;0;;;0;;;0;;;0;;;0;;;13;D;;0;;;0;;;;;;;0;;;;;;;;;
ORG;2019;370000184;940805963;;;;1;A;;;;;;;;;;;;;;;;;15;C;;;;;1;1;TOURAINE VAL DE LOIRE;;;;;1;;;;;;;;;
ORG;2019;370000218;450018106;0;;;1;A;;0;;;0;;;1;B;;;;;;;;;;;;;;1;1;TOURAINE VAL DE LOIRE;;;;;0;0;0;;0;0;;0;0;
ORG;2019;370000341;750721391;8;A;C;1;A;;;;;;;;1;B;;;;;;;;30;A;E;11;C;A;1;1;TOURAINE VAL DE LOIRE;;;;;0.03;;;;;;;;;
ORG;2019;370000374;750721334;;;;;;;;;;1;C;;;;;;;;;;;50;C;;;;;1;1;TOURAINE VAL DE LOIRE;;;;;0;;;;;;;;;
ORG;2019;370000499;370000481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.19;;;;;;4.71;
ORG;2019;370000531;370000606;1;C;;;;;;;;;;;;;;1;A;;1;C;;1;A;C;7;A;C;0;;;;;;;0;0.2;0;0.1;0.1;0;0.3;0.1;0.15;2.4
ORG;2019;370000861;370000481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.19;;;;;;4.71;
ORG;2019;370000879;370000564;;;;2;A;;;;;;;;2;B;;;;;;;;155;C;D;;;;;;;;;;;0.1;;;1.39;;;1;10.37;;4.8
ORG;2019;370000903;370000614;0;;;3;A;C;0;;;0;;;0;;;0;;;0;;;7;A;C;;;;;;;;;;;0.2;;0;0;;0;0;;0.1;0
ORG;2019;370000986;370000713;;;;1;A;;;;;;;;;;;;;;1;C;;5;C;;;;;;;;;;;;0.8;;0.6;;1;;;8.5;0.15;
ORG;2019;370001109;370002701;;;;4;A;B;;;;;;;1;A;;;;;;;;25;A;C;;;;1;1;TOURAINE VAL DE LOIRE;;;;;0.01;;;;0.5;;;;0.15;
ORG;2019;370001158;370004327;;;;2;A;;;;;;;;;;;;;;;;;12;C;;;;;;;;;;;;0.1;0.3;;;;;;;;
ORG;2019;370002040;370001067;;;;;;;;;;;;;1;B;;;;;;;;3;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;370007569;370007528;1;C;;1;E;;;;;;;;1;B;;2;A;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;370009938;440052041;;;;;;;;;;;;;;;;;;;;;;3;C;;1;G;;1;1;TOURAINE VAL DE LOIRE;;;;;0.05;;;0.1;;;;;;
ORG;2019;370013062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;TOURAINE VAL DE LOIRE;;;;;;;;;;;;;;
ORG;2019;370102659;370013054;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;TOURAINE VAL DE LOIRE;;;;;;;;;;;;;;
ORG;2019;370103673;370001638;;;;;;;;;;1;B;;;;;;;;;;;3;C;A;;;;1;3;TOURAINE VAL DE LOIRE;EURE-ET-LOIRE;LOIRET;;;0.1;;;0.01;;;0.1;;;
ORG;2019;380000018;380780023;;;;1;A;;;;;;;;;;;;;;;;;1;C;;;;;;;;;;;;;;;;;;;;;
ORG;2019;380000034;380780049;;;;2;C;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.6;6;0.6;7.16;2;5.16;35.3;35.3;
ORG;2019;380000042;380780056;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;1;1;NORD DAUPHINÉ;;;;;;;0.2;;;;;;3.5;
ORG;2019;380000059;380780072;0;;;1;A;;0;;;0;;;0;;;0;;;0;;;14;A;C;0;;;;;;;;;;0;;0.05;;;0;;;0.1;
ORG;2019;380000067;380780080;;;;10;A;C;;;;;;;7;B;G;1;B;;3;C;;2602;E;C;;;;0;;;;;;;6.3;;;45.26;;;23.96;81.25;1;9.2
ORG;2019;380000075;380780098;;;;;;;;;;;;;1;B;;;;;;;;3;A;;;;;;;;;;;;;;;;;;;;3.05;
ORG;2019;380000091;380780171;;;;2;A;C;;;;;;;;;;;;;;;;54;;;;;;;;;;;;;0.25;0.27;;;0.75;;;1.14;;
ORG;2019;380000109;380780213;;;;4;A;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.97;;
ORG;2019;380000133;380780247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;;2.6;4.15;;4.15;1;;1
ORG;2019;380000166;380781351;;;;3;B;A;;;;;;;;;;;;;;;;12;A;;;;;;;;;;;;;;;0.4;;0.06;;0.05;0.15;
ORG;2019;380000174;380781435;;;;2;A;;;;;;;;;;;;;;;;;200;C;C;;;;;;;;;;;2.1;0;3;9.09;0;3.16;66.94;78.08;6.03;11.2
ORG;2019;380000356;380782698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.67;;;;;;0.42;
ORG;2019;380000406;380784751;;;;1;D;A;;;;;;;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;380000729;690796552;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;0;;;0.13;;;0.02;;;
ORG;2019;380000828;690002225;;;;1;C;;;;;;;;;;;1;B;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;380000968;690796552;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;0;;;0.3;;;0.41;;;0.13
ORG;2019;380005868;010783009;;;;;;;;;;;;;;;;;;;;;;6;A;C;;;;0;;;;;;;0.03;;;;;;0.06;;;
ORG;2019;380005918;750056335;;;;;;;;;;;;;;;;;;;;;;8;A;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;380012658;380012609;;;;1;B;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;380017095;380017087;;;;;;;;;;;;;;;;;;;;;;5;D;A;;;;0;;;;;;;0.1;;;;;;;;;1.95
ORG;2019;380020123;380021139;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VAL RHÔNE SANTÉ;;;;;0.1;;;;;;;;;
ORG;2019;380780197;380798173;1;C;;1;C;;;;;;;;;;;1;D;;;;;12;C;D;;;;1;1;NORD DAUPHINÉ;;;;;0.2;0.72;;;7.74;;0.5;1.5;;3.78
ORG;2019;380780288;380019224;;;;;;;;;;;;;;;;1;A;;;;;35;C;D;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;380780296;380021550;;;;1;G;;;;;;;;;;;;;;;;;5;C;;1;G;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;380781138;010783009;;;;;;;;;;;;;;;;;;;;;;7;C;A;;;;0;;;;;;;0.03;;;;;;0.06;;;
ORG;2019;380781369;010783009;;;;;;;;;;;;;;;;;;;;;;6;;;;;;1;1;VAL RHÔNE SANTÉ;;;;;0.1;;;;;;;;;
ORG;2019;380784462;750005068;;;;;;;;;;;;;;;;;;;;;;8;;;;;;0;;;;;;;;;;;;;;;;0.6
ORG;2019;380784801;380793802;;;;1;A;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;380785956;380795211;0;;;0;;;0;;;0;;;0;;;1;;;1;;;55;C;A;2;;;0;;;;;;;0.2;;;;;;;;;
ORG;2019;380786442;380798025;;;;;;;;;;;;;;;;;;;;;;9;D;;;;;0;;;;;;;1;;;;;;;;;
ORG;2019;380793810;380793802;;;;;;;;;;;;;;;;1;B;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;380794297;;;;;2;A;A;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;380795773;380795765;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;ALPES DAUPHINÉ;;;;;0.5;;0;;;0;;;0;
ORG;2019;380803965;380793802;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;390000040;390780146;0;;;3;D;A;0;;;1;B;;4;A;B;2;D;;0;;;17;C;D;1;A;;0;;;;;;;0.65;3.42;2.08;1.2;18.59;0;6.1;3.5;9.5;6.76
ORG;2019;390000057;390780153;;;;1;A;;;;;;;;1;A;;2;G;;;;;1;A;;;;;;;;;;;;0;;;;;;;;1.2;
ORG;2019;390000065;390780161;;;;2;A;B;3;C;D;;;;3;A;;2;D;;1;C;;11;D;;;;;0;;;;;;;0.1;;;0.22;6.5;;5.85;1.25;;2.56
ORG;2019;390000073;390780179;;;;1;B;;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;390000081;390780179;;;;1;B;;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;390000164;390780476;;;;1;A;;;;;;;;2;A;B;;;;;;;;;;;;;0;;;;;;;;;;;;;;53.8;1.2;
ORG;2019;390000172;250006335;;;;;;;;;;;;;1;D;;;;;;;;32;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;390000222;390780609;;;;;;;0;;;1;G;;2;A;;1;D;;2;C;;50;C;D;;;;0;;;;;;;0.2;0;4.2;3;0;0;6.6;0.8;0;3.7
ORG;2019;390780559;390000180;;;;;;;;;;;;;2;A;A;;;;;;;15;A;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;390780575;250017803;;;;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;390786408;210012290;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;400000105;400780193;;;;;;;;;;;;;;;;;;;4;C;;292;C;D;1;A;;1;1;LANDES;;;;;0.5;0;1.6;5.38;;0.33;;;3.31;
ORG;2019;400000139;400011177;;;;1;C;;;;;;;;;;;;;;3;C;;652;;;1;C;;;;;;;;;4.41;0;1;4.91;0;0;0;0;6.71;0
ORG;2019;400000147;400780268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;;;2.7;;;2.6;;;4.2
ORG;2019;400006607;400011177;;;;;;;;;;;;;;;;;;;;;;6;;;1;G;;;;;;;;;0;;;;0;0;0;0;0;0
ORG;2019;400008199;400008108;;;;;;;;;;;;;;;;;;;;;;40;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;400014072;400014064;1;C;;;;;;;;;;;;;;;;;;;;4;D;C;;;;0;;;;;;;0.4;;;;;;;;;0.4
ORG;2019;400780342;400000196;;;;;;;;;;;;;;;;;;;;;;5;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;400780375;400013801;1;G;;;;;;;;1;G;;;;;;;;;;;31;A;C;;;;0;;;;;;;1;;;;;;;;;0.4
ORG;2019;400780425;400000246;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;400780482;310021068;;;;;;;;;;;;;;;;;;;;;;19;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;410000020;410000087;;;;2;D;B;;;;2;C;B;;;;;;;;;;444;C;D;;;;0;;;;;;;1;6.04;0;;30.24;0;;46.09;23.63;
ORG;2019;410000038;410000095;;;;2;B;D;;;;;;;;;;;;;;;;146;A;C;;;;;;;;;;;;;;;;;;;;
ORG;2019;410000046;410000103;;;;1;D;A;;;;;;;2;B;;;;;;;;16;C;D;;;;;;;;;;;;;;;;;1.3;2;;
ORG;2019;410000053;410000111;;;;;;;;;;2;A;D;1;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;410000202;410000319;;;;2;C;E;;;;;;;1;B;;2;A;;;;;37;C;D;;;;0;;;;;;;0.2;;;;0.01;;;0.04;;0.01
ORG;2019;410000210;410000145;1;D;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;410000277;410000467;;;;;;;;;;;;;;;;;;;;;;5;B;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;410000418;440052041;;;;;;;;;;;;;1;;;;;;;;;28;C;D;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;410000442;750005068;;;;1;;;;;;;;;;;;;;;;;;3;;;;;;0;;;;;;;0.5;0.93;;0.19;2.55;;;;;
ORG;2019;410000475;;;;;;;;;;;;;;1;B;;;;;;;;;;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;410003768;410000095;;;;;;;;;;;;;;;;;;;;;;25;C;;;;;;;;;;;;;;;;;;;;;
ORG;2019;410004063;410000095;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;;;;;;;;;;;;;;;;;
ORG;2019;410004998;410000871;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;410005284;410000947;;;;;;;;;;;;;;;;2;A;;;;;42;D;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;410005391;410000905;;;;1;A;;;;;;;;;;;;;;;;;14;C;F;2;G;;0;;;;;;;0.05;;;0.03;0.01;;;0.01;;
ORG;2019;420000010;420780033;;;;1;A;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;420000028;420780041;;;;1;A;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;0.18
ORG;2019;420000036;420780058;1;A;C;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.1;;;;0.6;;0.2;0.5;0.1;
ORG;2019;420000226;420013831;;;;;;;;;;;;;;;;1;D;;;;;6;C;;;;;1;1;LOIRE;;;;;0;;5.8;0.8;0;0.1;0.2;0;0.69;0
ORG;2019;420000234;420780652;;;;3;C;A;;;;;;;;;;1;D;;1;C;;;;;;;;;;;;;;;;;;;;;;;1.51;
ORG;2019;420000242;420780660;;;;1;A;;;;;;;;;;;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0.1;
ORG;2019;420000267;420013831;;;;;;;;;;;;;;;;1;D;;;;;6;C;;;;;1;1;LOIRE;;;;;;;;;;;;;;
ORG;2019;420000275;420780694;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;LOIRE;;;;;0.1;;;;;;;;0.1;
ORG;2019;420000283;420780702;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;LOIRE;;;;;;;;;;;;;;
ORG;2019;420000317;420780736;11;A;C;2;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;0.65;0.3;1.5
ORG;2019;420000556;420781791;1;B;;1;A;;;;;;;;2;A;;1;A;;;;;4;C;A;2;A;;1;1;LOIRE;;;;;0;;;;;;;;0.1;
ORG;2019;420002479;420002438;;;;;;;;;;;;;;;;;;;;;;8;C;A;;;;1;1;LOIRE;;;;;0.05;;;;;;;;;
ORG;2019;420002677;420787061;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;420010050;420787061;1;E;;;;;;;;;;;;;;2;D;;;;;3;C;D;;;;0;;;;;;;0.5;5.1;;;1.6;;;;;
ORG;2019;420010241;420013492;;;;;;;;;;;;;1;B;;2;D;A;;;;2;C;A;;;;1;1;LOIRE;;;;;0.2;;0;3.3;;0;;;0.5;3.8
ORG;2019;420010258;420010209;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;LOIRE;;;;;0.01;;;;;;;;;
ORG;2019;420011512;420011504;;;;;;;;;;;;;;;;;;;;;;20;C;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;420780504;420000135;;;;;;;;;;;;;;;;;;;;;;56;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;420780744;420000325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;;;;;;;
ORG;2019;420781767;420000523;;;;;;;;;;;;;;;;;;;;;;5;A;C;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;420782096;420787061;;;;;;;;;;;;;;;;;;;;;;5;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;420785354;420784878;1;C;;13;A;B;;;;;;;;;;2;D;B;2;C;;11;C;D;;;;0;;;;;;;2;;;;4.4;2.3;0.35;78.96;17.45;2.5
ORG;2019;420789067;420780710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;0.1;0.42
ORG;2019;420789968;420001752;;;;;;;;;;;;;;;;1;B;;;;;24;A;D;;;;1;1;LOIRE;;;;;0;;;;;;;;;
ORG;2019;430000026;630786754;;;;1;B;;;;;;;;1;B;;1;A;;;;;15;C;D;;;;0;;;;;;;1;;;0.19;;;7.32;;;10.54
ORG;2019;430000109;430000372;;;;2;C;D;;;;;;;;;;;;;;;;10;C;A;5;C;A;1;1;HAUTE-LOIRE;;;;;;;;;;;;;;
ORG;2019;430000117;430000018;;;;9;C;A;;;;;;;;;;2;A;D;1;E;;107;E;D;;;;;;;;;;;2;1.43;0.15;4.41;7.35;0;1.92;0.9;2.76;19.01
ORG;2019;430000141;430005843;;;;;;;;;;;;;;;;1;A;;;;;1;C;;;;;1;1;HAUTE-LOIRE;;;;;0.1;;0;;;0;;;0;
ORG;2019;430000158;430000380;1;G;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;1;1;HAUTE-LOIRE;;;;;0.1;0;0;0;0;0;0;0;0;0
ORG;2019;430000166;430005843;;;;;;;;;;;;;;;;1;A;;;;;2;D;C;;;;1;1;HAUTE-LOIRE;;;;;0;;;;;;;;;
ORG;2019;430000182;430007708;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;1;1;HAUTE-LOIRE;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;430000190;430000034;3;C;;1;;;;;;;;;;;;1;A;;;;;110;A;C;;;;;;;;;;;;0;0.05;0.32;0;0.04;5.8;0;0.08;1.65
ORG;2019;430000216;750811820;;;;1;A;C;;;;;;;;;;1;A;;;;;24;C;D;3;C;A;1;1;HAUTE-LOIRE;;;;;0.02;;;;;;0.41;;;0.4
ORG;2019;430000299;430000059;26;A;B;2;A;;;;;;;;;;;1;A;;;;;32;A;C;;;;;;;;;;;0.1;0;0;0;0;0.1;0;0;0.2;0
ORG;2019;430000307;430000067;;;;2;B;D;;;;;;;1;B;;1;A;;;;;16;C;A;3;G;A;;;;;;;;0.06;;0.05;;;0.04;0.2;;0.08;0.65
ORG;2019;430000356;430000091;;;;1;D;;;;;;;;;;;2;A;A;;;;100;A;D;;;;;;;;;;;;;;;;;5.15;;0.2;
ORG;2019;430007419;630786754;;;;1;B;;;;;;;;1;B;;1;A;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;430007450;430007427;;;;1;A;;;;;;;;;;;;;;;;;15;C;;;;;1;1;HAUTE-LOIRE;;;;;0.1;;;;;;;;;
ORG;2019;440000016;440000057;;;;;;;4;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1.2;22.03;0.3;;123.9;;;59.25;4.98;
ORG;2019;440000024;440000065;;;;1;C;;;;;;;;;;;2;A;B;;;;3;A;C;;;;1;1;LOIRE ATLANTIQUE;;;;;1.02;0.8;0;0;24.91;0;20.75;3.92;0.8;12.7
ORG;2019;440000180;440000263;;;;4;B;A;;;;;;;1;B;;;;;;;;137;C;A;;;;;;;;;;;0.1;;;0.9;;;0.2;6.5;1.1;
ORG;2019;440000255;440042844;0;;;1;A;D;0;;;1;B;;0;;;0;;;0;;;1;C;;0;;;0;;;;;;;0.9;0.66;;;21.9;;13.75;14.09;;15.76
ORG;2019;440000396;440053643;;;;3;C;A;;;;;;;4;A;B;1;D;F;;;;;;;;;;;;;;;;;1.37;;;;;;;;1.2;19.4
ORG;2019;440000412;440000941;;;;1;A;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;0;0;;;0;;;0;;
ORG;2019;440000487;440001014;0;;;0;;;0;;;0;;;0;;;0;;;0;;;3;D;;0;;;0;;;;;;;0;0;;;0;;;0;;
ORG;2019;440000503;440000313;;;;;;;;;;1;B;;1;B;;;;;1;C;;;;;;;;1;1;LOIRE ATLANTIQUE;;;;;;;0.62;;;;;;2.17;
ORG;2019;440000552;440042141;;;;;;;;;;;;;1;A;;1;B;;;;;;;;;;;1;1;LOIRE ATLANTIQUE;;;;;0;;;;;;;;;
ORG;2019;440000560;850009010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;;;;;;
ORG;2019;440000644;440000347;1;G;;0;;;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;
ORG;2019;440000883;440042141;;;;;;;;;;;;;1;A;;1;B;;;;;;;;;;;1;1;LOIRE ATLANTIQUE;;;;;0;;;;;;;;1.2;
ORG;2019;440001113;490017258;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;2.55;;;8;;;3.75;;
ORG;2019;440001253;440028538;;;;;;;;;;;;;;;;;;;;;;53;C;D;;;;;;;;;;;0.1;;;0.2;;;;;0.9;0.36
ORG;2019;440001287;440041531;;;;2;A;D;;;;;;;;;;;;;;;;;;;;;;1;1;LOIRE ATLANTIQUE;;;;;;2;;;6.75;;;1;0.6;
ORG;2019;440001295;440000859;;;;;;;;;;;;;;;;;;;;;;9;A;C;;;;;;;;;;;;;;0.52;;;0.6;;0.2;0.1
ORG;2019;440001964;440003267;;;;;;;;;;;;;;;;;;;;;;1;A;B;;;;;;;;;;;0.2;;;;;;;;;
ORG;2019;440001972;440003309;;;;2;A;B;;;;;;;2;B;B;;;;;;;;;;;;;1;1;LOIRE ATLANTIQUE;;;;;;;;;;;;;;
ORG;2019;440002020;440001386;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.01;;;;0.8;;;0.2;;
ORG;2019;440002459;440018661;;;;;;;;;;;;;;;;;;;;;;15;C;D;;;;0;;;;;;;0.01;;;;;;;;;0.1
