BOR;AN;FI;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A10;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2019;790009948;790001242;0.55;0.46;1291;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;790016794;860000348;0.07;0.05;1;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;790019848;790006654;3.92;0.64;972;1;2.78;102;0;1;1;0;;;;;;;;;;0;;;0;;;1;1;1;01/01/2010;207;140;1;22;2;;;2;;;;;2;1;0.1;;;2.03;0.3;0;;;;0;;;;0;;;;1;16;505;0;;0;;;;0;;;;;0;;;;
PN;2019;800000143;800000028;5;0.6;2145;1;1;;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;0;;672;441;0;;0;0;0;0;0;0;0;0;4;2;0;0;0;2.06;1;0;;;;0;;;;0;;;;0;;;1;1.5;0;;;;1;859;357;10;1;0;;;;
PN;2019;800000150;800002982;0.2;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800000184;800000036;0.2;0.1;44;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;41;41;0;;1;1;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;337;;;;0;;;;
PN;2019;800000192;800000044;0;0.25;480;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800000200;800000051;1;0.2;211;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;30;36;9825;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800000226;800000069;1;0.1;242;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;75;0;;48;20;0;90;1;;;1;;;;;;;0.08;;;0.4;;0;;;;0;;;;0;;;;0;;;0;;1;2.86;182;35;1;1206;280;30;0.5;0;;;;
PN;2019;800000275;800000077;1.18;0;70;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;95;26;0;;1;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;4;1126;67;1;4482;811;10;0.83;0;;;;
PN;2019;800000390;800000085;0.8;0.2;155;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;154;97;0;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.07;88;71;0;;;;;0;;;;
PN;2019;800000432;800000093;0.42;0.07;;1;;;0;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;72;35;0;;1;1;;;;;;;1;1;0.1;0.1;;0.2;0.2;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;697;139;16;0.1;0;;;;
PN;2019;800000440;800000085;;;73;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800000457;800000119;2;0.2;618;1;1;201;0;1;1;1;800006124;270;0;0;2553;20224;;872;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.03;165;;1;3959;717;9;3.01;0;;;;
PN;2019;800000507;800000135;;;27;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;12;1;1;0;;;0;;1;3.3;67;;1;106;28;;;0;;;;
PN;2019;800000523;800000853;0.53;0.08;37;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800000614;800000044;0;0;2;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;111;2933;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800002503;800001141;0.4;0.17;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2019;800004111;800000093;;;188;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800006124;800000044;9.11;3.28;12582;1;0.9;1885;1;0;0;1;;307;3399;659;0;;644;792;3;0;;;1;2593;1339;0;;;;;;;;0;;;9;3;4;1;3;6;5;1.54;0.65;0.6;10.54;4.54;0;;;;0;;;;0;;;;1;35;4245;1;2;1;4.53;959;402;1;1766;841;2;1.55;1;2078;0;5.18;1.27
PN;2019;800008989;800002941;0.08;0.04;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800009466;800002982;1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800009920;800003071;0.99;0.2;1644;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.8;0;;;;0;;;;;0;;;;
PN;2019;800012528;800003071;0.2;0.11;71;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800013179;800013138;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2019;800015489;800000036;0;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;21;21;0;40;1;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800015729;800015679;0.2;;2050;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800016727;800003071;0.2;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800016768;800003071;0.05;0.02;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800016776;800000085;0.05;0.02;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800017253;800000044;;;80;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;800018491;800018483;0.25;0.25;64;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;810000158;810100099;0.03;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;810000224;810000471;1.8;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;27/03/2007;396;225;0;;4;;4;;;;;;;;4;;4;;;0;;;;0;;;;0;;;;0;;;1;0.8;0;;;;0;;;;;0;;;;
PN;2019;810000232;810099903;0.25;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;810000448;810099945;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;810000505;810000331;1.5;1;1800;1;0.8;623;1;0;0;1;810002022;105;2054;24;1591;0;220;438;1;0;;;0;;;1;1;1;19/08/2019;244;168;0;150;0;0;0;0;0;5;1;4;1;1;1.5;0.12;1.37;0.3;0.3;0;;;;1;14;14;4916;0;;;;1;35;3261;1;4.2;1;2.65;398;21;1;1148;364;25;0.4;0;;;;
PN;2019;810000513;810000349;0.1;0.05;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;810000521;810000380;2.6;0.11;1407;1;0.72;120;1;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;23/11/2005;708;351;0;20;5;4;1;5;2;;;;1;;0.9;0.8;0.1;2.5;1;0;;;;0;;;;0;;;;0;;;1;2;1;1.8;1242;586;1;1014;346;3;1.89;0;;;;
PN;2019;810000539;810000398;0.2;0.15;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;810000547;810000380;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;93;3719;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;810000562;810000455;1.4;0.3;437;0;;;;;0;1;;162;2298;205;588;2364;440;418;1;0;;;0;;;1;1;1;31/03/2007;596;278;1;80;1;1;;1;;1;1;;2;2;1.09;1.09;;2.81;1.1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;810003954;810099903;0.25;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;810004200;750056335;0.1;0.05;38;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;810007989;750056335;0.2;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;810100008;;1;2;;0;;;;;;0;;;;;;;;;;0;;;0;;;1;1;1;09/11/2016;295;228;0;40;;;;;;1;;;;;0.25;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;1214;465;40;2.5;0;;;;
PN;2019;810100370;810000380;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;20;18;7158;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;810101170;810101162;1;0.1;;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.6;0;;;;0;;;;;0;;;;
PN;2019;810101444;810000992;0.8;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.95;0;;;;0;;;;;0;;;;
PN;2019;820000032;820000016;2.58;0.5;2127;1;3.31;654;1;1;1;1;;144;2094;89;439;450;709;537;1;0;;;0;;;1;1;1;24/11/2005;372;246;0;21;;;;;;6;1;4;6;1;0.42;0.15;0.22;1.8;0.75;0;;;;0;;;;0;;;;1;39;3122;1;1.85;1;2.5;582;325;1;1198;340;10;1.2;0;;;;
PN;2019;820000040;820000081;0.5;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;820000057;820000131;1;1;3106;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;08/11/2005;2600;1100;1;;3;;3;;;;;;6;;;;;0.8;;0;;;;0;;;;0;;;;0;;;1;4;0;;;;0;;;;;0;;;;
PN;2019;820000065;820000156;0.33;0.2;390;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;0;;;;;0;;;;
PN;2019;820000412;820000560;0.05;0.03;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;820000420;820000206;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;3;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;820000461;820000248;0.01;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;820000883;820004950;1.03;0.1;273;1;1.3;252;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;0;;78;78;0;26;;;;;;3;1;2;1;1;0.1;0.08;0.02;0.07;0.07;0;;;;0;;;;0;;;;1;4;192;0;;0;;;;1;744;155;17;0.25;0;;;;
PN;2019;820002350;820000578;0.3;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;820003218;820008142;0.3;0.23;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;820007102;310797519;0;0;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2019;830000279;830100517;1.5;0.5;638;1;1.2;;;;;0;;;;;;;;;;0;;;0;;;1;1;1;20/12/2012;307;268;0;;;;;;;1;;;;;0.6;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;222;95;;1;0;;;;
PN;2019;830000287;830100525;0.86;0.6;1740;1;0.5;219;0;;0;1;;504;6759;675;6849;;1980;2997;2;0;;;0;;;1;1;1;20/12/2012;309;172;1;30;0;0;0;0;0;1;1;0;2;1;0.3;0.3;0;1;0.5;0;;;;0;;;;0;;;;0;;;1;2.39;1;1.15;232;13;1;685;450;15;0.75;1;143;0;0.04;
PN;2019;830000295;830100533;1;1;1205;1;1.3;210;1;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;16;9;5799;0;;;;1;3;;0;;0;;;;0;;;;;0;;;;
PN;2019;830000303;830100541;0.5;0.4;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830000311;830100566;3.4;0.92;941;1;0.88;146;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.6;1;1.45;317;53;1;549;291;1;6.2;0;;;;
PN;2019;830000337;830100590;0.4;0.17;;1;1.6;22;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830000345;830100616;2.5;1;5782;1;;1252;;1;1;1;;660;3976;497;0;;1455;1497;2;0;;;0;;;1;1;1;05/12/2012;790;494;0;44;1;;1;;;5;;3;;;0.69;;0.49;;;0;;;;0;;;;0;;;;1;22;5649;1;;1;3;;;1;845;205;;1.8;1;1571;38;1.6;
PN;2019;830000600;830101200;0.7;0.4;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830009528;830100566;;0;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;05/12/2012;491;226;1;;2;1;;1;;;;;1;1;0.68;0.48;;1.64;0.64;1;10;48;2030;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830012548;830002119;0.25;0.01;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830012589;830003695;1;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830012688;830012639;0.5;0.75;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830013629;130002041;0.12;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830013819;830002119;0.2;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830016556;830000451;0.35;0.2;15;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830017372;750721235;0.42;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;30/10/2010;366;232;0;1;;;;;;1;1;;6;2;0.7;0.7;;1.55;1;0;;;;1;10;7;3502;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830017497;830004958;0.01;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830017505;830002119;0.25;0.01;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830019600;830000063;0.1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100012;750712184;2;1.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;73;7;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100087;920030269;0.23;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100103;830000022;1.7;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.1;0;;;;0;;;;;0;;;;
PN;2019;830100251;830000063;0.3;0.3;1033;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2019;830100319;830020855;0.95;0.5;977;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100327;830000105;0.72;0.16;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100335;920030269;0.15;0.15;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100368;830000147;1.2;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100392;830000154;3.45;2;233;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;0;;;;
PN;2019;830100418;830000170;0.75;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100434;830000196;1.7;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;3.5;0;;;;0;;;;;0;;;;
PN;2019;830100442;830000204;0.3;0.1;149;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100459;830000212;0.5;0.2;1670;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100475;830000238;1;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100558;690781810;0.5;0.05;166;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;42;23;8;1;0;;;;
PN;2019;830100574;750821092;1.5;1;860;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.25;0;;;;1;795;143;30;0.4;0;;;;
PN;2019;830100608;830100616;;;335;1;;432;;1;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;14;5;4956;1;12;36;1;1;4;407;0;;1;3;;;1;114;67;;;0;;;;
PN;2019;830100624;920030913;0.5;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100632;250002284;0.1;0.05;85;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100681;750005068;0.55;0.36;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100756;920030269;1;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100764;440052041;0.6;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100806;920030269;0.05;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100814;920030269;0.2;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100822;830000477;0.4;0.65;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100855;830000493;0.72;0.17;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830100863;920030913;;0.1;;0;;;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830101408;830000659;0.26;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830200507;830013678;0.3;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830200515;830001012;0.8;0.3;142;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;830200523;830210084;0.5;0.48;342;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2019;830202743;830100616;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;05/12/2012;60;43;0;;0;;;;;;;;;;;;;;;1;12;104;3536;0;;;;0;;;;0;;;0;;1;3;;;0;;;;;0;;;;
