BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2019;130002215;130785512;N2530;15;;15;;;;
PERINAT_P;2019;130002215;130785512;N2800;14;5;17.8;;;;
PERINAT_P;2019;130002215;130785512;N280H;6;;6;;;;
PERINAT_P;2019;130002215;130785512;NAUT;4;4;7.2;;;;
PERINAT_P;2019;130002827;130789274;M1140;2;0;1.99;;1;;
PERINAT_P;2019;130002827;130789274;M2050;2;3;3.51;1;;;
PERINAT_P;2019;130002827;130789274;N2340;4;1;3.25;;;;
PERINAT_P;2019;130002827;130789274;N2530;13;3;14.22;;;;
PERINAT_P;2019;130002827;130789274;N2700;0;0;0.2;;;;
PERINAT_P;2019;130002827;130789274;N2800;11;8;17.1;;;;
PERINAT_P;2019;130002827;130789274;N280H;11;8;17.1;;;;
PERINAT_P;2019;130002827;130789274;NAUT;5;3;6.38;;;;
PERINAT_P;2019;130002835;130789316;M1030;;;;1;0;0;
PERINAT_P;2019;130002835;130789316;M1140;4;3;6.08;1;0;;
PERINAT_P;2019;130002835;130789316;M2050;2;8;8.41;1;0;;
PERINAT_P;2019;130002835;130789316;MIVG;;2;0.1;;;;
PERINAT_P;2019;130002835;130789316;N2200;11;5;14.48;;;;
PERINAT_P;2019;130002835;130789316;N2340;7;4;8.68;;;;
PERINAT_P;2019;130002835;130789316;N2530;17;10;24.37;;;;
PERINAT_P;2019;130002835;130789316;N2700;;1;0.5;;;;
PERINAT_P;2019;130002835;130789316;N2800;16;23;30.53;;;;
PERINAT_P;2019;130002835;130789316;N280H;16;23;15.25;;;;
PERINAT_P;2019;130002835;130789316;NAUT;26;22;43.43;;;;
PERINAT_P;2019;130008253;130001084;M1030;7;;7;1;0;1;
PERINAT_P;2019;130008253;130001084;M1140;;8;4;;1;;
PERINAT_P;2019;130008253;130001084;M2050;6;;6;;0;;
PERINAT_P;2019;130008253;130001084;N2700;;1;0.55;;;;
PERINAT_P;2019;130008253;130001084;N2800;8;15;15.58;;;;
PERINAT_P;2019;130008253;130001084;N280H;4;7;8.11;;;;
PERINAT_P;2019;130780521;130786049;M1030;;2;1.6;;;;
PERINAT_P;2019;130780521;130786049;M1140;5;7;5.3;;;;
PERINAT_P;2019;130780521;130786049;M2050;;16;4.58;;;;
PERINAT_P;2019;130780521;130786049;MAUT;;4;0.92;;;;
PERINAT_P;2019;130780521;130786049;MIVG;;2;0.61;;;;
PERINAT_P;2019;130780521;130786049;N2200;32;21;42.27;;;;
PERINAT_P;2019;130780521;130786049;N2340;42;21;56.15;;;;
PERINAT_P;2019;130780521;130786049;N2530;21;7;24.1;;;;
PERINAT_P;2019;130780521;130786049;N2700;1;1;1.74;;;;
PERINAT_P;2019;130780521;130786049;N2800;13;13;21.51;;;;
PERINAT_P;2019;130780521;130786049;N280H;13;13;21.51;;;;
PERINAT_P;2019;130780521;130786049;NAUT;37;22;52.61;;;;
PERINAT_P;2019;130781289;130002447;M2050;;;0.83;;;;
PERINAT_P;2019;130781370;130000532;M1030;3;2;4;0;1;;0
PERINAT_P;2019;130781370;130000532;MIVG;;1;0.25;;;;
PERINAT_P;2019;130781479;130000599;M1140;0;2;1;0;0;;
PERINAT_P;2019;130781479;130000599;M2050;0;;;0;1;;
PERINAT_P;2019;130783236;130786049;M1140;9;4;9.59;1;;;
PERINAT_P;2019;130783236;130786049;M2050;5;19;8.9;1;1;;
PERINAT_P;2019;130783236;130786049;MIVG;;5;0.81;;;;
PERINAT_P;2019;130783236;130786049;N2200;51;14;54.98;;;;
PERINAT_P;2019;130783236;130786049;N2340;54;11;60.89;;;;
PERINAT_P;2019;130783236;130786049;N2530;41;2;43.65;;;;
PERINAT_P;2019;130783236;130786049;N2700;3;;3.94;;;;
PERINAT_P;2019;130783236;130786049;N2800;21;33;38.92;;;;
PERINAT_P;2019;130783236;130786049;N280H;21;33;38.92;;;;
PERINAT_P;2019;130783236;130786049;NAUT;56;12;58.28;;;;
PERINAT_P;2019;130783327;130001415;M1030;;17;3.4;1;0;1;0
PERINAT_P;2019;130783327;130001415;M1140;2;5;5;0;0;;
PERINAT_P;2019;130783327;130001415;M2050;;20;4;1;0;;
PERINAT_P;2019;130783327;130001415;MAUT;;1;0.6;;;;
PERINAT_P;2019;130783327;130001415;N2530;11;6;14.96;;;;
PERINAT_P;2019;130783327;130001415;N2700;1;;1;;;;
PERINAT_P;2019;130783327;130001415;N2800;10;22;26.44;;;;
PERINAT_P;2019;130783327;130001415;N280H;5;14;15.69;;;;
PERINAT_P;2019;130783665;130043722;M1030;;2;0.25;0;0;;
PERINAT_P;2019;130783665;130043722;M1140;;2;0.5;0;0;;
PERINAT_P;2019;130783665;130043722;M2050;;6;0.69;0;0;;
PERINAT_P;2019;130783665;130043722;N2700;;1;0.1;;;;
PERINAT_P;2019;130784713;130038847;M1030;10;1;10.5;1;;1;
PERINAT_P;2019;130784713;130038847;M1140;;8;4;0;1;;
PERINAT_P;2019;130784713;130038847;M2050;26;5;28.5;1;;;
PERINAT_P;2019;130784713;130038847;MIVG;4;1;4.5;;;;
PERINAT_P;2019;130784713;130038847;N2200;6;3;8.9;;;;
PERINAT_P;2019;130784713;130038847;N2340;7;1;9.7;;;;
PERINAT_P;2019;130784713;130038847;N2530;22;2;27.65;;;;
PERINAT_P;2019;130784713;130038847;N2700;;1;0.5;;;;
PERINAT_P;2019;130784713;130038847;N2800;21;10;33.35;;;;
PERINAT_P;2019;130784713;130038847;N280H;16;7;23.68;;;;
PERINAT_P;2019;130784713;130038847;NAUT;1;2;2.38;;;;
PERINAT_P;2019;130785652;130014228;M1030;;;;1;0;1;0
PERINAT_P;2019;130785652;130014228;M1140;2;22;8.3;1;0;;
PERINAT_P;2019;130785652;130014228;M2050;;32;12;1;0;;
PERINAT_P;2019;130785652;130014228;N2200;5;;5.35;;;;
PERINAT_P;2019;130785652;130014228;N2530;15;1;12.19;;;;
PERINAT_P;2019;130785652;130014228;N2700;1;;1;;;;
PERINAT_P;2019;130785652;130014228;N2800;74;30;81.26;;;;
PERINAT_P;2019;130785652;130014228;N280H;15;10;22.11;;;;
PERINAT_P;2019;130785652;130014228;NAUT;13;;11.21;;;;
PERINAT_P;2019;130786361;130002447;M2050;;2;0.62;;;;
PERINAT_P;2019;130786445;130002488;M1030;3;2;4;1;;1;
PERINAT_P;2019;130786445;130002488;M1140;;8;5.5;1;0;;
PERINAT_P;2019;130786445;130002488;M2050;8;;8;1;1;;
PERINAT_P;2019;130786445;130002488;N2340;3;6;6;;;;
PERINAT_P;2019;130786445;130002488;N2700;;2;1;;;;
PERINAT_P;2019;130786445;130002488;N2800;21;15;29.5;;;;
PERINAT_P;2019;130786445;130002488;N280H;17;11;21;;;;
PERINAT_P;2019;140000027;140000035;N2200;9;4;12.35;;;;
PERINAT_P;2019;140000027;140000035;N2340;5;6;9.58;;;;
PERINAT_P;2019;140000027;140000035;N2530;9;7;11.58;;;;
PERINAT_P;2019;140000027;140000035;N2700;;1;0.8;;;;
PERINAT_P;2019;140000027;140000035;N2800;16;14;23.75;;;;
PERINAT_P;2019;140000027;140000035;N280H;16;14;23.75;;;;
PERINAT_P;2019;140000027;140000035;NAUT;19;10;25.42;;;;
PERINAT_P;2019;140000076;140000092;M2050;;2;0.5;0;0;;
PERINAT_P;2019;140000076;140000092;N2800;;3;1.3;;;;
PERINAT_P;2019;140000076;140000092;NAUT;;2;0.16;;;;
PERINAT_P;2019;140000209;140000100;M1030;;;;1;0;1;0
PERINAT_P;2019;140000209;140000100;M1140;9;5;9.96;1;0;;
PERINAT_P;2019;140000209;140000100;M2050;9;7;7.57;1;0;;
PERINAT_P;2019;140000209;140000100;MIVG;1;2;1.3;;;;
PERINAT_P;2019;140000209;140000100;N2200;8;11;21.55;;;;
PERINAT_P;2019;140000209;140000100;N2340;26;36;56;;;;
PERINAT_P;2019;140000209;140000100;N2530;44;29;69.94;;;;
PERINAT_P;2019;140000209;140000100;N2700;3;;2.5;;;;
PERINAT_P;2019;140000209;140000100;N2800;47;32;69.46;;;;
PERINAT_P;2019;140000209;140000100;N280H;13;13;20.29;;;;
PERINAT_P;2019;140000209;140000100;NAUT;40;16;58.6;;;;
PERINAT_P;2019;140000233;140000118;M2050;;1;0.75;;;;
PERINAT_P;2019;140000233;140000118;N2700;;1;0.1;;;;
PERINAT_P;2019;140000233;140000118;N2800;2;;2;;;;
PERINAT_P;2019;140000233;140000118;NAUT;;2;0.96;;;;
PERINAT_P;2019;140000373;140000159;N2700;;1;0.2;;;;
PERINAT_P;2019;140000373;140000159;N2800;;2;1.65;;;;
PERINAT_P;2019;140000373;140000159;NAUT;1;;1;;;;
PERINAT_P;2019;140016759;140003146;M1030;1;14;11.4;1;1;0;
PERINAT_P;2019;140016759;140003146;M1140;6;1;3;0;1;;
PERINAT_P;2019;140016759;140003146;M2050;11;;4.8;1;1;;
PERINAT_P;2019;140016759;140003146;MIVG;3;;0.3;;;;
PERINAT_P;2019;140016759;140003146;N2340;3;3;5.4;;;;
PERINAT_P;2019;140016759;140003146;N2530;17;8;22.9;;;;
PERINAT_P;2019;140016759;140003146;N2700;1;;0.59;;;;
PERINAT_P;2019;140016759;140003146;N2800;14;14;24;;;;
PERINAT_P;2019;140016759;140003146;N280H;14;14;24;;;;
PERINAT_P;2019;140024886;140000092;M1140;;3;0.29;0;1;;
PERINAT_P;2019;140024886;140000092;M2050;3;1;3.55;0;1;;
PERINAT_P;2019;140024886;140000092;N2530;3;5;8.32;;;;
PERINAT_P;2019;140024886;140000092;N2700;;1;0.2;;;;
PERINAT_P;2019;140024886;140000092;N2800;7;9;14.48;;;;
PERINAT_P;2019;140024886;140000092;N280H;5;1;5.85;;;;
PERINAT_P;2019;140024886;140000092;NAUT;4;5;5.72;;;;
PERINAT_P;2019;140026410;140026279;M1140;;2;1.2;;;;
PERINAT_P;2019;140026410;140026279;M2050;1;;1;;;;
PERINAT_P;2019;140026410;140026279;N2700;;1;0.43;;;;
PERINAT_P;2019;140026410;140026279;N2800;4;1;4.66;;;;
PERINAT_P;2019;140026410;140026279;NAUT;1;3;2.72;;;;
PERINAT_P;2019;140026709;140000415;M2050;;1;0.2;0;0;;
PERINAT_P;2019;150000032;150780088;M1030;3;1;0.18;0;1;0;0
PERINAT_P;2019;150000032;150780088;M1140;0;2;1;0;1;;
PERINAT_P;2019;150000032;150780088;M2050;2;1;2.5;0;1;;
PERINAT_P;2019;150000032;150780088;MIVG;3;1;0.16;;;;
PERINAT_P;2019;150000032;150780088;N2530;4;;4.93;;;;
PERINAT_P;2019;150000032;150780088;N2800;8;2;10.26;;;;
PERINAT_P;2019;150000032;150780088;N280H;6;2;8.26;;;;
PERINAT_P;2019;150000032;150780088;NAUT;5;2;6.58;;;;
PERINAT_P;2019;150000040;150780096;M1030;4;;1;1;0;0;
PERINAT_P;2019;150000040;150780096;M1140;1;2;1.1;0;1;;
PERINAT_P;2019;150000040;150780096;M2050;3;3;3.1;0;1;;
PERINAT_P;2019;150000040;150780096;N2200;;1;0.97;;;;
PERINAT_P;2019;150000040;150780096;N2340;6;;5.79;;;;
PERINAT_P;2019;150000040;150780096;N2530;12;1;12.03;;;;
PERINAT_P;2019;150000040;150780096;N2700;;1;0.5;;;;
PERINAT_P;2019;150000040;150780096;N2800;11;6;16.67;;;;
PERINAT_P;2019;150000040;150780096;N280H;6;1;7.05;;;;
PERINAT_P;2019;150000040;150780096;NAUT;19;13;23.63;;;;
PERINAT_P;2019;150000164;150780468;N2530;1;;1;;;;
PERINAT_P;2019;150000164;150780468;N2800;2;;2;;;;
PERINAT_P;2019;150780732;150000271;M2050;1;;1;0;0;;
PERINAT_P;2019;160000253;160000451;M1030;;;;1;0;0;0
PERINAT_P;2019;160000253;160000451;M1140;;4;1.56;1;0;;
PERINAT_P;2019;160000253;160000451;M2050;;9;6.31;1;0;;
PERINAT_P;2019;160000253;160000451;MAUT;;1;0.4;;;;
PERINAT_P;2019;160000253;160000451;N2200;12;3;14.6;;;;
PERINAT_P;2019;160000253;160000451;N2340;7;1;6.12;;;;
PERINAT_P;2019;160000253;160000451;N2530;9;2;8.96;;;;
PERINAT_P;2019;160000253;160000451;N2700;;1;0.5;;;;
PERINAT_P;2019;160000253;160000451;N2800;27;7;30.96;;;;
PERINAT_P;2019;160000253;160000451;N280H;27;7;30.96;;;;
PERINAT_P;2019;160000253;160000451;NAUT;27;17;38.82;;;;
PERINAT_P;2019;160000303;160006037;M1140;;1;0.3;0;0;;
PERINAT_P;2019;160013207;160001632;M1030;;8;2;0;1;0;0
PERINAT_P;2019;160013207;160001632;M1140;3;;3;0;1;;
PERINAT_P;2019;160013207;160001632;M2050;7;1;7.5;0;1;;
PERINAT_P;2019;160013207;160001632;N2200;1;;0.33;;;;
PERINAT_P;2019;160013207;160001632;N2340;;1;0.71;;;;
PERINAT_P;2019;160013207;160001632;N2530;12;2;11.63;;;;
PERINAT_P;2019;160013207;160001632;N2700;;2;0.95;;;;
PERINAT_P;2019;160013207;160001632;N2800;7;7;11.41;;;;
PERINAT_P;2019;160013207;160001632;N280H;7;7;11.41;;;;
PERINAT_P;2019;160013207;160001632;NAUT;;1;0.6;;;;
PERINAT_P;2019;160015368;160014411;M1030;;;;0;1;0;1
PERINAT_P;2019;160015368;160014411;M1140;1;1;1.7;0;1;;
PERINAT_P;2019;160015368;160014411;M2050;3;;3.19;0;1;;
PERINAT_P;2019;160015368;160014411;N2530;13;1;14.46;;;;
PERINAT_P;2019;160015368;160014411;N2800;10;5;14.29;;;;
PERINAT_P;2019;160015368;160014411;N280H;9;;8.6;;;;
PERINAT_P;2019;160015368;160014411;NAUT;3;1;3.67;;;;
PERINAT_P;2019;170000038;170780050;M1140;;1;0.06;0;0;;
PERINAT_P;2019;170000038;170780050;M2050;1;2;1.4;0;0;;
PERINAT_P;2019;170000038;170780050;MIVG;;1;0.2;;;;
PERINAT_P;2019;170000038;170780050;N2800;1;4;3.4;;;;
PERINAT_P;2019;170000038;170780050;NAUT;2;;0.99;;;;
PERINAT_P;2019;170000087;170024194;M1030;16;2;17.6;1;0;1;0
PERINAT_P;2019;170000087;170024194;M1140;5;7;8.9;1;0;;
PERINAT_P;2019;170000087;170024194;M2050;8;4;9.2;1;0;;
PERINAT_P;2019;170000087;170024194;N2340;9;11;17.42;;;;
PERINAT_P;2019;170000087;170024194;N2700;1;1;1.5;;;;
PERINAT_P;2019;170000087;170024194;N2800;27;12;33.09;;;;
PERINAT_P;2019;170000087;170024194;N280H;24;9;25.84;;;;
PERINAT_P;2019;170000087;170024194;NAUT;;1;0.65;;;;
PERINAT_P;2019;170000095;170780167;M2050;;1;0.1;0;0;;
PERINAT_P;2019;170000103;170780175;M1030;0;0;0;1;0;0;0
PERINAT_P;2019;170000103;170780175;M1140;3;0;1.03;1;0;;
PERINAT_P;2019;170000103;170780175;M2050;6;3;6.15;1;0;;
PERINAT_P;2019;170000103;170780175;MIVG;1;0;0.75;;;;
PERINAT_P;2019;170000103;170780175;N2340;10;14;8.3;;;;
PERINAT_P;2019;170000103;170780175;N2700;1;1;0.6;;;;
PERINAT_P;2019;170000103;170780175;N2800;16;22;30.13;;;;
PERINAT_P;2019;170000103;170780175;N280H;16;22;30.13;;;;
PERINAT_P;2019;170000152;170780225;M1140;1;1;1.16;1;;;
PERINAT_P;2019;170000152;170780225;M2050;3;3;1.48;;1;;
PERINAT_P;2019;170000152;170780225;N2530;21;;21.92;;;;
PERINAT_P;2019;170000152;170780225;N2700;1;;1;;;;
PERINAT_P;2019;170000152;170780225;N2800;19;10;25.25;;;;
PERINAT_P;2019;170780613;170024053;M2050;1;;1;;;;
PERINAT_P;2019;170780613;170024053;MAUT;3;;3;;;;
PERINAT_P;2019;170780621;170000285;M2050;;1;0.5;;;;
PERINAT_P;2019;180000010;180000028;M1030;;6;0.5;1;0;0;0
PERINAT_P;2019;180000010;180000028;M1140;;5;1.7;0;1;;
PERINAT_P;2019;180000010;180000028;M2050;;9;2.29;0;1;;
PERINAT_P;2019;180000010;180000028;MIVG;;9;0.5;;;;
PERINAT_P;2019;180000010;180000028;N2200;4;4;8.75;;;;
PERINAT_P;2019;180000010;180000028;N2340;6;5;7.52;;;;
PERINAT_P;2019;180000010;180000028;N2530;11;3;13.27;;;;
PERINAT_P;2019;180000010;180000028;N2700;;1;0.5;;;;
PERINAT_P;2019;180000010;180000028;N2800;20;4;21.93;;;;
PERINAT_P;2019;180000010;180000028;N280H;18;4;19.68;;;;
PERINAT_P;2019;180000010;180000028;NAUT;8;6;15.74;;;;
PERINAT_P;2019;180000200;180000051;M1030;0;0;0;0;1;;0
PERINAT_P;2019;180000200;180000051;M1140;0;1;0.1;0;1;;
PERINAT_P;2019;180000200;180000051;M2050;1;2;2.36;0;1;;
PERINAT_P;2019;180000200;180000051;MIVG;0;2;0.16;;;;
PERINAT_P;2019;180000200;180000051;N2530;6;3;8.12;;;;
PERINAT_P;2019;180000200;180000051;N2800;10;3;10.14;;;;
PERINAT_P;2019;180000200;180000051;N280H;10;3;10.14;;;;
PERINAT_P;2019;180000200;180000051;NAUT;5;3;5.61;;;;
PERINAT_P;2019;180000283;180000069;M1030;;3;1.02;0;1;0;1
PERINAT_P;2019;180000283;180000069;M1140;3;;1.27;0;1;;
PERINAT_P;2019;180000283;180000069;M2050;2;1;2.72;0;1;;
PERINAT_P;2019;180000283;180000069;N2530;5;1;6.42;;;;
PERINAT_P;2019;180000283;180000069;N2800;4;5;7.04;;;;
PERINAT_P;2019;180000283;180000069;N280H;3;5;6.04;;;;
PERINAT_P;2019;180000283;180000069;NAUT;5;7;9.47;;;;
PERINAT_P;2019;180004145;180000887;M1140;;2;1.6;;;;
PERINAT_P;2019;180004145;180000887;M2050;;3;1.5;;;;
PERINAT_P;2019;180004145;180000887;N2800;8;3;10.8;;;;
PERINAT_P;2019;180004145;180000887;N280H;4;1;4.8;;;;
PERINAT_P;2019;190000018;190000042;M1140;5;1;0.92;0;1;;
PERINAT_P;2019;190000018;190000042;M2050;6;1;2.55;0;1;;
PERINAT_P;2019;190000018;190000042;MIVG;;1;0.1;;;;
PERINAT_P;2019;190000018;190000042;N2200;14;3;16.82;;;;
PERINAT_P;2019;190000018;190000042;N2340;1;;1;;;;
PERINAT_P;2019;190000018;190000042;N2530;23;3;23.77;;;;
PERINAT_P;2019;190000018;190000042;N2800;23;2;24.91;;;;
PERINAT_P;2019;190000018;190000042;NAUT;31;10;37.71;;;;
PERINAT_P;2019;190000026;190000059;M2050;4;1;1.57;0;1;;
PERINAT_P;2019;190000026;190000059;MIVG;1;;0.05;;;;
PERINAT_P;2019;190000026;190000059;N2200;;5;4.41;;;;
PERINAT_P;2019;190000026;190000059;N2340;;9;1.13;;;;
PERINAT_P;2019;190000026;190000059;N2700;;1;0.1;;;;
PERINAT_P;2019;190000026;190000059;N2800;10;4;12.22;;;;
PERINAT_P;2019;190000026;190000059;N280H;5;;5;;;;
PERINAT_P;2019;190000026;190000059;NAUT;13;23;21.57;;;;
PERINAT_P;2019;190000091;190000075;M1030;3;0;2.6;0;1;0;0
PERINAT_P;2019;190000091;190000075;M1140;1;0;1;0;0;;
PERINAT_P;2019;190000091;190000075;M2050;1;2;2;0;1;;
PERINAT_P;2019;190000091;190000075;N2800;6;5;9.25;;;;
PERINAT_P;2019;190000091;190000075;N280H;6;5;9.25;;;;
PERINAT_P;2019;210012670;210011367;M1030;3;;3;1;0;1;0
PERINAT_P;2019;210012670;210011367;M1140;4;;4;1;0;;
PERINAT_P;2019;210012670;210011367;M2050;7;;7;1;0;;
PERINAT_P;2019;210012670;210011367;N2340;8;8;13.71;;;;
PERINAT_P;2019;210012670;210011367;N2530;;3;1.3;;;;
PERINAT_P;2019;210012670;210011367;N2700;;;0.29;;;;
PERINAT_P;2019;210012670;210011367;N2800;9;27;22.28;;;;
PERINAT_P;2019;210012670;210011367;N280H;5;15;12.04;;;;
PERINAT_P;2019;210987558;210780581;M1030;;;;1;;0;
PERINAT_P;2019;210987558;210780581;M1140;10;;4.13;1;0;;
PERINAT_P;2019;210987558;210780581;M2050;5;;3.63;1;;;
PERINAT_P;2019;210987558;210780581;MIVG;;4;0.45;;;;
PERINAT_P;2019;210987558;210780581;N2340;49;16;63.02;;;;
PERINAT_P;2019;210987558;210780581;N2700;2;3;2.91;;;;
PERINAT_P;2019;210987558;210780581;N2800;48;35;75.59;;;;
PERINAT_P;2019;210987657;210012175;M2050;4;2;3.54;0;1;;
PERINAT_P;2019;210987657;210012175;N2200;;;0.03;;;;
PERINAT_P;2019;210987657;210012175;N2800;17;5;19.52;;;;
PERINAT_P;2019;210987657;210012175;N280H;17;5;19.52;;;;
PERINAT_P;2019;210987657;210012175;NAUT;22;5;23.1;;;;
PERINAT_P;2019;210987665;210012142;M1030;;;0.01;;;;
PERINAT_P;2019;210987665;210012142;M2050;;;0.09;;;;
PERINAT_P;2019;210987665;210012142;N2530;1;;0.5;;;;
PERINAT_P;2019;210987665;210012142;N2800;1;2;2.36;;;;
PERINAT_P;2019;210987699;210780706;M1030;3;2;0.1;1;0;0;0
PERINAT_P;2019;210987699;210780706;M1140;2;1;0.66;0;1;;
PERINAT_P;2019;210987699;210780706;M2050;2;2;2.94;0;1;;
PERINAT_P;2019;210987699;210780706;MIVG;0;1;0.1;;;;
PERINAT_P;2019;210987699;210780706;N2530;4;1;3.19;;;;
PERINAT_P;2019;210987699;210780706;N2700;1;0;0.41;;;;
PERINAT_P;2019;210987699;210780706;N2800;15;2;17.53;;;;
PERINAT_P;2019;210987699;210780706;N280H;15;2;6;;;;
PERINAT_P;2019;210987699;210780706;NAUT;11;1;5.56;;;;
PERINAT_P;2019;220000012;220000020;M1030;5;0;5;1;0;1;0
PERINAT_P;2019;220000012;220000020;M1140;18;4;16.16;1;0;;
PERINAT_P;2019;220000012;220000020;M2050;11;4;10.33;1;0;;
PERINAT_P;2019;220000012;220000020;N2200;16;10;9.91;;;;
PERINAT_P;2019;220000012;220000020;N2340;64;39;43.4;;;;
PERINAT_P;2019;220000012;220000020;N2530;24;6;25.73;;;;
PERINAT_P;2019;220000012;220000020;N2700;3;1;1.99;;;;
PERINAT_P;2019;220000012;220000020;N2800;30;12;42.58;;;;
PERINAT_P;2019;220000012;220000020;N280H;30;12;34.86;;;;
PERINAT_P;2019;220000012;220000020;NAUT;39;15;28.82;;;;
PERINAT_P;2019;220000095;220000046;M1030;3;2;4.43;1;0;;
PERINAT_P;2019;220000095;220000046;M1140;3;;3;0;1;;
PERINAT_P;2019;220000095;220000046;M2050;3;2;4.84;0;1;;
PERINAT_P;2019;220000095;220000046;MIVG;;1;0.03;;;;
PERINAT_P;2019;220000095;220000046;N2200;3;0;3;;;;
PERINAT_P;2019;220000095;220000046;N2530;12;4;14.21;;;;
PERINAT_P;2019;220000095;220000046;N2700;0;1;0.4;;;;
PERINAT_P;2019;220000095;220000046;N2800;12;5;14.78;;;;
PERINAT_P;2019;220000095;220000046;NAUT;7;3;8.78;;;;
PERINAT_P;2019;220000343;220000079;M1030;4;;4;0;1;0;0
PERINAT_P;2019;220000343;220000079;M1140;0;0;0;0;1;;
PERINAT_P;2019;220000343;220000079;M2050;4;;4;0;1;;
PERINAT_P;2019;220000343;220000079;N2340;1;0;1;;;;
PERINAT_P;2019;220000343;220000079;N2700;0;1;0.25;;;;
PERINAT_P;2019;220000343;220000079;N2800;12;5;16.3;;;;
PERINAT_P;2019;220000343;220000079;N280H;6;0;6;;;;
PERINAT_P;2019;220000368;220000103;M1030;;3;0.91;1;0;0;
PERINAT_P;2019;220000368;220000103;M1140;;2;0.5;0;1;;
PERINAT_P;2019;220000368;220000103;M2050;;5;1.78;0;1;;
PERINAT_P;2019;220000368;220000103;N2530;7;10;13.57;;;;
PERINAT_P;2019;220000368;220000103;N2800;1;18;14.7;;;;
PERINAT_P;2019;220000368;220000103;N280H;1;18;14.7;;;;
PERINAT_P;2019;220000368;220000103;NAUT;5;2;6.35;;;;
PERINAT_P;2019;220000483;560014748;N2800;;2;0.84;;;;
PERINAT_P;2019;220000483;560014748;NAUT;;1;0.81;;;;
PERINAT_P;2019;220000541;220000152;M2050;;6;0.8;0;0;;
PERINAT_P;2019;220000541;220000152;N2800;1;2;1.59;;;;
PERINAT_P;2019;220000541;220000152;NAUT;2;2;1.65;;;;
PERINAT_P;2019;220022800;220000673;M1030;6;0;6;1;0;0;0
PERINAT_P;2019;220022800;220000673;M1140;6;0;5;0;1;;
PERINAT_P;2019;220022800;220000673;M2050;5;0;5;0;1;;
PERINAT_P;2019;220022800;220000673;MIVG;4;0;4;;;;
PERINAT_P;2019;220022800;220000673;N2200;2;1;2.8;;;;
PERINAT_P;2019;220022800;220000673;N2340;4;2;5.4;;;;
PERINAT_P;2019;220022800;220000673;N2530;10;4;12.94;;;;
PERINAT_P;2019;220022800;220000673;N2700;0;0;0.2;;;;
PERINAT_P;2019;220022800;220000673;N2800;11;5;15.06;;;;
PERINAT_P;2019;220022800;220000673;N280H;6;1;6.75;;;;
PERINAT_P;2019;220022800;220000673;NAUT;1;0;0.2;;;;
PERINAT_P;2019;230000820;230780041;M1140;3;;1.86;0;;;
PERINAT_P;2019;230000820;230780041;M2050;5;;3.24;0;;;
PERINAT_P;2019;230000820;230780041;MIVG;1;;0.6;;;;
PERINAT_P;2019;230000820;230780041;N2200;6;;5.49;;;;
PERINAT_P;2019;230000820;230780041;N2340;5;;4.99;;;;
PERINAT_P;2019;230000820;230780041;N2530;21;1;23.45;;;;
PERINAT_P;2019;230000820;230780041;N2800;11;3;6.36;;;;
PERINAT_P;2019;230000820;230780041;NAUT;10;1;9.97;;;;
PERINAT_P;2019;240000190;240000596;M1030;8;;0.05;0;0;;
PERINAT_P;2019;240000190;240000596;MIVG;3;;0.05;;;;
PERINAT_P;2019;240000372;240000059;M2050;3;2;3.89;0;1;;
PERINAT_P;2019;240000372;240000059;MAUT;0;0;0.01;;;;
PERINAT_P;2019;240000372;240000059;N2700;0;1;0.42;;;;
PERINAT_P;2019;240000372;240000059;N2800;15;4;15.36;;;;
PERINAT_P;2019;240000372;240000059;N280H;15;4;15.36;;;;
PERINAT_P;2019;240000372;240000059;NAUT;14;9;16.88;;;;
PERINAT_P;2019;240000489;240000117;M1030;;;;1;0;0;0
PERINAT_P;2019;240000489;240000117;M1140;3;1;4.74;1;0;;
PERINAT_P;2019;240000489;240000117;M2050;7;1;7.9;1;0;;
PERINAT_P;2019;240000489;240000117;MIVG;3;;1;;;;
PERINAT_P;2019;240000489;240000117;N2200;4;0;2.94;;;;
PERINAT_P;2019;240000489;240000117;N2530;17;2;19.26;;;;
PERINAT_P;2019;240000489;240000117;N2700;1;0;1;;;;
PERINAT_P;2019;240000489;240000117;N2800;33;0;31.23;;;;
PERINAT_P;2019;240000489;240000117;N280H;21;0;20.2;;;;
PERINAT_P;2019;240000489;240000117;NAUT;39;6;41.96;;;;
PERINAT_P;2019;240000687;240000448;M1030;;6;1;;;;
PERINAT_P;2019;240000687;240000448;M1140;;6;1.19;;;;
PERINAT_P;2019;240000687;240000448;M2050;;10;1;;;;
PERINAT_P;2019;240000687;240000448;N2340;1;;1;;;;
PERINAT_P;2019;240000687;240000448;N2530;1;;1;;;;
PERINAT_P;2019;240000687;240000448;N2800;6;5;9.5;;;;
PERINAT_P;2019;240000687;240000448;N280H;6;5;9.5;;;;
PERINAT_P;2019;240000687;240000448;NAUT;7;1;8.24;;;;
PERINAT_P;2019;250000700;250000452;M1030;2;;2.51;1;1;0;0
PERINAT_P;2019;250000700;250000452;M1140;2;1;0.65;0;0;;
PERINAT_P;2019;250000700;250000452;M2050;3;2;2.46;0;0;;
PERINAT_P;2019;250000700;250000452;N2200;2;6;4.05;;;;
