AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
2019;350000204;350023248;15;0;0;15;401;0;0;401;4732;0;0;4732;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;330;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;;;1;1;5;;;;;;;;;;;;;2.6;1.6;;;;;;;0.47;0.03;3.1;0;;1;;28;43;1;1;3;77;6;1;1;1;1;4;;;;4;17;94;;1;;17;22.91;1;0.6;1.76;44.27;3.36;0.5;0.75;0.6;0.6;0.49;;;;1.24;6.94;51.21;;;;;;;;;;;;;;;;;;;;;
2019;350000212;350000089;20;;;20;414;0;0;414;6006;0;0;6006;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;257;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;7;7;;;;;;;;;7;;;;;;;;;1.15;;1.15;;;1;;13;19;7;1;2;43;;;13;2;;3;;;;36;54;97;;1;;10.08;18.11;6.91;0.58;1.94;38.62;;;10.09;1.65;;2.06;;;;32.24;46.04;84.66;;;;;;;;;;;;;;;;;;;;;
2019;350000410;350002291;15;;;15;262;0;0;262;4225;0;0;4225;;;;;0;0;0;0;;1066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;321;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2;1;1;6;;14;14;;;;;;;;;14;0.38;0.38;;;;;;0.81;0.5;0.13;1.82;;;1;;14;23;6;1;2;47;1;;10;1;1;3;;;;16;31;78;;1;;12.26;18.7;7.37;0.11;1.25;40.69;1;;9.05;0.95;0.95;2.29;;;;15.71;29;69.69;;;;;;;;;;;;;;;;;;;;;
2019;350000436;350002317;16;;;16;194;0;0;194;5936;0;0;5936;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;199;0;;30;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;2;1;;;;;;;;;;;;1.01;;;;;;;;;;1.01;0.52;;2;;26;44;25;1;7;105;1;;12;1;1;4;;;;24;42;147;;1.55;;21.18;34.69;16.88;0.2;3.55;78.05;1;;9.85;0.85;0.85;2.83;;;;17.98;32.51;110.56;;;;;;;;;;;;;;;;;;;;;
2019;350000444;350048518;12;;;12;320;0;0;320;3613;0;0;3613;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;458;1871;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;3;;7;1;12;12;;;;;;;;;12;1.89;1.29;;;;;;;2.45;;4.34;0.45;;2;;24;36;24;1;10;97;6;;29;3;1;2;;;;40;80;177;;2.72;;18.61;31.83;19.28;0.84;6.84;80.12;6;;27.95;2.84;0.85;1.62;;;;36.77;75.18;155.3;;;;;;;;;;;;;;;;;;;;;
2019;360000145;360000061;25;;;25;614;0;0;614;8289;0;0;8289;3;;;3;19;0;0;19;;4703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;402;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;2;;8;;;;;;;;;;;;;4.6;4.6;;;;;;;1.5;;6.1;;;3;;18;28;12;1;4;66;1;;24;0;0;3;;;;36;64;130;;3;;18.47;27.97;14.14;0.45;2.66;66.69;1;;23.71;1.28;1.28;2.7;;;;35.48;64.17;130.86;;;;;;;;;;;;;;;;;;;;;
2019;360002232;360000541;25;;;25;1188;0;0;1188;7066;0;0;7066;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;1343;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;;;;;1;;2;;9;;7;1;;;1;;;;;2;10;3.7;2;;;;;0.9;;1.2;;5.8;;;2;1;21;14;19;1;10;68;1;;7;2;;2;;;;13;25;93;;1.5;1;21.8;16.2;22.1;0.4;6.75;69.75;1;;7.5;1;;1;;;;12.2;22.7;92.45;;;;;;;;;;;;;;;;;;;;;
2019;370001158;370004327;14;;;14;430;0;0;430;3774;0;0;3774;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;1;;3;1;10;10;;;;;;;;;10;0.2;0.1;;;;;;;0.33;;0.53;0.16;;1;;8;8;7;;1;25;2;;11;;;;;;;23;36;61;;0.5;;7.74;6.47;2.42;;0.06;17.19;0.4;;2.14;;;;;;;1.94;4.48;21.67;;;;;;;;;;;;;;;;;;;;;
2019;380000026;380780031;35;0;0;35;1237;0;0;1237;10237;0;0;10237;0;0;0;0;15;0;0;15;;16013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;190;0;;30;8;;;1;7254;0;;;;;;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;13;6;3;;2;1;;;1;;16;1;;;;;;;;;;;;13.07;5.16;5.36;;0.25;0.05;;;0.93;;14.25;0.16;4;7;;38;37;32;;5;123;1;;32;4;1;2;;7;;25;71;194;1.08;7.87;;31.86;34.83;29.31;0.25;3.79;108.99;1;;28.11;1.57;0.46;1.03;;6.37;;22.23;60.31;169.3;;;;;;;;;;;;1;;;;;;;;1;2
2019;380000109;380780213;15;;;15;373;0;0;373;4245;0;0;4245;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;225;0;;76;51;;;;;;;;;;;0;;;;;;;;;;;;1;;0;;0;0;0;0;0;;;6;3;;;;;;;;;6;;;;;;;;;;;;;4.86;3.01;;;;;;;;;4.86;;;3;;29;64;25;1;6;128;2;;26;6;1;4;;;;22;60;188;;2.46;;23.96;56.38;24.83;0.9;3.19;111.72;0.47;;11.24;3.69;1;3.81;;;;5.52;24.73;136.45;;;;;;;;;;;;;;;;;;;;;
2019;390000057;390780153;10;;;10;283;0;0;283;2465;0;0;2465;;;;;0;0;0;0;;14112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;229;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;8;1;;1;;;;1;;15;;;;;;;;;;;;;6.32;5;1;;0.08;;;;1.05;;7.45;;;;;13;12;8;;;33;;;8;;;1;;2;;9;20;53;;;;13.73;7.33;6.36;;;27.42;;;7.81;;;0.32;;2.07;;8.58;18.78;46.2;;;;;;;;;;;;;;;;;;;;;
2019;400000147;400780268;13;;;13;941;0;0;941;4337;0;0;4337;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;441;0;;40;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;6;;;;;;;;;;;;;5.3;1;;;;;;;;;5.3;;;2;;28;68;2;5;7;112;2;;6;2;1;;;;;22;32;144;;2;;27.3;67.1;1.8;4.12;5.85;108.17;1;;5.8;1.8;1;;;;;21.13;29.73;137.9;;;;;;;;;;;;;;;;;;;;;
2019;410000053;410000111;25;;;25;430;0;0;430;6530;0;0;6530;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;271;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;;;;;2;;7;1;;;;;;;;;;;;2.18;2.18;;;;;;;1.71;;3.89;0.17;;3;;16;28;3;2;7;59;1;;5;1;1;4;;1;;12;24;83;;2.14;;14.54;27.53;2.16;0.3;4.45;51.12;0.16;;5.76;0.28;0.28;3.4;;1;;11.58;22.18;73.3;;;;;;;;;;;;;;;;;;;;;
2019;420000192;750034589;20;;;20;498;0;0;498;6220;0;0;6220;5;;;5;7;0;0;7;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;372;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;1;;5;;;;;;;;;;;;;2.46;;;;;;;;0.44;;2.9;;;1;;12;16;10;3;2;44;1;;9;1;1;2;;;;6;19;63;;1;;11.96;14.04;9.33;0.41;1.54;38.28;0.6;;3.95;0.5;0.5;0.82;;;;2.73;8.6;46.88;;;;;;;;;;;;;;;;;;;;;
2019;420000317;420780736;8;0;0;8;195;0;0;195;3170;0;0;3170;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;289;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;2;;4;;1;1;;;;;;;;;1;0.92;0.92;;;;;;;0.72;;1.64;;;1;;7;15;11;;2;36;1;;8;;;1;;;;19;29;65;;1;;7.9;11.44;9.62;;1.1;31.06;1;;7.29;;;0.6;;;;14.94;23.83;54.89;;;;;;;;;;;;;;;;;;;;;
2019;430000299;430000059;21;0;0;21;506;0;0;506;4568;0;0;4568;;;;;0;0;0;0;;3658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;8;8;;;;;;;;;8;0.1;0.1;;;;;;;0.38;;0.48;;;1;;13;11;3;1;;29;1;;11;;;1;;;;10;23;52;;0.5;;9.7;7.6;2.7;0.2;;20.7;0.34;;4.09;;;0.21;;;;1.8;6.44;27.14;;;;;;;;;;;;;;;;;;;;;
2019;430000307;430000067;25;0;0;25;342;0;0;342;5285;0;0;5285;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;4;;9;9;;;;;;;;;9;;;;;;;;;1.1;0.7;1.8;0;;2;;13;21;17;1;2;56;1;;8;1;1;3;;;;19;32;88;;1.46;;12.16;20.21;15.93;0.4;1.16;51.32;0.6;;8.17;0.91;0.91;2.85;;;;16.08;28.61;79.93;;;;;;;;;;;;;;;;;;;;;
2019;430000356;430000091;15;;;15;266;0;0;266;4130;0;0;4130;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;316;0;;30;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;3;;;;;;;;;;0;0;0;;;;;;;;;2;0.1;2.1;0;;3;;29;45;49;1;5;132;2;;13;1;1;5;;1;;27;49;181;;2.5;;23.76;36.95;27.86;1;3.36;95.43;2;;11.96;1.26;1.1;3.92;;1;;25.55;45.69;141.12;;;;;;;;;;;;;;;;;;;;;
2019;440001253;440028538;59;;;59;1392;0;0;1392;18111;0;0;18111;;;;;0;0;0;0;;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;394;794;5;42;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;5;;;;;;;2;;10;1;;;;;;;;;;;;7.91;5.96;;;;;;;0.96;0.07;8.94;1.11;;5;;46;83;35;3;7;179;3;;27;3;3;5;;;;21;59;238;;4.98;;41.43;76.52;32.34;2.52;4.22;162.01;3;;24.31;1.79;1.79;3.12;;;;20.59;52.81;214.82;;;;;;;;;;;;;;;;;;;;;
2019;440001287;440041531;30;;;30;664;0;0;664;10359;0;0;10359;;;;;0;0;0;0;;661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;398;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;2;;;;;;;3;1;8;1;;;;;;;;;;;;3.02;1.54;;;;;;;2;0.6;5.62;1;;1;;28;44;13;1;6;93;2;1;13;1;1;8;;;;31;56;149;;1;;25.21;41.04;10.9;0.91;4.4;83.46;1.5;1;13.52;1;1;4.92;;;;15.41;37.35;120.81;;;;;;;;;;;;;;;;;;;;;
2019;450000070;450000112;47;;;47;2339;0;0;2339;13072;0;0;13072;6;;;6;520;0;0;520;218;34673;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;299;0;;48;24;;;1;13166;0;;1;0;0;0;0;;0;0;0;0;0;0;;;;;1;218;0;;0;0;0;0;0;0;1;20;9;;;4;2;;2;1;1;28;3;3;;;;;;;;;;3;17.92;9.17;;0.75;1.24;1.2;;1.32;1;1.05;22.53;3.67;6;8;2;61;88;23;1;4;193;1;;46;7;2;5;7;8;;30;104;297;5.41;5.67;1.41;59.01;82.78;21.68;0.71;2.9;179.57;1;;41.55;5.27;1.43;4.12;6.43;7.71;;31.22;97.3;276.87;1;0;1;0;0;0;0;;;;;1;1;;;;;;;2;4
2019;450000120;450000138;12;0;0;12;207;0;0;207;2919;0;0;2919;;;;;0;0;0;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;137;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;0.3;;0.3;;;1;;6;10;2;2;4;25;1;;8;;;3;;;;26;38;63;;1;;5.8;10;2;0.25;1.46;20.51;0.2;;1.9;;;0.3;;;;13.85;16.25;36.76;;;;;;;;;;;;;;;;;;;;;
2019;450000211;450000153;5;;;5;86;0;0;86;779;0;0;779;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;263;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;;;1;;4;;;;;;;;;;;;;1.5;0.5;;;;;;;0.09;;1.59;;;1;;8;12;3;1;2;27;1;;10;1;1;1;;;;30;43;70;;1;;7.71;10.02;2.86;0.2;1.46;23.25;1;;7.89;0.2;0.2;0.86;;;;23.18;33.13;56.38;;;;;;;;;;;;;;;;;;;;;
2019;450000260;450000161;11;0;0;11;211;0;0;211;3690;0;0;3690;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;139;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;;;;;;;;;;;;1.2;1.2;;;;;;;0.9;;2.1;;;2;;9;11;;1;3;26;;;12;;;2;;;;24;38;64;;2;;8.98;9.3;;0.5;2.35;23.13;;;11.8;;;1.81;;;;20.81;34.42;57.55;;;;;;;;;;;;;;;;;;;;;
2019;450000336;450000179;15;;;15;344;0;0;344;4979;0;0;4979;;;;;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;185;0;;40;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;1;;6;;;;;;;;;;;;;4.9;;;;;;;;0.95;;5.85;;;4;;17;36;;1;8;66;2;;10;3;1;2;;;;5;22;88;;1.8;;15.5;33.5;;0.5;5;56.3;1.36;;8.3;1.56;0.74;1.47;;;;2.68;15.37;71.67;;;;;;;;;;;;;;;;;;;;;
2019;460000052;460780091;33;;;33;1916;0;0;1916;9794;0;0;9794;;;;;0;0;0;0;;9334;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;321;0;;50;29;;;1;9904;0;;1;0;0;0;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;0;10;2;;2;3;1;;;2;8;23;1;;;;;;;;;;;;3.94;2.07;;0.1;0.55;0.2;;;2;7.96;14.45;1;4;3;1;45;76;29;2;4;164;2;;23;1;1;4;;6;;22;58;222;2.28;3;1;38.35;64.87;23.58;1.2;2.56;136.84;1.25;;20.25;1;1;3.71;;3.89;;20.58;50.68;187.52;;;;;;;;;;;;1;0;;;;;;;;
2019;460000227;460780430;20;0;0;20;332;0;0;332;5224;0;0;5224;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;0;0;;;;;;;;;0;0.12;0.12;;;;;;;;;0.12;0;;1;;5;7;2;;;15;;;8;1;1;1;;;;2;12;27;;0.95;;5.05;5.78;1.33;;;13.11;;;3.98;0.22;0.22;0.04;;;;1.47;5.71;18.82;;;;;;;;;;;;;;;;;;;;;
2019;470000571;470000407;8;;;8;251;0;0;251;2602;0;0;2602;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;282;0;;30;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;1;;3;;0;0;;;;;;;0;;0;1.36;0.45;;;;;;;0.9;;2.26;0;;2;;22;42;15;1;5;87;;;9;3;1;2;;;;19;33;120;;2;;21.29;36.94;11.55;0.6;1.78;74.16;;;7.13;2.17;1;1.29;;;;16.72;27.31;101.47;;;;;;;;;;;;;;;;;;;;;
2019;480000033;480780121;22;;;22;205;0;0;205;5961;0;0;5961;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;13;13;;;;;;;;;13;;;;;;;;;0.25;;0.25;;;0;;6;14;7;0;1;28;1;;5;;;1;;;;14;21;49;;0.73;;6.94;10.15;5.2;0.08;0.22;23.32;0.18;;1.58;;;0.25;;;;3.76;5.77;29.09;;;;;;;;;;;;;;;;;;;;;
2019;480000041;480780139;5;;;5;229;0;0;229;3735;0;0;3735;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;91;0;;25;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;3;;;;;;;;;;;;;1;;;;;;;;0.4;0.02;1.42;;;1;;11;24;9;;3;48;1;;8;1;1;1;;;;15;26;74;;1;;10.5;22.2;8.5;;1.8;44;0.6;;5.35;0.5;0.5;0.5;;;;6.2;13.15;57.15;;;;;;;;;;;;;;;;;;;;;
2019;480000066;480780154;20;;;20;384;0;0;384;4692;0;0;4692;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;2;;3;;6;6;;;;;;;;;6;0.55;0.55;;;;;;;0.46;;1.01;;;;;14;21;5;;3;43;;;5;1;1;;;;;9;15;58;;;;12.26;19.96;4.12;;2.2;38.54;;;3.49;0.18;0.18;;;;;6.8;10.47;49.01;;;;;;;;;;;;;;;;;;;;;
2019;480000074;480780162;23;;;23;421;0;0;421;6448;0;0;6448;;;;;0;0;0;0;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;2;;6;;;;;;;;;;6;0.1;;;;;;;;0.8;;0.9;;;;;11;29;7;;2;49;2;;5;1;;1;;;;12;21;70;;;;10;27.8;6.8;;1.8;46.4;2;;5;1;;1;;;;11.25;20.25;66.65;;;;;;;;;;;;;;;;;;;;;
2019;490000254;490015765;8;;;8;123;0;0;123;1940;0;0;1940;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;143;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;2;;;;;;;;;;;;;1.03;1.03;;;;;;;;;1.03;;;1;;12;17;10;;;40;;;;;;;;;;;;40;;0.67;;8.82;13.24;4.2;;;26.93;;;;;;;;;;;;26.93;;;;;;;;;;;;;;;;;;;;;
2019;490000320;490000395;10;0;0;10;214;0;0;214;2778;0;0;2778;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;388;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;2;2;5;;11;11;;;;;;;;;11;0.1;0.1;;;;;;;0.4;0.1;0.6;;;;;14;35;5;1;8;63;;;10;1;1;4;;;;24;39;102;;;;11.88;23.22;3.12;0.5;1.78;40.5;;;7.08;0.63;0.63;1.16;;;;6.79;15.66;56.16;;;;;;;;;;;;;;;;;;;;;
2019;490000338;490000403;10;;;10;100;0;0;100;2234;0;0;2234;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;399;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;2;1;5;;2;2;;;;;;;;;2;1.5;1.5;;;;;;;1.15;0.2;2.85;;;2;;11;17;5;1;4;40;1;;8;;;2;;;;14;25;65;;1.5;;9.59;15.64;5.16;0.4;1.98;34.27;0.79;;6.28;;;1.41;;;;11.99;20.47;54.74;;;;;;;;;;;;;;;;;;;;;
2019;490000650;490007689;10;;;10;153;0;0;153;1946;0;0;1946;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;251;0;;30;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;2;;4;;;;;;;;;;;;;2;1;;;;;;;1.4;;3.4;;;1;;18;31;11;1;1;63;1;;11;2;1;5;;;;29;48;111;;1.38;;16.4;28.44;11.57;0.47;1.04;59.3;1;;9.76;0.83;0.5;3.96;;;;25.22;40.77;100.07;;;;;;;;;;;;;;;;;;;;;
2019;490000700;490000692;8;;;8;137;0;0;137;1814;0;0;1814;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;300;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;2;;2;2;;;;;;;;;2;0.34;0.34;;;;;;;;;0.34;;;0;;8;14;7;1;1;31;1;;12;1;1;;;;;14;28;59;;0.85;;7.33;14.05;3.03;0.31;0.4;25.97;0.32;;4.69;0.39;0.39;;;;;5.17;10.57;36.54;;;;;;;;;;;;;;;;;;;;;
