BOR;AN;FI;FI_EJ;PALIA_A1;PALIA_A2;PALIA_A3;PALIA_A4;PALIA_A5;PALIA_A6;PALIA_A7;PALIA_A8;PALIA_A9;PALIA_A21;PALIA_A22;PALIA_A23;PALIA_A10;PALIA_A11;PALIA_A12;PALIA_A13;PALIA_A14;PALIA_A15;PALIA_A16;PALIA_A17;PALIA_A18;PALIA_A24;PALIA_A19;PALIA_A20;USP_EFFPL_PM;USP_EFFPL_PMPAL;USP_EFFPL_CADRES;USP_EFFPL_IDE;USP_EFFPL_IDEPAL;USP_EFFPL_AIDES;USP_EFFPL_PSY;USP_EFFPL_PNMAUT;USP_EFFPA_PM;USP_EFFPA_PMPAL;USP_EFFPA_CADRES;USP_EFFPA_IDE;USP_EFFPA_IDEPAL;USP_EFFPA_AIDES;USP_EFFPA_PSY;USP_EFFPA_PNMAUT;USP_ETP_PM;USP_ETP_PMPAL;USP_ETP_CADRES;USP_ETP_IDE;USP_ETP_IDEPAL;USP_ETP_AIDES;USP_ETP_PSY;USP_ETP_PNMAUT;EMSP_EFFPL_PM;EMSP_EFFPL_PMPAL;EMSP_EFFPL_CADRES;EMSP_EFFPL_IDE;EMSP_EFFPL_IDEPAL;EMSP_EFFPL_AIDES;EMSP_EFFPL_PSY;EMSP_EFFPL_PNMAUT;EMSP_EFFPA_PM;EMSP_EFFPA_PMPAL;EMSP_EFFPA_CADRES;EMSP_EFFPA_IDE;EMSP_EFFPA_IDEPAL;EMSP_EFFPA_AIDES;EMSP_EFFPA_PSY;EMSP_EFFPA_PNMAUT;EMSP_ETP_PM;EMSP_ETP_PMPAL;EMSP_ETP_CADRES;EMSP_ETP_IDE;EMSP_ETP_IDEPAL;EMSP_ETP_AIDES;EMSP_ETP_PSY;EMSP_ETP_PNMAUT
PALIA;2019;670000215;680000643;1;4;;;51;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;670000272;670780543;1;3;3;0;69;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;670000306;670780584;1;5;2;;34;1;1;10;155;0;0;;1;1015;24;8;327;;102;61;281;;87;20;;;;8;;4;;;3;;;2;;4;1;1;1.15;;;9;;5.9;0.25;0.3;1;;;;;;;;2;;;2;;;2;3;2.45;;;1;;;1.25;1.24
PALIA;2019;670000348;670780642;1;2;0;0;514;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;670000371;670780675;1;2;2;0;13;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;670000397;670017755;1;4;;;29;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;670002278;920030269;1;5;5;;;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;670014992;670780139;1;3;3;0;87;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;670780170;670000116;1;7;;;154;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;670780600;670013754;1;4;;;40;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;670783133;670780055;1;2;;;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;670783273;670780055;1;4;;1;0;0;;;;;;;1;909;47;8;643;51;45;547;809;7;218;220;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;2;2;;;;;;;3.92;3.92;;;;;;
PALIA;2019;670797539;670014604;1;12;12;;80;1;1;8;180;;;;1;250;;;390;20;130;228;392;;;;;;1;6;;5;;;3;;;3;;2;;;0.73;;1;7.55;;6.25;;;1;;1;;;;;;1;;;;;;1;;1.8;;1;;;;0.75;
PALIA;2019;680000031;680020336;1;2;2;;24;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680000122;680020336;1;3;3;;28;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680000130;680000353;1;1;1;;3;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680000189;680000643;1;2;2;;12;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680000221;670781293;1;2;2;;15;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680000312;680015963;1;2;2;;24;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680000544;680020336;1;4;;;62;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680000577;680000411;1;5;5;0;89;0;;;;;;;1;569;34;;1435;693;354;388;390;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;3;;;1;2;1;;;;;;;;1.17;;0.1;3;;;1;1.1
PALIA;2019;680000601;680020336;1;3;;;127;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680000684;680000973;1;21;;;57;1;1;6;169;;;;1;622;35;16;316;72;85;159;704;;154;26;1;1;;4;;3;;;1;1;;3;;2;;;1.5;1.5;;5.48;;3.77;;;2;2;;1;;;1;1;;;;3;1;;1;1;2;2;;2.5;0.5;;1.4;1.06
PALIA;2019;680000692;680000981;1;2;2;;7;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680000700;680001005;1;5;2;;44;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680000742;680001054;1;3;3;;25;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680000767;680001088;1;5;3;;30;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680000833;680001138;1;3;3;;34;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680001328;750005068;1;6;6;;69;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680004546;680020336;1;21;;;117;1;1;9;278;;;13;1;1357;;;180;92;4;84;510;;24;;;;;7;1;4;1;1;;;2;5;;1;;1;;;0.75;10.98;1;4.7;1;1.1;;;;1;;;1;1;;;1;;;;;1;;;0.3;1;;;0.91;1.5
PALIA;2019;680004553;680020336;1;3;3;;24;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680007648;680007598;0;;;;;0;;;;;;;1;;3;;378;26;3;349;189;;16;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;2;2;;;;;;1;3;0.78;;;1;;;0.5;1.29
PALIA;2019;680020088;680020062;1;4;;;19;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;0.5;;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;680020427;680014495;1;3;0;0;25;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690000013;690780036;1;5;0;0;140;0;;;;;;;1;1260;19;5;368;28;237;75;290;;50;57;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;;;;1;;;1;1;;;1;1;1;1;0.1;1.9;;;0.8;1.25
PALIA;2019;690000047;690780069;1;3;3;0;41;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690000427;750721334;0;;;;;1;1;10;187;0;0;24;1;58;22;9;534;264;268;2;441;0;12;52;2;1;1;7;1;5;;5;2;1;;5;1;3;1;5;1.96;0.67;0.69;9.77;0.81;7.56;0.71;4.32;3;1;1;;;;;1;;;;2;;;1;;1.57;1.17;0.23;1.16;;;0.46;0.5
PALIA;2019;690000575;690782222;0;;;;;0;;;;;;;1;3460;16;8;90;54;16;20;601;3;131;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;3;;;2;1;1.4;1.4;;1.4;;;1.4;0.8
PALIA;2019;690000583;690782230;1;4;0;0;44;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690000591;690782248;1;4;;;1504;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690000617;690031455;1;5;;;;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690000625;690782271;1;3;;;59;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;;;;;0.6;0.6;;0.4;;;;;;;;;;;;;1;1;;;;;;;0.2;0.2;;;
PALIA;2019;690000880;690783220;1;20;;;244;0;;;;;;;1;2616;0;0;0;;;;719;24;;42;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;;;;1;;1;;;;1;1;0.8;;0.8;2;;;0.4;0.5
PALIA;2019;690023411;690000252;1;20;;;306;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690041132;690006598;1;5;5;0;34;0;;;;;;;1;1748;0;2;3;0;1;2;465;8;16;12;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;1;0;1;1;1;1;1;;1;2;0.8;0.8;0.1;0.2;0.2;;0.6;0.2
PALIA;2019;690780366;690000203;1;3;;;119;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690780390;690000229;1;5;0;0;172;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690780648;690036900;1;3;;;148;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690780655;690000377;1;8;;;141;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690781026;690029723;1;3;3;;85;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690783154;690781810;1;4;0;0;45;1;1;12;253;;;14;1;904;0;0;213;213;0;0;444;0;185;29;;;;;;;;;;;;;;;;;1.6;2;0.5;8;5;8;0.5;1.1;;;;1;;;;;;;;;;;;;1.5;3;0;1;;0;0.7;0.5
PALIA;2019;690784137;690781810;1;12;0;0;199;1;1;12;363;0;0;25;1;2499;10;5;61;3;20;38;873;0;142;381;4;;;;;;;;2;;;;;;;;6;;;;;;;;2;;;;;;;;;;;;;;;;2;;;;;;;
PALIA;2019;690784152;690781810;1;12;0;0;107;0;;;;;;;1;1899;0;0;0;0;0;0;457;16;39;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;1;1;;;;;;;1.8;1.8;0;1;1;0;0.5;0.5
PALIA;2019;690784178;690781810;1;4;0;0;76;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690784186;690781810;1;2;0;0;36;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690784194;690781810;1;2;0;0;5;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690788930;690001623;1;110;0;0;897;0;;;;;;;1;0;12;0;1208;0;31;1177;322;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;;1;1;1.2;;;1.6;;;0.6;0.6
PALIA;2019;690793468;690002068;1;4;;;101;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;690805361;690805353;1;4;0;0;80;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;700000011;700780026;1;3;;;;0;;;;;;;1;232;;;88;;;;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;3;0.44;;;1;;;;1.5
PALIA;2019;700000029;700004591;1;5;0;0;;0;;;;;;;1;3225;12;5;263;52;239;22;649;0;101;72;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;;;;;1;;1;;;;1;1;2.5;;0.25;1;;;0.86;0.5
PALIA;2019;710006859;710000118;1;4;0;0;133;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;710010067;710780644;1;6;;;150;0;;;;;;;1;692;;2;347;158;60;129;203;10;;25;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;1;;;1;;1;;;0.91;;;0.25;0.5
PALIA;2019;710780917;710000274;1;6;;;129;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;710978107;710781592;1;3;0;0;38;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;710978123;710781063;1;2;0;0;34;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;710978131;710781089;1;3;0;0;29;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;710978156;710780214;1;3;;;57;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;710978180;710781360;1;3;0;0;42;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;710978255;710781568;1;3;;;54;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;710978263;710780958;1;6;;;88;0;;;;;;;1;6733;17;;469;;115;354;727;;90;70;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;2;;;;;;;
PALIA;2019;710978289;710780263;0;;;;;1;1;10;149;;;;1;1866;13;6;846;212;312;422;619;;98;143;1;;;11;;9;1;3;1;;;4;;5;;1;1;;;10.5;;10.6;0.7;2.85;2;;;1;;;1;;;;;1;;;;;0.69;;;1.8;;;0.8;
PALIA;2019;710978313;710976705;1;8;;;162;0;;;;;;;1;294;;4;120;13;72;35;232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;0.7;
PALIA;2019;710978347;570010181;1;5;2;0;66;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;720000033;720000025;1;13;0;0;231;0;;;;;;;1;1230;0;0;10;0;10;0;497;0;43;14;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;1;;;;;;1;1;;;3;1;1;1;0.26;1.8;1;;0.71;0.4
PALIA;2019;720000124;720000066;1;5;5;0;77;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;720000249;720000645;1;14;;;459;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;720000389;720012749;1;13;10;;117;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;720000413;720008390;1;10;10;0;77;1;2;22;;120;;4;0;;;;;;;;;;;;;;;;;;;;2;;;;;;;;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;720000470;610780082;1;10;;;215;0;;;;;;;0;;;;;;;;;;;;2;;;;;;;;;;1;8;;12;1;3;1.02;;0.4;4.27;;5.8;0.5;1;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;720000520;720000140;1;3;0;0;4;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;720001437;720006022;1;2;0;0;22;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;720016179;720016724;1;2;;;45;0;;;;;;;1;228;6;;117;8;13;115;166;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;;;;1;;;;;;;2;;0.4;;;0.96;;;0.4;0.15
PALIA;2019;720016823;720012749;1;12;12;0;63;0;;;;;;;1;7;60;17;1385;41;47;1297;390;;466;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;2;;;1;;0.35;0.35;;1.5;;;0.5;
PALIA;2019;720016856;720008390;1;10;;;450;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;720017748;720000561;1;3;;;35;0;;;;;;;1;956;;;0;;;;107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;;;;1;;;0.5;0.11
PALIA;2019;730000031;730000015;1;4;0;0;;1;1;10;157;;;16;1;854;26;1;167;0;167;0;497;0;131;26;3;2;;5;;9;;;2;1;;12;;3;2;2;1.71;1;;11.81;;10.09;0.33;0.94;3;2;;;;;;;3;1;;3;;;1;1;2.11;1.4;;1.19;;;0.6;0.42
PALIA;2019;730000049;730002839;1;3;0;0;63;0;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;;;;;1;1;;1;;;;1;0.93;0.93;;1.56;;;;0.5
PALIA;2019;730000080;730780103;1;4;0;0;50;0;;;;;;;1;1773;4;1;191;73;61;57;189;0;34;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;1;;2;;;3;;;;1;1.2;;;1.5;;;1;0.75
PALIA;2019;730000098;730000015;1;8;4;;;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;730000262;730002839;1;3;0;0;102;0;;;;;;;1;1389;0;0;110;55;19;36;430;0;26;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0.5;
PALIA;2019;730000270;730780558;1;6;6;;93;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;730004298;730010048;1;10;;;164;0;;;;;;;0;;;;;;;;;;;;;;;12;;11;;4;2;;;;;1;;;1.6;;;12;;11.5;;4;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;730780475;690029723;1;10;10;;120;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;740000237;740781133;1;5;0;0;96;0;;;;;;;1;2844;26;7;124;31;23;51;479;52;109;8;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;2;;1;2;;;1;2;2.07;;0.25;1.67;;;0.5;1.04
PALIA;2019;740000286;740781190;0;;;;;1;1;;16;;;;0;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0.04;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;740000302;740781133;0;;;;;0;;;;;;;1;2664;10;1;852;173;589;48;393;8;57;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;1;2;;1;1;2;0.87;;0.25;1.52;;0.8;0.5;0.69
PALIA;2019;740000328;740790381;1;6;0;0;52;0;;;;;;;1;3208;12;19;58;0;34;24;327;14;0;0;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;;;;1;;;;1;;;1;1;0.83;;;1.35;;;0.5;0.81
PALIA;2019;740014345;740000617;1;6;0;0;156;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;740780143;750005068;1;6;6;0;62;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;740780192;740780168;1;6;0;0;22;1;1;8;73;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;740780424;740000120;1;6;;;174;0;;;;;;;0;;;;;;;;;;;;1;;1;6;1;5;;;4;;;;;;2;6;2;;0.3;5.8;1;4.8;0.8;1;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;740780952;740780168;1;0;0;;75;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;740781141;740790258;1;6;0;0;244;0;;;;;;;1;;3;;39;;39;;491;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;1;;;1;;;1;2;1.1;;;0.77;;1;0.5;0.48
PALIA;2019;740781224;740001839;1;6;0;0;81;0;;;;;;;1;746;8;5;65;8;41;16;277;0;67;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;0.5;0.53;;;;
PALIA;2019;750000549;750150229;0;;;;;0;;;;;;;1;3345;;;;;;;1118;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;1;;;;1;4;;;;;;2;;5.68;;;0.98;;;1.08;0.73
PALIA;2019;750041543;750712184;0;;;;;1;1;20;291;;;;1;102;0;0;0;0;0;0;90;;8;7;6;;1;18;0;20;1;1;;;0;0;0;1;0;0;5.2;;1;18.33;0;21.81;1.08;0.08;;;;;;;;;2;1;1;;;;1;;0.2;0.1;0.1;;;;0.1;
PALIA;2019;750100042;750712184;1;4;;;50;0;;;;;;;1;1748;;;;;;;569;;72;182;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1.86;0;0;0.57;1;2;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;1.7;0;0;2;0;0;0.25;1
PALIA;2019;750100075;750712184;1;15;;;380;0;;;;;;;1;670;0;0;0;0;0;0;403;0;60;0;;;0;2;0;0;1;1;;;0;0;0;0;0;0;;;0;1.51;0;0;0.33;0.5;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0.32;0;0.2;1.5;0;0;0.3;0.5
PALIA;2019;750100091;750712184;1;12;0;0;582;0;;;;;;;1;2073;;;;;;;840;;;;1;;;5;0;3;1;;1;;;;;;;;1;;;5;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;750100109;750712184;1;5;;;22;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;750100125;750712184;1;21;;;837;0;;;;;;;1;560;;;205;;;;750;;450;400;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;4;2;;1;;2;;;3;;;1;;3;3;1;4;2;;1;
PALIA;2019;750100166;750712184;1;19;;;598;0;;;;;;;1;8506;;;;;;;932;;109;99;;;;;;;;;;;;;;;;;;;;;;;;;5;;1;1;;;;1;;;;2;;;1;;3.67;;0.1;2.83;;;0.86;1
PALIA;2019;750100208;750712184;0;;;;;0;;;;;;;1;5318;;2;4;4;;;998;8;124;120;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;2;2;0;1;0;1;0;1;0;0;0;1;1;3.5;3;0.12;2;2;0;1.5;1.5
PALIA;2019;750100216;750712184;1;4;4;;23;0;;;;;;;1;1503;0;0;28;0;8;20;251;8;140;30;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;1;1;;;;;;;;;0.2;0.2;0.1;0.1;;;0.5;0.2
PALIA;2019;750100232;750712184;1;16;;;110;0;;;;;;;1;3062;;;;;;;620;18;71;98;;;;2;;;0;2;;;;1;;;1;0;;;;2.94;;;0.5;2;;;;2;;;;2;3;;;1;;;1;;1.8;;;2.6;;;0.5;2
PALIA;2019;750100273;750712184;1;11;;;834;0;;;;;;;1;0;;;601;;;;419;;35;20;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;;;1;1;1;;;1;;;1;2;1;;;1;;;2;3
PALIA;2019;750100299;750712184;0;;;;;1;1;10;189;;;;1;1096;;;;;;;203;0;263;0;1;;1;9;;11;1;1;3;;;;;;;;2.5;;0.9;9.7;;10.33;0.8;0.8;1;;1;1;;;1;1;1;;;;;;;;0.4;;0.1;0.7;;;0.2;0.2
PALIA;2019;750150104;750720476;0;;;;;0;;;;;;;1;185;0;5;;;;;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;2;;;0;;4;;1;2;;;3;;3.5;;0.9;3;;;1.5;
PALIA;2019;750150146;750720609;1;6;0;0;106;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;750150187;750000143;0;;;;;1;1;81;1405;;;271;0;;;;;;;;;;;;6;2;5;37;6;40;;31;16;3;0;11;2;13;3;16;14.72;2.75;5;47.28;7;51.76;1.81;38.09;0;0;;0;;;;;0;0;0;0;;;0;;0;0;0;0;;;0;
