BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2019;130022619;130045339;;;;;;1;;;;;;;0;0;0;0;0;1;1;0;0;1;830207114;;0.2
INFOMED;2019;130035793;130013139;;;;;;;;;1;;;;0;0;0;0;0;0;0;1;0;0;;0.3;0.1
INFOMED;2019;130037922;130037823;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1.8;0.2
INFOMED;2019;130041767;130041262;;;1;;;;;;;;;;0;0;0;0;1;1;1;0;1;1;130043664;0.2;0.41
INFOMED;2019;130042526;310021399;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;1.5;0.2
INFOMED;2019;130043508;250002284;;;;;;;;;1;;;;1;0;0;1;1;0;0;0;0;0;;0.02;0.2
INFOMED;2019;130043664;130002157;;;1;;;;;;;;;;;;;;;0;0;0;1;;130041767;10.02;1.61
INFOMED;2019;130043854;130037815;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.01
INFOMED;2019;130044662;920030913;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;0.1;
INFOMED;2019;130044753;130810336;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.05
INFOMED;2019;130046097;130000557;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;1;130037823;1;0
INFOMED;2019;130048341;130001852;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;1;130784598;0.03;0.05
INFOMED;2019;130780083;130000060;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.4
INFOMED;2019;130780521;130786049;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;10.37;2.3
INFOMED;2019;130781065;130000417;;;;;;;;;;;1;;0;0;1;1;1;1;1;1;0;0;;0.3;0
INFOMED;2019;130781255;220020739;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0.1
INFOMED;2019;130781289;130002447;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;130786361;;
INFOMED;2019;130781370;130000532;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;4.91;0.2
INFOMED;2019;130781438;130000557;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;1;130037823;1;0.2
INFOMED;2019;130781479;130000599;;1;;;;;;1;;;;;0;0;0;0;0;1;1;1;0;0;;4.33;0.69
INFOMED;2019;130781594;130010648;;;;;;;;;;;1;;0;0;0;0;0;1;1;1;0;0;;0.1;0.1
INFOMED;2019;130781768;130000763;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;0.8;0.2
INFOMED;2019;130781834;130000805;;;;;;;;;1;;;;0;0;0;1;1;0;;;0;0;;0.5;0.25
INFOMED;2019;130781867;130000813;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;2;0.11
INFOMED;2019;130781917;130000847;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.13
INFOMED;2019;130781925;920030269;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.5;0.2
INFOMED;2019;130782071;130002454;;;1;;;1;;;1;;;1;0;0;0;0;0;0;0;0;1;0;;2;0.2
INFOMED;2019;130782097;130000938;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;0.5;0.05
INFOMED;2019;130782147;130000979;;;1;;;;;;;;;;1;0;0;0;1;0;0;0;0;0;;1.5;0.4
INFOMED;2019;130782162;130000987;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;0;0;;2;0.2
INFOMED;2019;130782303;750056335;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;1;0;;0.25;0.1
INFOMED;2019;130782444;130001100;;;;;;;;1;;;;;0;0;0;0;0;0;1;0;0;0;;0.8;0.2
INFOMED;2019;130782451;130001118;;;;;;;1;;;;;;0;0;0;0;0;0;;;1;0;;1;0.13
INFOMED;2019;130782675;130001233;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1;0.1
INFOMED;2019;130783152;130001365;;1;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0.05
INFOMED;2019;130783236;130786049;;;1;;;1;;;;;;;0;0;0;0;0;1;0;1;0;0;;26.33;8.69
INFOMED;2019;130783293;130786049;;;1;;;1;;;1;;;1;0;0;0;0;0;1;0;1;0;0;;13.04;7.95
INFOMED;2019;130783327;130001415;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1.8;0.3
INFOMED;2019;130783475;690795331;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0;0.1
INFOMED;2019;130783665;130043722;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;1.8;0.1
INFOMED;2019;130783723;130001456;;;1;;;;;;;;;;0;0;0;0;1;1;1;0;0;0;;2;0.05
INFOMED;2019;130783764;920030269;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;;0.2;0.2
INFOMED;2019;130784051;130037823;;1;;;;;;;1;;;;0;0;0;0;0;;1;0;0;0;;;1
INFOMED;2019;130784085;920030921;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;;0.2;
INFOMED;2019;130784234;130786049;;;1;;;1;;;1;;;1;0;0;0;0;0;1;0;0;0;0;;2;0.5
INFOMED;2019;130784291;130001696;;;;;;;;;;;1;;0;0;0;0;0;0;1;0;0;0;;0.15;
INFOMED;2019;130784549;130001811;;;;;;;;;;;;1;1;1;1;1;1;0;0;0;0;0;;0.1;0.1
INFOMED;2019;130784580;920030269;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;;0.3;0.1
INFOMED;2019;130784598;130001852;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.4
INFOMED;2019;130784606;130001860;;;;;;;;;;;;;0;0;1;0;0;0;;;;;;;
INFOMED;2019;130784697;130001902;;;;;;;;;;;1;;0;0;0;0;0;1;1;1;0;0;;0.15;0.1
INFOMED;2019;130784713;130038847;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;7.25;0.11
INFOMED;2019;130784812;130001985;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.1;0.1
INFOMED;2019;130784903;130002041;;;1;;;;1;;;;;;1;0;0;1;1;0;0;0;1;0;;1;0.5
INFOMED;2019;130784911;920030855;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0.2;
INFOMED;2019;130785389;130002173;;;1;;;;;;1;;;;0;0;0;1;1;1;0;0;1;1;;2;0.2
INFOMED;2019;130785462;130002207;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.01
INFOMED;2019;130785652;130014228;;;1;;;1;;;1;;;1;0;0;0;0;1;1;1;0;1;0;130784952;7.39;2
INFOMED;2019;130785678;130002249;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;2;0.11
INFOMED;2019;130785983;130002306;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;1.89;0.05
INFOMED;2019;130786015;130002322;;;;;;;;;;;;1;0;0;0;0;0;1;1;1;0;0;;0.1;0.1
INFOMED;2019;130786023;130002330;;;;;;;;;1;;;;0;0;0;0;0;0;;;;0;;1;0.8
INFOMED;2019;130786296;130002421;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.5;0.26
INFOMED;2019;130786361;130002447;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;10.13;1
INFOMED;2019;130786445;130002488;1;;;;;;;;;;;;0;0;0;0;1;0;0;0;0;0;;0.5;0.2
INFOMED;2019;130786742;750821092;1;;;;;;1;;;1;;;0;0;0;0;1;0;;;1;;;3;1.5
INFOMED;2019;130786890;130001688;;;;;;;;;;;1;;0;0;1;1;1;0;0;0;0;0;;0.2;0.1
INFOMED;2019;130786924;130037815;;;;;;;1;;;;;;1;0;0;1;1;1;1;1;0;;;0.5;0.06
INFOMED;2019;130786932;130002660;;;;;;;;;1;;;;0;0;0;1;1;1;0;1;1;0;;0.75;0.5
INFOMED;2019;130787369;130002777;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.6;0.14
INFOMED;2019;130789159;920030269;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.6;0.05
INFOMED;2019;130789357;130002843;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;1;0.2
INFOMED;2019;130798002;130004807;;;;;;;;;;;;1;1;1;1;1;1;1;1;0;1;0;;0.11;0.11
INFOMED;2019;130802143;130804396;;;;;;1;;;;;;;0;0;0;0;0;1;0;0;1;0;;0.1;1.32
INFOMED;2019;130806011;750720534;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.21;0.07
INFOMED;2019;130809015;130001928;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;0;;1.5;0.8
INFOMED;2019;130809981;750056335;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;0.3;0.05
INFOMED;2019;130810740;130007362;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2;1
INFOMED;2019;140000027;140000035;1;;;1;;;;;1;;;;0;0;0;0;1;0;0;0;0;0;;2.7;1.97
INFOMED;2019;140000076;140000092;;;;;;1;;1;;;;;0;0;0;0;0;1;1;0;0;1;140000159;1.2;0.1
INFOMED;2019;140000209;140000100;1;;;1;;;1;;;1;;;0;0;0;0;1;0;;;0;0;;10.32;4.3
INFOMED;2019;140000233;140000118;;;1;1;;;;;1;;1;;0;0;0;0;0;1;1;0;1;0;;3.09;
INFOMED;2019;140000258;140000415;;;;;;;;;;;;;0;0;0;0;0;1;0;0;1;0;;1;0.15
INFOMED;2019;140000290;140000449;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;
INFOMED;2019;140000308;140000134;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;1;140000100;1;0.1
INFOMED;2019;140000340;140025800;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.8;0.2
INFOMED;2019;140000373;140000159;;1;;;;1;;1;;;1;;0;0;0;0;0;1;1;0;0;0;;2.8;0.6
INFOMED;2019;140000456;140000316;;;;;;;;;;1;;;0;0;0;0;0;1;0;0;0;0;;2;0.5
INFOMED;2019;140000555;140000639;;1;;;;;;;;;;;0;0;0;0;0;0;;;0;0;;3.8;1
INFOMED;2019;140002452;140025800;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;140000373;1.2;0.5
INFOMED;2019;140015975;310021092;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.15;0.05
INFOMED;2019;140016759;140003146;1;;;;;;;;;;;;1;1;1;1;1;1;1;0;1;0;;3;0.25
INFOMED;2019;140017237;140003278;;;1;;;;;;;;;;0;0;0;0;;1;0;0;;0;;4;
INFOMED;2019;140017278;610787285;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;0.1;0
INFOMED;2019;140018730;140000423;;;1;;;;;;;;;;0;0;0;0;1;0;0;0;0;0;;0.5;0.1
INFOMED;2019;140019175;930019484;;;;;;;1;;;;;;0;0;0;1;0;0;;;;0;;0.1;
INFOMED;2019;140024886;140000092;1;;;;;;1;;;1;;;0;0;0;0;0;0;;;0;0;;3.05;1
INFOMED;2019;140025123;310021126;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.3;0.05
INFOMED;2019;140025255;310020383;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;0;;0.2;0.2
INFOMED;2019;140026410;140026279;;;1;;;1;;;1;;;;0;0;0;0;0;0;;;1;1;140000035;3.3;0.2
INFOMED;2019;140026709;140000415;;;1;;;1;;;1;;;;0;0;0;0;0;0;0;0;1;0;;1;0.15
INFOMED;2019;140027681;610787764;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;0;;0.2;
INFOMED;2019;150000024;150780047;1;;;;;;;;;;;;1;1;0;1;1;0;0;0;0;1;;0;0
INFOMED;2019;150000032;150780088;;1;;;;;;;;1;;;1;0;0;0;1;0;0;0;1;1;150780096;2;0.1
INFOMED;2019;150000040;150780096;;;1;1;;;1;;;1;;;0;0;0;0;1;1;0;1;1;0;;5;1.02
INFOMED;2019;150000164;150780468;;1;;;;;;1;;;;;0;0;1;1;1;0;;;0;1;150780096;0.5;
INFOMED;2019;150000180;150780500;;1;;;;;;1;;;;;0;0;0;0;0;0;;;0;1;150780096;0.1;0.1
INFOMED;2019;150002608;660006370;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.2
INFOMED;2019;150780120;150000065;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.2
INFOMED;2019;150780708;870015336;;;;;;;;1;;;;;1;1;0;1;0;0;0;0;1;0;;0.5;0
INFOMED;2019;150780732;150000271;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;1.5;0.5
INFOMED;2019;160000170;160000204;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;1.8;0.5
INFOMED;2019;160000188;160000121;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;1;160000451;1;0.1
INFOMED;2019;160000253;160000451;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;7.24;1.6
INFOMED;2019;160000279;160000212;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.08
INFOMED;2019;160000303;160006037;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;1;160000451;2;0.2
INFOMED;2019;160000311;160000485;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;1;160000451;1;0.1
INFOMED;2019;160000337;160000493;;;1;;;;;1;;;;;0;0;0;0;0;1;1;1;1;1;160000253;1.5;0.2
INFOMED;2019;160000345;160000501;;;;;;;;;;;1;;0;0;0;0;0;0;;;0;1;870006137;2;0.4
INFOMED;2019;160002036;160009908;;;;;;1;;;;;;;0;0;0;0;0;1;0;1;0;0;;1;0.1
INFOMED;2019;160008231;160001038;;;;;;;;;;;1;;0;0;0;0;0;1;1;1;0;0;;0.2;0.08
INFOMED;2019;160009080;160001574;;;;;;;1;;;;;;0;0;1;1;1;0;;;0;0;;0.75;0.1
INFOMED;2019;160012209;160012191;;;;;;;;1;;;;;1;1;0;1;1;1;1;0;0;0;;0.2;0.08
INFOMED;2019;160013207;160001632;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;4.11;0.25
INFOMED;2019;160015368;160014411;;;1;;;;;;1;;;;0;0;0;0;0;1;0;1;1;1;160000345;1.8;1
INFOMED;2019;170000038;170780050;;;1;;;;;;1;1;;;0;0;0;0;0;0;0;0;1;1;170000103;2;0.4
INFOMED;2019;170000061;170024194;;;;;;;;1;;;;;0;0;0;0;0;1;0;1;0;;;0.32;0.1
INFOMED;2019;170000079;170780142;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;170000087;0.1;0
INFOMED;2019;170000087;170024194;;1;;;1;;;;;;;;0;0;0;0;0;1;1;1;0;0;;9.58;2.6
INFOMED;2019;170000095;170780167;;;1;;;;;1;;;;;0;0;0;0;0;1;0;0;1;1;170780175;2.43;0.36
INFOMED;2019;170000103;170780175;;;1;;;1;;1;;1;;;0;0;0;0;0;1;0;0;1;0;;6.68;0.63
INFOMED;2019;170000111;170024194;;1;;;;;;1;;;;;0;0;0;0;0;1;0;1;0;;;0.32;0.1
INFOMED;2019;170000129;170780191;;;1;;;;;1;;;;;0;0;0;0;0;1;0;0;1;1;170000103;1.9;0.2
INFOMED;2019;170000152;170780225;;;1;;;;;;1;;;;0;0;0;0;0;;1;1;1;0;;10.33;0.5
INFOMED;2019;170000178;170780266;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;170000103;0;0
INFOMED;2019;170780043;750721334;;;;;;;1;;;;;;0;0;1;1;1;1;1;0;0;0;;0.1;
INFOMED;2019;170780100;310021357;;;;;;;1;;;;;;1;0;0;0;0;0;;;0;0;;0.1;0.05
INFOMED;2019;170780282;170000186;;;;;;;;;;1;;;0;0;0;0;0;0;;;1;0;;0.1;0.15
INFOMED;2019;170780290;170000194;;;;;;;;;;1;;;0;0;0;0;0;0;;;1;0;;0.1;0.15
INFOMED;2019;170780563;170000251;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2;0.1
INFOMED;2019;170780613;170024053;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;;1;
INFOMED;2019;170780621;170000285;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;2;0.1
INFOMED;2019;170780647;170000301;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1.5;
INFOMED;2019;170780662;170024053;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;2.9;
INFOMED;2019;170780803;170017321;;;;;;;;;1;;;;0;0;0;0;0;1;;1;0;0;;0.2;0.3
INFOMED;2019;170781199;170000400;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;
INFOMED;2019;170782981;170024194;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;;;0.52;0.1
INFOMED;2019;170784086;330785072;;;;;;;;;;;1;;1;1;1;1;1;0;0;0;0;1;;0.1;
INFOMED;2019;170784110;170024194;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;0;;;0.32;0.1
INFOMED;2019;170803431;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;0.3;
INFOMED;2019;180000010;180000028;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;;0;;6;0.85
INFOMED;2019;180000176;180001158;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;1;0;180001158;3;0.3
INFOMED;2019;180000200;180000051;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2;0.88
INFOMED;2019;180000283;180000069;;1;;;;;;1;;;;;0;0;0;0;0;1;0;1;1;0;;1.8;0.3
INFOMED;2019;180000333;180000093;;;;;;;;;1;;;;;;;1;1;1;1;0;0;0;;0.05;
INFOMED;2019;180000358;180000739;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1;0.5
INFOMED;2019;180000598;180000887;;;;;;;;;1;;;;0;0;0;1;1;1;1;0;1;0;;0.5;0.1
INFOMED;2019;180004145;180000887;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;0;0;;2;0.2
INFOMED;2019;180004533;580780971;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;1;580972693;;
INFOMED;2019;190000018;190000042;;1;;;;;;1;;;1;;0;0;0;0;0;1;0;0;1;0;;5.45;1.8
INFOMED;2019;190000026;190000059;;;1;;;1;;1;;;1;;0;0;0;0;0;1;0;0;0;1;190000067;4.81;1
INFOMED;2019;190000034;190000067;1;;;;;;1;;;;;;1;1;1;1;0;0;;;0;1;;;0.03
INFOMED;2019;190000091;190000075;;1;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;2;0.6
INFOMED;2019;190000117;;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;;0;;1.91;0.3
INFOMED;2019;190000224;190000901;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;1;0;;3.98;0.5
INFOMED;2019;190000257;190001131;;1;;;;;;;1;;;;1;0;1;1;1;1;1;1;0;0;;1.5;
INFOMED;2019;190005694;750056335;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.15
INFOMED;2019;210003059;210987400;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;;0.5
INFOMED;2019;210007399;210013231;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0
INFOMED;2019;210010443;210000337;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;0.2;
INFOMED;2019;210010484;210012290;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;;
INFOMED;2019;210011847;210011839;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2.5;0.4
INFOMED;2019;210012670;210011367;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;4.5;0.25
INFOMED;2019;210780144;750721235;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;0.3;0.1
INFOMED;2019;210780276;210003208;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;210780789;0.5;0.2
INFOMED;2019;210780789;210003208;;;1;;;1;;;;;;;0;0;0;0;0;0;0;0;1;0;;3;0.5
INFOMED;2019;210987558;210780581;;1;;;;;;;1;1;;;0;0;0;0;0;0;0;0;0;0;;31.61;3.6
INFOMED;2019;210987632;210780607;1;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;1.5;0.8
INFOMED;2019;210987657;210012175;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;1;0;0;;4.36;2
INFOMED;2019;210987665;210012142;;1;;;1;;;1;;;1;;0;0;0;0;0;0;0;0;1;0;;;
INFOMED;2019;210987673;210012142;;1;;;1;;;1;;;1;;0;0;0;0;0;0;0;0;1;0;;;
INFOMED;2019;210987699;210780706;;;1;;;;;;;1;;;0;0;0;0;0;1;1;0;0;;;2.79;2
INFOMED;2019;210987731;210780417;;1;;;;1;;;;;;;0;0;0;0;0;1;1;0;0;0;;10.8;1
INFOMED;2019;220000012;220000020;;1;;;;;;1;;;;;1;1;0;0;0;1;1;0;0;0;;8.13;2.1
INFOMED;2019;220000095;220000046;;;1;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;5.94;2
INFOMED;2019;220000111;220000376;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;2;0.5
INFOMED;2019;220000210;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;2.34;0.1
INFOMED;2019;220000236;220017974;;1;;;;;;1;;;1;;0;0;0;0;0;1;1;0;0;0;;1.1;0.2
INFOMED;2019;220000327;220000699;;;;;;;;;;1;;;0;0;0;1;0;1;0;0;1;0;;0.4;0.1
INFOMED;2019;220000343;220000079;;1;;;;;;1;;;;;0;0;0;1;0;1;1;0;1;0;;3;0.85
INFOMED;2019;220000368;220000103;;;1;;1;;;1;;;;;0;0;0;0;1;;;;0;1;220005045;4.02;0.95
INFOMED;2019;220000467;920030269;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.8;
INFOMED;2019;220000475;220020531;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0
INFOMED;2019;220000541;220000152;;;1;1;;;;1;;1;;;0;0;0;0;0;0;;;1;0;;2.51;0
INFOMED;2019;220000566;220021968;1;;;;;;1;;;;;;0;0;1;1;1;0;;;0;0;;1;
INFOMED;2019;220000574;220021968;1;;;;;;1;;;;;;0;0;1;1;;0;;;0;1;;;
INFOMED;2019;220001259;220005045;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;1;1;220000368;0.6;0.05
INFOMED;2019;220005599;220017842;;;1;;;;;;;;;;0;0;0;0;1;1;1;1;1;0;;1.5;0.01
INFOMED;2019;220012751;220017974;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;0;0;;0.35;0.1
INFOMED;2019;220012884;220000103;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;1;220005045;0.6;
INFOMED;2019;220014708;220017974;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.2;0.1
INFOMED;2019;220022800;220000673;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;6.7;0.41
INFOMED;2019;230000820;230780041;;1;;;;;;1;;;;;1;0;0;0;0;0;0;0;1;0;;2.41;1
INFOMED;2019;230000838;230780058;;1;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;1;0
INFOMED;2019;230000846;230780066;;1;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;0.19;1
INFOMED;2019;230000853;230780074;1;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;1;0;;1.15;0
INFOMED;2019;230000952;230780512;;;;;;;;1;;;;;1;1;1;1;1;0;0;0;0;1;230780041;;
INFOMED;2019;230000960;230780520;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;0.03
INFOMED;2019;230780082;750005068;;;1;;;;;1;;;;;0;0;0;0;0;1;1;;;0;;1.4;0.8
INFOMED;2019;230780157;230000861;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;0
INFOMED;2019;230780181;230000879;;;;;;;;;;1;;;0;0;0;0;0;1;1;1;0;0;;0.5;0.05
INFOMED;2019;230782617;920028560;;;;;;1;;1;;;;;0;0;0;0;0;0;0;0;0;0;;1.25;0.3
INFOMED;2019;240000091;240000034;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;240000489;0.5;
INFOMED;2019;240000174;240000042;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;240000083;;
INFOMED;2019;240000190;240000596;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;3.5;0.5
INFOMED;2019;240000208;240000612;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;1;0;0;;1.5;0.2
INFOMED;2019;240000216;240000620;;1;;;;;;;;;;;0;0;0;0;1;1;0;1;1;0;;2;0.25
INFOMED;2019;240000273;920030269;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;;0.2
INFOMED;2019;240000307;330056540;;;;;;;1;;;;;;0;0;0;1;1;0;0;0;0;0;;0.55;0.1
INFOMED;2019;240000372;240000059;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2.95;0.7
INFOMED;2019;240000414;240000067;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;1;240000083;0.1;0.09
INFOMED;2019;240000455;240000075;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;240000489;0.14;0.07
INFOMED;2019;240000463;240000083;;;1;;;;;;1;;;1;0;0;0;0;0;1;0;0;0;0;;2;0.8
INFOMED;2019;240000471;240000109;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;240000083;;0.1
INFOMED;2019;240000489;240000117;1;;;1;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;6.87;1.4
INFOMED;2019;240000505;240016055;;1;;;;;;;;;;;0;0;0;1;1;0;0;0;0;1;240000117;0.06;0.05
INFOMED;2019;240000513;240000141;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;240000083;0;0.1
INFOMED;2019;240000521;240016055;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;1;240000117;0.06;0.05
INFOMED;2019;240000539;240016055;;;;;;;;1;;;;;0;0;0;1;0;0;0;0;0;1;240000117;0.06;0.05
INFOMED;2019;240000661;240000281;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;1;0;;0;0
INFOMED;2019;240000687;240000448;;1;;1;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;1.1;0.2
INFOMED;2019;240002402;240003251;;;;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;;0.1
INFOMED;2019;240008318;240002428;;;;;;;1;;;;;;1;1;1;1;1;0;;;0;1;240000463;;0.1
INFOMED;2019;240011668;240000612;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.2
INFOMED;2019;250000270;250000643;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;6.6;0.6
