BOR;AN;FI;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;FIL_TPL;FIL_PLA;EFFPL_PKT;EFFPA_PKT;ETP_PKT;EFFPL_MED;EFFPA_MED;ETP_MED;GAR_SEN;AST_SEN;EFFPL_PNM;EFFPA_PNM;ETP_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_ASS;ETP_REE;ETP_EDU;HPLEFFPL_PKT;HPLEFFPA_PKT;HPLETP_PKT;HPLEFFPL_MED;HPLEFFPA_MED;HPLETP_MED;HPLEFFPL_PNM;HPLEFFPA_PNM;HPLETP_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_ASS;HPLETP_REE;HPLETP_EDU
PSY;2019;100000108;100000033;INF;;2;;;6;;;;;;2190;36;;;100;1367;;;;;;19;5670;;;;7;1;6;16560;15;14285;427;177;1277;129;2707;1744;58;;5;1;6.23;;;;0;0;79;21;89.71;46.42;0.3;18.33;;7.55;12.72;;;0.5;;;;17;;13.33;11.52;0.3;;;;0.5
PSY;2019;100000108;100000033;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;0;;;3014;;;;466;466;;;;;0.2;;;;;;6;;5.51;0.18;;5.33;;;;;;;;;;;;;;;;;;
PSY;2019;100000108;100000033;TOT;1;;;1;151;9;;20;;;55115;122;;;1483;49065;2327;;6354;;;55;20174;;;3;14;2;12;34255;211;48423;9367;2418;7674;129;8853;5486;1041;;20;7;23.65;3;;1.02;;;407;57;453.85;231.05;95.81;44.44;;10.35;16.64;11;1;8.58;3;;1.02;255;15;261.05;116.66;94.77;4.06;;1;2.49
PSY;2019;110002953;110780137;GEN;;1;;;49;1;5;0;0;0;17885;20;0;0;564;13017;365;1008;0;0;0;0;3704;0;0;2;0;0;;11422;;;252;32;2060;0;2386;2133;353;1;5;;4.27;;1;0.5;;;;;65.62;41.51;5.64;3.56;;2.65;1;2;;2.21;;1;0.5;;;;30.53;5.64;1;;0.2;0
PSY;2019;110002953;110780137;INF;;1;;;;;;;;;;18;0;0;0;0;0;;;0;0;0;2784;0;0;2;0;0;;7458;;;29;30;449;159;1020;1020;;;5;1;5.57;1;;0.49;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;110002953;110780137;TOT;1;;2;0;49;1;5;0;0;0;17885;38;0;0;564;13017;365;1008;0;0;0;0;6488;0;0;4;0;0;;18880;;;281;62;2509;159;3406;;;;10;1;9.84;1;1;0.99;;;;;;41.51;5.64;3.56;;2.65;1;2;;2.21;;1;0.5;;;;30.53;5.64;1;;0.2;0
PSY;2019;110780152;110000064;GEN;;;;;70;;;;;;25550;;;;551;25148;;;;;;;;;;;;;;;;;;;;;404;;404;;3;;;;;;0;1;19;6;22.41;13.88;7.5;2.03;;0;0;3;;;;;;19;6;22.41;13.88;7.5;2.03;;0;0
PSY;2019;110780152;110000064;TOT;0;;;0;70;;;;;;25550;;;;551;25148;;;;;;;;;;;;;;;;;;;;;404;;;;3;;;;;;;;19;6;22.41;13.88;7.5;2.03;;0;0;3;;;;;;19;6;22.41;13.88;7.5;2.03;;0;0
PSY;2019;110786324;;GEN;;4;;;175;;;;;;59789;42;5;;1417;49066;;;;;;;9317;32;;;8;;12;34863;;7072;3192;3973;4153;8;6215;5019;979;39;7;17;17.08;1;4;3.21;0;0;171;115;279.47;203.9;40.18;13.57;;2.1;19.71;1;14;6.96;1;3;3.01;96;82;168.25;115.03;38.4;4.39;;0;10.44
PSY;2019;110786324;;INF;;1;;;10;;;;;;2360;20;2;;60;1787;;;;;;35;3342;0;;3;1;;6;7973;;767;21;44;38;164;990;863;46;;2;4;4.34;0;1;0.14;0;0;37;41;62.82;36.27;6.34;6.78;;4.9;7.53;0;2;0.76;0;1;0.07;13;11;23.16;13.83;6.34;0.7;;0;2.29
PSY;2019;110786324;;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;;;;50;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;110786324;;TOT;1;;1;1;185;;;;;;62149;62;7;;1477;50853;;;;;;35;12659;32;;3;9;;18;42836;;7839;3287;4017;4191;172;7168;5867;1022;39;9;21;21.42;1;5;3.35;;;208;156;342.29;240.17;46.52;20.35;;7;27.24;1;16;7.72;1;4;3.08;109;93;191.41;128.86;44.74;5.09;;0;12.73
PSY;2019;120000039;120780044;INF;;1;;;5;;;;;;1825;28;;;214;2011;;;;;;;3311;;;2;4;;3;13589;;3870;56;261;105;215;1606;1363;73;0;1;2;3.84;0;1;0.33;0;1;33;28;47.32;13.75;6.89;3.13;;3.19;16.58;;;;;;;;;;;;;;;
PSY;2019;120000039;120780044;TOT;1;;2;0;5;;;;;;1825;28;;;214;2011;;;;;;;3311;;;2;4;;3;13589;;3870;56;261;105;215;1606;;;;1;2;3.84;0;1;0.33;;;33;28;47.32;13.75;6.89;3.13;;3.19;16.58;;;;;;;;;;;;;;;
PSY;2019;120004569;120004528;GEN;;1;;;22;;;;;;8030;21;2;1;490;7314;;;;;;113;5236;0;747;;2;1;1;15346;129;4714;4535;;395;;1254;1185;320;;1;2;2.02;;;;0;1;26;6;27.78;16.74;8.56;0.16;;1;0.74;1;1;1.8;;;;26;6;27.78;16.74;8.56;0.16;;1;0.74
PSY;2019;120004569;120004528;INF;;1;;;;;;;;;;6;;;39;;;;;;;138;1045;;;;3;1;;5298;0;;;;150;;563;524;39;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;120004569;120004528;TOT;1;;;0;22;;;;;;8030;27;2;1;529;7314;;;;;;251;6281;0;747;;5;2;1;20644;129;4714;4535;;545;;1817;;;;3;2;4.02;;;;;;26;6;27.78;16.74;8.56;0.16;;1;0.74;1;1;1.8;;;;26;6;27.78;16.74;8.56;0.16;;1;0.74
PSY;2019;120780283;630786754;GEN;;4;;;224;40;5;;4;;81760;115;1;;3151;73116;12052;1139;;962;;;12869;0;;2;6;9;9;43995;3330;46665;26437;4811;3541;44;9217;7435;1782;10;11;16;21.18;5;8;10.93;1;1;424;135;538.95;319.15;91.92;11.53;;5.09;13.67;11;12;10.96;4;6;7.02;272;111;345.56;197.63;87.92;3.84;;1.3;6.68
PSY;2019;120780283;630786754;INF;;0;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;10;;;2;1;1;;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;120780283;630786754;PEN;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1412;;;;301;301;;;;2;0.2;;;;;;5;1;0.71;0.41;;0.3;;;;;;;;;;;;;;;;;;
PSY;2019;120780283;630786754;TOT;1;;3;1;224;40;5;;4;;81760;115;1;;3151;73116;12052;1139;;962;;;12869;0;;2;6;9;9;44005;3330;46665;27851;4812;3542;44;9471;7689;1782;10;11;16;21.38;5;8;10.93;;;424;135;539.66;319.56;91.92;11.83;;5.09;13.67;11;12;10.96;4;6;7.02;272;111;345.56;197.63;87.92;3.84;;1.3;6.68
PSY;2019;130000235;130780554;GEN;;6;;;215;20;;;8;;78475;148;14;2;1949;73347;5395;;;1180;;185;21848;196;270;;7;5;7;81611;31964;68170;2941;1923;13183;3;9047;7395;1094;80;17;24;32.76;0;3;2.07;;;479;77;512.14;295.32;64.93;29.55;;6.93;36.61;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;130000235;130780554;INF;;2;;;;;;;4;;;52;;;;;;;;1076;;32;3518;;;;9;3;3;20152;10980;600;752;343;1368;249;2344;2139;;;12;6;13.84;1;0;0.53;;;106;28;117.21;43.06;4.06;24.34;;7.86;29.35;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;130000235;130780554;TOT;1;;8;1;215;20;;;12;;78475;200;14;2;1949;73347;5395;;;2256;;217;25366;196;270;;16;8;10;101763;42944;68770;3693;2266;14551;252;11232;9439;1094;80;29;30;46.6;1;3;2.6;;;584;105;629.35;338.38;68.99;53.89;;14.79;65.96;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;130000433;130781131;GEN;;6;;;297;20;19;;11;;108664;127;12;;2718;86491;3271;4225;;2079;;92;20040;100;;;12;21;8;64112;13206;37077;7064;537;13009;179;1947;13282;1694;21;42;16;45.04;2;4;3.65;1;1;571;77;590.18;398.32;74.75;24.82;;2.85;27.05;28;3;16.09;2;1;2.72;226;36;241.67;137.85;48.89;4.66;;1.43;7.99
PSY;2019;130000433;130781131;INF;;3;;;10;2;;;;;3588;48;;;108;2359;145;;;;;64;3255;;;1;10;2;5;37502;2680;3559;320;493;1897;327;3750;3564;80;;11;8;15.38;;1;0.2;1;1;107;45;129.88;39.26;3.08;35.08;;15.02;32.85;;1;1.39;;;;16;3;17.16;13.86;;;;;0.3
PSY;2019;130000433;130781131;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;3614;26713;;;;2508;2458;;;6;2;6.42;;;;;;26;3;22.76;10.53;;10.64;;0.45;1.14;;;;;;;;;;;;;;;
PSY;2019;130000433;130781131;TOT;1;;5;1;307;22;19;;11;;112252;175;12;;2826;88850;3416;4225;;2079;;156;23295;100;;1;22;23;16;101614;15886;44250;34097;1030;14906;506;19368;16531;1765;;59;26;66.84;2;5;3.85;;;704;125;742.82;448.11;77.83;70.54;;18.32;61.04;28;4;17.48;2;1;2.72;242;39;258.83;151.71;48.89;4.66;;1.43;8.29
PSY;2019;130002496;130786494;GEN;;4;;;141;6;4;;8;;51465;126;;;1507;37469;717;376;;2295;;111;26365;;;;5;8;6;50815;26016;31839;2336;4651;15790;;6796;5264;904;12;28;5;31.11;;;;1;1;280;24;289.47;215.73;3.93;16.04;;0.8;16.22;13;1;10.56;;;;173;10;173.48;121.98;3.89;3.77;;0.3;6.22
PSY;2019;130002496;130786494;INF;;2;;;;;;;;;;29;;;;;;;;;;10;2445;;;1;6;3;3;38959;22627;11554;584;378;1747;1059;2834;2745;;;11;1;11.79;;;;0;1;71;19;80.61;31.78;1.42;22.18;;12.25;16.05;;;;;;;;;;;;;;;
PSY;2019;130002496;130786494;TOT;1;;4;0;141;6;4;;8;;51465;155;;;1507;37469;717;376;;2295;;121;28810;;;1;11;11;9;89774;48643;43393;2920;5029;17537;1059;9453;7835;904;;39;6;42.9;;;;;;351;43;370.08;247.51;5.35;38.22;;13.05;32.27;13;1;10.56;;;;173;10;173.48;121.98;3.89;3.77;;0.3;6.22
PSY;2019;130002827;130789274;GEN;;1;;;33;4;;;;;12045;10;;;847;9833;1;;;;;;1953;;;;4;;3;18170;;12013;;;1976;;2604;2532;517;;8;4;8.62;2;0;0.43;;1;68;15;72.68;48.39;10.87;4.82;;0;4.15;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;130002827;130789274;INF;;1;;;;;;;;;;10;;;;;;;;;;;611;;;;4;;3;10133;;2077;;;;;691;691;;;1;2;2.2;0;0;0;;1;30;10;35.83;9.73;0;8.08;;6.72;10.06;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;130002827;130789274;TOT;1;;;0;33;4;;;;;12045;20;;;847;9833;1;;;;;;2564;;;;8;;6;28303;;14090;;;1976;;3261;2688;525;;9;6;10.82;2;0;0.43;;;98;24;108.51;58.12;10.87;12.9;;6.72;14.21;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;130780273;130000151;GEN;;;;;60;;;;;;21900;12;4;;330;21900;;;;;;;113;9;;;;;;;;;;;;;392;;;;;5;;;;;0;0;44;;34.65;;;;;;;;;;;;;;;;;;;;;
PSY;2019;130780273;130000151;TOT;0;;;0;60;;;;;;21900;12;4;;330;21900;;;;;;;113;9;;;;;;;;;;;;;392;;;;;5;;;;;;;44;;34.65;;;;;;;;;;;;;;;;;;;;;
PSY;2019;130780521;130786049;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;4.72;;;0.36;;;65;1;63.38;37.79;19.38;1.78;;2;1.42;;;;;;;;;;;;;;;
PSY;2019;130780521;130786049;PEN;;;;;40;;;;;;14600;;;;285;10888;;;;;;;;;;;;;;;;;;;;;184;;184;0;5;1;4.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;130780521;130786049;TOT;0;;;0;40;;;;;;14600;;;;285;10888;;;;;;;;;;;;;;;;;;;;;184;;;;5;1;9.38;;;0.36;;;63;1;63.38;37.79;19.38;1.78;;2;1.42;;;;;;;;;;;;;;;
PSY;2019;130781065;130000417;GEN;;0;;;75;0;0;0;0;0;27375;15;0;0;740;26242;0;0;0;0;0;0;4535;0;0;0;0;0;0;0;0;0;0;0;0;0;737;0;601;0;0;5;3.35;0;3;2.03;0;0;23;16;35.25;18.3;11.09;1.5;;4.05;0.31;0;4;2.95;;3;1.93;21;16;31.24;16.3;11.09;1;;2.64;0.21
PSY;2019;130781065;130000417;TOT;0;;0;0;75;0;0;0;0;0;27375;15;0;0;740;26242;0;0;0;0;0;0;4535;0;0;0;0;0;0;0;0;0;0;0;0;0;737;0;601;0;;5;3.35;;3;2.03;;;23;16;35.25;18.3;11.09;1.5;;4.05;0.31;0;4;2.95;0;3;1.93;21;16;31.24;16.3;11.09;1;;2.64;0.21
PSY;2019;130781479;130000599;GEN;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;130781479;130000599;INF;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;130781479;130000599;TOT;0;;;0;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;130781594;130010648;GEN;;;;;84;;;;;;30660;;8;;272;31403;;;;;;;;893;;;;;;;;;;;;;272;;;20;;12;1.04;;3;0.52;0;1;40;9;21.84;13.55;4.5;0.98;;;2.79;;;;;;;;;;;;;;;
PSY;2019;130781594;130010648;TOT;0;;;0;84;;;;;;30660;;8;;272;31403;;;;;;;;893;;;;;;;;;;;;;272;;;;;12;1.04;;3;0.52;;;40;9;21.84;13.55;4.5;0.98;;;2.79;;;;;;;;;;;;;;;
PSY;2019;130783236;130786049;GEN;;3;;;117;;0;0;7;0;34254;56;0;1;1460;34618;0;0;0;2579;0;0;8622;0;514;;3;9;1;20727;26664;16837;0;0;12994;0;9335;7085;1105;1;15;20;23.93;;1;0.02;;;184;38;195.88;170.67;;15.83;;1.9;0.45;;;;;;;;;;;;;;;
PSY;2019;130783236;130786049;TOT;1;;1;0;117;;0;0;7;0;34254;56;0;1;1460;34618;0;0;0;2579;0;0;8622;0;514;;3;9;1;20727;26664;16837;0;0;12994;0;9335;7085;1105;1;15;20;23.93;;1;0.02;;;184;38;195.88;170.67;;15.83;;1.9;0.45;;;;;;;;;;;;;;;
PSY;2019;130783764;920030269;GEN;;;;;275;;;;;;100375;15;;;1669;97027;;;;;;;3377;;;;;;;;;;;;;;1385;;1261;;11;6;2.45;;5;;0;1;43;12;57.3;33.9;13.8;3.79;;2.81;3;2;5;2;;5;;40;12;53.95;32.25;13.8;3.29;;1.81;2.8
PSY;2019;130783764;920030269;TOT;0;;;0;275;;;;;;100375;15;;;1669;97027;;;;;;;3377;;;;;;;;;;;;;;1385;;1261;;11;6;2.45;;5;;;;43;12;57.3;33.9;13.8;3.79;;2.81;3;2;5;2;;5;;40;12;53.95;32.25;13.8;3.29;;1.81;2.8
PSY;2019;130784085;920030921;GEN;;;;;190;;;;;;69350;30;15;;1087;72312;;;;;;;7057;310;;;;;;;;;;;;;987;;838;47;8;19;11.1;1;8;3.97;1;1;78;11;76.63;44.19;23.47;4.46;;3.08;1.43;8;17;9.95;1;8;3.97;70;7;69.13;40.19;23.47;2.96;;1.75;1.43
PSY;2019;130784085;920030921;INF;;;;;14;;;;;;5110;15;1;;221;5132;;;;;;;2556;91;;;;;;;;;;;;;211;;155;;1;2;2.45;;1;0.1;1;1;23;5;25.85;14;2;2.4;;2.75;4.7;;2;1.45;;1;0.1;14;5;16.5;10.5;1;0.8;;0.5;3.7
PSY;2019;130784085;920030921;TOT;0;;;0;204;;;;;;74460;45;16;;1308;77444;;;;;;;9613;401;;;;;;;;;;;;;1195;;993;47;9;21;13.55;1;9;4.07;;;101;16;102.48;58.19;25.47;6.86;;5.83;6.13;8;19;11.4;1;8;4.07;84;12;85.63;50.69;24.47;3.76;;2.25;5.13
PSY;2019;130784234;130786049;GEN;;3;;;115;0;0;0;0;0;30013;54;3;0;961;30030;0;0;0;0;0;0;5171;10;0;;4;8;0;6635;46473;0;0;0;0;;6833;5075;627;3;16;8;14.31;3;2;3.37;;;155;22;167.24;106.46;40.45;13;;2.3;4.57;;;;;;;;;;;;;;;
PSY;2019;130784234;130786049;INF;;2;;;12;0;;;0;0;3509;49;0;0;115;3610;0;;;0;0;0;9516;0;0;;2;5;0;13853;28749;;;;;;3497;3005;82;0;13;4;11.18;;2;0.74;;;60;6;64.4;30.58;3.5;11.73;;4.73;8.85;;;;;;;;;;;;;;;
PSY;2019;130784234;130786049;PEN;;;;;;;;;;;;39;;;;;;;;;;;7261;;0;;;;;0;;0;0;;;;3137;2733;0;0;6;7;6.83;;2;0.5;;;28;4;28.52;17.76;0.5;6.54;;1.83;1.89;;;;;;;;;;;;;;;
PSY;2019;130784234;130786049;TOT;1;;1;0;127;0;0;0;0;0;33522;142;3;0;1076;33640;0;0;0;0;0;0;21948;10;0;;6;13;0;20488;75222;0;0;0;0;;13356;10763;2171;3;35;19;32.32;3;6;4.61;;;243;32;260.16;154.8;44.45;31.27;;8.86;15.31;;;;;;;;;;;;;;;
PSY;2019;130784291;130001696;GEN;;;;;79;;;;;;28835;10;5;;423;22968;;;;;;;257;94;;;;;;;;;;;;;423;;;;;;;;;;1;1;54;14;23.58;16.71;7.35;2.12;;0.29;1.51;;;;;;;;;;;;;;;
PSY;2019;130784291;130001696;INF;;;;;18;;;;;;6570;12;6;;244;6572;;;;;;;1884;70;;;;;;;;;;;;;244;;;;;;;;;;1;1;27;7;27.64;11.27;8.78;2.76;;0.22;3.62;;;;;;;;;;;;;;;
PSY;2019;130784291;130001696;TOT;0;;;0;97;;;;;;35405;22;11;;667;29540;;;;;;;2141;164;;;;;;;;;;;;;667;;;;;;;;;;;;81;21;51.22;27.98;16.13;4.88;;0.51;5.13;;;;;;;;;;;;;;;
PSY;2019;130784549;130001811;GEN;;;;;;;;84;;;;;;;;;;;30558;;;;;;;;;;;;;;;;;;84;;;;;2;1.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;130784549;130001811;TOT;0;;;0;;;;84;;;;;;;;;;;30558;;;;;;;;;;;;;;;;;;84;;;;;2;1.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;130784606;130001860;GEN;;;;;209;;;;;;76285;12;6;;1088;74173;;;;;;;3608;2163;;;;;;;;;;;;;1035;;746;;;;;;;;;;86;7;81.3;33.91;27.86;2.66;;2.05;1;;;;;;;85;4;76.13;31.06;27.86;1.23;;1.26;0.9
PSY;2019;130784606;130001860;TOT;0;;;0;209;;;;;;76285;12;6;;1088;74173;;;;;;;3608;2163;;;;;;;;;;;;;1035;;746;;;;;;;;;;86;7;81.3;33.91;27.86;2.66;;2.05;1;;;;;;;85;4;76.13;31.06;27.86;1.23;;1.26;0.9
PSY;2019;130784697;130001902;GEN;;;;;100;;;;;;36500;12;10;;413;35887;;;;;;;8713;3224;;;;;;;;;;;;;413;;294;8;;11;1.78;;5;0.56;0;1;31;17;35.75;22.14;5.62;2.8;;1.54;2.65;1;6;;;5;;;;;;;;;;
PSY;2019;130784697;130001902;TOT;0;;;0;100;;;;;;36500;12;10;;413;35887;;;;;;;8713;3224;;;;;;;;;;;;;413;;;;;11;1.78;;5;0.56;;;31;17;35.75;22.14;5.62;2.8;;1.54;2.65;1;6;;;5;;;;;;;;;;
PSY;2019;130786015;130002322;GEN;;;;;80;;;;;;29200;;;;229;31334;;;;;;;;;;;;;;;;;;;;;190;;;;;5;2.9;;2;1.83;0;1;10;16;16.14;12.51;1;1;;0.1;1.53;;;;;;;;;;;;;;;
PSY;2019;130786015;130002322;TOT;0;;;0;80;;;;;;29200;;;;229;31334;;;;;;;;;;;;;;;;;;;;;190;;;;;5;2.9;;2;1.83;;;10;16;16.14;12.51;1;1;;0.1;1.53;;;;;;;;;;;;;;;
PSY;2019;130786742;750821092;GEN;;;;;22;;;;;;8030;1;;;166;5073;;;;;;;727;;;;;1;;;4757;;;525;;;2494;1550;127;0;3;;3;;;;0;1;26;;26;11;9;2;;;0.5;3;;3;;;;26;;26;11;9;2;;;0.5
PSY;2019;130786742;750821092;TOT;0;;;0;22;;;;;;8030;1;;;166;5073;;;;;;;727;;;;;1;;;4757;;;525;;;2494;1550;127;0;3;;3;;;;;;26;;26;11;9;2;;;0.5;3;;3;;;;26;;26;11;9;2;;;0.5
PSY;2019;130786890;130001688;INF;;;;;8;;;;;;2920;25;;;176;2304;;;;;;;2716;;;;;;;;;;;;;;78;44;34;26;1;2;2;;1;0.05;0;1;18;9;22.78;12.5;2.59;1;;1.2;5.5;;2;1;;1;0.03;14;9;16.94;10.5;2.59;0.5;;0.6;2.75
PSY;2019;130786890;130001688;TOT;0;;;0;8;;;;;;2920;25;;;176;2304;;;;;;;2716;;;;;;;;;;;;;;78;44;34;26;1;2;2;;1;0.05;;;18;9;22.78;12.5;2.59;1;;1.2;5.5;0;2;1;;1;0.03;14;9;16.94;10.5;2.59;0.5;;0.6;2.75
PSY;2019;130786973;130002702;GEN;;;;;75;;;;;;27375;;;;234;26754;;;;;;;;;;;;;;;;;;;;;234;;;;;3;1.16;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;130786973;130002702;TOT;0;;;0;75;;;;;;27375;;;;234;26754;;;;;;;;;;;;;;;;;;;;;234;;;;;3;1.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;130790157;130789316;GEN;;3;;;75;2;0;0;0;0;27375;45;0;0;1212;26733;692;;;;;0;12246;0;;2;4;1;3;33960;12056;8100;4600;920;13582;0;6060;5486;446;21;16;6;19.58;;;;;;124;74;170.12;108.52;10.72;12.75;;0.72;7.31;7;13;14.27;;;;71;33;90.15;55.23;10.22;4.63;;0;3.69
PSY;2019;130790157;130789316;INF;;1;;;0;0;;;0;0;0;8;0;0;;;;;;;;12;1435;;;1;4;1;;8083;475;0;14;875;50;133;911;893;;;2;4;5.24;;;;;;22;32;31.96;3.57;0.2;9.22;;4.84;10.11;;;;;;;;;;;;;;;
PSY;2019;130790157;130789316;TOT;1;;1;0;75;2;0;0;0;0;27375;53;0;0;1212;26733;692;;;;;12;13681;0;;3;8;2;3;42043;12531;8100;4614;1795;13632;133;6907;6315;446;21;18;10;24.82;;;;;;146;106;202.08;112.09;10.92;21.97;;5.56;17.42;7;13;14.27;;;;71;33;90.15;55.23;10.22;4.63;;0;3.69
PSY;2019;130798002;130004807;GEN;;;;;200;;;;;;73000;;;;1004;73263;;;;;;;;;;;;;;;;;;;;;1004;;;;5;;5;2;4;3.45;0;0;3;2;4;30;36;1;;1;1;;;;;;;;;;;;;;;
PSY;2019;130798002;130004807;TOT;1;;4;0;200;;;;;;73000;;;;1004;73263;;;;;;;;;;;;;;;;;;;;;1004;;;;5;;5;66;4;68.5;;;3;2;4;30;36;1;;1;1;;;;;;;;;;;;;;;
PSY;2019;130804032;;INF;;;;;;;;;;;;27;;;;;;;;;;;1866;;;;;;;;;;;;;;49;;;;;2;1;;;;0;0;9;9;13.73;4.83;;1.5;;1.6;6.3;;;;;;;;;;;;;;;
PSY;2019;130804032;;TOT;0;;;0;;;;;;;;27;;;;;;;;;;;1866;;;;;;;;;;;;;;49;;;;;2;1;;;;;;9;9;13.73;4.83;;1.5;;1.6;6.3;;;;;;;;;;;;;;;
PSY;2019;130806011;750720534;GEN;;2;;;67;;;;;;23974;;;;459;23974;;;;;;;;;;;;;;;;;;;;;384;;;;1;2;0.07;;;;0;0;19;16;30.27;20.34;6.77;1.66;;1;0.5;;;;;;;;;;;;;;;
PSY;2019;130806011;750720534;TOT;1;;0;0;67;;;;;;23974;;;;459;23974;;;;;;;;;;;;;;;;;;;;;384;;;;1;2;0.07;;;;;;19;16;30.27;20.34;6.77;1.66;;1;0.5;;;;;;;;;;;;;;;
PSY;2019;140000209;140000100;GEN;;1;;;45;;;;10;;16425;20;;;654;16320;;;;1626;;;1005;;;2;1;1;1;15619;12012;1797;;;3960;;4266;3919;176;1;10;5;9.46;;;;0;1;96;29;111.4;50.29;30.16;6.02;;1.9;2.82;10;5;9.46;;;;74;25;85.75;39.54;26.36;1.5;;1;1.57
PSY;2019;140000209;140000100;INF;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;2.1;;1;0.6;0;1;9;6;10.06;0.05;0;2.07;;1.49;3.8;;;;;;;;;;;;;;;
PSY;2019;140000209;140000100;TOT;1;;0;0;45;;;;10;;16425;20;;;654;16320;;;;1626;;;1005;;;2;1;1;1;15619;12012;1797;;;3960;;4266;3919;176;1;13;5;11.56;;1;0.6;;;105;35;121.46;50.34;30.16;8.09;;3.39;6.62;10;5;9.46;;;;74;25;85.75;39.54;26.36;1.5;;1;1.57
PSY;2019;140000233;140000118;GEN;;1;;;;;;;;;;15;;;;;;;;;;;2640;;;;1;;;601;;;;;;;32;32;;;;1;0.25;;1;0.11;0;0;3;6;4.75;4;;0.15;;0.5;0.1;;;;;;;;;;;;;;;
PSY;2019;140000233;140000118;TOT;1;;;0;;;;;;;;15;;;;;;;;;;;2640;;;;1;;;601;;;;;;;32;32;;;;1;0.25;;1;0.11;;;3;6;4.75;4;;0.15;;0.5;0.1;;;;;;;;;;;;;;;
PSY;2019;140000373;140000159;GEN;;1;;;0;0;0;0;0;0;1508;0;0;0;72;1296;0;0;435;0;0;0;504;120;0;0;0;0;0;2363;0;486;112;84;315;0;775;687;68;0;;;;;;;0;0;;;17.45;9.73;4.67;0.98;;;0.31;;;;;;;;;;2.75;0.97;0.66;;;0.31
PSY;2019;140000373;140000159;INF;;1;;;0;0;;;0;;;;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;1585;0;322;4;1;0;28;367;367;0;0;;;;;;;0;0;;;3.17;1.72;;1.13;;0.32;;;;;;;;;;;;;;;;
PSY;2019;140000373;140000159;TOT;1;;0;0;0;0;0;0;0;0;1508;0;0;0;72;1296;0;0;435;0;0;0;504;120;0;0;0;0;0;3948;0;808;116;85;315;28;1242;1054;68;0;;;;;;;;;;;20.62;11.45;4.67;2.11;;0.32;0.31;;;;;;;;;;2.75;0.97;0.66;;;0.31
PSY;2019;140000456;140000316;GEN;;6;;;301;;;;;;109865;150;14;14;3137;94927;;;;;;277;20726;824;1538;4;11;8;7;45147;15736;11483;8142;1874;2858;1;11582;9224;2077;72;33;10;28.3;6;5;;0;1;625;107;663.5;396.82;200.67;22.21;;8.06;19.36;25;6;;6;5;;;;;;;;;;
