BOR;AN;FI;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2019;580004588;630000990;1210;;;;;14;;;;735;;
DIALYSE;2019;580004588;630000990;121AA;;;;;3;;;;208;;
DIALYSE;2019;580004588;630000990;121CA;;;;;11;;;;527;;
DIALYSE;2019;580004588;630000990;TOT;0;;;;;;;;;;
DIALYSE;2019;580004638;630000990;1140X;;;;8;14;1554;;;;;
DIALYSE;2019;580004638;630000990;TOT;1;1;15;;;;;;;;
DIALYSE;2019;580972693;580780039;112AX;;;;2;4;627;;;;;
DIALYSE;2019;580972693;580780039;112BA;;;;26;106;14609;;;;;
DIALYSE;2019;580972693;580780039;1210;;;;;16;;;;857;;
DIALYSE;2019;580972693;580780039;121AA;;;;;5;;;;290;;
DIALYSE;2019;580972693;580780039;121CA;;;;4;11;;;;567;;
DIALYSE;2019;580972693;580780039;122AX;;;;2;0;;;;67;;
DIALYSE;2019;580972693;580780039;122BA;;;;2;1;;;;54;;
DIALYSE;2019;580972693;580780039;TOT;0;;;;;;1794;2;;59;8
DIALYSE;2019;590000337;590781415;112BA;;;;20;78;11546;;;;;
DIALYSE;2019;590000337;590781415;1210;;;;;0;;;;1681;;
DIALYSE;2019;590000337;590781415;121AA;;;;;;;;;1681;;
DIALYSE;2019;590000337;590781415;122BA;;;;1;2;;;;344;;
DIALYSE;2019;590000337;590781415;TOT;0;;;;;;1183;2;;44;9
DIALYSE;2019;590000428;590781605;112BA;;;;14;;8623;;;;;
DIALYSE;2019;590000428;590781605;1210;;;;;0;;;;54;;
DIALYSE;2019;590000428;590781605;121AA;;;;;;;;;42;;
DIALYSE;2019;590000428;590781605;121CA;;;;3;0;;;;12;;
DIALYSE;2019;590000428;590781605;122AX;;;;3;;;;;45;;
DIALYSE;2019;590000428;590781605;122BA;;;;3;0;;;;0;;
DIALYSE;2019;590000428;590781605;TOT;0;;;;;;570;;;;
DIALYSE;2019;590000469;590781662;112BA;;;;8;31;4221;;;;;
DIALYSE;2019;590000469;590781662;TOT;0;;;;;;251;0;;6;
DIALYSE;2019;590000535;590781803;112BA;;;;12;44;6275;;;;;
DIALYSE;2019;590000535;590781803;TOT;0;;;;;;607;0;;13;
DIALYSE;2019;590000618;590782215;112AX;;;;3;3;566;;;;;
DIALYSE;2019;590000618;590782215;112BA;;;;32;142;20373;;;;;
DIALYSE;2019;590000618;590782215;1130X;;;;12;46;6945;;;;;
DIALYSE;2019;590000618;590782215;1210;;;;;27;;;;1329;;
DIALYSE;2019;590000618;590782215;121AA;;;;;11;;;;576;;
DIALYSE;2019;590000618;590782215;121CA;;;;;16;;;;753;;
DIALYSE;2019;590000618;590782215;122AX;;;;2;1;;;;422;;
DIALYSE;2019;590000618;590782215;122BA;;;;2;1;;;;92;;
DIALYSE;2019;590000618;590782215;TOT;0;;;;;;2083;;;65;10
DIALYSE;2019;590001004;590783239;112AX;;;;2;2;222;;;;;
DIALYSE;2019;590001004;590783239;112BA;;;;23;86;11870;;;;;
DIALYSE;2019;590001004;590783239;1130X;;;;12;12;1777;;;;;
DIALYSE;2019;590001004;590783239;1210;;;;;9;;;;;;
DIALYSE;2019;590001004;590783239;121AA;;;;;9;;;;;;
DIALYSE;2019;590001004;590783239;122AX;;;;1;;;;;0;;
DIALYSE;2019;590001004;590783239;122BA;;;;1;1;;;;;;
DIALYSE;2019;590001004;590783239;TOT;0;;;;;;889;1;;64;
DIALYSE;2019;590006607;590780193;112BA;;;;;;118;;;;;
DIALYSE;2019;590006607;590780193;112BE;;;;6;5;665;;;;;
DIALYSE;2019;590006607;590780193;1210;;;;;12;;;;180;;
DIALYSE;2019;590006607;590780193;121CE;;;;;12;;;;180;;
DIALYSE;2019;590006607;590780193;122AX;;;;;;;;;9;;
DIALYSE;2019;590006607;590780193;TOT;0;;;;;;244;0;;4;4
DIALYSE;2019;590008041;590008033;112AX;;;;1;;0;;;;;
DIALYSE;2019;590008041;590008033;112BA;;;;16;79;9991;;;;;
DIALYSE;2019;590008041;590008033;1130X;;;;12;12;1709;;;;;
DIALYSE;2019;590008041;590008033;1150A;;;;1;1;312;;;;;
DIALYSE;2019;590008041;590008033;1210;;;;;2;;;;468;;
DIALYSE;2019;590008041;590008033;121AA;;;;;2;;;;468;;
DIALYSE;2019;590008041;590008033;122AX;;;;1;2;;;;7;;
DIALYSE;2019;590008041;590008033;TOT;0;;;;;;1177;2;;11;1
DIALYSE;2019;590008041;590008033;VACAN;;;;;2;30;;;;;
DIALYSE;2019;590008306;620112581;1140X;;;;8;28;2657;;;;;
DIALYSE;2019;590008306;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;590015418;590799995;1140X;;;;6;12;1782;;;;;
DIALYSE;2019;590023438;590799995;1130X;;;;12;112;16473;;;;;
DIALYSE;2019;590023438;590799995;1140X;;;;4;36;5703;;;;;
DIALYSE;2019;590024618;590799995;1140X;;;;18;48;6831;;;;;
DIALYSE;2019;590024659;590799995;1130X;;;;6;20;2999;;;;;
DIALYSE;2019;590024659;590799995;1140X;;;;8;28;4275;;;;;
DIALYSE;2019;590031738;590799995;1140X;;;;24;43;6795;;;;;
DIALYSE;2019;590034815;590001467;1140X;;;;8;11;1771;;;;;
DIALYSE;2019;590035200;590799995;1140X;;;;6;21;3475;;;;;
DIALYSE;2019;590035390;620112581;1140X;;;;9;16;2034;;;;;
DIALYSE;2019;590035390;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;590040317;590799995;1140X;;;;6;11;1619;;;;;
DIALYSE;2019;590040325;590799995;1140X;;;;6;20;2954;;;;;
DIALYSE;2019;590041471;620112581;1140X;;;;12;22;2039;;;;;
DIALYSE;2019;590041471;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;590044640;590799995;1140X;;;;8;33;4628;;;;;
DIALYSE;2019;590045514;590799995;1140X;;;;18;54;7861;;;;;
DIALYSE;2019;590045951;590799995;1140X;;;;12;40;3873;;;;;
DIALYSE;2019;590046579;620112581;1140X;;;;10;43;4630;;;;;
DIALYSE;2019;590046579;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;590046744;590799995;1140X;;;;6;19;2771;;;;;
DIALYSE;2019;590046751;590799995;1140X;;;;12;17;3311;;;;;
DIALYSE;2019;590046769;590799995;1130X;;;;3;25;3502;;;;;
DIALYSE;2019;590046769;590799995;1140X;;;;3;25;3581;;;;;
DIALYSE;2019;590047361;590799995;1140X;;;;6;22;3111;;;;;
DIALYSE;2019;590047866;590799995;1140X;;;;6;24;3706;;;;;
DIALYSE;2019;590047874;590799995;1130X;;;;8;19;3444;;;;;
DIALYSE;2019;590056990;620112581;1130X;;;;8;19;2212;;;;;
DIALYSE;2019;590056990;620112581;1140X;;;;10;13;1070;;;;;
DIALYSE;2019;590056990;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;590060596;590799995;1130X;;;;15;31;4628;;;;;
DIALYSE;2019;590060596;590799995;1140X;;;;1;4;409;;;;;
DIALYSE;2019;590780268;590053955;112AX;;;;1;0;85;;;;;
DIALYSE;2019;590780268;590053955;112BA;;;;26;365;20537;;;;;
DIALYSE;2019;590780268;590053955;1130X;;;;30;382;13236;;;;;
DIALYSE;2019;590780268;590053955;122AX;;;;1;2;;;;118;;
DIALYSE;2019;590780268;590053955;TOT;0;;;;;;2144;2;;;
DIALYSE;2019;590780383;590000204;112AX;;;;2;6;907;;;;;
DIALYSE;2019;590780383;590000204;112BA;;;;36;129;18567;;;;;
DIALYSE;2019;590780383;590000204;1130X;;;;36;122;17038;;;;;
DIALYSE;2019;590780383;590000204;122AX;;;;1;0;;;;7;;
DIALYSE;2019;590780383;590000204;122BA;;;;1;1;;;;54;;
DIALYSE;2019;590780383;590000204;TOT;0;;;;;;1906;2;;95;8
DIALYSE;2019;590784484;590001467;112AX;;;;2;1;208;;;;;
DIALYSE;2019;590784484;590001467;112BA;;;;26;96;15086;;;;;
DIALYSE;2019;590784484;590001467;1130X;;;;8;13;2011;;;;;
DIALYSE;2019;590784484;590001467;1210;;;;;9;;;;294;;
DIALYSE;2019;590784484;590001467;121AA;;;;;3;;;;76;;
DIALYSE;2019;590784484;590001467;121CA;;;;6;6;;;;218;;
DIALYSE;2019;590784484;590001467;122AX;;;;1;1;;;;13;;
DIALYSE;2019;590784484;590001467;122BA;;;;0;0;;;;2;;
DIALYSE;2019;590784484;590001467;TOT;0;;;;;;0;;;33;6
DIALYSE;2019;590784864;590780193;TOT;0;;;;;;42;;;;
DIALYSE;2019;590784914;590799995;1150A;;;;39;39;9850;;;;;
DIALYSE;2019;590784914;590799995;1210;;;;;267;;;;8197;;
DIALYSE;2019;590784914;590799995;121AA;;;;;169;;;;4797;;
DIALYSE;2019;590784914;590799995;121CA;;;;81;81;;;;2716;;
DIALYSE;2019;590784914;590799995;121CE;;;;17;17;;;;684;;
DIALYSE;2019;590784914;590799995;122AX;;;;8;1;;;;101;;
DIALYSE;2019;590784914;590799995;TOT;0;;;;;;;;;;75
DIALYSE;2019;590787586;590780193;TOT;0;;;;;;272;;;;
DIALYSE;2019;590801106;590782421;112BA;;;;30;293;13171;;;;;
DIALYSE;2019;590801106;590782421;1210;;;;;8;;;;369;;
DIALYSE;2019;590801106;590782421;121AA;;;;;7;;;;317;;
DIALYSE;2019;590801106;590782421;121CA;;;;3;1;;;;52;;
DIALYSE;2019;590801106;590782421;122AX;;;;1;2;;;;7;;
DIALYSE;2019;590801106;590782421;122BA;;;;4;1;;;;36;;
DIALYSE;2019;590801106;590782421;TOT;0;;;;;;1754;4;;2;3
DIALYSE;2019;590806428;620112581;1140X;;;;10;23;5420;;;;;
DIALYSE;2019;590806428;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;590810099;620112581;1140X;;;;8;26;3082;;;;;
DIALYSE;2019;590810099;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;590811006;590001467;1140X;;;;8;12;1702;;;;;
DIALYSE;2019;590811279;590780193;112AX;;;;2;0;58;;;;;
DIALYSE;2019;590811279;590780193;112BA;;;;26;104;10960;;;;;
DIALYSE;2019;590811279;590780193;1130X;;;;12;35;5130;;;;;
DIALYSE;2019;590811279;590780193;122AX;;;;2;;;;;92;;
DIALYSE;2019;590811279;590780193;122BA;;;;3;16;;;;308;;
DIALYSE;2019;590811279;590780193;TOT;0;;;;;;2327;;;120;13
DIALYSE;2019;590813341;590799995;1140X;;;;6;12;1758;;;;;
DIALYSE;2019;590813747;590001467;1140X;;;;8;8;1306;;;;;
DIALYSE;2019;590815007;620112581;1140X;;;;8;19;1998;;;;;
DIALYSE;2019;590815007;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;600000194;600100713;112AX;;;;1;1;65;;;;;
DIALYSE;2019;600000194;600100713;112BA;;;;23;112;14224;;;;;
DIALYSE;2019;600000194;600100713;122AX;;;;1;1;;;;49;;
DIALYSE;2019;600000194;600100713;TOT;0;;;;;;867;1;;46;0
DIALYSE;2019;600000467;600101984;112AX;;;;;;16;;;;;
DIALYSE;2019;600000467;600101984;112BA;;;;28;120;16920;;;;;
DIALYSE;2019;600000467;600101984;1150A;;;;1;1;182;;;;;
DIALYSE;2019;600000467;600101984;1210;;;;;5;;;;279;;
DIALYSE;2019;600000467;600101984;121AA;;;;;3;;;;121;;
DIALYSE;2019;600000467;600101984;121CA;;;;0;2;;;;158;;
DIALYSE;2019;600000467;600101984;122AX;;;;2;0;;;;49;;
DIALYSE;2019;600000467;600101984;122BA;;;;0;1;;;;5;;
DIALYSE;2019;600000467;600101984;TOT;1;1;20;;;;553;1;;46;6
DIALYSE;2019;600002067;590799995;1130X;;;;8;19;2954;;;;;
DIALYSE;2019;600002067;590799995;1140X;;;;6;12;1702;;;;;
DIALYSE;2019;600008734;590799995;1140X;;;;12;23;3408;;;;;
DIALYSE;2019;600100754;600000228;112BA;;;;28;103;14042;;;;;
DIALYSE;2019;600100754;600000228;122BA;;;;1;0;;;;17;;
DIALYSE;2019;600100754;600000228;TOT;0;;;;;;1001;;;32;
DIALYSE;2019;600109748;590799995;1130X;;;;8;23;3801;;;;;
DIALYSE;2019;600109748;590799995;1140X;;;;6;21;2952;;;;;
DIALYSE;2019;600110399;600010201;1130X;;;;7;20;2969;;;;;
DIALYSE;2019;600110399;600010201;1140X;;;;1;0;28;;;;;
DIALYSE;2019;600112460;600010201;112AX;;;;1;1;15;;;;;
DIALYSE;2019;600112460;600010201;1130X;;;;14;52;7663;;;;;
DIALYSE;2019;600112460;600010201;1140X;;;;7;10;1343;;;;;
DIALYSE;2019;600112460;600010201;1150A;;;;1;1;297;;;;;
DIALYSE;2019;600112460;600010201;1210;;;;;6;;;;263;;
DIALYSE;2019;600112460;600010201;121AA;;;;;5;;;;232;;
DIALYSE;2019;600112460;600010201;121CA;;;;1;1;;;;31;;
DIALYSE;2019;600112460;600010201;122AX;;;;1;1;;;;56;;
DIALYSE;2019;600112460;600010201;TOT;0;;;;;;;;;;
DIALYSE;2019;610000051;610780082;112AX;;;;1;1;122;;;;;
DIALYSE;2019;610000051;610780082;112BA;;;;14;60;8070;;;;;
DIALYSE;2019;610000051;610780082;1210;;;;;8;;;;639;;
DIALYSE;2019;610000051;610780082;121AA;;;;;4;;;;376;;
DIALYSE;2019;610000051;610780082;121CA;;;;;4;;;;263;;
DIALYSE;2019;610000051;610780082;122AX;;;;1;1;;;;22;;
DIALYSE;2019;610000051;610780082;122BA;;;;;1;;;;222;;
DIALYSE;2019;610000051;610780082;TOT;0;;;;;;829;;;34;3
DIALYSE;2019;610000093;610780140;TOT;0;;;;;;49;;;;
DIALYSE;2019;610000119;610780165;112AX;;;;;;31;;;;;
DIALYSE;2019;610000119;610780165;112BA;;;;;;4259;;;;;
DIALYSE;2019;610000119;610780165;122AX;;;;;;;;;29;;
DIALYSE;2019;610000119;610780165;TOT;;;;;;;425;;;;
DIALYSE;2019;610006710;140000852;1140X;;;;4;10;1092;;;;;
DIALYSE;2019;610006728;140000852;1130X;;;;8;42;5740;;;;;
DIALYSE;2019;610006728;140000852;1140X;;;;4;5;770;;;;;
DIALYSE;2019;610006728;140000852;1150A;;;;5;5;1214;;;;;
DIALYSE;2019;610006728;140000852;1210;;;;;13;;;;629;;
DIALYSE;2019;610006728;140000852;121AA;;;;;8;;;;391;;
DIALYSE;2019;610006728;140000852;121CA;;;;5;5;;;;238;;
DIALYSE;2019;610006728;140000852;TOT;0;;;;;;;;;;
DIALYSE;2019;610006736;140000852;1130X;;;;8;25;3287;;;;;
DIALYSE;2019;610006736;140000852;1140X;;;;4;10;1384;;;;;
DIALYSE;2019;610006736;140000852;1150A;;;;2;2;372;;;;;
DIALYSE;2019;610006736;140000852;1210;;;;;20;;;;926;;
DIALYSE;2019;610006736;140000852;121AA;;;;;10;;;;490;;
DIALYSE;2019;610006736;140000852;121CA;;;;10;10;;;;436;;
DIALYSE;2019;610006736;140000852;TOT;0;;;;;;;;;;
DIALYSE;2019;620000034;620100057;112AX;;;;2;;0;;;;;
DIALYSE;2019;620000034;620100057;112BA;;;;20;80;12601;;;;;
DIALYSE;2019;620000034;620100057;1130X;;;;12;9;1507;;;;;
DIALYSE;2019;620000034;620100057;1140X;;;;;31;;;;;;
DIALYSE;2019;620000034;620100057;1150A;;;;;1;260;;;;;
DIALYSE;2019;620000034;620100057;1210;;;;;6;;;;318;;
DIALYSE;2019;620000034;620100057;121AA;;;;;5;;;;312;;
DIALYSE;2019;620000034;620100057;121CA;;;;1;1;;;;6;;
DIALYSE;2019;620000034;620100057;122AX;;;;1;1;;;;58;;
DIALYSE;2019;620000034;620100057;122BA;;;;1;16;;;;30;;
DIALYSE;2019;620000034;620100057;TOT;1;0;;;;;148;2;;47;6
DIALYSE;2019;620000034;620100057;VACAN;;;;;49;49;;;;;
DIALYSE;2019;620000224;620100651;112AX;;;;2;4;263;;;;;
DIALYSE;2019;620000224;620100651;112BA;;;;22;275;12275;;;;;
DIALYSE;2019;620000224;620100651;122AX;;;;2;0;;;;35;;
DIALYSE;2019;620000224;620100651;122BA;;;;2;14;;;;678;;
DIALYSE;2019;620000224;620100651;TOT;0;;;;;;1842;;;150;22
DIALYSE;2019;620000653;620103440;112AX;;;;2;1;59;;;;;
DIALYSE;2019;620000653;620103440;112BA;;;;21;119;31705;;;;;
DIALYSE;2019;620000653;620103440;1130X;;;;6;6;1010;;;;;
DIALYSE;2019;620000653;620103440;122AX;;;;2;0;;;;71;;
DIALYSE;2019;620000653;620103440;122BA;;;;3;70;;;;429;;
DIALYSE;2019;620000653;620103440;TOT;0;;;;;;1786;2;;101;14
DIALYSE;2019;620010058;590799995;1130X;;;;2;16;2473;;;;;
DIALYSE;2019;620010058;590799995;1140X;;;;5;36;5548;;;;;
DIALYSE;2019;620011338;590799995;1130X;;;;6;24;3646;;;;;
DIALYSE;2019;620011338;590799995;1140X;;;;3;12;2194;;;;;
DIALYSE;2019;620011338;590799995;VACAN;;;;6;3;842;;;;;
DIALYSE;2019;620018705;620112581;1150A;;;;10;11;2479;;;;;
DIALYSE;2019;620018705;620112581;1210;;;;;103;;;;4656;;
DIALYSE;2019;620018705;620112581;121AA;;;;;71;;;;3123;;
DIALYSE;2019;620018705;620112581;121CA;;;;32;32;;;;1533;;
DIALYSE;2019;620018705;620112581;TOT;0;;;;;;;;;;
DIALYSE;2019;620020636;620112581;1140X;;;;8;23;2221;;;;;
DIALYSE;2019;620020636;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;620024208;620002352;112AX;;;;2;1;456;;;;;
DIALYSE;2019;620024208;620002352;112BA;;;;18;58;9056;;;;;
DIALYSE;2019;620024208;620002352;1130X;;;;9;24;3791;;;;;
DIALYSE;2019;620024208;620002352;1140X;;;;3;8;1372;;;;;
DIALYSE;2019;620024208;620002352;122AX;;;;2;0;;;;0;;
DIALYSE;2019;620024208;620002352;TOT;0;;;;;;0;;;;
DIALYSE;2019;620025494;620112581;1130X;;;;10;62;5867;;;;;
DIALYSE;2019;620025494;620112581;1140X;;;;12;35;4867;;;;;
DIALYSE;2019;620025494;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;620026997;590799995;1140X;;;;12;35;5476;;;;;
DIALYSE;2019;620031096;620112581;1130X;;;;10;22;2324;;;;;
DIALYSE;2019;620031096;620112581;1140X;;;;;;36;;;;;
DIALYSE;2019;620031096;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;620032706;620112581;1140X;;;;10;21;2655;;;;;
DIALYSE;2019;620032706;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;620033753;620103440;112BA;;;;12;40;0;;;;;
DIALYSE;2019;620033753;620103440;TOT;0;;;;;;0;;;;
DIALYSE;2019;620033787;620027268;112AX;;;;1;0;0;;;;;
DIALYSE;2019;620033787;620027268;112BA;;;;9;37;5310;;;;;
DIALYSE;2019;620033787;620027268;1130X;;;;8;40;5248;;;;;
DIALYSE;2019;620033787;620027268;TOT;0;;;;;;224;;;;
DIALYSE;2019;620033829;620103440;112BA;;;;12;48;0;;;;;
DIALYSE;2019;620033829;620103440;TOT;0;;;;;;0;;;;
DIALYSE;2019;620101501;620000364;112AX;;;;1;1;38;;;;;
DIALYSE;2019;620101501;620000364;112BA;;;;34;133;22051;;;;;
DIALYSE;2019;620101501;620000364;1130X;;;;34;31;6979;;;;;
DIALYSE;2019;620101501;620000364;1210;;;;;1;;;;12;;
DIALYSE;2019;620101501;620000364;121AA;;;;;0;;;;5;;
DIALYSE;2019;620101501;620000364;121CA;;;;2;1;;;;7;;
DIALYSE;2019;620101501;620000364;122AX;;;;2;1;;;;53;;
DIALYSE;2019;620101501;620000364;122BA;;;;2;4;;;;31;;
DIALYSE;2019;620101501;620000364;TOT;0;;;;;;1198;;;13;6
DIALYSE;2019;620115170;620112581;1140X;;;;10;51;5205;;;;;
DIALYSE;2019;620115170;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;620115410;620112581;1140X;;;;9;41;5059;;;;;
DIALYSE;2019;620115410;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;620117309;620112581;1140X;;;;10;24;2504;;;;;
DIALYSE;2019;620117309;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;620117325;620112581;1130X;;;;8;36;3158;;;;;
DIALYSE;2019;620117325;620112581;1140X;;;;10;38;5595;;;;;
DIALYSE;2019;620117325;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;620117812;620112581;1140X;;;;9;47;4652;;;;;
DIALYSE;2019;620117812;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2019;620120063;620112581;1140X;;;;8;11;1282;;;;;
DIALYSE;2019;620120063;620112581;TOT;0;;;;;;;1;;;
DIALYSE;2019;630000404;630780989;112BA;;;;24;97;14324;;;;;
DIALYSE;2019;630000404;630780989;TOT;0;;;;;;1983;;;;
DIALYSE;2019;630005668;630000990;112BA;;;;23;89;13621;;;;;
DIALYSE;2019;630005668;630000990;TOT;0;;;;;;0;;;;
DIALYSE;2019;630007698;630000990;112AX;;;;1;1;84;;;;;
DIALYSE;2019;630007698;630000990;1140X;;;;4;15;2319;;;;;
DIALYSE;2019;630007748;630000990;112AX;;;;1;;19;;;;;
DIALYSE;2019;630007748;630000990;1130X;;;;4;12;1773;;;;;
DIALYSE;2019;630007748;630000990;1140X;;;;3;11;1584;;;;;
DIALYSE;2019;630007748;630000990;TOT;1;1;25;;;;;;;;
DIALYSE;2019;630007789;630000990;112AX;;;;1;;6;;;;;
DIALYSE;2019;630007789;630000990;1140X;;;;4;8;1053;;;;;
DIALYSE;2019;630007839;630000990;112AX;;;;1;1;10;;;;;
DIALYSE;2019;630007839;630000990;1130X;;;;4;22;3957;;;;;
DIALYSE;2019;630007839;630000990;1140X;;;;3;3;433;;;;;
DIALYSE;2019;630007839;630000990;TOT;1;1;30;;;;;;;;
DIALYSE;2019;630007888;630000990;112AX;;;;1;;14;;;;;
DIALYSE;2019;630007888;630000990;1130X;;;;4;17;2864;;;;;
DIALYSE;2019;630007888;630000990;1140X;;;;3;3;409;;;;;
DIALYSE;2019;630007888;630000990;TOT;1;1;20;;;;;;;;
DIALYSE;2019;630781268;630780989;112BE;;;;1;0;0;;;;;
DIALYSE;2019;630781268;630780989;TOT;0;;;;;;40;;;;
DIALYSE;2019;630784742;630000990;112AX;;;;5;;964;;;;;
DIALYSE;2019;630784742;630000990;1130X;;;;13;86;13271;;;;;
DIALYSE;2019;630784742;630000990;1140X;;;;9;15;2324;;;;;
DIALYSE;2019;630784742;630000990;1150A;;;;2;1;501;;;;;
DIALYSE;2019;630784742;630000990;1210;;;;;36;;;;2436;;
DIALYSE;2019;630784742;630000990;121AA;;;;;18;;;;1361;;
DIALYSE;2019;630784742;630000990;121CA;;;;19;18;;;;1075;;
DIALYSE;2019;630784742;630000990;122AX;;;;;7;;;;297;;
DIALYSE;2019;630784742;630000990;TOT;0;;;;;;;;;;
DIALYSE;2019;640000162;640780417;112AX;;;;4;3;207;;;;;
DIALYSE;2019;640000162;640780417;112BA;;;;19;152;9704;;;;;
DIALYSE;2019;640000162;640780417;TOT;0;;;;;;852;;;243;0
DIALYSE;2019;640000600;640781290;TOT;0;;;;;;53;;;;
DIALYSE;2019;640005302;330000266;1140X;;;;12;32;4740;;;;;
DIALYSE;2019;640005302;330000266;TOT;0;;;;;;;1;;;
DIALYSE;2019;640005310;330000266;1140X;;;;9;6;1083;;;;;
DIALYSE;2019;640005310;330000266;TOT;0;;;;;;;1;;;
DIALYSE;2019;640005336;640017612;1130X;;;;6;14;2080;;;;;
DIALYSE;2019;640005336;640017612;1140X;;;;2;5;803;;;;;
DIALYSE;2019;640005336;640017612;TOT;0;;;;;;0;;;8;
DIALYSE;2019;640013520;640017612;1140X;;;;6;12;1770;;;;;
DIALYSE;2019;640013520;640017612;TOT;0;;;;;;;;;5;
DIALYSE;2019;640013553;640000113;1140X;;;;6;7;1197;;;;;
DIALYSE;2019;640013553;640000113;TOT;0;;;;;;;;;41;
DIALYSE;2019;640017679;640017612;1140X;;;;6;15;1735;;;;;
DIALYSE;2019;640017679;640017612;TOT;0;;;;;;;;;11;
DIALYSE;2019;640781332;640017612;112AX;;;;2;6;192;;;;;
DIALYSE;2019;640781332;640017612;112BA;;;;47;177;27291;;;;;
DIALYSE;2019;640781332;640017612;1130X;;;;29;23;3088;;;;;
DIALYSE;2019;640781332;640017612;1210;;;;;4;;;;214;;
DIALYSE;2019;640781332;640017612;121AA;;;;;2;;;;83;;
DIALYSE;2019;640781332;640017612;121CA;;;;4;2;;;;131;;
DIALYSE;2019;640781332;640017612;122AX;;;;2;0;;;;18;;
DIALYSE;2019;640781332;640017612;122BA;;;;1;;;;;0;;
DIALYSE;2019;640781332;640017612;TOT;0;;;;;;0;;;89;3
DIALYSE;2019;640789640;640000113;112AX;;;;1;;60;;;;;
DIALYSE;2019;640789640;640000113;112BA;;;;30;129;20905;;;;;
DIALYSE;2019;640789640;640000113;1130X;;;;8;13;1281;;;;;
DIALYSE;2019;640789640;640000113;1150A;;;;2;2;356;;;;;
DIALYSE;2019;640789640;640000113;1210;;;;;20;;;;916;;
DIALYSE;2019;640789640;640000113;121AA;;;;;5;;;;256;;
DIALYSE;2019;640789640;640000113;121CA;;;;15;15;;;;660;;
DIALYSE;2019;640789640;640000113;122AX;;;;1;;;;;118;;
DIALYSE;2019;640789640;640000113;TOT;1;1;68;;;;0;;;147;13
DIALYSE;2019;640796736;640000113;TOT;0;;;;;;;;;7;
DIALYSE;2019;640796736;640000113;VACAN;;;;6;0;46;;;;;
DIALYSE;2019;640796835;640000113;1140X;;;;6;11;1905;;;;;
DIALYSE;2019;640796835;640000113;TOT;0;;;;;;;;;6;
DIALYSE;2019;640797155;640000113;1140X;;;;6;11;1658;;;;;
DIALYSE;2019;640797155;640000113;TOT;0;;;;;;;;;3;
DIALYSE;2019;640797296;640000113;1140X;;;;6;11;1589;;;;;
DIALYSE;2019;640797296;640000113;TOT;0;;;;;;;;;15;
DIALYSE;2019;650000417;650783160;112BA;;;;20;70;10459;;;;;
DIALYSE;2019;650000417;650783160;122AX;;;;1;3;;;;126;;
DIALYSE;2019;650000417;650783160;122BA;;;;1;1;;;;410;;
DIALYSE;2019;650000417;650783160;TOT;1;1;0;;;;512;;;99;4
DIALYSE;2019;650005044;310000633;1140X;;;;6;8;1256;;;;;
DIALYSE;2019;650005044;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;650788573;310000633;1140X;;;;6;12;1632;;;;;
DIALYSE;2019;650788573;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;650788599;310000633;1140X;;;;6;16;2339;;;;;
DIALYSE;2019;650788599;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;650788607;310000633;1130X;;;;3;5;900;;;;;
DIALYSE;2019;650788607;310000633;1140X;;;;5;7;1542;;;;;
DIALYSE;2019;650788607;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;650788615;310000633;1140X;;;;12;27;4308;;;;;
DIALYSE;2019;650788615;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;660000084;660780180;112AX;;;;6;6;887;;;;;
DIALYSE;2019;660000084;660780180;112BA;;;;36;112;17180;;;;;
DIALYSE;2019;660000084;660780180;1130X;;;;7;8;947;;;;;
DIALYSE;2019;660000084;660780180;122AX;;;;2;4;;;;21;;
DIALYSE;2019;660000084;660780180;122BA;;;;2;1;;;;57;;
DIALYSE;2019;660000084;660780180;TOT;0;;;;;;2637;;;54;4
DIALYSE;2019;660004953;660790379;1140X;;;;10;19;3236;;;;;
DIALYSE;2019;660004961;660790379;1140X;;;;10;20;3231;;;;;
DIALYSE;2019;660004979;660790379;1140X;;;;10;12;2222;;;;;
