BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2019;490011350;440002590;NAUT;;4;0.2;;
DIALYSE_P;2019;490011350;440002590;NCINF;;2;0.26;;
DIALYSE_P;2019;490016235;440002590;M1110;;7;0.22;0;0
DIALYSE_P;2019;490016235;440002590;NAUT;;4;0.14;;
DIALYSE_P;2019;490016235;440002590;NCINF;;2;0.2;;
DIALYSE_P;2019;490017613;440002590;M1110;;7;0.39;0;
DIALYSE_P;2019;490017613;440002590;NAUT;;6;0.37;;
DIALYSE_P;2019;490017613;440002590;NCINF;;61;5.61;;
DIALYSE_P;2019;490537818;490011384;M1110;3;;3;0;0
DIALYSE_P;2019;490537818;490011384;N2500;6;1;6;;
DIALYSE_P;2019;490537818;490011384;N4100;;1;1;;
DIALYSE_P;2019;490537818;490011384;NAUT;11;5;11;;
DIALYSE_P;2019;490537818;490011384;NCINF;21;5;26;;
DIALYSE_P;2019;500000187;500000013;M1110;5;0;4.16;0;0
DIALYSE_P;2019;500000187;500000013;N2500;16;4;19.54;;
DIALYSE_P;2019;500000187;500000013;NAUT;2;2;3.21;;
DIALYSE_P;2019;500000187;500000013;NCINF;24;8;28.15;;
DIALYSE_P;2019;500000450;500000112;M1110;2;2;3.19;0;1
DIALYSE_P;2019;500000450;500000112;N2500;3;6;7.23;;
DIALYSE_P;2019;500000450;500000112;NAUT;3;;2.68;;
DIALYSE_P;2019;500000450;500000112;NCINF;11;8;14.85;;
DIALYSE_P;2019;500021316;350000626;M1110;;;2.25;0;0
DIALYSE_P;2019;500021316;350000626;N4100;;;0.71;;
DIALYSE_P;2019;500021316;350000626;NAUT;;;4.18;;
DIALYSE_P;2019;500021316;350000626;NCINF;;;15.41;;
DIALYSE_P;2019;500021373;140000852;M1110;;1;0.1;0;0
DIALYSE_P;2019;500021373;140000852;NCINF;;5;2;;
DIALYSE_P;2019;500021381;140000852;M1110;;2;0.1;0;0
DIALYSE_P;2019;500021381;140000852;NCINF;;2;1;;
DIALYSE_P;2019;500021399;140000852;M1110;;2;0.1;0;0
DIALYSE_P;2019;500021399;140000852;NCINF;;3;2;;
DIALYSE_P;2019;500021415;140000852;M1110;;1;0.1;0;0
DIALYSE_P;2019;500021415;140000852;NCINF;;4;2.5;;
DIALYSE_P;2019;510002470;510000029;M1110;1;;0.1;;
DIALYSE_P;2019;510002470;510000029;NAUT;0;0;0.05;;
DIALYSE_P;2019;510004302;510000029;M1110;14;2;11.6;1;1
DIALYSE_P;2019;510004302;510000029;N2500;1;0;1;;
DIALYSE_P;2019;510004302;510000029;NAUT;9;3;9.21;;
DIALYSE_P;2019;510004302;510000029;NCINF;30;24;48.03;;
DIALYSE_P;2019;510009491;510000953;M1110;;4;1.91;0;0
DIALYSE_P;2019;510009491;510000953;N4100;3;;3;;
DIALYSE_P;2019;510009491;510000953;NAUT;8;6;12.54;;
DIALYSE_P;2019;510009491;510000953;NCINF;21;8;28.8;;
DIALYSE_P;2019;510010184;510000953;M1110;;;0.07;;
DIALYSE_P;2019;510010184;510000953;NCINF;1;;1;;
DIALYSE_P;2019;510010754;510000953;M1110;;;0.52;0;0
DIALYSE_P;2019;510010754;510000953;NCINF;7;1;7.5;;
DIALYSE_P;2019;510011463;510000953;M1110;;;0.07;;
DIALYSE_P;2019;510011463;510000953;NCINF;1;;1;;
DIALYSE_P;2019;520000753;510000953;M1110;;;0.09;0;0
DIALYSE_P;2019;520000753;510000953;NCINF;2;;2;;
DIALYSE_P;2019;520004052;510000953;M1110;;;0.53;0;0
DIALYSE_P;2019;520004052;510000953;NCINF;8;;8;;
DIALYSE_P;2019;520780214;520000118;M1110;3;;3;0;1
DIALYSE_P;2019;520780214;520000118;N2500;6;1;6.8;;
DIALYSE_P;2019;520780214;520000118;N4100;;1;0.16;;
DIALYSE_P;2019;520780214;520000118;NAUT;2;;2;;
DIALYSE_P;2019;520780214;520000118;NCINF;20;1;20.5;;
DIALYSE_P;2019;530000264;530000371;M1110;0;4;1.31;;
DIALYSE_P;2019;530000264;530000371;N2500;7;4;9.3;;
DIALYSE_P;2019;530000264;530000371;NAUT;1;2;2;;
DIALYSE_P;2019;530000264;530000371;NCINF;9;6;13.58;;
DIALYSE_P;2019;530002898;440002590;M1110;;5;1.99;0;0
DIALYSE_P;2019;530002898;440002590;N2500;4;10;8.1;;
DIALYSE_P;2019;530002898;440002590;NAUT;2;2;1.65;;
DIALYSE_P;2019;530002898;440002590;NCINF;22;11;20.72;;
DIALYSE_P;2019;530006188;440002590;M1110;;5;0.37;0;0
DIALYSE_P;2019;530006188;440002590;NAUT;2;1;0.28;;
DIALYSE_P;2019;530006188;440002590;NCINF;3;;0.38;;
DIALYSE_P;2019;530008119;490011384;M1110;1;;1;0;0
DIALYSE_P;2019;530008119;490011384;NAUT;1;;1;;
DIALYSE_P;2019;530008119;490011384;NCINF;2;;2;;
DIALYSE_P;2019;530008788;440002590;M1110;;5;0.52;0;0
DIALYSE_P;2019;530008788;440002590;NAUT;2;1;0.38;;
DIALYSE_P;2019;530008788;440002590;NCINF;21;11;5.67;;
DIALYSE_P;2019;540000478;540003449;M1110;3;;3;1;1
DIALYSE_P;2019;540000478;540003449;N2500;8;;5.81;;
DIALYSE_P;2019;540000478;540003449;NAUT;3;;3;;
DIALYSE_P;2019;540000478;540003449;NCINF;22;1;21.8;;
DIALYSE_P;2019;540000486;540000932;M1110;;4;;0;1
DIALYSE_P;2019;540000486;540000932;N2500;6;;6;;
DIALYSE_P;2019;540000486;540000932;NCINF;39;8;33.06;;
DIALYSE_P;2019;540000981;540001112;M1110;3;6;5.45;0;0
DIALYSE_P;2019;540000981;540001112;N2500;4;;4;;
DIALYSE_P;2019;540000981;540001112;N4100;4;;4;;
DIALYSE_P;2019;540000981;540001112;NAUT;5;1;5.9;;
DIALYSE_P;2019;540000981;540001112;NCINF;45;7;50.14;;
DIALYSE_P;2019;540001096;570010181;M1110;3;0;3;;
DIALYSE_P;2019;540001096;570010181;N2500;2;0;2;;
DIALYSE_P;2019;540001096;570010181;N4100;3;0;3;;
DIALYSE_P;2019;540001096;570010181;NCINF;7;2;8.5;;
DIALYSE_P;2019;540002698;540023264;M1110;10;4;4.52;0;1
DIALYSE_P;2019;540002698;540023264;N2500;7;1;7.41;;
DIALYSE_P;2019;540002698;540023264;N4100;1;;1;;
DIALYSE_P;2019;540002698;540023264;NAUT;9;1;8.96;;
DIALYSE_P;2019;540002698;540023264;NCINF;28;7;32.74;;
DIALYSE_P;2019;540008380;540001112;M1110;;3;0.8;0;0
DIALYSE_P;2019;540008380;540001112;N2500;5;;5;;
DIALYSE_P;2019;540008380;540001112;NAUT;11;4;11.64;;
DIALYSE_P;2019;540023744;540003928;M1110;;3;0.1;0;1
DIALYSE_P;2019;540023744;540003928;N4100;2;;0.3;;
DIALYSE_P;2019;540023744;540003928;NAUT;2;;0.65;;
DIALYSE_P;2019;540023744;540003928;NCINF;3;1;3.5;;
DIALYSE_P;2019;550000012;550006795;M1110;1;;1;0;1
DIALYSE_P;2019;550000012;550006795;N2500;5;;5;;
DIALYSE_P;2019;550000012;550006795;NAUT;2;;2;;
DIALYSE_P;2019;550000012;550006795;NCINF;25;4;27.1;;
DIALYSE_P;2019;550002885;540001112;M1110;;2;0.22;0;0
DIALYSE_P;2019;550002885;540001112;N2500;1;;1;;
DIALYSE_P;2019;550005219;540001112;M1110;0;1;0.1;0;0
DIALYSE_P;2019;550005219;540001112;N2500;;2;1.54;;
DIALYSE_P;2019;550005219;540001112;NCINF;2;3;4.18;;
DIALYSE_P;2019;560000127;560023210;M1110;2;2;1.69;0;1
DIALYSE_P;2019;560000127;560023210;N2500;10;0;9.4;;
DIALYSE_P;2019;560000127;560023210;NAUT;7;1;7.25;;
DIALYSE_P;2019;560000127;560023210;NCINF;16;1;16.44;;
DIALYSE_P;2019;560000135;560005746;M1110;;4;1.8;0;1
DIALYSE_P;2019;560000135;560005746;N2500;11;5;15;;
DIALYSE_P;2019;560000135;560005746;NAUT;1;1;0.35;;
DIALYSE_P;2019;560000135;560005746;NCINF;15;9;21.4;;
DIALYSE_P;2019;560000143;560014748;M1110;3;;1.3;0;1
DIALYSE_P;2019;560000143;560014748;N2500;7;;6.75;;
DIALYSE_P;2019;560000143;560014748;NAUT;2;;1;;
DIALYSE_P;2019;560000143;560014748;NCINF;13;2;15.77;;
DIALYSE_P;2019;560004004;350000626;M1110;;;1.15;0;0
DIALYSE_P;2019;560004004;350000626;N4100;;;0.44;;
DIALYSE_P;2019;560004004;350000626;NAUT;;;2.31;;
DIALYSE_P;2019;560004004;350000626;NCINF;;;9.16;;
DIALYSE_P;2019;560006348;350000626;M1110;;;0.73;0;0
DIALYSE_P;2019;560006348;350000626;N4100;;;0.35;;
DIALYSE_P;2019;560006348;350000626;NAUT;;;1.53;;
DIALYSE_P;2019;560006348;350000626;NCINF;;;6.07;;
DIALYSE_P;2019;560009490;440002590;M1110;;10;0.13;0;0
DIALYSE_P;2019;560009490;440002590;NAUT;2;2;0.09;;
DIALYSE_P;2019;560009490;440002590;NCINF;;1;0.04;;
DIALYSE_P;2019;560009508;440002590;M1110;;10;0.26;0;0
DIALYSE_P;2019;560009508;440002590;NAUT;2;2;0.2;;
DIALYSE_P;2019;560009508;440002590;NCINF;1;2;1.88;;
DIALYSE_P;2019;560009524;440002590;M1110;;10;0.86;0;0
DIALYSE_P;2019;560009524;440002590;NAUT;2;3;0.65;;
DIALYSE_P;2019;560009524;440002590;NCINF;7;3;7.33;;
DIALYSE_P;2019;560014078;440002590;M1110;;10;0.13;0;0
DIALYSE_P;2019;560014078;440002590;NAUT;;4;0.08;;
DIALYSE_P;2019;560014078;440002590;NCINF;;1;0.04;;
DIALYSE_P;2019;560014128;440002590;M1110;;10;0.13;0;0
DIALYSE_P;2019;560014128;440002590;NAUT;2;2;0.12;;
DIALYSE_P;2019;560014128;440002590;NCINF;;1;0.04;;
DIALYSE_P;2019;560023152;440002590;M1110;;10;2.09;0;0
DIALYSE_P;2019;560023152;440002590;N2500;9;3;9.4;;
DIALYSE_P;2019;560023152;440002590;NAUT;2;3;1.87;;
DIALYSE_P;2019;560023152;440002590;NCINF;21;3;18.08;;
DIALYSE_P;2019;560023848;350000626;M1110;4;3;2.17;0;0
DIALYSE_P;2019;560023848;350000626;N4100;;;0.81;;
DIALYSE_P;2019;560023848;350000626;NAUT;3;6;5.28;;
DIALYSE_P;2019;560023848;350000626;NCINF;6;40;19.37;;
DIALYSE_P;2019;570000216;570010181;M1110;;8;1.6;;
DIALYSE_P;2019;570000216;570010181;N2500;7;1;6.51;;
DIALYSE_P;2019;570000216;570010181;N4100;;2;1;;
DIALYSE_P;2019;570000216;570010181;NAUT;1;2;2.12;;
DIALYSE_P;2019;570000216;570010181;NCINF;16;4;20.31;;
DIALYSE_P;2019;570000349;570005165;M1110;4;1;1.4;0;1
DIALYSE_P;2019;570000349;570005165;N2500;3;1;4.23;;
DIALYSE_P;2019;570000349;570005165;NAUT;1;1;1.5;;
DIALYSE_P;2019;570000349;570005165;NCINF;21;10;27.42;;
DIALYSE_P;2019;570004002;570013797;NCINF;4;2;5;;
DIALYSE_P;2019;570010082;570013797;M1110;0;9;3.3;0;1
DIALYSE_P;2019;570010082;570013797;N2500;2;;1.15;;
DIALYSE_P;2019;570010082;570013797;N4100;4;4;6.43;;
DIALYSE_P;2019;570010082;570013797;NAUT;3;3;3.81;;
DIALYSE_P;2019;570010082;570013797;NCINF;55;4;56.52;;
DIALYSE_P;2019;570011635;540001112;M1110;;1;0.3;0;0
DIALYSE_P;2019;570011635;540001112;N2500;1;;1;;
DIALYSE_P;2019;570015636;570013797;NCINF;3;;2.5;;
DIALYSE_P;2019;570022830;540001112;M1110;;1;0.02;0;0
DIALYSE_P;2019;570026252;570023630;M1110;;9;5.67;0;1
DIALYSE_P;2019;570026252;570023630;N2500;21;2;20.7;;
DIALYSE_P;2019;570026252;570023630;NAUT;6;2;6.67;;
DIALYSE_P;2019;570026252;570023630;NCINF;34;10;40.65;;
DIALYSE_P;2019;570026682;570005165;M1110;2;1;0.69;0;1
DIALYSE_P;2019;570026682;570005165;N2500;;5;4.04;;
DIALYSE_P;2019;570026682;570005165;NCINF;14;6;16.25;;
DIALYSE_P;2019;570027029;540001112;M1110;;1;0.1;0;0
DIALYSE_P;2019;570027045;570013797;NCINF;5;;5;;
DIALYSE_P;2019;570027680;540001112;M1110;;2;0.9;0;0
DIALYSE_P;2019;570027680;540001112;N2500;2;;2;;
DIALYSE_P;2019;570027680;540001112;NCINF;23;4;25.7;;
DIALYSE_P;2019;580004588;630000990;M1110;;3;1.04;0;0
DIALYSE_P;2019;580004588;630000990;NAUT;;4;0.94;;
DIALYSE_P;2019;580004588;630000990;NCINF;10;4;12.26;;
DIALYSE_P;2019;580004638;630000990;M1110;;;0.27;0;0
DIALYSE_P;2019;580004638;630000990;NCINF;1;;2.47;;
DIALYSE_P;2019;580972693;580780039;M1110;2;3;1.4;0;1
DIALYSE_P;2019;580972693;580780039;N2500;;;0.15;;
DIALYSE_P;2019;580972693;580780039;NAUT;;1;1.2;;
DIALYSE_P;2019;580972693;580780039;NCINF;24;19;35.94;;
DIALYSE_P;2019;590000337;590781415;M1110;5;1;2.9;0;1
DIALYSE_P;2019;590000337;590781415;N2500;6;4;9.17;;
DIALYSE_P;2019;590000337;590781415;NAUT;4;5;8.42;;
DIALYSE_P;2019;590000337;590781415;NCINF;18;6;23.07;;
DIALYSE_P;2019;590000428;590781605;M1110;4;;4;0;1
DIALYSE_P;2019;590000428;590781605;N2500;1;0;1;;
DIALYSE_P;2019;590000428;590781605;NAUT;1;0;1.16;;
DIALYSE_P;2019;590000428;590781605;NCINF;14;7;18.43;;
DIALYSE_P;2019;590000469;590781662;M1110;2;1;2.07;0;1
DIALYSE_P;2019;590000469;590781662;NCINF;8;1;8.5;;
DIALYSE_P;2019;590000535;590781803;M1110;;6;3.15;0;1
DIALYSE_P;2019;590000535;590781803;N2500;5;2;6.23;;
DIALYSE_P;2019;590000535;590781803;N4100;1;0;1;;
DIALYSE_P;2019;590000535;590781803;NAUT;4;0;1.12;;
DIALYSE_P;2019;590000535;590781803;NCINF;13;0;11.21;;
DIALYSE_P;2019;590000618;590782215;M1110;16;1;4.5;1;1
DIALYSE_P;2019;590000618;590782215;N2500;9;11;18.09;;
DIALYSE_P;2019;590000618;590782215;NAUT;11;3;12.29;;
DIALYSE_P;2019;590000618;590782215;NCINF;35;22;54.69;;
DIALYSE_P;2019;590001004;590783239;M1110;2;;0.72;;
DIALYSE_P;2019;590001004;590783239;N2500;6;2;7.35;;
DIALYSE_P;2019;590001004;590783239;NAUT;3;;2.7;;
DIALYSE_P;2019;590001004;590783239;NCINF;21;8;25.63;;
DIALYSE_P;2019;590006607;590780193;M1110;4;1;0.66;0;1
DIALYSE_P;2019;590006607;590780193;N2500;3;3;4.88;;
DIALYSE_P;2019;590006607;590780193;NAUT;2;1;2.8;;
DIALYSE_P;2019;590006607;590780193;NCINF;5;3;7.46;;
DIALYSE_P;2019;590008041;590008033;M1110;;3;2.75;0;0
DIALYSE_P;2019;590008041;590008033;N2500;2;2;3.85;;
DIALYSE_P;2019;590008041;590008033;NCINF;5;7;11.45;;
DIALYSE_P;2019;590008306;620112581;NAUT;;;0.37;;
DIALYSE_P;2019;590008306;620112581;NCINF;1;1;1.51;;
DIALYSE_P;2019;590015418;590799995;NCINF;;1;1;;
DIALYSE_P;2019;590023438;590799995;NCINF;;20;8;;
DIALYSE_P;2019;590024618;590799995;NCINF;;5;3;;
DIALYSE_P;2019;590024659;590799995;NCINF;;6;3;;
DIALYSE_P;2019;590031738;590799995;NCINF;;8;3;;
DIALYSE_P;2019;590034815;590001467;M1110;;2;0.1;0;1
DIALYSE_P;2019;590034815;590001467;NAUT;;1;0.6;;
DIALYSE_P;2019;590034815;590001467;NCINF;1;;1;;
DIALYSE_P;2019;590035200;590799995;NCINF;;2;1.5;;
DIALYSE_P;2019;590035390;620112581;NAUT;;1;0.71;;
DIALYSE_P;2019;590035390;620112581;NCINF;1;;1.5;;
DIALYSE_P;2019;590040317;590799995;NCINF;;1;1;;
DIALYSE_P;2019;590040325;590799995;NCINF;;3;2;;
DIALYSE_P;2019;590041471;620112581;NAUT;;1;0.73;;
DIALYSE_P;2019;590041471;620112581;NCINF;2;;2;;
DIALYSE_P;2019;590044640;590799995;NCINF;;4;2;;
DIALYSE_P;2019;590045514;590799995;NCINF;;6;3;;
DIALYSE_P;2019;590045951;590799995;NCINF;;5;2;;
DIALYSE_P;2019;590046579;620112581;NAUT;;1;0.86;;
DIALYSE_P;2019;590046579;620112581;NCINF;3;;3.32;;
DIALYSE_P;2019;590046744;590799995;NCINF;;2;1.5;;
DIALYSE_P;2019;590046751;590799995;NCINF;;6;1.5;;
DIALYSE_P;2019;590046769;590799995;NCINF;;6;2;;
DIALYSE_P;2019;590047361;590799995;NCINF;;2;1.5;;
DIALYSE_P;2019;590047866;590799995;NCINF;;3;2;;
DIALYSE_P;2019;590047874;590799995;NCINF;;3;2;;
DIALYSE_P;2019;590056990;620112581;NAUT;;1;0.84;;
DIALYSE_P;2019;590056990;620112581;NCINF;2;;2.22;;
DIALYSE_P;2019;590060596;590799995;NCINF;;3;2;;
DIALYSE_P;2019;590780268;590053955;M1110;6;;;0;1
DIALYSE_P;2019;590780268;590053955;N2500;6;1;6.8;;
DIALYSE_P;2019;590780268;590053955;N4100;4;;4;;
DIALYSE_P;2019;590780268;590053955;NAUT;1;2;2.4;;
DIALYSE_P;2019;590780268;590053955;NCINF;34;7;38.9;;
DIALYSE_P;2019;590780383;590000204;M1110;5;;;0;1
DIALYSE_P;2019;590780383;590000204;N2500;1;5;4.8;;
DIALYSE_P;2019;590780383;590000204;NAUT;;5;2.5;;
DIALYSE_P;2019;590780383;590000204;NCINF;14;38;41.5;;
DIALYSE_P;2019;590784484;590001467;M1110;4;;4;0;1
DIALYSE_P;2019;590784484;590001467;N2500;7;;7;;
DIALYSE_P;2019;590784484;590001467;NAUT;10;2;11.2;;
DIALYSE_P;2019;590784484;590001467;NCINF;21;1;21.5;;
DIALYSE_P;2019;590784914;590799995;M1110;;42;;0;0
DIALYSE_P;2019;590801106;590782421;M1110;4;;2.19;0;1
DIALYSE_P;2019;590801106;590782421;N2500;2;2;4.88;;
DIALYSE_P;2019;590801106;590782421;NAUT;4;;3.36;;
DIALYSE_P;2019;590801106;590782421;NCINF;24;6;28.63;;
DIALYSE_P;2019;590806428;620112581;M1110;;23;2.3;0;0
DIALYSE_P;2019;590806428;620112581;NAUT;;1;0.83;;
DIALYSE_P;2019;590806428;620112581;NCINF;3;;2.83;;
DIALYSE_P;2019;590810099;620112581;NAUT;;1;0.62;;
DIALYSE_P;2019;590810099;620112581;NCINF;2;;2;;
DIALYSE_P;2019;590811006;590001467;M1110;;2;0.1;0;1
DIALYSE_P;2019;590811006;590001467;NAUT;;1;0.5;;
DIALYSE_P;2019;590811006;590001467;NCINF;1;;1;;
DIALYSE_P;2019;590811279;590780193;M1110;12;2;5.05;;
DIALYSE_P;2019;590811279;590780193;N2500;27;15;33.31;;
DIALYSE_P;2019;590811279;590780193;N4100;1;0;0.6;;
DIALYSE_P;2019;590811279;590780193;NAUT;11;5;14.71;;
DIALYSE_P;2019;590811279;590780193;NCINF;28;25;47.07;;
DIALYSE_P;2019;590813341;590799995;NCINF;;2;1;;
DIALYSE_P;2019;590813747;590001467;M1110;;1;0.1;0;1
DIALYSE_P;2019;590813747;590001467;NAUT;;1;0.6;;
DIALYSE_P;2019;590813747;590001467;NCINF;1;;1;;
DIALYSE_P;2019;590815007;620112581;NCINF;2;;2.01;;
DIALYSE_P;2019;600000194;600100713;M1110;0;5;2.75;0;1
DIALYSE_P;2019;600000194;600100713;N2500;5;0;5.15;;
DIALYSE_P;2019;600000194;600100713;NAUT;3;2;3.32;;
DIALYSE_P;2019;600000194;600100713;NCINF;21;4;23.7;;
DIALYSE_P;2019;600000467;600101984;M1110;4;1;4.78;0;1
DIALYSE_P;2019;600000467;600101984;N2500;5;4;8.09;;
DIALYSE_P;2019;600000467;600101984;NAUT;4;6;7.69;;
DIALYSE_P;2019;600000467;600101984;NCINF;18;9;24.74;;
DIALYSE_P;2019;600002067;590799995;M1110;;7;;0;0
DIALYSE_P;2019;600002067;590799995;NCINF;;5;2;;
DIALYSE_P;2019;600008734;590799995;NCINF;;3;1.5;;
DIALYSE_P;2019;600100754;600000228;M1110;3;;3;;1
DIALYSE_P;2019;600100754;600000228;N2500;19;3;2.51;;
DIALYSE_P;2019;600100754;600000228;NAUT;11;2;0.93;;
DIALYSE_P;2019;600100754;600000228;NCINF;34;8;24.6;;
DIALYSE_P;2019;600109748;590799995;NCINF;;21;5;;
DIALYSE_P;2019;600110399;600010201;M1110;3;;1;1;0
DIALYSE_P;2019;600110399;600010201;N2500;;1;0.17;;
DIALYSE_P;2019;600110399;600010201;NAUT;;1;0.45;;
DIALYSE_P;2019;600110399;600010201;NCINF;4;;4.12;;
DIALYSE_P;2019;600112460;600010201;M1110;3;;1;;
DIALYSE_P;2019;600112460;600010201;N4100;;1;0.27;;
DIALYSE_P;2019;600112460;600010201;NAUT;1;4;4.12;;
DIALYSE_P;2019;600112460;600010201;NCINF;8;3;9.97;;
DIALYSE_P;2019;610000051;610780082;M1110;3;2;3.55;0;1
DIALYSE_P;2019;610000051;610780082;N2500;5;;5.07;;
DIALYSE_P;2019;610000051;610780082;NAUT;1;13;3.7;;
DIALYSE_P;2019;610000051;610780082;NCINF;14;3;16.36;;
DIALYSE_P;2019;610000119;610780165;M1110;2;0;0.7;;
DIALYSE_P;2019;610000119;610780165;N2500;3;2;4.04;;
DIALYSE_P;2019;610000119;610780165;NAUT;4;0;1.68;;
DIALYSE_P;2019;610000119;610780165;NCINF;9;5;11.31;;
DIALYSE_P;2019;610006710;140000852;M1110;;1;0.12;0;0
DIALYSE_P;2019;610006710;140000852;NCINF;;3;2.07;;
DIALYSE_P;2019;610006728;140000852;M1110;;3;0.24;0;0
DIALYSE_P;2019;610006728;140000852;NCINF;;12;7;;
DIALYSE_P;2019;610006736;140000852;M1110;;2;0.24;0;0
DIALYSE_P;2019;610006736;140000852;NCINF;;8;6;;
DIALYSE_P;2019;620000034;620100057;M1110;3;;3;0;1
DIALYSE_P;2019;620000034;620100057;N2500;4;;4;;
DIALYSE_P;2019;620000034;620100057;NAUT;1;1;2.42;;
DIALYSE_P;2019;620000034;620100057;NCINF;15;7;21.54;;
DIALYSE_P;2019;620000224;620100651;M1110;0;7;3.14;0;1
DIALYSE_P;2019;620000224;620100651;N2500;2;5;4.95;;
DIALYSE_P;2019;620000224;620100651;NAUT;1;6;3;;
DIALYSE_P;2019;620000224;620100651;NCINF;18;11;24.21;;
DIALYSE_P;2019;620000653;620103440;M1110;5;4;6.57;;
DIALYSE_P;2019;620000653;620103440;N2500;9;1;9.21;;
DIALYSE_P;2019;620000653;620103440;NAUT;5;4;7.58;;
DIALYSE_P;2019;620000653;620103440;NCINF;18;19;28.27;;
DIALYSE_P;2019;620010058;590799995;NCINF;;7;4;;
DIALYSE_P;2019;620011338;590799995;M1110;;11;;0;0
DIALYSE_P;2019;620011338;590799995;NCINF;;4;3;;
DIALYSE_P;2019;620018705;620112581;NCINF;;1;0.5;;
DIALYSE_P;2019;620020636;620112581;NAUT;;1;0.31;;
DIALYSE_P;2019;620020636;620112581;NCINF;2;;2;;
DIALYSE_P;2019;620024208;620002352;M1110;2;;2;0;1
DIALYSE_P;2019;620024208;620002352;N2500;1;;1;;
DIALYSE_P;2019;620024208;620002352;NAUT;4;5;8.02;;
DIALYSE_P;2019;620024208;620002352;NCINF;15;9;22.14;;
DIALYSE_P;2019;620025494;620112581;N2500;2;;2.32;;
DIALYSE_P;2019;620025494;620112581;NAUT;;2;1.72;;
DIALYSE_P;2019;620025494;620112581;NCINF;6;1;6.69;;
DIALYSE_P;2019;620026997;590799995;NCINF;;3;3;;
DIALYSE_P;2019;620031096;620112581;NCINF;3;;2.33;;
DIALYSE_P;2019;620032706;620112581;NCINF;1;;1;;
DIALYSE_P;2019;620033753;620103440;M1110;1;2;1.55;;
DIALYSE_P;2019;620033753;620103440;N2500;4;;4.04;;
DIALYSE_P;2019;620033753;620103440;NCINF;5;2;6.68;;
DIALYSE_P;2019;620033787;620027268;M1110;;11;1.2;0;0
DIALYSE_P;2019;620033787;620027268;N2500;5;3;6.58;;
DIALYSE_P;2019;620033787;620027268;N4100;;7;1.48;;
DIALYSE_P;2019;620033787;620027268;NAUT;2;1;2.43;;
DIALYSE_P;2019;620033787;620027268;NCINF;13;8;19.02;;
DIALYSE_P;2019;620033829;620103440;M1110;0;3;1.55;;
DIALYSE_P;2019;620033829;620103440;N2500;5;1;5.58;;
DIALYSE_P;2019;620033829;620103440;NCINF;7;3;9.27;;
DIALYSE_P;2019;620101501;620000364;M1110;5;;5;;
DIALYSE_P;2019;620101501;620000364;N2500;2;;2;;
DIALYSE_P;2019;620101501;620000364;N4100;3;;3;;
DIALYSE_P;2019;620101501;620000364;NCINF;25;8;31;;
DIALYSE_P;2019;620115170;620112581;NAUT;;1;0.77;;
DIALYSE_P;2019;620115170;620112581;NCINF;4;;4;;
DIALYSE_P;2019;620115410;620112581;NAUT;;1;0.86;;
DIALYSE_P;2019;620115410;620112581;NCINF;4;;4;;
DIALYSE_P;2019;620117309;620112581;M1110;;18;1.8;0;0
DIALYSE_P;2019;620117309;620112581;N4100;4;;4;;
DIALYSE_P;2019;620117309;620112581;NAUT;25;12;33.66;;
DIALYSE_P;2019;620117309;620112581;NCINF;25;;21.77;;
DIALYSE_P;2019;620117325;620112581;NAUT;;2;1.45;;
DIALYSE_P;2019;620117325;620112581;NCINF;6;;6;;
DIALYSE_P;2019;620117812;620112581;NAUT;;1;0.59;;
DIALYSE_P;2019;620117812;620112581;NCINF;4;;4;;
DIALYSE_P;2019;620120063;620112581;NAUT;;1;0.64;;
DIALYSE_P;2019;630000404;630780989;M1110;3;;0.75;1;0
DIALYSE_P;2019;630000404;630780989;N2500;8;3;9.85;;
DIALYSE_P;2019;630000404;630780989;NAUT;1;1;2.4;;
DIALYSE_P;2019;630000404;630780989;NCINF;17;7;21.93;;
DIALYSE_P;2019;630005668;630000990;M1110;;3;1.71;0;0
DIALYSE_P;2019;630005668;630000990;N2500;5;5;8.66;;
DIALYSE_P;2019;630005668;630000990;NAUT;4;6;10.11;;
DIALYSE_P;2019;630005668;630000990;NCINF;21;9;26.91;;
DIALYSE_P;2019;630007698;630000990;M1110;;;0.65;0;0
DIALYSE_P;2019;630007698;630000990;NAUT;;1;0.77;;
DIALYSE_P;2019;630007698;630000990;NCINF;;7;4;;
DIALYSE_P;2019;630007748;630000990;M1110;;;0.24;0;0
DIALYSE_P;2019;630007748;630000990;NAUT;;;0.08;;
DIALYSE_P;2019;630007748;630000990;NCINF;3;3;4.8;;
DIALYSE_P;2019;630007789;630000990;M1110;;;0.14;0;0
DIALYSE_P;2019;630007789;630000990;NAUT;;;0.07;;
DIALYSE_P;2019;630007789;630000990;NCINF;;2;1.79;;
DIALYSE_P;2019;630007839;630000990;M1110;1;;0.79;0;0
DIALYSE_P;2019;630007839;630000990;NAUT;;1;0.41;;
DIALYSE_P;2019;630007839;630000990;NCINF;5;4;8.84;;
DIALYSE_P;2019;630007888;630000990;M1110;;;0.23;0;0
DIALYSE_P;2019;630007888;630000990;NAUT;;4;1.7;;
DIALYSE_P;2019;630007888;630000990;NCINF;1;7;5.81;;
DIALYSE_P;2019;630784742;630000990;M1110;4;;2.4;0;0
DIALYSE_P;2019;630784742;630000990;N4100;17;1;15.7;;
DIALYSE_P;2019;630784742;630000990;NAUT;26;11;33.33;;
