BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2019;590000592;590782165;N4130;25;0;21.01;1;0;;
IMAGES_P;2019;590000592;590782165;N4160;;1;0.25;;;;
IMAGES_P;2019;590000592;590782165;NAUT;8;1;8.39;;;;
IMAGES_P;2019;590000600;590782207;N4130;0;1;0.8;0;0;;
IMAGES_P;2019;590000600;590782207;NAUT;2;0;1;;;;
IMAGES_P;2019;590000618;590782215;M1160;38;15;29.26;1;1;1;1
IMAGES_P;2019;590000618;590782215;M1210;8;5;4.34;0;0;;
IMAGES_P;2019;590000618;590782215;N4130;68;27;84.23;1;1;;
IMAGES_P;2019;590000618;590782215;N4160;5;0;4.93;;;;
IMAGES_P;2019;590000618;590782215;NAUT;64;19;67.69;;;;
IMAGES_P;2019;590000691;590782439;M1160;;2;0.8;0;0;0;0
IMAGES_P;2019;590000691;590782439;N4130;5;1;5.63;0;1;;
IMAGES_P;2019;590000691;590782439;N4160;;1;0.1;;;;
IMAGES_P;2019;590000691;590782439;NAUT;2;1;2.15;;;;
IMAGES_P;2019;590000758;590782637;M1160;;12;5.56;1;1;1;1
IMAGES_P;2019;590000758;590782637;N4130;19;5;18.21;1;0;;
IMAGES_P;2019;590000758;590782637;N4160;1;;1;;;;
IMAGES_P;2019;590000758;590782637;NAUT;8;4;9.41;;;;
IMAGES_P;2019;590000766;590782645;N4130;1;1;1.98;0;0;;
IMAGES_P;2019;590000766;590782645;NAUT;1;;0.65;;;;
IMAGES_P;2019;590000774;590782652;N4130;4;5;8.34;;;;
IMAGES_P;2019;590000774;590782652;N4160;1;;0.31;;;;
IMAGES_P;2019;590000774;590782652;NAUT;2;;2;;;;
IMAGES_P;2019;590001004;590783239;M1160;2;15;7.06;;;;
IMAGES_P;2019;590001004;590783239;N4130;27;7;31.97;;;;
IMAGES_P;2019;590001004;590783239;N4160;;;0.67;;;;
IMAGES_P;2019;590001004;590783239;NAUT;14;1;15.09;;;;
IMAGES_P;2019;590001418;590034740;N4130;1;0;1;0;0;;
IMAGES_P;2019;590001582;590785663;M1160;;1;0.1;0;0;0;0
IMAGES_P;2019;590001582;590785663;N4130;;1;0.4;0;0;;
IMAGES_P;2019;590001582;590785663;NAUT;;0;0.64;;;;
IMAGES_P;2019;590001749;590788956;M1160;2;1;2.9;;;0;0
IMAGES_P;2019;590001749;590788956;N4130;6;;6;;;;
IMAGES_P;2019;590001749;590788956;N4160;1;;1;;;;
IMAGES_P;2019;590001749;590788956;NAUT;6;1;6.91;;;;
IMAGES_P;2019;590006607;590780193;M1160;11;3;6.16;;;0;0
IMAGES_P;2019;590006607;590780193;N4130;10;6;14.16;1;0;;
IMAGES_P;2019;590006607;590780193;N4160;1;0;1;;;;
IMAGES_P;2019;590006607;590780193;NAUT;4;5;7.45;;;;
IMAGES_P;2019;590006896;590000519;M1160;9;;9;0;1;;
IMAGES_P;2019;590006896;590000519;M1210;;;;0;1;;
IMAGES_P;2019;590006896;590000519;N4130;5;;5;0;1;;
IMAGES_P;2019;590006896;590000519;NAUT;2;;2;;;;
IMAGES_P;2019;590052049;590006268;M1160;11;1;11.8;0;0;0;0
IMAGES_P;2019;590052049;590006268;M1210;1;;1;0;;;
IMAGES_P;2019;590052049;590006268;N4130;20;0;16;1;0;;
IMAGES_P;2019;590052049;590006268;N4160;1;;1;;;;
IMAGES_P;2019;590052049;590006268;NAUT;26;5;27;;;;
IMAGES_P;2019;590780250;590053955;M1160;;9;;0;1;;
IMAGES_P;2019;590780268;590053955;M1160;;22;;0;1;;
IMAGES_P;2019;590780268;590053955;M1210;;5;;0;1;;
IMAGES_P;2019;590780284;590051801;M1160;10;3;12.39;0;1;;
IMAGES_P;2019;590780284;590051801;M1210;;;;0;1;;
IMAGES_P;2019;590780284;590051801;N4130;24;3;25.15;0;1;;
IMAGES_P;2019;590780284;590051801;N4160;1;1;1.01;;;;
IMAGES_P;2019;590780284;590051801;NAUT;6;6;7.73;;;;
IMAGES_P;2019;590781571;590000402;M1160;;3;1;0;0;0;0
IMAGES_P;2019;590781571;590000402;N4130;1;;1;0;0;;
IMAGES_P;2019;590781571;590000402;NAUT;1;;1;;;;
IMAGES_P;2019;590782546;590000733;M1160;;2;0.25;0;1;0;0
IMAGES_P;2019;590782546;590000733;N4130;;1;0.25;0;1;;
IMAGES_P;2019;590782553;590000741;M1160;;22;;0;1;;
IMAGES_P;2019;590784864;590780193;M1160;7;1;3.48;0;0;0;0
IMAGES_P;2019;590784864;590780193;N4130;12;5;15.08;1;1;;
IMAGES_P;2019;590784864;590780193;N4160;1;0;1;;;;
IMAGES_P;2019;590784864;590780193;NAUT;7;4;9.32;;;;
IMAGES_P;2019;590787586;590780193;M1160;17;6;15.32;;;;
IMAGES_P;2019;590787586;590780193;N4130;21;4;22.76;;;;
IMAGES_P;2019;590787586;590780193;N4160;1;1;1.15;;;;
IMAGES_P;2019;590787586;590780193;NAUT;23;12;26.43;;;;
IMAGES_P;2019;590788964;590001756;M1160;9;;9;;1;;
IMAGES_P;2019;590788964;590001756;N4130;12;;12;0;1;;
IMAGES_P;2019;590788964;590001756;NAUT;3;;3;;;;
IMAGES_P;2019;590791091;590780193;N4130;;;0.4;0;0;;
IMAGES_P;2019;590791091;590780193;NAUT;;;0.4;;;;
IMAGES_P;2019;590796975;590780193;M1160;32;18;36.98;1;1;1;1
IMAGES_P;2019;590796975;590780193;M1210;8;4;6.2;0;0;;
IMAGES_P;2019;590796975;590780193;N4130;100;25;114.04;1;1;;
IMAGES_P;2019;590796975;590780193;N4160;7;1;7.78;;;;
IMAGES_P;2019;590796975;590780193;NAUT;67;30;83.64;;;;
IMAGES_P;2019;590797353;590051801;M1160;3;;1.22;;1;;
IMAGES_P;2019;590797353;590051801;N4130;14;6;17.67;;;;
IMAGES_P;2019;590797353;590051801;N4160;1;;1;;;;
IMAGES_P;2019;590797353;590051801;NAUT;3;10;5.45;;;;
IMAGES_P;2019;590801106;590782421;M1160;8;8;9.5;0;1;;
IMAGES_P;2019;590801106;590782421;M1210;;1;0.56;0;0;;
IMAGES_P;2019;590801106;590782421;N4130;36;9;45;1;1;;
IMAGES_P;2019;590801106;590782421;N4160;2;0;2;;;;
IMAGES_P;2019;590801106;590782421;NAUT;2;0;2;;;;
IMAGES_P;2019;590804696;590781902;M1160;3;5;4.45;0;1;1;0
IMAGES_P;2019;590804696;590781902;N4130;23;9;28.14;1;1;;
IMAGES_P;2019;590804696;590781902;N4160;1;0;1;;;;
IMAGES_P;2019;590804696;590781902;NAUT;1;2;2;;;;
IMAGES_P;2019;590804712;590003281;N4130;2;;2;0;0;;
IMAGES_P;2019;590806360;590003596;M1160;;1;0.1;0;;;
IMAGES_P;2019;590806360;590003596;N4130;;1;0.26;0;0;;
IMAGES_P;2019;590811279;590780193;M1160;13;5;9.39;0;0;0;0
IMAGES_P;2019;590811279;590780193;M1210;6;5;4.47;0;0;;
IMAGES_P;2019;590811279;590780193;N4130;32;12;37.58;0;0;;
IMAGES_P;2019;590811279;590780193;N4160;3;1;3.2;;;;
IMAGES_P;2019;590811279;590780193;NAUT;19;4;26;;;;
IMAGES_P;2019;590813507;590000485;M1160;15;;15;0;1;;
IMAGES_P;2019;590813507;590000485;M1210;3;;0.6;;;;
IMAGES_P;2019;590813507;590000485;N4130;2;;2;0;1;;
IMAGES_P;2019;590816310;590000048;M1160;;12;10;0;1;1;1
IMAGES_P;2019;590816310;590000048;N4130;8;1;8.15;0;1;;
IMAGES_P;2019;590816310;590000048;N4160;;1;0.5;;;;
IMAGES_P;2019;590816310;590000048;NAUT;8;0;8.71;;;;
IMAGES_P;2019;590817458;590053955;M1160;;26;;0;1;;
IMAGES_P;2019;590817839;590053955;M1160;;1;;0;1;0;0
IMAGES_P;2019;600000053;600101984;M1160;1;1;1.6;0;0;0;0
IMAGES_P;2019;600000053;600101984;N4130;7;;7.58;0;0;;
IMAGES_P;2019;600000053;600101984;N4160;;1;0.2;;;;
IMAGES_P;2019;600000053;600101984;NAUT;2;3;3.68;;;;
IMAGES_P;2019;600000152;600100572;M1160;0;2;1.2;0;0;0;0
IMAGES_P;2019;600000152;600100572;N4130;2;1;2.6;0;0;;
IMAGES_P;2019;600000152;600100572;NAUT;1;0;0.2;;;;
IMAGES_P;2019;600000186;600100648;M1160;1;5;4.9;0;0;0;0
IMAGES_P;2019;600000186;600100648;N4130;7;2;8.2;0;0;;
IMAGES_P;2019;600000186;600100648;N4160;;1;0.6;;;;
IMAGES_P;2019;600000186;600100648;NAUT;3;1;4.74;;;;
IMAGES_P;2019;600000194;600100713;M1160;3;3;3.9;;;0;
IMAGES_P;2019;600000194;600100713;M1210;1;4;2.08;;;;
IMAGES_P;2019;600000194;600100713;N4130;30;3;32.05;;;;
IMAGES_P;2019;600000194;600100713;N4160;2;0;2;;;;
IMAGES_P;2019;600000194;600100713;NAUT;16;5;18.39;;;;
IMAGES_P;2019;600000285;600100721;N4130;5;2;6.3;;;;
IMAGES_P;2019;600000285;600100721;NAUT;1;0;2;;;;
IMAGES_P;2019;600000467;600101984;M1160;2;2;3.9;1;0;0;0
IMAGES_P;2019;600000467;600101984;N4130;7;8;11.32;1;0;;
IMAGES_P;2019;600000467;600101984;N4160;;1;0.8;;;;
IMAGES_P;2019;600000467;600101984;NAUT;6;9;12.8;;;;
IMAGES_P;2019;600012330;600014005;M1160;;4;2;0;0;0;0
IMAGES_P;2019;600012330;600014005;N4130;7;2;7.9;0;0;;
IMAGES_P;2019;600012330;600014005;N4160;;1;0.1;;;;
IMAGES_P;2019;600012330;600014005;NAUT;9;2;10.6;;;;
IMAGES_P;2019;600100101;750712184;N4130;2;0;1.6;0;0;;
IMAGES_P;2019;600100101;750712184;N4160;;1;0.8;;;;
IMAGES_P;2019;600100671;750034589;M1160;;1;0.13;0;0;0;0
IMAGES_P;2019;600100671;750034589;N4130;;1;0.6;0;0;;
IMAGES_P;2019;600100796;750720609;N4130;;1;0.5;0;0;;
IMAGES_P;2019;600110175;600001234;M1160;2;;2;;;;
IMAGES_P;2019;600113476;600100721;M1160;4;4;6.43;;;;
IMAGES_P;2019;600113476;600100721;N4130;25;3;25.58;;;;
IMAGES_P;2019;600113476;600100721;N4160;1;0;0.58;;;;
IMAGES_P;2019;600113476;600100721;NAUT;5;3;9.53;;;;
IMAGES_P;2019;610000044;610780074;M1160;2;0;1.77;;;0;0
IMAGES_P;2019;610000044;610780074;N4130;7;1;8.09;0;1;;
IMAGES_P;2019;610000044;610780074;NAUT;4;0;3.33;;;;
IMAGES_P;2019;610000051;610780082;M1160;;2;1.1;0;1;0;0
IMAGES_P;2019;610000051;610780082;N4130;15;6;17.87;1;0;;
IMAGES_P;2019;610000051;610780082;N4160;;1;0.8;;;;
IMAGES_P;2019;610000051;610780082;NAUT;1;11;11.13;;;;
IMAGES_P;2019;610000069;610780090;M1160;4;;3.92;0;1;0;1
IMAGES_P;2019;610000069;610780090;N4130;5;6;10.29;0;1;;
IMAGES_P;2019;610000069;610780090;N4160;1;;1;;;;
IMAGES_P;2019;610000069;610780090;NAUT;2;3;3.91;;;;
IMAGES_P;2019;610000077;610780124;M1160;1;;1;1;0;;
IMAGES_P;2019;610000077;610780124;N4130;5;;4.96;0;1;;
IMAGES_P;2019;610000077;610780124;NAUT;1;2;1.53;;;;
IMAGES_P;2019;610000093;610780140;M1160;;2;0.2;0;0;;
IMAGES_P;2019;610000093;610780140;N4130;1;1;1.22;0;0;;
IMAGES_P;2019;610000119;610780165;M1160;1;1;1.44;1;;0;0
IMAGES_P;2019;610000119;610780165;N4130;12;0;10.76;1;;;
IMAGES_P;2019;610000119;610780165;NAUT;7;1;7.58;;;;
IMAGES_P;2019;610780116;610790594;M1160;1;;1.1;0;0;0;0
IMAGES_P;2019;610780116;610790594;N4130;5;;5.43;;;;
IMAGES_P;2019;610780116;610790594;NAUT;1;3;2.43;;;;
IMAGES_P;2019;610784423;610787285;N4130;;1;0.5;0;0;;
IMAGES_P;2019;620000026;620003814;M1160;3;1;3.5;0;1;0;0
IMAGES_P;2019;620000026;620003814;M1210;;1;0.5;0;0;;
IMAGES_P;2019;620000026;620003814;N4130;16;1;15.5;0;0;;
IMAGES_P;2019;620000026;620003814;N4160;;1;0.5;;;;
IMAGES_P;2019;620000026;620003814;NAUT;9;3;10.5;;;;
IMAGES_P;2019;620000034;620100057;M1160;2;4;4.02;0;0;1;0
IMAGES_P;2019;620000034;620100057;N4130;17;8;24.39;1;1;;
IMAGES_P;2019;620000034;620100057;N4160;1;;1;;;;
IMAGES_P;2019;620000034;620100057;NAUT;8;1;9.61;;;;
IMAGES_P;2019;620000224;620100651;M1160;0;10;1.2;0;1;;
IMAGES_P;2019;620000224;620100651;M1210;4;1;4.5;0;0;;
IMAGES_P;2019;620000224;620100651;N4130;17;10;24.06;;;;
IMAGES_P;2019;620000224;620100651;N4160;1;1;1.46;;;;
IMAGES_P;2019;620000224;620100651;NAUT;8;0;6.17;;;;
IMAGES_P;2019;620000240;620100677;M1160;;2;0.2;0;0;;
IMAGES_P;2019;620000240;620100677;N4130;;1;0.6;0;0;;
IMAGES_P;2019;620000240;620100677;NAUT;;2;0.71;;;;
IMAGES_P;2019;620000257;620100685;M1160;13;14;7.8;0;0;1;0
IMAGES_P;2019;620000257;620100685;N4130;39;3;40.06;1;0;;
IMAGES_P;2019;620000257;620100685;N4160;2;;1.56;;;;
IMAGES_P;2019;620000257;620100685;NAUT;26;1;18.26;;;;
IMAGES_P;2019;620000281;620101287;N4130;1;0;0.8;0;0;;
IMAGES_P;2019;620000323;620101337;M1160;3;4;6.69;0;1;;
IMAGES_P;2019;620000323;620101337;N4130;27;10;31.86;1;1;;
IMAGES_P;2019;620000323;620101337;NAUT;15;4;15.69;;;;
IMAGES_P;2019;620000349;620101360;M1160;2;1;2.72;0;1;1;1
IMAGES_P;2019;620000349;620101360;N4130;27;0;24.84;;;;
IMAGES_P;2019;620000349;620101360;N4160;1;1;1.2;;;;
IMAGES_P;2019;620000349;620101360;NAUT;6;1;6.45;;;;
IMAGES_P;2019;620000653;620103440;M1160;10;0;10;;;0;0
IMAGES_P;2019;620000653;620103440;M1210;1;2;3.18;;;;
IMAGES_P;2019;620000653;620103440;N4130;35;21;48.52;;;;
IMAGES_P;2019;620000653;620103440;N4160;2;0;2;;;;
IMAGES_P;2019;620000653;620103440;NAUT;10;8;14.08;;;;
IMAGES_P;2019;620003202;620103432;M1160;;3;1.95;;;;
IMAGES_P;2019;620003202;620103432;N4130;13;5;16.08;;;;
IMAGES_P;2019;620003202;620103432;N4160;;1;0.5;;;;
IMAGES_P;2019;620003202;620103432;NAUT;4;1;4.8;;;;
IMAGES_P;2019;620003350;620001834;M1160;3;4;4.66;0;0;0;0
IMAGES_P;2019;620003350;620001834;N4130;0;7;2.93;1;0;;
IMAGES_P;2019;620003350;620001834;N4160;0;1;0.2;;;;
IMAGES_P;2019;620003350;620001834;NAUT;2;1;2.1;;;;
IMAGES_P;2019;620003376;620001834;M1160;;5;1.04;0;1;0;0
IMAGES_P;2019;620003376;620001834;N4130;7;4;10.01;0;0;;
IMAGES_P;2019;620003376;620001834;N4160;;1;0.5;;;;
IMAGES_P;2019;620025346;620001834;M1160;;1;0.25;0;0;0;0
IMAGES_P;2019;620025346;620001834;N4130;5;5;8.5;0;1;;
IMAGES_P;2019;620025346;620001834;NAUT;5;1;5.1;;;;
IMAGES_P;2019;620033860;620004515;M1160;3;1;3.2;0;0;;
IMAGES_P;2019;620033860;620004515;M1210;1;3;2.75;0;0;;
IMAGES_P;2019;620033860;620004515;N4130;25;1;25.8;0;1;;
IMAGES_P;2019;620033860;620004515;N4160;6;1;6.8;;;;
IMAGES_P;2019;620033860;620004515;NAUT;20;3;21.9;;;;
IMAGES_P;2019;620100487;620000125;M1160;4;2;5.3;0;1;0;0
IMAGES_P;2019;620100487;620000125;N4130;4;2;5.3;0;1;;
IMAGES_P;2019;620100487;620000125;NAUT;3;1;3.5;;;;
IMAGES_P;2019;620100842;620001834;N4130;;1;0.44;;;;
IMAGES_P;2019;620101501;620000364;M1160;11;;11;0;1;0;0
IMAGES_P;2019;620101501;620000364;M1210;4;;4;;;;
IMAGES_P;2019;620101501;620000364;N4130;30;1;30.6;0;1;;
IMAGES_P;2019;620101501;620000364;N4160;3;;3;;;;
IMAGES_P;2019;630000016;630180032;N4130;;1;0.2;0;0;;
IMAGES_P;2019;630000404;630780989;M1160;20;10;15.98;1;1;;
IMAGES_P;2019;630000404;630780989;N4130;70;24;87.65;1;0;;
IMAGES_P;2019;630000404;630780989;N4160;4;;4.2;;;;
IMAGES_P;2019;630000404;630780989;NAUT;25;8;31.29;;;;
IMAGES_P;2019;630000412;630780997;M1160;;1;0.78;0;1;;
IMAGES_P;2019;630000412;630780997;N4130;2;3;4.41;0;1;;
IMAGES_P;2019;630000412;630780997;N4160;;1;0.2;;;;
IMAGES_P;2019;630000420;630781003;M1160;0;5;2.5;1;1;0;0
IMAGES_P;2019;630000420;630781003;N4130;6;3;7.9;1;1;;
IMAGES_P;2019;630000420;630781003;N4160;0;1;0.4;;;;
IMAGES_P;2019;630000420;630781003;NAUT;3;0;3;;;;
IMAGES_P;2019;630000438;630781011;M1160;2;2;3.3;;;;
IMAGES_P;2019;630000438;630781011;N4130;11;2;12.7;;;;
IMAGES_P;2019;630000438;630781011;N4160;1;;1;;;;
IMAGES_P;2019;630000438;630781011;NAUT;5;1;5.5;;;;
IMAGES_P;2019;630000446;630781029;M1160;2;;2.58;0;1;0;0
IMAGES_P;2019;630000446;630781029;N4130;6;10;14.11;1;0;;
IMAGES_P;2019;630000446;630781029;N4160;1;0;1;;;;
IMAGES_P;2019;630000446;630781029;NAUT;8;1;7.93;;;;
IMAGES_P;2019;630000479;630781110;M1160;7;6;9.26;0;0;;
IMAGES_P;2019;630000479;630781110;M1210;7;4;7.89;0;0;;
IMAGES_P;2019;630000479;630781110;N4130;25;4;26.8;0;1;;
IMAGES_P;2019;630000479;630781110;N4160;1;;1.08;;;;
IMAGES_P;2019;630000479;630781110;NAUT;17;1;18.74;;;;
IMAGES_P;2019;630780211;630000107;M1160;6;7;9.5;;;;
IMAGES_P;2019;630780211;630000107;N4130;28;3;31;0;1;;
IMAGES_P;2019;630780211;630000107;N4160;1;;1;;;;
IMAGES_P;2019;630780211;630000107;NAUT;34;11;40;;;;
IMAGES_P;2019;630781268;630780989;M1160;7;2;6.15;;1;;
IMAGES_P;2019;630781268;630780989;N4130;15;14;25.5;1;1;;
IMAGES_P;2019;630781268;630780989;N4160;1;;1;;;;
IMAGES_P;2019;630781268;630780989;NAUT;5;2;6.59;;;;
IMAGES_P;2019;630781755;630011518;N4130;;1;0.4;0;0;;
IMAGES_P;2019;630781821;920030269;M1160;;;;0;0;1;0
IMAGES_P;2019;630781821;920030269;N4130;;1;0.06;0;0;;
IMAGES_P;2019;640000162;640780417;M1160;15;5;17.32;1;1;1;1
IMAGES_P;2019;640000162;640780417;M1210;4;;3.78;0;0;;
IMAGES_P;2019;640000162;640780417;N4130;40;19;51.56;;;;
IMAGES_P;2019;640000162;640780417;N4160;2;1;2.91;;;;
IMAGES_P;2019;640000162;640780417;NAUT;30;4;30.26;;;;
IMAGES_P;2019;640000402;640780813;M1160;1;3;1.8;0;;;
IMAGES_P;2019;640000402;640780813;N4130;7;4;9.51;;;;
IMAGES_P;2019;640000402;640780813;N4160;;1;0.5;;;;
IMAGES_P;2019;640000410;640780821;M1160;2;;2;0;0;1;0
IMAGES_P;2019;640000410;640780821;N4130;6;;6;0;1;;
IMAGES_P;2019;640000410;640780821;N4160;;1;0.5;;;;
IMAGES_P;2019;640000410;640780821;NAUT;1;1;1.8;;;;
IMAGES_P;2019;640000600;640781290;M1160;8;1;8.6;0;1;1;0
IMAGES_P;2019;640000600;640781290;M1210;3;0;3;0;0;;
IMAGES_P;2019;640000600;640781290;N4130;49;9;52.95;;;;
IMAGES_P;2019;640000600;640781290;N4160;2;0;2;;;;
IMAGES_P;2019;640000600;640781290;NAUT;26;7;28.39;;;;
IMAGES_P;2019;640017646;640017638;M1160;0;12;1;0;0;1;1
IMAGES_P;2019;640017646;640017638;N4130;6;0;6.19;0;1;;
IMAGES_P;2019;640017646;640017638;NAUT;5;0;3.97;;;;
IMAGES_P;2019;640780557;640000238;N4130;;1;0.52;0;0;;
IMAGES_P;2019;640780623;640000287;N4130;;1;0.14;0;0;;
IMAGES_P;2019;640780672;640000337;N4130;;1;0.5;0;0;;
IMAGES_P;2019;640780938;640000451;M1160;;9;5;0;1;0;0
IMAGES_P;2019;640780938;640000451;N4130;10;;10;;1;;
IMAGES_P;2019;640780946;640000469;M1160;;9;5;0;1;0;0
IMAGES_P;2019;640780946;640000469;N4130;10;;10;;1;;
IMAGES_P;2019;640790150;750712184;N4130;1;;1;0;0;;
IMAGES_P;2019;650000045;650780158;M1160;1;0;1;0;1;0;0
IMAGES_P;2019;650000045;650780158;N4130;9;1;9.56;0;1;;
IMAGES_P;2019;650000045;650780158;NAUT;11;1;9.46;;;;
IMAGES_P;2019;650000052;650780166;M1160;;1;1.66;;;;
IMAGES_P;2019;650000052;650780166;N4130;5;;4.99;;1;;
IMAGES_P;2019;650000052;650780166;N4160;1;;1;;;;
IMAGES_P;2019;650000052;650780166;NAUT;1;1;1.8;;;;
IMAGES_P;2019;650000078;650780190;M1160;;1;0.05;0;0;1;1
IMAGES_P;2019;650000078;650780190;N4130;;1;0.1;0;0;;
IMAGES_P;2019;650000417;650783160;M1160;5;1;5.2;;;0;0
IMAGES_P;2019;650000417;650783160;M1210;1;2;1.9;0;0;;
IMAGES_P;2019;650000417;650783160;N4130;24;4;26.66;1;0;;
IMAGES_P;2019;650000417;650783160;N4160;2;0;1.41;;;;
IMAGES_P;2019;650000417;650783160;NAUT;15;2;16.54;;;;
IMAGES_P;2019;650780679;650000243;M1160;8;;7;;;;
IMAGES_P;2019;650784218;650780174;M1160;;16;1.76;0;1;1;1
IMAGES_P;2019;650784218;650780174;N4130;8;2;9.79;0;1;;
IMAGES_P;2019;650784218;650780174;N4160;1;;1;;;;
IMAGES_P;2019;650784218;650780174;NAUT;;3;2.24;;;;
IMAGES_P;2019;660000084;660780180;M1160;1;16;0.8;;;;
IMAGES_P;2019;660000084;660780180;M1210;;3;2.35;;;;
IMAGES_P;2019;660000084;660780180;N4130;58;19;71.86;;;;
IMAGES_P;2019;660000084;660780180;N4160;3;;3;;;;
IMAGES_P;2019;660000084;660780180;NAUT;34;4;42.6;;;;
IMAGES_P;2019;660000605;660786799;N4130;;;0.23;0;0;;
IMAGES_P;2019;660007261;660010059;N4130;;;0.06;0;0;;
IMAGES_P;2019;660009689;660010059;M1160;;87;0.05;0;0;;
IMAGES_P;2019;660009689;660010059;N4130;;1;0.76;0;0;;
IMAGES_P;2019;660010174;660786799;N4130;0;1;0.17;0;0;;
IMAGES_P;2019;660780347;660000183;M1160;;1;0.05;0;0;0;0
IMAGES_P;2019;660780628;660000282;M1160;3;;3;;;1;0
IMAGES_P;2019;660780636;920031788;N4130;1;;1;0;0;;
IMAGES_P;2019;670000025;670780055;M1160;16;17;28.75;0;1;0;0
IMAGES_P;2019;670000025;670780055;M1210;1;11;1.95;0;0;;
IMAGES_P;2019;670000025;670780055;N4130;54;29;73.03;1;1;;
IMAGES_P;2019;670000025;670780055;N4160;0;4;2.11;;;;
IMAGES_P;2019;670000025;670780055;NAUT;16;7;18.53;;;;
IMAGES_P;2019;670000033;670780063;M1160;0;0;2.1;0;0;0;0
IMAGES_P;2019;670000033;670780063;M1210;0;0;5.55;0;0;;
IMAGES_P;2019;670000033;670780063;N4130;0;0;18.61;0;0;;
IMAGES_P;2019;670000033;670780063;NAUT;0;0;12.15;;;;
IMAGES_P;2019;670000157;670780337;M1160;10;3;9.31;0;1;0;0
IMAGES_P;2019;670000157;670780337;M1210;2;2;3.32;0;1;;
IMAGES_P;2019;670000157;670780337;N4130;30;17;41.57;0;1;;
IMAGES_P;2019;670000157;670780337;N4160;1;1;1.19;;;;
IMAGES_P;2019;670000157;670780337;NAUT;17;14;25.27;;;;
IMAGES_P;2019;670000165;670780345;M1160;3;1;3.37;0;1;0;0
IMAGES_P;2019;670000165;670780345;N4130;12;9;19.49;1;0;;
IMAGES_P;2019;670000165;670780345;N4160;1;;0.9;;;;
IMAGES_P;2019;670000165;670780345;NAUT;3;4;6.5;;;;
IMAGES_P;2019;670000215;680000643;M1160;2;0;2;0;0;0;0
IMAGES_P;2019;670000215;680000643;N4130;4;2;5;;;;
IMAGES_P;2019;670000215;680000643;N4160;1;;1;;;;
IMAGES_P;2019;670000215;680000643;NAUT;3;1;3.5;;;;
IMAGES_P;2019;670000272;670780543;M1160;2;1;2.3;0;;1;0
IMAGES_P;2019;670000272;670780543;N4130;9;3;9.94;0;1;;
IMAGES_P;2019;670000272;670780543;N4160;1;;1;;;;
IMAGES_P;2019;670000306;670780584;M1160;0;1;0.1;0;0;0;0
IMAGES_P;2019;670000306;670780584;N4130;;1;0.5;0;0;;
IMAGES_P;2019;670000397;670017755;M1160;2;;2;0;1;0;0
IMAGES_P;2019;670000397;670017755;N4130;14;6;19.66;0;0;;
IMAGES_P;2019;670000397;670017755;N4160;1;;0.95;;;;
IMAGES_P;2019;670000397;670017755;NAUT;6;3;7.55;;;;
IMAGES_P;2019;670000405;670017755;M1160;;1;0.2;0;0;;0
IMAGES_P;2019;670000405;670017755;N4130;;2;1.58;0;0;;
IMAGES_P;2019;670000405;670017755;N4160;;1;0.05;;;;
IMAGES_P;2019;670000603;670781152;N4130;;2;1.13;0;0;;
IMAGES_P;2019;670000603;670781152;NAUT;;2;0.15;;;;
IMAGES_P;2019;670014430;670001734;M1160;2;;2;0;1;0;0
IMAGES_P;2019;670014430;670001734;N4130;3;4;6.2;;;;
IMAGES_P;2019;670014430;670001734;N4160;1;;1;;;;
IMAGES_P;2019;670014430;670001734;NAUT;10;1;10.8;;;;
IMAGES_P;2019;670780188;670014604;M1160;1;;0.42;0;1;;
IMAGES_P;2019;670780188;670014604;N4130;1;2;3.49;;;;
IMAGES_P;2019;670780188;670014604;NAUT;2;;2;;;;
IMAGES_P;2019;670780378;670000785;M1160;0;;0;0;1;0;0
IMAGES_P;2019;670780378;670000785;N4130;0;0;0;0;1;;
IMAGES_P;2019;670783273;670780055;M1160;16;16;22.4;0;1;0;0
IMAGES_P;2019;670783273;670780055;M1210;;10;3.2;0;0;;
IMAGES_P;2019;670783273;670780055;N4130;84;43;109.93;1;1;;
IMAGES_P;2019;670783273;670780055;N4160;2;4;2.92;;;;
IMAGES_P;2019;670783273;670780055;NAUT;19;23;35.6;;;;
IMAGES_P;2019;670798636;670014604;M1160;;3;1.5;;;;
IMAGES_P;2019;670798636;670014604;N4130;3;1;3.74;;;;
IMAGES_P;2019;670798636;670014604;NAUT;2;1;2.58;;;;
IMAGES_P;2019;680000494;680000643;M1160;7;1;;0;1;0;
IMAGES_P;2019;680000494;680000643;M1210;;4;3;0;;;
IMAGES_P;2019;680000494;680000643;N4130;28;3;30.3;0;1;;
IMAGES_P;2019;680000494;680000643;N4160;1;1;1.5;;;;
IMAGES_P;2019;680000494;680000643;NAUT;16;5;19.1;;;;
IMAGES_P;2019;680000544;680020336;M1160;2;3;2.21;;;;
IMAGES_P;2019;680000544;680020336;N4130;9;1;9.73;;1;;
IMAGES_P;2019;680000544;680020336;N4160;;2;1.01;;;;
IMAGES_P;2019;680000544;680020336;NAUT;3;3;3.69;;;;
IMAGES_P;2019;680000577;680000411;M1160;;2;0.56;;;;
IMAGES_P;2019;680000577;680000411;N4130;3;;3.58;;;;
IMAGES_P;2019;680000601;680020336;M1160;;2;0.3;;;;
