BOR;AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
SYGEN;2019;010780708;310021381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;773;1468;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;1;;5;;;;;;;;;;;;;3;3;;;;;;;0.5;;3.5;;;1;;15;15;18;1;4;54;2;;9;1;1;;;;;3;15;69;;1;;11.5;14.3;15;0.3;2.9;45;2;;6.6;0.5;0.5;;;;;2.5;11.6;56.6;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;010780799;750721334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;264;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;;;;;;;;;;;;1;1;;;;;;;0.5;;1.5;;;1;;7;11;3;1;3;26;3;;4;3;1;2;;;;9;21;47;;0.9;;6.72;8;2.45;0.4;2.05;20.52;1.76;;1.66;2.5;0.5;0.99;;;;7.9;14.81;35.33;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;010786259;010008407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;0;0;;;;;;;0;;0;0.65;0.65;;;;;;;0.05;;0.7;0;;1;;8;5;3;1;;18;;;2;2;;1;;;;3;8;26;;0.16;;2.98;5.12;2.5;0.06;;10.82;;;0.6;0.41;;0.15;;;;2.2;3.36;14.18;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;010789006;210012290;;;;;;;;;;;;;;;;;;;;;10241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;331;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;010789576;010780096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;2;;;;;;;;;;;;;0.5;;;;;;;;0.2;;0.7;;;;;15;11;13;1;2;42;1;;12;2;1;4;;;;13;32;74;;;;8.01;8.24;7.87;0.1;0.6;24.82;0.08;;1.13;0.41;0.1;1.07;;;;1.1;3.79;28.61;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;010789717;010008407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;0;0;;;;;;;0;;0;0.65;0.65;;;;;;;0.05;;0.7;0;;1;;6;7;2;1;;17;;;1;2;;1;;;;;4;21;;0.16;;2.62;6.99;2.61;0.06;;12.44;;;0.15;0.41;;0.15;;;;;0.71;13.15;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020000089;020000022;28;0;0;28;1031;0;0;1031;7533;0;0;7533;0;0;0;0;0;0;0;0;;16492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;489;0;;30;8;15;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;3;;;1;;;;2;;10;1;0;0;;;0;;;;0;;0;3.79;2.1;;;0.1;;;;2;;5.89;0.36;;5;1;42;73;33;2;1;157;;;22;3;3;4;;1;1;21;52;209;;4.35;0.86;40.65;71.84;31.83;0.7;0.85;151.08;;;19.79;2.22;2.22;3.03;;0.92;1;21.09;48.05;199.13;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020000097;020000048;38;;;38;769;0;0;769;10813;0;0;10813;;;;;0;0;0;0;;1244;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;278;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;2;;1;;1;1;11;;;;;;;;;;;;;4.8;;;;0.6;;1;;1;0.4;7.8;;;3;;33;49;17;3;2;107;;;13;3;1;2;;;;18;36;143;;3;;32.07;48.07;16.35;2.35;2;103.84;;;13;3;1;2;;;;17.22;35.22;139.06;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020000105;020000055;15;;;15;381;0;0;381;4114;0;0;4114;;;;;0;0;0;0;;1800;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;247;0;;;;15;102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;;;;;;;;2;8;;1;1;;;1;;;;;4;6;2.31;2.06;;;;;;;;0.12;2.43;;;1;;15;24;11;1;3;55;2;;9;1;1;;;;;18;30;85;;0.75;;14.39;21.97;9.43;0.5;1.63;48.67;2;;9.27;0.9;0.9;;;;;17.79;29.96;78.63;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020000162;020000063;291;86;18;395;18527;4998;1862;25387;96262;19544;6669;122475;21;26;0;47;3448;6294;731;10473;41466;189807;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56;605;0;;60;42;;;1;36488;1;18576;1;0;0;0;1;2433;0;1176;1;694;0;0;1;17683;;;1;8944;1;14839;1;1;0;1;0;0;1;139;4;14;7;35;8;;;12;9;195;86;0;0;0;0;0;0;;;0;0;0;116.98;3.18;11.95;7.13;32.32;7.48;;;11.4;7.33;168.03;90;29;34;83;468;391;215;17;22;1259;7;1;246;12;9;23;39;44;4;297;673;1932;27.05;32.25;76.47;443.16;375.25;179.1;15.43;20.79;1169.5;8.06;1;229.37;11.36;8.51;21.21;39.15;42.82;4.72;283.92;641.61;1811.11;1;1;1;1;0;0;1;;;;;2;0;1;0;;;;;19;25
SYGEN;2019;020000246;020000071;36;;;36;581;0;0;581;7376;0;0;7376;;;;;0;0;0;0;;1290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;259;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;1;4;;0;0;;;;;;;;0;0;2.6;1.62;;;;;;;;0.49;3.09;0;;3;;20;25;13;2;3;66;1;;10;1;1;1;;;;16;29;95;;2.5;;16.68;25.19;12.97;1.01;2.1;60.45;0.2;;9.54;0.9;0.9;1.14;;;;17.08;28.86;89.31;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020000303;750814030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;307;4102;8130;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;5;;;3;;2;;2;1;29;;;;;;;;;;;;;16.43;3.7;;;0.18;;0.13;;2.1;1;19.84;;;14;;139;95;65;7;51;371;4;1;60;5;5;6;1;2;;65;144;515;;13.72;;134.98;95.32;66.44;6.45;51.26;368.17;3.89;1;57.57;4.65;4.65;5.12;1;1.54;;61.84;136.61;504.78;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020000360;020014742;;30;;30;0;1017;0;1017;0;2548;0;2548;;18;;18;1370;4317;0;5687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;15;;;3;18;;;;;;33;;;;;;;;;1;;1;;;1;;10;9;6;;;26;4;1;12;;;2;;;;2;21;47;;1;;10;9;5.8;;;25.8;4;1;10.91;;;2;;;;2;19.91;45.71;;;;;;;;;;;;;;;;;;;;5;6
SYGEN;2019;020000386;020000600;;;;;;;;;;;;;;;;;;;;;;;;;71;;;71;933;;;933;0;;;0;10;;;10;2112;;;2112;0;;0;0;;0;;;;;;;;;;;;;;;0;;;0;939;;;939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;1;;1;;3;;;;;;;;5;;;;5;0.11;0.11;;;;;0.06;;1.02;;1.19;;;;;26;6;;2;;34;1;2;6;2;1;;;;;17;28;62;;;;25.02;6.63;;2;;33.65;1;2.01;5.89;1.29;0.29;;;;;13.79;23.98;57.63;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020000394;020000253;131;34;18;183;6453;2514;1314;10281;41603;10232;4769;56604;11;11;0;22;1037;1302;241;2580;7418;168371;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2595;16;;;;;1;27544;1;9140;1;0;0;1;1;1049;0;812;1;262;0;0;1;6265;;;1;891;0;;0;0;0;0;0;0;1;70;7;10;10;22;6;;1;5;9;107;29;0;0;0;0;0;0;;0;0;0;0;58.87;5.45;10.15;9.88;17.92;4.45;;1;4.8;8.2;90.79;30.1;21;16;18;259;181;85;9;9;598;4;1;125;6;3;6;17;15;1;109;284;882;19.12;16.14;18.55;257.19;177.54;77.53;7.59;6.08;579.74;4;1;123.13;5.97;3.05;6;15.94;14.96;0.85;107.26;279.11;858.85;1;1;1;1;0;0;0;;;;;1;0;;;;;;;6;9
SYGEN;2019;020000519;020000261;201;45;25;271;11452;1263;2247;14962;61468;7088;6757;75313;8;15;;23;2632;3710;0;6342;15056;172423;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;754;0;;;;;;1;35733;1;11175;1;0;0;0;1;1745;0;1002;1;317;0;0;1;9630;;;1;3382;1;2032;0;1;0;0;0;0;1;100;16;15;10;33;7;;;9;4;146;31;1;;;;;;1;1;;;3;82.25;12.03;13.3;8.5;30.5;7;;;8.8;2.07;123.62;20;18;18;38;334;248;140;8;7;811;5;;151;7;3;11;22;23;6;169;394;1205;17.21;17.29;34.5;315.31;238.77;127.76;3.58;6.69;761.11;4.44;;146.8;5.28;2;9.75;20.62;21.01;5.33;153.71;366.94;1128.05;1;1;1;0;0;1;0;;;;;2;1;2;0;;;;;8;8
SYGEN;2019;020000535;020000287;128;5;18;151;5002;483;1040;6525;34695;2724;2753;40172;5;21;0;26;482;2365;0;2847;1425;65619;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;194;0;;44;15;;;1;18634;0;;1;0;0;0;1;964;1;533;0;0;0;0;;;;;1;1425;0;;0;0;0;0;0;1;1;33;3;5;2;9;5;1;;2;3;48;12;8;;;1;3;;;;;;11;28.54;2.03;4.6;1.25;9.4;5.13;0.27;;2;0.75;40.96;9.76;14;8;15;141;154;72;3;6;413;2;1;94;2;2;7;8;11;1;83;209;622;14.2;8.16;14.12;127.53;142.21;64.23;3;4.11;377.56;1.43;0.5;87.03;1.92;1.92;7.07;6.83;10.35;1;81.55;197.68;575.24;;;;;;;;;;;;1;0;;;;;;;6;6
SYGEN;2019;020000543;020000295;;;;;;;;;;;;;;;;;;;;;;;;;441;29;;470;2698;627;0;3325;499;28;0;522;42;118;;160;6169;13000;0;19169;4;0;4;0;0;0;2;0;1;3;9660;0;1174;10834;32;27;61;58200;42822;109953;5406;3997;827;10121;7177;4327;877;12213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;16;;;;;34;;3;;58;2;;;;;;;;;;;;15.5;14.3;;;;;30.4;;3;;48.9;2;;48;;498;100;175;53;13;887;5;1;99;62;17;7;;1;;139;314;1201;;47;;486.5;98;171.2;47.95;12.3;862.95;4.25;1;93.4;59.5;16.2;6.9;;1;;134.8;300.85;1163.8;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020000915;020003620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;184;1525;5496;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;2;;;;;;;1;;10;;;;;;;;;;;;;8.8;2.03;;;;;;;1.19;;9.99;;;5;;46;80;27;2;26;186;1;;25;6;1;2;;1;;35;70;256;;5;;43.92;76.16;25.46;1.6;25.07;177.21;1;;24.33;5.92;1;2;;0.86;;34.73;68.84;246.05;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020001061;020004404;135;15;18;168;7894;1106;864;9864;41758;4348;3379;49485;4;10;;14;117;3745;182;4044;344;111821;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;34843;0;;1;0;0;0;1;1071;0;566;1;147;0;0;;;;;1;344;0;;0;1;0;0;0;0;1;54;7;12;8;22;6;;;4;4;84;10;13;1;;;2;;;1;;;16;47.97;8.88;10.28;7.51;15.51;4.78;0.08;0.95;4;4.2;72.71;9.27;18;10;25;144;141;74;2;3;417;2;;86;2;2;6;16;15;3;86;216;633;15.97;10.67;23.1;139.16;135.15;68.2;2.27;3.03;397.55;1.65;;80.14;2.2;2.2;6.03;17.57;15.06;3.41;82.44;208.5;606.05;1;1;1;0;0;0;0;;;;;1;0;2;0;;;;;6;6
SYGEN;2019;020001087;020004495;60;;;60;2942;0;0;2942;16224;0;0;16224;4;;;4;715;0;0;715;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;290;0;0;;;;;1;14281;0;;1;0;0;0;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;0;24;4;10;;;;1;;2;4;31;;0;0;0;;;;;;;;0;16.78;3.96;8.65;;;;0.1;;1.93;1.55;20.36;0.95;1;3;;52;49;19;2;5;131;2;;40;2;1;3;3;5;1;35;91;222;1;3.03;;50.6;46.35;19.85;1;4.89;126.72;1.97;;37.48;1.5;0.5;3;3;5.45;0.25;31.77;84.42;211.14;;;;;;;;;;;;1;0;;;;;;;;
SYGEN;2019;020001772;590799995;;;;;;;;;;;;;;;;;;;;;7021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020001913;590799995;;;;;;;;;;;;;;;;;;;;;5218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020003877;020000253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;454;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;2;1;0;;;;;;;;;;0;2.21;;;;;;;;;;2.21;1.17;;2;;8;15;8;;;33;;;0;;;;;;;;0;33;;1.13;;8;14.33;5.25;;;28.71;;;0.17;;;;;;;;0.17;28.88;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020004156;590805065;;;;;;;;;;;;;;;;;;;;;;;;;60;;;60;604;;;604;371;;;371;12;;;12;4002;;;4002;;;;;;;;;;;;;;;;;;;;;;;;;481;;;481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;7;;7;;;5;;1;;22;;;;;;;;;;;;;;2;;29;22;11;1;;65;1;1;7;;;;;;;2;11;76;;2;;25.54;20.84;10.99;1;;60.37;1;0.98;6.67;;;;;;;1.99;10.64;71.01;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020004297;020005179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;;;;;;;;;;;;0.53;0.53;;;;;;;0.09;;0.62;;;3;;7;16;;1;;27;;;3;1;1;;;;;;4;31;;2.1;;7.95;13.25;;0.76;;24.06;;;2.32;0.5;0.5;;;;;;2.82;26.88;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020004677;020000261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;0.8;;;;;;;;;;0.8;;;2;;14;32;11;1;2;62;;;4;;;;;;;1;5;67;;1.11;;10.78;26.3;9.83;0.21;1.75;49.98;;;0.48;;;;;;;0.05;0.53;50.51;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020005476;020000253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;0;;;;;;;;;;0;0.11;;;;;;;;;;0.11;0.62;;0;;12;13;11;;0;36;;;0;0;0;;;;;0;0;36;;0.5;;11.4;13.79;7.89;;0.38;33.96;;;0.25;0.5;0.25;;;;;0.32;1.07;35.03;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020006441;590799995;;;;;;;;;;;;;;;;;;;;;2763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020006664;020000063;;;;;;;;;;;;;;;;;;;;;;;;;72;;;72;1281;;;1281;473;;;473;36;;;36;11711;;;11711;4;;4;124;;124;4;;;4;2704;;;2704;3;;3;18021;;18021;400;;;400;549;;;549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;9;;;;11;3;;;;;;;;;;;;1.77;1.77;;;;;7.04;;;;8.81;4;;5;1;91;0;14;4;;115;;;6;4;4;;;;;3;13;128;;5.18;0.96;87.27;0.08;11.48;3.7;;108.67;;;6;3.49;3.49;;;;;1.98;11.47;120.14;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020009684;020002085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;3;;;;;;;;;;;;;0.59;0.1;;;;;;;;;0.59;;;1;;5;12;7;1;1;27;1;;8;1;;1;;;;5;16;43;;0.2;;4.48;11.92;6.99;0.16;0.33;24.08;0.1;;1.47;0.5;;0.2;;;;3.62;5.89;29.97;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020010047;020001632;35;68;17;120;1962;3933;642;6537;13267;11598;2652;27517;4;40;;44;6;10157;0;10163;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12543;0;;;;;;1;769;1;564;0;0;0;0;;;;;1;3000;0;;0;0;0;0;0;0;0;1;;;;;;;;2;;3;;38;1;5;7;25;6;;;;1;64;1;;;;;;;;1.8;;2.8;;11;4;7;81;91;33;1;;228;;1;31;1;1;6;;;;7;46;274;8.5;4;5.8;74.27;80.05;31.5;0.5;;204.62;;0.7;28;1;1;5.4;;;;6;41.1;245.72;;;;;;;;;;;;;;;;;;;;10;12
SYGEN;2019;020010310;750719361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;100;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;1;;1;1;6;;;;;;;;;;;;;0.76;0.76;;;;;0.04;;0.2;0.07;1.07;;;1;;5;;;1;1;8;1;;4;6;1;;;;;3;14;22;;0.52;;3.27;;;0.41;0.16;4.36;0.5;;2;2.54;0.75;;;;;1.81;6.85;11.21;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020010898;750721334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;35;35;;;;;;;18;;53;0.3;0.3;;;;;;;;;0.3;;;2;;;3;;1;;6;1;1;3;;;;;;;;5;11;;1.1;;;2.5;;0.4;;4;0.1;0.8;1.11;;;;;;;;2.01;6.01;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020012860;590799995;;;;;;;;;;;;;;;;;;;;;13932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020014767;590805065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;1;1;;;;;;;38;;39;0.2;0.2;;;;;;;;;0.2;;;1;;2;14;;;;17;;;3;1;1;;;;;;4;21;;1;;2.22;11.1;;;;14.32;;;2.27;0.4;0.4;;;;;;2.67;16.99;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020016242;590799995;;;;;;;;;;;;;;;;;;;;;4735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;020016341;750814030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3387;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
