BOR;AN;FI;FI_EJ;AUTOR;LACTA;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2019;770000164;770021152;TYPE1;;15;;;;2;855;75;0;0;0;0;0;0;549;10;2837;0;0;0;1956;537;2290;113;620;5;533;4;10;;543;;;;13;0;1;171;253;165;7;;0;0;0
PERINAT;2019;770000172;770110070;TYPE2;;15;4;;;2;846;52;139;11;0;0;0;0;557;0;3073;698;0;0;1981;628;2694;106;628;0;626;2;5;;631;3568;5495;;13;0;1;126;87;83;8;;0;0;0
PERINAT;2019;770000446;770021145;TYPE3;;48;12;6;8;6;3733;110;348;10;172;3;258;7;2730;1;15982;3872;1427;2916;8645;3051;12973;776;4755;25;2985;66;5;;3129;3298;5753;;376;0;1;601;545;295;49;2;9;1;369
PERINAT;2019;770019032;770021145;TYPE2;;42;9;6;0;7;4414;309;531;75;406;25;0;0;3241;1;14893;3568;1617;0;9674;3556;13478;721;3346;1;3506;50;20;;3625;6564;7993;;483;0;1;480;543;162;33;17;0;0;0
PERINAT;2019;770300010;770004299;;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;2;7;2;0;;0;0;0
PERINAT;2019;770300192;770000313;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;2;2;0;0;;2;0;0
PERINAT;2019;770790707;770000719;TYPE1;;24;;;;4;708;71;0;0;0;0;0;0;503;5;2511;0;0;0;1917;562;2349;124;660;0;561;1;8;0;571;;;;5;0;1;150;172;79;9;;3;0;0
PERINAT;2019;780000287;780110011;TYPE2;;33;12;6;0;5;2855;181;340;7;159;12;0;0;1833;2;10642;2711;1437;0;6702;2088;9128;480;2646;11;2067;21;10;;2122;19105;6477;54;25;0;1;407;367;301;16;3;1;0;0
PERINAT;2019;780000295;780002697;TYPE1;;15;0;0;0;3;1142;79;0;0;0;0;0;0;909;11;3941;0;0;0;3239;898;3599;185;1022;11;895;3;11;10;908;2567;3080;3158;48;0;1;0;233;0;0;0;2;0;0
PERINAT;2019;780000311;780001236;TYPE3;;80;12;9;12;8;5032;351;473;12;137;3;664;222;3300;23;22457;5768;1234;4038;13822;3991;20700;1151;7008;23;3868;123;71;;4150;6422;9277;;122;0;1;363;421;108;69;27;111;1;535
PERINAT;2019;780000329;780110052;TYPE2;;24;6;0;0;4;1900;145;122;10;0;0;0;0;1436;1;6361;751;0;0;4671;1525;5896;261;1294;4;1517;8;7;0;1538;3804;3357;0;103;0;1;192;161;107;9;;0;0;0
PERINAT;2019;780000337;780001236;;;0;0;0;0;0;63;29;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;962;846;814;14;;0;0;0
PERINAT;2019;780018727;780018719;TYPE1;;24;;;;4;937;56;0;0;0;0;0;0;806;0;3875;0;0;0;3230;834;3757;220;1169;0;832;2;0;;847;;;;8;0;0;0;0;0;0;;0;0;0
PERINAT;2019;780300208;780000576;TYPE1;;26;;;;4;952;78;0;0;0;0;0;0;781;6;3377;0;0;0;2795;769;3198;225;1050;4;757;12;0;;781;;;;13;0;1;8;4;0;0;;2;0;0
PERINAT;2019;780300323;780003679;TYPE2;;34;6;;;6;1205;70;132;4;0;0;0;0;912;9;4546;772;0;0;3118;1024;4292;372;1850;11;1016;8;12;;1032;;;;16;0;0;0;0;0;0;;0;0;0
PERINAT;2019;780300406;780018032;TYPE2;;23;6;;;5;1206;113;132;10;0;0;0;0;861;1;4777;827;0;0;3234;972;4423;265;1446;22;965;7;8;;992;;;;7;0;1;46;46;35;0;;0;1;604
PERINAT;2019;780300422;780002259;TYPE2;;16;6;;;4;1044;84;93;1;0;0;0;0;703;13;4021;858;0;0;2537;753;3399;201;1185;1;740;13;14;;766;;;;5;0;1;56;49;0;10;;0;0;0
PERINAT;2019;780800256;780110078;TYPE2;;44;16;6;;7;3760;150;584;33;253;25;0;0;2810;1;14916;4653;1836;0;10107;3143;13681;644;3489;0;3098;45;13;;3202;18938;4764;187;114;3;1;699;722;524;46;;20;0;0
PERINAT;2019;790000087;790000012;TYPE2;;33;10;4;;11;1943;130;232;6;149;29;0;0;1377;3;7593;3268;257;0;5263;1545;6939;265;1622;4;1522;23;8;;1574;1915;6569;2450;23;0;1;462;477;359;32;2;4;0;0
PERINAT;2019;790000103;790006654;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;369;612;0;;;0;;;;;;;;
PERINAT;2019;790003537;790006654;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106;1380;0;;;0;;;;;;;;
PERINAT;2019;790009948;790001242;TYPE1;;16;;;;3;622;58;0;0;0;0;0;0;510;2;2321;0;0;0;2012;508;2223;91;484;0;503;5;0;0;513;;;;3;0;1;64;93;46;2;;2;0;0
PERINAT;2019;790019848;790006654;TYPE2;;16;4;;;3;889;100;236;6;0;0;0;0;458;0;3111;1322;0;0;1368;663;2845;90;622;0;660;3;2;;675;6212;6618;72;45;0;1;102;79;56;10;3;5;0;0
PERINAT;2019;800000143;800000028;TYPE2;;25;6;;;3;1332;134;155;15;0;0;0;0;830;2;5086;1407;0;0;3228;918;4439;160;959;0;904;14;14;;940;;;58;10;0;1;259;262;120;14;;7;0;0
PERINAT;2019;800000200;800000051;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
PERINAT;2019;800000226;800000069;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;85;1014;27;0;0;1;25;18;25;0;;0;0;0
PERINAT;2019;800000390;800000085;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;3890;0;0;0;0;0;;0;0;0;0;0;0
PERINAT;2019;800000432;800000093;TYPE1;;15;;;;2;531;46;0;0;0;0;0;0;393;5;1977;0;0;0;1616;393;1836;85;479;0;393;0;5;;394;5494;536;9;1;0;1;116;121;99;1;;0;0;0
PERINAT;2019;800006124;800000044;TYPE3;INT;44;10;15;10;6;3968;870;477;41;485;18;227;7;1847;1;14937;2995;4424;2673;7084;2309;11827;446;3196;57;2251;58;2;0;2390;15325;2082;81;17;0;1;1043;1080;637;105;11;64;1;340
PERINAT;2019;800009920;800003071;TYPE2;;61;12;;;6;2789;260;643;8;0;0;0;0;1446;9;11573;4012;0;0;5632;2023;10144;405;2513;0;2003;20;16;;2061;;;;11;0;0;0;0;0;0;;9;1;428
PERINAT;2019;810000224;810000471;TYPE1;;18;;;;3;440;68;0;0;0;0;0;0;313;3;1584;0;0;0;1199;308;1366;62;356;0;305;3;3;;314;;;;5;0;1;70;76;43;2;;9;0;0
PERINAT;2019;810000505;810000331;TYPE2;;24;6;;;4;1493;100;186;33;0;0;0;0;1019;0;5609;1161;0;0;3442;1145;4866;213;1273;3;1132;13;18;;1167;7756;7390;52;64;0;1;393;371;199;31;3;3;0;0
PERINAT;2019;810000521;810000380;TYPE2;;28;6;;;4;1643;156;158;15;0;0;0;0;1113;0;6079;1842;0;0;4003;1223;5411;218;1272;6;1216;7;10;0;1239;3375;5107;1101;39;0;1;407;459;295;25;;2;0;0
PERINAT;2019;810000562;810000455;TYPE1;;17;;;;2;816;95;0;0;0;0;0;0;606;6;2734;0;0;0;2212;603;2489;78;412;0;598;5;5;;611;6115;5282;609;19;0;1;148;150;87;6;;2;0;0
PERINAT;2019;820000032;820000016;TYPE2;;23;12;;;2;1331;100;233;41;0;0;0;0;779;4;4832;1635;0;0;2641;930;4103;236;1262;14;913;17;8;;947;11614;5786;109;41;0;1;224;147;157;6;2;16;0;0
PERINAT;2019;820000040;820000081;TYPE1;;15;;0;;3;1026;163;0;0;23;1;0;0;696;3;3196;0;26;0;2445;697;2820;139;688;1;694;3;2;;704;;;;43;0;1;276;376;205;9;;2;0;0
PERINAT;2019;820000057;820000131;TYPE1;;18;;;;3;567;48;0;0;0;0;0;0;456;3;2027;0;0;0;1749;453;1887;102;558;0;450;3;3;;458;;;;7;0;1;131;146;92;2;;3;0;0
PERINAT;2019;830000279;830100517;TYPE1;;15;;;;2;941;78;0;0;0;0;0;0;661;13;3234;0;0;0;2324;652;2737;125;657;1;647;5;13;;662;3777;2568;;16;0;1;339;342;264;11;;0;0;0
PERINAT;2019;830000287;830100525;TYPE2;;21;4;;;3;1518;197;149;12;0;0;0;0;980;2;5377;953;0;0;3250;1100;4855;241;1407;1;1088;12;4;1;1114;8666;5329;256;66;0;1;460;473;323;34;0;2;0;0
PERINAT;2019;830000295;830100533;TYPE1;;20;0;;;4;1175;103;0;0;0;0;0;0;854;1;4233;0;0;0;3167;894;3785;126;692;0;889;5;6;;903;5802;3607;468;19;0;1;229;204;72;2;1;2;0;0
PERINAT;2019;830000311;830100566;TYPE2;;23;6;;;3;1617;116;186;14;0;0;0;0;1113;0;5799;1392;0;0;3575;1251;5158;178;1005;3;1239;12;4;;1263;6365;4940;;101;0;1;434;404;272;20;;21;0;0
PERINAT;2019;830000337;830100590;TYPE1;;15;;;;3;609;56;0;0;0;0;0;0;441;5;2155;0;0;0;1662;436;1923;94;479;0;432;4;5;;441;465;2253;468;4;0;1;117;140;80;5;4;11;0;0
PERINAT;2019;830000345;830100616;TYPE2;;48;6;9;;6;4161;298;834;18;442;31;0;0;2510;5;15474;5018;2415;0;8494;3135;13473;572;3315;8;3060;75;19;3;3250;9668;10108;100;167;19;1;645;563;269;100;;18;0;0
PERINAT;2019;830100251;830000063;;;0;;;;;20;19;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;31;35;26;0;;0;0;0
PERINAT;2019;830100434;830000196;TYPE1;;27;;;;4;2761;1139;0;0;0;0;0;0;1464;13;7034;0;0;0;5632;1448;6560;381;2087;0;1429;19;11;;1467;;;;25;0;1;489;646;351;5;;45;0;0
PERINAT;2019;830100459;830000212;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;14;23;8;0;;0;1;288
PERINAT;2019;830100608;830100616;;;;;;;;7;5;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;;0;3555;2187;80;0;0;1;234;325;234;0;;0;0;0
PERINAT;2019;840000285;840000608;TYPE2;;35;6;;;4;1501;155;212;6;0;0;0;0;978;2;5912;1147;0;0;3635;1169;5368;339;1961;8;1153;16;5;;1185;;;;20;0;1;257;280;198;2;;0;1;545
PERINAT;2019;840000343;840000012;CPPR;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;900;966;801;0;0;1;77;47;59;0;;0;0;0
PERINAT;2019;840000392;840000046;TYPE1;;19;;;;4;1472;107;0;0;0;0;0;0;1136;15;5656;0;0;0;4431;1132;4971;194;1208;0;1128;4;10;10;1138;3587;7173;176;38;0;1;245;211;133;24;6;0;0;0
PERINAT;2019;840000418;840004659;TYPE1;;18;;;;3;854;78;0;0;0;0;0;0;601;5;2948;0;0;0;2255;595;2561;129;765;0;593;2;3;0;603;1519;2694;100;15;0;1;254;270;218;0;2;1;0;0
PERINAT;2019;840000483;840000087;TYPE1;;25;;;;3;1420;113;0;0;0;0;0;0;0;0;5116;0;0;0;0;1002;4318;188;1007;0;996;6;7;;1015;4317;5377;686;26;0;1;304;295;265;10;4;10;0;0
PERINAT;2019;840000491;130041916;TYPE1;;14;;;;3;1059;149;0;0;0;0;0;0;787;24;3537;0;0;0;2805;779;3230;144;691;2;777;2;23;;782;5663;3926;;30;1;1;488;467;350;25;4;2;0;0
PERINAT;2019;840000525;840000111;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;67;232;9;0;0;1;13;18;13;0;0;0;0;0
PERINAT;2019;840000533;840000129;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1424;2240;1395;0;0;1;41;18;41;0;;0;0;0
PERINAT;2019;840001861;840006597;TYPE2;;56;20;6;;6;3987;229;775;71;247;36;0;0;2718;0;16846;5253;1153;0;9972;3047;14332;520;3485;0;2990;57;11;;3136;6836;3659;;98;0;1;901;819;603;53;;10;0;0
PERINAT;2019;850000118;850013244;TYPE1;;22;;;;4;686;59;0;0;0;0;0;0;520;10;2701;0;0;0;2196;520;2476;110;614;0;515;5;9;;526;;;;4;0;0;0;0;0;0;;8;1;310
PERINAT;2019;850000142;850000019;TYPE2;;52;12;6;;5;4035;1001;465;48;235;26;0;0;2191;2;14043;3941;1929;0;8402;2491;12487;338;2528;5;2443;48;6;;2554;3714;5150;;51;0;1;563;545;314;60;2;0;0;0
PERINAT;2019;850000175;850009010;TYPE1;;16;0;0;0;3;857;61;0;0;0;0;0;0;708;12;3179;0;0;0;2653;704;3029;114;552;1;704;0;10;;706;806;4051;234;12;0;1;185;187;85;7;;1;0;0
PERINAT;2019;850000209;850000019;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;8;1755;55;0;0;1;21;62;21;0;0;0;0;0
PERINAT;2019;850000225;850000019;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;230;2984;175;0;0;0;0;;0;0;;0;0;0
PERINAT;2019;850000241;850000084;TYPE1;;15;;;;3;816;68;0;0;0;0;0;0;564;5;3100;0;0;0;2114;609;2733;146;788;0;607;2;6;0;600;6458;2898;134;23;0;1;93;121;59;6;1;1;0;0
PERINAT;2019;850009630;850000035;TYPE1;;19;;;;2;805;86;0;0;0;0;0;0;608;43;2586;0;0;0;1990;633;2391;119;608;0;629;4;13;;641;7882;2857;309;84;0;1;181;193;158;0;;0;0;0
PERINAT;2019;860000025;860013382;TYPE1;;16;;;;4;1194;161;0;0;0;0;0;0;922;19;3796;0;0;0;3179;910;3571;123;657;0;900;10;19;1;923;642;8607;214;46;0;1;213;204;158;6;1;0;0;0
PERINAT;2019;860000033;860013382;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;4;1047;57;0;0;1;2;5;2;0;;0;0;0
PERINAT;2019;860000058;860014208;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1155;2073;27;;;1;8;;8;0;;0;0;
PERINAT;2019;860000223;860014208;TYPE3;EXT;45;9;9;12;5;3509;463;273;4;252;12;370;35;2059;0;15920;2964;2758;3315;7705;2420;12685;428;3786;23;2361;59;2;;2517;8557;19104;0;163;0;1;489;493;338;25;4;44;1;266
PERINAT;2019;860780568;860000140;TYPE2;;57;4;;;4;1335;119;324;12;0;0;0;0;728;119;4872;896;0;0;2012;1023;4339;214;1125;1;1006;17;9;;1042;;;;18;0;1;145;153;115;1;;10;0;0
PERINAT;2019;870000098;870000023;TYPE1;;14;;;;3;557;111;0;0;0;0;0;0;353;4;1648;0;0;0;1281;353;1489;79;412;0;352;1;4;;355;3065;2001;249;9;0;1;86;95;54;3;;0;0;0
PERINAT;2019;870000270;870000031;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;1;3;1;0;0;0;0;0
PERINAT;2019;870000411;870017415;TYPE1;;26;;;;3;1305;66;0;0;0;0;0;0;1087;7;5282;0;0;0;4293;1084;4927;229;1196;0;1079;5;6;;1091;;;;9;0;1;59;47;42;0;;2;0;0
PERINAT;2019;870014859;870000015;TYPE3;INT;53;13;10;8;6;3493;224;423;9;238;6;171;10;2135;0;14507;3561;2399;1796;8224;2433;11968;441;2813;36;2364;69;1;2;2516;16574;12940;657;43;1;1;922;873;562;48;0;21;1;397
PERINAT;2019;880000021;880007059;TYPE2;;13;6;3;;3;836;63;245;8;77;5;0;0;413;0;3039;1827;885;0;1436;573;2546;110;646;19;562;11;2;0;585;11144;2849;116;22;0;1;262;239;207;13;2;3;0;0
PERINAT;2019;880000039;880780069;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;456;850;20;;;1;11;;;11;;;0;
PERINAT;2019;880000047;880780077;TYPE1;;14;;;;2;801;95;0;0;0;0;0;0;392;0;2818;0;0;0;1425;539;2424;96;560;0;532;7;9;;551;3544;3301;;17;5;1;184;183;155;0;;0;0;0
PERINAT;2019;880000054;880007299;TYPE1;;10;;;;2;541;75;0;0;0;0;0;0;316;8;1630;0;0;0;1091;361;1446;42;220;0;360;1;10;;363;2235;1961;24;11;0;1;81;62;70;4;2;1;0;0
PERINAT;2019;880000062;880780093;TYPE2;;15;6;0;0;3;906;42;170;8;0;0;0;0;611;2;3635;1165;0;0;2161;721;3283;120;733;0;710;11;6;;735;2534;3312;;39;0;1;172;164;172;5;;0;0;0
PERINAT;2019;880788591;880780150;TYPE1;INT;22;;;;5;1357;182;0;0;0;0;0;0;924;17;4607;0;0;0;3512;916;4017;193;1061;0;909;7;17;;928;;;;15;0;1;206;241;136;5;;7;0;0
PERINAT;2019;890975527;890000037;TYPE2;;32;6;6;;5;2447;246;354;8;123;11;0;0;1443;0;9595;1997;806;0;5461;1798;8078;148;873;0;1778;20;3;;1825;10986;8633;;44;0;1;405;416;82;33;0;11;0;0
PERINAT;2019;890975535;890000409;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;393;1608;49;0;0;1;20;0;20;0;;0;0;0
PERINAT;2019;890975543;890000417;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;719;3688;0;0;0;1;76;81;76;0;;0;0;0
PERINAT;2019;890975550;890970569;TYPE2;;26;6;;;4;1783;168;232;8;0;0;0;0;1086;0;6702;1916;0;0;3992;1244;5516;258;1549;1;1223;21;4;;1275;;;;24;0;1;253;240;160;4;;1;0;0
PERINAT;2019;900003039;900000365;TYPE2;INT;58;6;6;;8;4216;208;1060;21;255;29;0;0;2180;0;17276;4956;2250;0;7833;3115;14368;480;3076;0;3060;55;23;;3187;3385;5825;1036;56;0;1;855;848;652;46;;3;0;0
PERINAT;2019;910000272;910110014;TYPE2;;27;6;;;3;2091;329;235;13;0;0;0;0;1306;3;6926;1345;0;0;4405;1431;5902;332;1687;0;1422;9;14;;1446;;;;46;0;1;362;319;227;22;;1;0;0
PERINAT;2019;910000280;910019447;CPPR;;;;;;;7;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;260;2111;0;0;0;1;11;19;6;0;;0;0;0
PERINAT;2019;910000298;910110055;TYPE2;;36;9;4;;4;3138;521;757;13;139;20;0;0;1453;1;10191;3361;770;0;4650;2062;8697;522;3013;5;2038;24;9;;2106;11144;10392;;106;0;1;692;740;425;40;8;0;0;0
PERINAT;2019;910000306;910110055;TYPE2;;23;6;0;;3;1543;61;476;19;108;13;0;0;1010;2;5984;2083;1088;0;3311;1366;5676;274;1462;4;1353;13;11;;1387;6854;5862;;53;0;1;211;208;143;17;;2;0;0
PERINAT;2019;910001973;910019447;TYPE2;;20;6;;;3;1573;138;295;15;0;0;0;0;958;4;5958;1736;0;0;3270;1179;5206;258;1502;0;1165;14;14;;1192;2188;4287;;37;0;1;203;253;114;7;;2;0;0
PERINAT;2019;910020254;910002773;TYPE3;;84;30;12;16;10;6606;278;940;28;230;12;389;28;4390;7;27913;7428;2627;6300;14745;5249;23892;1178;7049;0;5109;140;26;;5415;15348;14355;;67;0;1;1024;994;439;147;23;11;0;0
PERINAT;2019;910300144;910000447;TYPE1;;17;;;;3;930;72;0;0;0;0;0;0;708;9;3924;0;0;0;2990;703;3444;210;1312;3;699;4;7;;709;;;;4;0;1;274;292;247;1;;0;0;0
PERINAT;2019;910300177;910000462;TYPE1;;28;;;;4;884;59;0;0;0;0;0;0;687;3;3278;0;0;0;2450;689;2921;126;672;0;682;7;2;;698;;;;31;0;1;99;111;42;2;;9;0;0
PERINAT;2019;910300219;910003888;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;19;34;0;1;;0;0;0
PERINAT;2019;910300359;910000587;;;;;;;;29;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;134;162;95;3;;0;0;0
PERINAT;2019;910803543;910017615;TYPE2;;28;6;;;4;1405;143;207;23;0;0;0;0;929;4;5704;1075;0;0;3764;1099;5228;255;1465;0;1092;7;21;;1108;;;;6;0;1;146;198;97;0;;0;0;0
PERINAT;2019;910805357;910001643;TYPE1;;20;;;;3;897;98;0;0;0;0;0;0;644;10;3218;0;0;0;2404;641;2716;200;1082;2;637;4;8;;650;;;;15;0;1;137;148;83;6;;0;0;0
PERINAT;2019;920000577;920110020;TYPE1;;24;0;0;0;4;1858;240;0;0;0;0;0;0;1467;22;6373;0;0;0;5283;1459;6003;224;1145;0;1456;3;17;;1463;2369;2751;2674;76;0;1;204;249;111;17;;0;0;0
PERINAT;2019;920000585;920026374;TYPE2;;38;12;6;;5;3229;254;541;30;200;18;0;0;2531;4;11573;4399;1777;0;8803;2696;10931;464;2336;10;2660;36;16;;2739;;;;115;0;1;220;252;163;12;;1;0;0
PERINAT;2019;920000619;920009909;TYPE2;;52;12;;;7;4181;386;395;36;0;0;0;0;2626;0;15722;2791;0;0;9885;2955;13661;648;3917;1;2914;41;31;0;3000;48261;15624;551;74;0;1;374;395;268;17;;6;1;546
PERINAT;2019;920000643;920032505;TYPE2;;38;9;;;8;2412;184;411;19;0;0;0;0;1736;1;8671;2341;0;0;5787;1899;7736;372;1803;16;1886;13;8;;1912;8905;13052;;60;1;1;154;139;92;10;1;2;0;0
PERINAT;2019;920000650;920150059;TYPE2;;45;12;6;;9;4317;401;594;17;191;18;0;0;2952;0;16180;3356;2175;0;9803;3474;14983;711;4088;7;3383;91;11;;3565;21033;22503;;130;1;0;0;0;0;0;;14;1;976
PERINAT;2019;920100021;750712184;TYPE3;;68;8;9;16;7;4869;438;981;28;320;21;534;73;2592;2;21620;7288;2792;4253;9283;3429;17660;940;6676;34;3303;126;24;;3727;;9230;;184;1;1;983;1020;514;31;31;82;1;854
PERINAT;2019;920100039;750712184;TYPE1;;26;0;0;0;4;1877;307;0;0;0;0;0;0;1299;41;6122;0;0;0;4476;1294;5538;261;1558;24;1287;7;28;0;1307;9306;6431;0;86;0;1;506;504;330;42;2;7;0;0
PERINAT;2019;920100047;750712184;TYPE3;;60;18;15;10;7;4183;190;585;105;353;16;327;23;2782;2;17894;3603;4351;3053;10071;3361;15473;695;4298;32;3254;107;7;7;3502;27001;14637;;104;0;1;1114;1122;236;50;3;26;0;0
PERINAT;2019;920100062;750712184;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;654;647;415;7;;0;0;0
PERINAT;2019;920300043;920001526;TYPE2;;58;6;;;11;4095;237;441;36;0;0;0;0;3048;1;15043;2176;0;0;10027;3423;13806;624;2975;1;3404;19;33;;3442;;;;241;1;1;312;351;241;4;;0;0;0
PERINAT;2019;920300365;920815388;;;0;;;;;47;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;56;70;0;6;;0;0;0
PERINAT;2019;920300415;920000890;TYPE1;;21;;;;4;756;63;0;0;0;0;0;0;625;4;2843;0;0;0;2400;624;2669;247;1227;0;622;2;4;;627;;;;16;0;1;30;;13;0;;0;0;0
PERINAT;2019;920300597;920000940;CPPR;;0;;;;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;14;33;3;2;;0;0;0
PERINAT;2019;920300712;920810736;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;0;0;0;;0;1;1468
PERINAT;2019;920300787;920000981;TYPE1;;13;;;;4;700;111;0;0;0;0;0;0;531;10;2490;0;0;0;2113;527;2390;201;1011;0;518;9;8;;537;;;;6;0;0;0;0;0;0;;26;1;1238
PERINAT;2019;920300837;920001005;;;0;;;;;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;31;40;0;0;;0;0;0
PERINAT;2019;930000286;930021480;TYPE2;;35;9;3;;5;2839;73;259;11;175;12;0;0;2032;2;10958;2129;1467;0;7346;2249;9615;438;2190;1;2225;24;11;;2291;120;12188;;21;0;1;671;568;471;20;;6;0;0
PERINAT;2019;930000302;930110036;TYPE3;;65;8;12;17;7;4955;163;352;2;372;9;481;18;3612;8;22112;4192;2999;6784;13368;4049;19844;814;5340;71;3956;93;12;;4173;18982;13385;;102;83;1;1106;1027;760;79;;24;0;0
PERINAT;2019;930000328;930110051;TYPE3;;85;12;11;10;7;6354;631;735;13;301;13;266;9;3565;1;28531;4995;2228;3754;14559;4293;24059;1116;8437;6;4225;68;8;;4402;;;;34;0;1;1490;986;588;127;;48;0;0
PERINAT;2019;930000336;930110069;TYPE2;;36;12;6;;7;5258;562;575;7;247;11;0;0;3109;0;19631;4282;1380;0;10279;3582;15791;765;4605;3;3543;39;7;;3630;;;122;318;0;1;569;719;353;48;0;16;0;0
PERINAT;2019;930100037;750712184;;;;;;;;207;183;0;0;0;0;0;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;705;737;290;56;4;0;0;0
PERINAT;2019;930100045;750712184;TYPE2;;41;11;8;;6;4234;1044;544;30;261;17;0;0;1971;11;15106;3076;2299;0;7141;2366;12021;567;3851;1;2328;38;12;0;2419;27769;25116;0;238;0;1;643;716;370;28;4;10;1;887
PERINAT;2019;930150032;930000815;TYPE1;;30;6;;;4;1598;138;60;4;0;0;0;0;1331;17;5889;223;0;0;4617;1384;5691;192;952;14;1381;3;16;;1396;;;;59;0;1;925;697;326;84;;27;0;0
PERINAT;2019;930300025;930000393;TYPE2;;24;6;;;3;865;66;135;1;0;0;0;0;546;0;3367;1117;0;0;1996;657;3052;195;1125;10;649;8;0;;670;;;;15;0;1;129;140;129;;;0;0;0
PERINAT;2019;930300082;930000419;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;1;1;0;0;;0;1;413
PERINAT;2019;930300116;930000427;TYPE2;;47;12;9;;6;3125;196;303;2;143;1;0;0;2107;18;12069;4548;1024;0;7449;2293;10370;545;3107;26;2255;38;17;;2333;;;;37;0;1;245;285;203;2;;2;1;251
PERINAT;2019;930300298;930025523;TYPE1;;30;;;;4;1693;314;0;0;0;0;0;0;1028;15;5308;0;0;0;3518;1020;4210;205;1105;2;1011;9;15;;1033;;;;13;0;1;98;84;0;14;;0;0;0
