BOR;AN;FI;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2019;870000411;870017415;SCAN;1;;;;;;;
IMAGES;2019;870000411;870017415;VASC;1;;;;;;;
IMAGES;2019;870000601;870014248;RADIO;1;1;143;83;;962;0;0
IMAGES;2019;870003514;870000015;RADIO;1;1;1304;;;475;0;0
IMAGES;2019;870006137;870002466;RADIO;2;2;1593;;;;;
IMAGES;2019;870014859;870000015;MAMM;2;2;;;;4849;;
IMAGES;2019;870014859;870000015;RADIO;1;1;3020;;;13905;187;
IMAGES;2019;870014859;870000015;VASC;1;1;151;;;2085;0;1
IMAGES;2019;880000021;880007059;IRM;1;1;1307;;;;;0
IMAGES;2019;880000021;880007059;MAMM;1;1;;;;1235;;
IMAGES;2019;880000021;880007059;RADIO;3;3;9293;;;;;1
IMAGES;2019;880000021;880007059;SCAN;2;2;6429;;;;;1
IMAGES;2019;880000039;880780069;MAMM;1;1;;;;1666;;
IMAGES;2019;880000039;880780069;RADIO;2;2;596;;;16187;;
IMAGES;2019;880000047;880780077;IRM;1;1;396;;;4313;6;
IMAGES;2019;880000047;880780077;MAMM;1;1;;;;21;;
IMAGES;2019;880000047;880780077;RADIO;4;3;5755;1;;15127;204;0
IMAGES;2019;880000047;880780077;SCAN;1;1;3672;1;;6081;93;0
IMAGES;2019;880000054;880007299;IRM;1;1;357;41;;4458;21;0
IMAGES;2019;880000054;880007299;MAMM;1;1;;;;465;;
IMAGES;2019;880000054;880007299;RADIO;3;3;5882;;;11667;183;0
IMAGES;2019;880000054;880007299;SCAN;1;1;3130;679;;5892;77;1
IMAGES;2019;880000062;880780093;IRM;1;1;432;;;5399;;0
IMAGES;2019;880000062;880780093;MAMM;1;1;;;;1975;;
IMAGES;2019;880000062;880780093;RADIO;3;3;5985;;;18674;;0
IMAGES;2019;880000062;880780093;SCAN;1;1;3302;;;6546;;1
IMAGES;2019;880000070;880007299;MAMM;1;1;;;;839;;
IMAGES;2019;880000070;880007299;RADIO;3;4;1283;;;10021;90;1
IMAGES;2019;880788591;880780150;CAM;2;;;;;;;
IMAGES;2019;880788591;880780150;IRM;1;;;;;;;
IMAGES;2019;880788591;880780150;RADIO;2;;;;;;;
IMAGES;2019;880788591;880780150;SCAN;1;;;;;;;
IMAGES;2019;890975527;890000037;CAM;1;0;;;;;;
IMAGES;2019;890975527;890000037;IRM;1;1;1008;;;5719;3;0
IMAGES;2019;890975527;890000037;MAMM;1;1;;;;;;
IMAGES;2019;890975527;890000037;RADIO;5;5;13716;;;27085;;1
IMAGES;2019;890975527;890000037;SCAN;2;2;7299;;;9745;;1
IMAGES;2019;890975527;890000037;VASC;1;1;2177;;;;;
IMAGES;2019;890975535;890000409;IRM;1;;;;;;;
IMAGES;2019;890975535;890000409;RADIO;2;2;1012;;;4191;66;1
IMAGES;2019;890975535;890000409;SCAN;1;1;1263;;;1045;27;
IMAGES;2019;890975543;890000417;RADIO;3;;;;;;;
IMAGES;2019;890975543;890000417;SCAN;1;;;;;;;
IMAGES;2019;890975550;890970569;IRM;1;1;378;22;;5700;;0
IMAGES;2019;890975550;890970569;MAMM;1;1;;;;1181;;
IMAGES;2019;890975550;890970569;RADIO;4;4;6416;22;;22770;;0
IMAGES;2019;890975550;890970569;SCAN;2;2;2914;173;;9250;;1
IMAGES;2019;890975550;890970569;VASC;1;1;0;;;;;1
IMAGES;2019;900003039;900000365;CAM;3;2;582;;;2456;;1
IMAGES;2019;900003039;900000365;IRM;2;2;2091;;;7114;12;0
IMAGES;2019;900003039;900000365;LITHO;1;1;113;;;;;1
IMAGES;2019;900003039;900000365;MAMM;1;1;;;;2540;;
IMAGES;2019;900003039;900000365;RADIO;7;7;36516;;;45795;673;1
IMAGES;2019;900003039;900000365;SCAN;2;2;14860;;;10444;235;1
IMAGES;2019;900003039;900000365;TOMO;1;1;633;;;927;;1
IMAGES;2019;900003039;900000365;dtIRM1;1;1;37;;;1288;;0
IMAGES;2019;900003039;900000365;dtIRM2;1;1;214;;;5447;;0
IMAGES;2019;910000272;910110014;MAMM;1;1;;;;582;;
IMAGES;2019;910000272;910110014;RADIO;2;2;5158;;;24519;581;0
IMAGES;2019;910000272;910110014;SCAN;1;1;2002;;;3653;54;0
IMAGES;2019;910000280;910019447;MAMM;1;1;;;;1093;;
IMAGES;2019;910000280;910019447;RADIO;2;1;1046;;;12407;226;0
IMAGES;2019;910000280;910019447;SCAN;1;1;1163;;;4206;47;0
IMAGES;2019;910000298;910110055;IRM;1;1;355;;;1553;;0
IMAGES;2019;910000298;910110055;RADIO;3;3;7731;;;26739;628;0
IMAGES;2019;910000298;910110055;SCAN;1;1;3637;;;9235;196;1
IMAGES;2019;910000306;910110055;CAM;2;2;82;56;85;1697;;0
IMAGES;2019;910000306;910110055;IRM;2;2;688;;;1206;16;0
IMAGES;2019;910000306;910110055;MAMM;1;1;;;;1;;
IMAGES;2019;910000306;910110055;RADIO;2;2;3662;;;16320;378;0
IMAGES;2019;910000306;910110055;SCAN;1;1;2115;;;5552;82;0
IMAGES;2019;910000306;910110055;TOMO;2;2;61;141;129;1490;;0
IMAGES;2019;910000306;910110055;dtIRM1;1;1;615;;;1078;;0
IMAGES;2019;910000306;910110055;dtIRM2;1;1;28;;;3;;0
IMAGES;2019;910001973;910019447;IRM;1;1;266;;;3096;0;0
IMAGES;2019;910001973;910019447;RADIO;1;1;3071;;;12963;217;0
IMAGES;2019;910001973;910019447;SCAN;1;1;1349;;;5102;62;0
IMAGES;2019;910008028;910001221;IRM;1;1;412;;;6932;0;
IMAGES;2019;910015965;920030269;RADIO;1;;;;;;;
IMAGES;2019;910018423;910110055;RADIO;2;2;1093;;;11625;256;1
IMAGES;2019;910018423;910110055;SCAN;1;1;716;;;2171;30;0
IMAGES;2019;910020254;910002773;CAM;2;2;499;;53;3909;;0
IMAGES;2019;910020254;910002773;IRM;2;2;2694;;;7925;104;0
IMAGES;2019;910020254;910002773;MAMM;1;1;;;;3147;;
IMAGES;2019;910020254;910002773;RADIO;6;6;9914;;;49320;1135;1
IMAGES;2019;910020254;910002773;SCAN;2;2;6684;;;17346;739;1
IMAGES;2019;910020254;910002773;TOMO;1;1;334;;89;2420;;0
IMAGES;2019;910020254;910002773;VASC;3;3;2479;;;59;;1
IMAGES;2019;910020254;910002773;dtIRM2;1;1;1360;;;7681;;0
IMAGES;2019;910100015;750712184;RADIO;1;1;2156;;;74;;
IMAGES;2019;910100023;750712184;RADIO;2;1;3726;;;62;;
IMAGES;2019;910150028;750811184;RADIO;2;2;6630;;;1740;;0
IMAGES;2019;910150028;750811184;SCAN;1;1;3350;;;4520;;0
IMAGES;2019;910150069;910000033;RADIO;3;3;3362;;;119;;
IMAGES;2019;910300029;910000355;IRM;1;;;;;;;
IMAGES;2019;910300029;910000355;MAMM;1;;;;;;;
IMAGES;2019;910300029;910000355;RADIO;1;;;;;;;
IMAGES;2019;910300029;910000355;SCAN;1;;;;;;;
IMAGES;2019;910300060;920030269;RADIO;1;;;;;;;0
IMAGES;2019;910300144;910000447;IRM;2;;;;;;;
IMAGES;2019;910300144;910000447;RADIO;5;;;;;;;
IMAGES;2019;910300144;910000447;SCAN;1;;;;;;;
IMAGES;2019;910300144;910000447;dtIRM1;1;;;;;;;
IMAGES;2019;910300177;910000462;IRM;2;;;;;;;
IMAGES;2019;910300177;910000462;MAMM;1;;;;;;;
IMAGES;2019;910300177;910000462;RADIO;2;;;;;;;
IMAGES;2019;910300177;910000462;SCAN;1;;;;;;;
IMAGES;2019;910300177;910000462;dtIRM1;1;;;;;;;
IMAGES;2019;910300219;910003888;IRM;2;1;844;;;9891;94;0
IMAGES;2019;910300219;910003888;MAMM;1;1;;;;;;
IMAGES;2019;910300219;910003888;RADIO;2;;;;;;;0
IMAGES;2019;910300219;910003888;SCAN;2;2;2914;;;11661;16;1
IMAGES;2019;910300219;910003888;VASC;1;1;623;;;;;1
IMAGES;2019;910300276;910019702;RADIO;1;1;1025;;;;;
IMAGES;2019;910300300;910000538;LITHO;;;;;;;;1
IMAGES;2019;910300300;910000538;MAMM;1;;;;;;;
IMAGES;2019;910300300;910000538;RADIO;2;;;;;;;1
IMAGES;2019;910300300;910000538;SCAN;1;1;2503;;;;;1
IMAGES;2019;910300359;910000587;RADIO;1;;;;;;;
IMAGES;2019;910803543;910017615;CAM;1;1;155;2301;;;;
IMAGES;2019;910803543;910017615;IRM;2;;;;;;;
IMAGES;2019;910803543;910017615;MAMM;1;;;;;;;
IMAGES;2019;910803543;910017615;RADIO;4;;;;;;;
IMAGES;2019;910803543;910017615;SCAN;1;;;;;;;
IMAGES;2019;910803543;910017615;VASC;2;;;;;;;
IMAGES;2019;910803543;910017615;dtIRM1;1;;;;;;;
IMAGES;2019;910805357;910001643;IRM;1;;;;;;;
IMAGES;2019;910805357;910001643;MAMM;1;;;;;;;
IMAGES;2019;910805357;910001643;RADIO;3;;;;;;;
IMAGES;2019;910805357;910001643;SCAN;1;;;;;;;
IMAGES;2019;910805357;910001643;dtIRM2;1;;;;;;;
IMAGES;2019;920000460;750813321;CAM;2;2;618;;;3168;;
IMAGES;2019;920000460;750813321;IRM;1;1;261;178;;4247;;
IMAGES;2019;920000460;750813321;MAMM;3;3;;;;12622;;
IMAGES;2019;920000460;750813321;RADIO;2;2;2401;;;1206;;
IMAGES;2019;920000460;750813321;SCAN;1;1;773;;;6277;;
IMAGES;2019;920000460;750813321;TOMO;1;1;33;;;3145;;
IMAGES;2019;920000569;920026374;IRM;1;1;409;0;0;9125;95;0
IMAGES;2019;920000569;920026374;MAMM;1;1;;;;672;;
IMAGES;2019;920000569;920026374;RADIO;2;2;1142;17;0;2752;0;0
IMAGES;2019;920000569;920026374;SCAN;1;1;712;149;0;5918;19;0
IMAGES;2019;920000577;920110020;IRM;1;1;73;0;0;768;3;0
IMAGES;2019;920000577;920110020;RADIO;5;5;3499;0;0;16484;208;0
IMAGES;2019;920000577;920110020;SCAN;1;1;1817;0;0;3834;42;0
IMAGES;2019;920000585;920026374;IRM;1;1;334;4;0;9173;68;0
IMAGES;2019;920000585;920026374;RADIO;2;2;2171;17;0;16733;592;0
IMAGES;2019;920000585;920026374;SCAN;1;1;2577;187;0;10006;154;0
IMAGES;2019;920000601;920110053;RADIO;3;3;2570;;;704;;0
IMAGES;2019;920000635;920150026;MAMM;1;1;;;;213;;
IMAGES;2019;920000635;920150026;RADIO;1;1;4118;;;5037;;0
IMAGES;2019;920000635;920150026;SCAN;1;1;1637;;;3995;;0
IMAGES;2019;920000650;920150059;CAM;2;2;1663;;;3721;;0
IMAGES;2019;920000650;920150059;IRM;2;2;3566;;;9329;124;0
IMAGES;2019;920000650;920150059;LITHO;1;1;50;;;;;1
IMAGES;2019;920000650;920150059;RADIO;4;4;29808;;;21803;1102;1
IMAGES;2019;920000650;920150059;SCAN;2;2;14090;;;14296;289;1
IMAGES;2019;920000650;920150059;TOMO;1;1;367;;;2732;9;0
IMAGES;2019;920000650;920150059;VASC;3;3;8068;;;345;84;1
IMAGES;2019;920000650;920150059;dtIRM2;1;1;2768;;;6490;;0
IMAGES;2019;920000684;920150091;CAM;2;2;421;;;2573;;0
IMAGES;2019;920000684;920150091;IRM;1;1;283;;;1536;;0
IMAGES;2019;920000684;920150091;RADIO;2;2;32437;;266;2673;933;0
IMAGES;2019;920000684;920150091;SCAN;1;1;4469;;10;4777;;1
IMAGES;2019;920000684;920150091;TOMO;1;1;176;;448;4765;;0
IMAGES;2019;920000684;920150091;VASC;4;4;7660;;379;8;23;1
IMAGES;2019;920001369;920710654;RADIO;1;1;436;;;;;0
IMAGES;2019;920100013;750712184;IRM;2;2;1604;97;4;11018;96;0
IMAGES;2019;920100013;750712184;RADIO;5;5;26023;17;3;31523;1039;1
IMAGES;2019;920100013;750712184;SCAN;2;2;11044;508;7;8160;287;1
IMAGES;2019;920100013;750712184;VASC;5;5;1826;49;21;1121;6;1
IMAGES;2019;920100013;750712184;dtIRM2;1;1;723;71;0;5324;;0
IMAGES;2019;920100021;750712184;CAM;1;1;784;38;31;4638;0;0
IMAGES;2019;920100021;750712184;IRM;1;1;1014;1;0;3807;10;0
IMAGES;2019;920100021;750712184;MAMM;1;1;;;;1221;;
IMAGES;2019;920100021;750712184;RADIO;3;3;14127;0;0;24588;875;1
IMAGES;2019;920100021;750712184;SCAN;2;2;9301;0;1;6119;272;1
IMAGES;2019;920100021;750712184;VASC;1;1;544;0;0;48;2;1
IMAGES;2019;920100039;750712184;CAM;2;2;463;15;126;2092;0;0
IMAGES;2019;920100039;750712184;IRM;2;1;1676;2;1;2923;9;1
IMAGES;2019;920100039;750712184;RADIO;5;5;14618;11;2;17568;527;0
IMAGES;2019;920100039;750712184;SCAN;2;2;9550;8;69;10798;245;1
IMAGES;2019;920100039;750712184;TOMO;1;0;0;0;0;0;0;0
IMAGES;2019;920100039;750712184;VASC;2;2;1752;42;40;267;8;1
IMAGES;2019;920100039;750712184;dtIRM2;1;1;1671;0;0;2629;;1
IMAGES;2019;920100047;750712184;IRM;1;1;868;2;825;2041;2;1
IMAGES;2019;920100047;750712184;RADIO;3;3;11730;2;5;14846;623;1
IMAGES;2019;920100047;750712184;SCAN;1;1;4856;1;3;4464;159;1
IMAGES;2019;920100054;750712184;IRM;1;1;1195;3;10;3713;55;0
IMAGES;2019;920100054;750712184;RADIO;5;5;10945;90;11;19292;138;1
IMAGES;2019;920100054;750712184;SCAN;1;1;2079;8;9;2432;8;1
IMAGES;2019;920100054;750712184;dtIRM2;1;1;1195;3;10;3713;;0
IMAGES;2019;920100062;750712184;RADIO;3;3;3527;40;;1032;;0
IMAGES;2019;920100062;750712184;SCAN;1;1;1453;206;;4917;12;0
IMAGES;2019;920120011;750821092;IRM;1;1;1459;;;3404;;1
IMAGES;2019;920120011;750821092;RADIO;4;3;16241;;;17453;;0
IMAGES;2019;920120011;750821092;SCAN;2;2;5215;;;5452;;1
IMAGES;2019;920120011;750821092;VASC;2;2;1735;;;38;;1
IMAGES;2019;920150018;750720492;RADIO;2;2;780;;;;;
IMAGES;2019;920300043;920001526;CAM;2;2;4136;;;;;
IMAGES;2019;920300043;920001526;LITHO;1;1;180;;;;;
IMAGES;2019;920300043;920001526;TOMO;1;1;4111;;;;;
IMAGES;2019;920300191;920000767;MAMM;1;1;;;;1100;;
IMAGES;2019;920300191;920000767;RADIO;7;7;405;;;;;
IMAGES;2019;920300191;920000767;SCAN;1;1;96;;;;;
IMAGES;2019;920300266;920000940;MAMM;1;1;;;;1556;;
IMAGES;2019;920300266;920000940;RADIO;3;3;1653;;;5257;;
IMAGES;2019;920300365;920815388;RADIO;4;;;;;;;
IMAGES;2019;920300464;910014919;RADIO;1;1;1802;;;5010;;
IMAGES;2019;920300597;920000940;IRM;1;1;247;;;9697;2;
IMAGES;2019;920300597;920000940;MAMM;1;1;;;;5627;;
IMAGES;2019;920300597;920000940;RADIO;4;4;1859;;;33981;544;
IMAGES;2019;920300597;920000940;SCAN;1;1;1547;;;6910;134;
IMAGES;2019;920300753;920810736;IRM;1;1;250;;;;;
IMAGES;2019;920300753;920810736;RADIO;2;2;20075;;;;;
IMAGES;2019;920300753;920810736;SCAN;1;1;3405;;;;;
IMAGES;2019;920300753;920810736;VASC;4;4;7898;;;;;
IMAGES;2019;920300761;920000973;IRM;1;0;0;;;;;
IMAGES;2019;920300761;920000973;RADIO;2;0;;;;;;
IMAGES;2019;920300761;920000973;SCAN;1;0;0;;;;;
IMAGES;2019;920300787;920000981;CAM;3;3;149;;;11911;;0
IMAGES;2019;920300787;920000981;IRM;1;1;971;;;8857;103;0
IMAGES;2019;920300787;920000981;MAMM;1;1;;;;4760;;
IMAGES;2019;920300787;920000981;RADIO;2;2;4899;;;12572;208;1
IMAGES;2019;920300787;920000981;SCAN;2;2;1876;;;18276;105;1
IMAGES;2019;920300787;920000981;TOMO;1;1;359;;;5766;;0
IMAGES;2019;920300787;920000981;VASC;1;1;1083;;;;;1
IMAGES;2019;920300837;920001005;MAMM;1;;;;;;;
IMAGES;2019;920300837;920001005;RADIO;1;;;;;;;
IMAGES;2019;920300837;920001005;SCAN;1;1;235;;;11469;;
IMAGES;2019;920300936;920006848;CAM;2;;;;;;;
IMAGES;2019;920300936;920006848;IRM;1;;;;;;;
IMAGES;2019;920300936;920006848;RADIO;3;;;;;;;
IMAGES;2019;920300936;920006848;SCAN;1;;;;;;;
IMAGES;2019;930000286;930021480;CAM;2;2;254;10;0;4603;;0
IMAGES;2019;930000286;930021480;IRM;2;2;1496;56;0;3882;11;0
IMAGES;2019;930000286;930021480;RADIO;3;3;12927;259;0;26208;819;0
IMAGES;2019;930000286;930021480;SCAN;2;2;7635;161;0;7650;209;0
IMAGES;2019;930000286;930021480;VASC;1;1;1439;;;44;1;1
IMAGES;2019;930000302;930110036;IRM;1;1;1106;;44;3424;;0
IMAGES;2019;930000302;930110036;RADIO;3;3;10209;;;;1026;0
IMAGES;2019;930000302;930110036;SCAN;1;1;3870;;5117;3318;267;0
IMAGES;2019;930000302;930110036;VASC;1;1;1;;;;;0
IMAGES;2019;930000302;930110036;dtIRM1;1;1;206;;44;2208;;0
IMAGES;2019;930000328;930110051;CAM;1;;;;;;;
IMAGES;2019;930000328;930110051;IRM;2;2;2818;;;3664;;0
IMAGES;2019;930000328;930110051;MAMM;1;1;;;;;;
IMAGES;2019;930000328;930110051;RADIO;3;3;15259;;;27656;;0
IMAGES;2019;930000328;930110051;SCAN;2;2;7251;;;6960;;1
IMAGES;2019;930000336;930110069;IRM;1;1;1563;;;3519;;1
IMAGES;2019;930000336;930110069;MAMM;1;1;;;;698;;
IMAGES;2019;930000336;930110069;RADIO;7;7;13493;;;37496;;1
IMAGES;2019;930000336;930110069;SCAN;1;1;6236;;;8724;;1
IMAGES;2019;930000336;930110069;VASC;1;1;1302;;;;;1
IMAGES;2019;930000336;930110069;dtIRM2;1;1;1563;;;3519;;
IMAGES;2019;930009188;930009139;RADIO;1;1;292;;;;;
IMAGES;2019;930013818;930024427;RADIO;1;1;449;;;;;
IMAGES;2019;930019203;920030269;CAM;;;;;;;;1
IMAGES;2019;930019203;920030269;LITHO;;;;;;;;1
IMAGES;2019;930019203;920030269;RADIO;1;1;352;;;;;1
IMAGES;2019;930019203;920030269;VASC;;;;;;;;1
IMAGES;2019;930019203;920030269;dtIRM1;;;;;;;;1
IMAGES;2019;930100011;750712184;RADIO;3;2;1816;11;;480;;0
IMAGES;2019;930100037;750712184;CAM;2;2;913;;58;4716;;
IMAGES;2019;930100037;750712184;IRM;1;1;2472;;5;2485;;0
IMAGES;2019;930100037;750712184;RADIO;6;5;22457;;;21186;;
IMAGES;2019;930100037;750712184;SCAN;2;2;13845;;2;7213;;1
IMAGES;2019;930100037;750712184;TOMO;1;1;1068;;80;2200;;
IMAGES;2019;930100037;750712184;dtIRM2;1;1;2472;;5;2485;;0
IMAGES;2019;930100045;750712184;IRM;1;1;1615;109;1;2173;1;
IMAGES;2019;930100045;750712184;MAMM;1;1;;;;;;
IMAGES;2019;930100045;750712184;RADIO;3;3;5961;36;2;19377;522;
IMAGES;2019;930100045;750712184;SCAN;1;1;3882;468;2;4032;98;
IMAGES;2019;930100045;750712184;VASC;1;1;1545;325;11;203;;
IMAGES;2019;930300025;930000393;CAM;2;2;217;;15;3924;;0
IMAGES;2019;930300025;930000393;IRM;2;2;432;;;13444;;0
IMAGES;2019;930300025;930000393;RADIO;3;3;3713;;;8122;337;1
IMAGES;2019;930300025;930000393;SCAN;2;2;2569;;;14956;41;0
IMAGES;2019;930300025;930000393;VASC;2;;;;;;;1
IMAGES;2019;930300066;930000401;LITHO;1;1;105;;;;;1
IMAGES;2019;930300066;930000401;VASC;1;1;1058;;;;;1
IMAGES;2019;930300082;930000419;IRM;1;1;816;;;18302;;0
IMAGES;2019;930300082;930000419;MAMM;1;1;;;;1319;;
IMAGES;2019;930300082;930000419;RADIO;2;2;2258;;;;;0
IMAGES;2019;930300082;930000419;SCAN;1;1;2851;;;14887;;1
IMAGES;2019;930300082;930000419;TOMO;1;1;1;;;;;0
IMAGES;2019;930300264;930000492;IRM;2;2;0;;;15388;;
IMAGES;2019;930300264;930000492;RADIO;3;3;1814;;;7722;;
IMAGES;2019;930300264;930000492;SCAN;1;1;14;;;6289;;
IMAGES;2019;930300553;930000633;IRM;2;0;;;;;;
IMAGES;2019;930300553;930000633;LITHO;1;1;148;;;;;
IMAGES;2019;930300553;930000633;MAMM;1;;;;;;;
IMAGES;2019;930300553;930000633;RADIO;2;0;;;;;;
IMAGES;2019;930300553;930000633;SCAN;1;0;;;;;;
IMAGES;2019;930300595;930000658;CAM;2;;;;;;;
IMAGES;2019;930300595;930000658;IRM;2;;;;;;;
IMAGES;2019;930300595;930000658;LITHO;1;1;139;;;;;
IMAGES;2019;930300595;930000658;MAMM;1;;;;;;;
IMAGES;2019;930300595;930000658;RADIO;5;;;;;;;
IMAGES;2019;930300595;930000658;SCAN;2;;;;;;;
IMAGES;2019;930300595;930000658;TOMO;1;;;;;;;
IMAGES;2019;940000573;940110018;IRM;2;1;1504;;;2989;8;0
IMAGES;2019;940000573;940110018;MAMM;1;1;;;;3160;;
IMAGES;2019;940000573;940110018;RADIO;3;3;9330;;;34151;893;0
IMAGES;2019;940000573;940110018;SCAN;2;1;4129;;;8707;162;1
IMAGES;2019;940000599;940110042;IRM;1;1;1879;0;0;3744;0;
IMAGES;2019;940000599;940110042;RADIO;5;5;10823;10;0;47662;983;1
IMAGES;2019;940000599;940110042;SCAN;2;2;7923;10;225;22814;347;1
IMAGES;2019;940000599;940110042;VASC;1;1;259;0;0;34;0;1
IMAGES;2019;940000649;940150014;IRM;2;2;1827;;;5724;;
IMAGES;2019;940000649;940150014;MAMM;1;1;;;;1291;;
IMAGES;2019;940000649;940150014;RADIO;3;3;7064;;;28704;;
IMAGES;2019;940000649;940150014;SCAN;2;2;4708;;;12760;;
IMAGES;2019;940000664;940160013;CAM;2;2;1119;;;1620;;
IMAGES;2019;940000664;940160013;IRM;2;2;2367;;;7550;1;
IMAGES;2019;940000664;940160013;MAMM;3;3;;;;9594;;
IMAGES;2019;940000664;940160013;RADIO;4;4;14437;;;6958;;
IMAGES;2019;940000664;940160013;SCAN;3;3;9002;;;17429;18;
IMAGES;2019;940000664;940160013;TOMO;1;1;586;;;3861;;
IMAGES;2019;940000664;940160013;VASC;2;2;212;;;6;;
IMAGES;2019;940000664;940160013;dtIRM2;1;1;1215;;;3848;;
IMAGES;2019;940016868;940016819;RADIO;3;3;3671;0;0;4917;0;0
IMAGES;2019;940100027;750712184;CAM;2;2;1203;;;3995;;1
IMAGES;2019;940100027;750712184;IRM;3;3;4911;21;6;10971;;1
IMAGES;2019;940100027;750712184;MAMM;1;1;;;;2142;;
IMAGES;2019;940100027;750712184;RADIO;7;7;49946;4;1;36637;;1
IMAGES;2019;940100027;750712184;SCAN;3;3;18512;118;8;15763;;1
IMAGES;2019;940100027;750712184;TOMO;2;2;905;;;3413;;1
IMAGES;2019;940100027;750712184;VASC;7;7;14924;15;59;46;;1
IMAGES;2019;940100027;750712184;dtIRM2;2;2;3562;17;4;6506;;1
IMAGES;2019;940100035;750712184;RADIO;2;2;2253;2;8;889;0;0
IMAGES;2019;940100035;750712184;SCAN;1;1;4823;1;1;1679;0;0
IMAGES;2019;940100043;750712184;CAM;2;2;1272;68;6;3804;0;0
IMAGES;2019;940100043;750712184;IRM;3;3;6903;235;15;10499;165;0
IMAGES;2019;940100043;750712184;LITHO;1;1;9;;;;;0
IMAGES;2019;940100043;750712184;MAMM;1;1;;;;868;;
IMAGES;2019;940100043;750712184;RADIO;7;7;35140;4;0;37037;1081;1
IMAGES;2019;940100043;750712184;SCAN;3;3;18135;13;13;13590;488;1
IMAGES;2019;940100043;750712184;TOMO;1;1;816;288;21;1943;0;0
IMAGES;2019;940100043;750712184;VASC;4;4;5158;11;31;1480;63;1
IMAGES;2019;940100043;750712184;dtIRM2;2;2;5079;190;15;7774;;
IMAGES;2019;940100050;750712184;RADIO;2;2;8079;;;1292;;
IMAGES;2019;940100068;750712184;RADIO;2;2;7168;17;0;1026;107;0
IMAGES;2019;940100068;750712184;SCAN;1;1;4900;1;0;4138;10;0
IMAGES;2019;940100068;750712184;VASC;1;1;516;0;0;12;0;1
IMAGES;2019;940120017;750821092;IRM;1;1;956;;;3693;;0
IMAGES;2019;940120017;750821092;MAMM;1;1;;;;1068;;
IMAGES;2019;940120017;750821092;RADIO;4;4;10773;;;18858;388;0
IMAGES;2019;940120017;750821092;SCAN;1;1;3640;;;4047;90;1
IMAGES;2019;940300031;940000706;IRM;1;;;;;;;
IMAGES;2019;940300031;940000706;MAMM;1;;;;;;;
IMAGES;2019;940300031;940000706;RADIO;2;;;;;;;
IMAGES;2019;940300031;940000706;SCAN;1;;;;;;;
IMAGES;2019;940300163;920030269;RADIO;1;1;210;;;;;0
IMAGES;2019;940300270;940000771;IRM;1;;;;;;;0
IMAGES;2019;940300270;940000771;LITHO;1;;;;;;;0
IMAGES;2019;940300270;940000771;RADIO;3;;;;;;;1
IMAGES;2019;940300270;940000771;SCAN;1;;;;;;;0
IMAGES;2019;940300452;940000862;RADIO;1;1;2075;;;;;0
IMAGES;2019;940700032;940001027;RADIO;1;1;2197;;;;;0
IMAGES;2019;940700040;570010181;RADIO;1;1;983;;;48;;
IMAGES;2019;940806490;750810798;RADIO;1;1;651;;;1389;;
IMAGES;2019;940806490;750810798;SCAN;1;1;540;;;852;0;0
IMAGES;2019;940813033;940001894;IRM;1;;;;;;;
IMAGES;2019;940813033;940001894;RADIO;2;;;;;;;
IMAGES;2019;940813033;940001894;SCAN;1;;;;;;;
IMAGES;2019;950000307;950110015;IRM;2;2;2393;11;17;3867;;0
IMAGES;2019;950000307;950110015;MAMM;1;1;;;;4539;;
IMAGES;2019;950000307;950110015;RADIO;5;5;21815;52;1;34671;;0
IMAGES;2019;950000307;950110015;SCAN;2;2;9754;40;88;11181;;1
IMAGES;2019;950000307;950110015;VASC;2;2;1798;;2;576;;1
IMAGES;2019;950000315;950001370;IRM;1;1;144;;;1643;0;0
IMAGES;2019;950000315;950001370;RADIO;3;3;6836;;;13406;352;0
IMAGES;2019;950000315;950001370;SCAN;1;1;2066;;;3583;99;0
IMAGES;2019;950000323;950013870;IRM;2;2;875;0;16;4676;26;0
IMAGES;2019;950000323;950013870;MAMM;1;1;;;;1706;;
IMAGES;2019;950000323;950013870;RADIO;4;4;15866;0;19;41125;109;1
IMAGES;2019;950000323;950013870;SCAN;2;2;4871;0;25;14433;260;1
IMAGES;2019;950000323;950013870;VASC;1;1;3100;;173;;;1
IMAGES;2019;950000331;950110049;IRM;1;1;1631;48;138;3817;70;0
IMAGES;2019;950000331;950110049;RADIO;5;5;13137;274;158;44566;1258;1
IMAGES;2019;950000331;950110049;SCAN;2;2;4153;115;126;9385;202;1
IMAGES;2019;950000331;950110049;VASC;1;1;1550;0;15;0;0;1
IMAGES;2019;950000349;950015289;RADIO;4;4;878;126;;7667;76;1
IMAGES;2019;950000364;950110080;CAM;3;3;370;;;1215;5;
IMAGES;2019;950000364;950110080;IRM;1;1;1836;;;3717;25;
IMAGES;2019;950000364;950110080;MAMM;1;1;;;;751;;
IMAGES;2019;950000364;950110080;RADIO;9;9;26300;;;30968;1022;
IMAGES;2019;950000364;950110080;SCAN;2;1;8464;;;5118;230;
IMAGES;2019;950000364;950110080;TOMO;1;1;5540;;;2579;2;
IMAGES;2019;950000364;950110080;VASC;1;1;185;;;2;0;
IMAGES;2019;950000398;950140012;RADIO;3;3;5871;;;;;
IMAGES;2019;950000406;950150037;RADIO;1;1;1010;;;;;
