BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2019;560002024;560006074;N2460;28;7;29.38
SSR_P;2019;560002024;560006074;N2470;;3;1.46
SSR_P;2019;560002024;560006074;N2500;109;59;136.45
SSR_P;2019;560002024;560006074;N2710;8;13;12.44
SSR_P;2019;560002024;560006074;N310H;15;12;26.46
SSR_P;2019;560002024;560006074;N3120;4;6;6.77
SSR_P;2019;560002024;560006074;NAUT;95;32;108.55
SSR_P;2019;560002024;560006074;NCINF;65;63;97.58
SSR_P;2019;560002974;830013678;M1180;2;2;2.44
SSR_P;2019;560002974;830013678;M1320;;1;0.28
SSR_P;2019;560002974;830013678;MAUT;;;0.03
SSR_P;2019;560002974;830013678;N241P;;5;2.13
SSR_P;2019;560002974;830013678;N2450;;1;0.58
SSR_P;2019;560002974;830013678;N2460;;1;1.02
SSR_P;2019;560002974;830013678;N2500;20;17;37.03
SSR_P;2019;560002974;830013678;N2710;;2;0.58
SSR_P;2019;560002974;830013678;N310H;;1;0.58
SSR_P;2019;560002974;830013678;N3120;;1;0.58
SSR_P;2019;560002974;830013678;NAUT;2;48;29.68
SSR_P;2019;560002974;830013678;NCINF;10;14;19.73
SSR_P;2019;560003006;560000770;M1010;;2;0.5
SSR_P;2019;560003006;560000770;M3020;;1;0.1
SSR_P;2019;560003006;560000770;N2500;;3;1.5
SSR_P;2019;560003006;560000770;N2710;;2;1.1
SSR_P;2019;560003006;560000770;N310H;;4;3.34
SSR_P;2019;560003006;560000770;N3120;;1;0.6
SSR_P;2019;560003006;560000770;NCINF;;9;6.35
SSR_P;2019;560003055;440042844;M1010;1;0;1
SSR_P;2019;560003055;440042844;M1320;1;2;2.34
SSR_P;2019;560003055;440042844;MAUT;;1;0.57
SSR_P;2019;560003055;440042844;N241P;1;2;2
SSR_P;2019;560003055;440042844;N2450;1;;1.13
SSR_P;2019;560003055;440042844;N2460;;1;0.49
SSR_P;2019;560003055;440042844;N2500;23;15;30.72
SSR_P;2019;560003055;440042844;N2710;;1;0.2
SSR_P;2019;560003055;440042844;N310H;;;0.06
SSR_P;2019;560003055;440042844;N3120;;2;0.8
SSR_P;2019;560003055;440042844;NAUT;7;2;7.82
SSR_P;2019;560003055;440042844;NCINF;17;12;23.16
SSR_P;2019;560003980;560005746;M1180;;;0.04
SSR_P;2019;560003980;560005746;M1320;1;1;1.78
SSR_P;2019;560003980;560005746;N241P;;1;0.4
SSR_P;2019;560003980;560005746;N2500;10;5;13.2
SSR_P;2019;560003980;560005746;NAUT;2;4;5.2
SSR_P;2019;560003980;560005746;NCINF;5;5;8.8
SSR_P;2019;560014219;560014748;M1010;1;;1
SSR_P;2019;560014219;560014748;M1320;;1;0.85
SSR_P;2019;560014219;560014748;N2500;10;3;11.84
SSR_P;2019;560014219;560014748;NAUT;3;1;2.83
SSR_P;2019;560014219;560014748;NCINF;12;;10.04
SSR_P;2019;560015422;560005746;M1010;;1;0.2
SSR_P;2019;560015422;560005746;M1320;;;0.23
SSR_P;2019;560015422;560005746;N241P;;1;0.3
SSR_P;2019;560015422;560005746;N2460;;1;0.4
SSR_P;2019;560015422;560005746;N2500;18;2;19.8
SSR_P;2019;560015422;560005746;N2710;1;;0.36
SSR_P;2019;560015422;560005746;NAUT;2;2;3.1
SSR_P;2019;560015422;560005746;NCINF;11;1;10.7
SSR_P;2019;560027377;560006017;M1010;;1;0.6
SSR_P;2019;560027377;560006017;MAUT;;2;0.13
SSR_P;2019;560027377;560006017;N2470;;1;0.4
SSR_P;2019;560027377;560006017;N2500;3;6;7.68
SSR_P;2019;560027377;560006017;N2710;;1;0.4
SSR_P;2019;560027377;560006017;NAUT;;3;0.63
SSR_P;2019;560027377;560006017;NCINF;3;3;4.8
SSR_P;2019;570000026;570024794;M1180;1;;1
SSR_P;2019;570000026;570024794;M1320;;1;0.5
SSR_P;2019;570000026;570024794;N241P;1;1;1.73
SSR_P;2019;570000026;570024794;N2710;;1;0.5
SSR_P;2019;570000026;570024794;NCINF;4;;4
SSR_P;2019;570000091;750050759;M1010;3;;2.8
SSR_P;2019;570000091;750050759;M1180;3;2;2.5
SSR_P;2019;570000091;750050759;N241P;13;2;13.7
SSR_P;2019;570000091;750050759;N2430;2;1;2.6
SSR_P;2019;570000091;750050759;N2450;2;;2
SSR_P;2019;570000091;750050759;N2460;6;1;6.4
SSR_P;2019;570000091;750050759;N2470;;1;0.4
SSR_P;2019;570000091;750050759;N2500;64;8;69.3
SSR_P;2019;570000091;750050759;N2710;;3;1.8
SSR_P;2019;570000091;750050759;N3120;1;1;1.8
SSR_P;2019;570000091;750050759;NCINF;40;9;46
SSR_P;2019;570000109;570000034;M1320;4;;4
SSR_P;2019;570000109;570000034;N2450;;1;0.86
SSR_P;2019;570000109;570000034;N2460;1;;1
SSR_P;2019;570000109;570000034;N2500;24;3;26.93
SSR_P;2019;570000109;570000034;N2710;1;1;1.52
SSR_P;2019;570000109;570000034;NCINF;10;2;12.4
SSR_P;2019;570000166;570010181;M1010;1;;1.14
SSR_P;2019;570000166;570010181;M1320;;;0.04
SSR_P;2019;570000166;570010181;MAUT;;1;0.01
SSR_P;2019;570000166;570010181;N241P;;1;0.5
SSR_P;2019;570000166;570010181;N2450;;1;0.5
SSR_P;2019;570000166;570010181;N2460;1;;0.88
SSR_P;2019;570000166;570010181;N2500;11;4;13.14
SSR_P;2019;570000166;570010181;N2710;1;;1.05
SSR_P;2019;570000166;570010181;N3120;;1;0.88
SSR_P;2019;570000166;570010181;NAUT;13;13;20.31
SSR_P;2019;570000166;570010181;NCINF;9;3;10.98
SSR_P;2019;570000281;570005165;M1040;1;;0.4
SSR_P;2019;570000281;570005165;MAUT;;1;0.36
SSR_P;2019;570000281;570005165;N241P;1;;2
SSR_P;2019;570000281;570005165;N2500;10;2;12.12
SSR_P;2019;570000281;570005165;N2710;;1;0.4
SSR_P;2019;570000281;570005165;N310H;1;;0.17
SSR_P;2019;570000281;570005165;NAUT;2;;1.55
SSR_P;2019;570000281;570005165;NCINF;8;4;11.16
SSR_P;2019;570000349;570005165;M1040;4;0;1.7
SSR_P;2019;570000349;570005165;M1180;2;0;2.54
SSR_P;2019;570000349;570005165;N241P;5;2;8.16
SSR_P;2019;570000349;570005165;N2430;;1;1.29
SSR_P;2019;570000349;570005165;N2460;2;;2.46
SSR_P;2019;570000349;570005165;N2470;2;;2
SSR_P;2019;570000349;570005165;N2500;27;5;29.51
SSR_P;2019;570000349;570005165;N2710;;;0.73
SSR_P;2019;570000349;570005165;N3120;;1;0.2
SSR_P;2019;570000349;570005165;NAUT;2;;2.18
SSR_P;2019;570000349;570005165;NCINF;19;3;20.12
SSR_P;2019;570000356;570000919;M1010;;1;0.5
SSR_P;2019;570000356;570000919;N241P;3;1;3.5
SSR_P;2019;570000356;570000919;N2450;;1;0.1
SSR_P;2019;570000356;570000919;N2500;6;;6
SSR_P;2019;570000356;570000919;N3120;;1;0.19
SSR_P;2019;570000356;570000919;NAUT;2;1;2.5
SSR_P;2019;570000356;570000919;NCINF;7;;7
SSR_P;2019;570000380;570000034;M1010;2;;2
SSR_P;2019;570000380;570000034;M1040;2;;2
SSR_P;2019;570000380;570000034;M1180;4;;4
SSR_P;2019;570000380;570000034;N241P;8;1;7.52
SSR_P;2019;570000380;570000034;N2450;1;1;1.86
SSR_P;2019;570000380;570000034;N2460;2;3;4.22
SSR_P;2019;570000380;570000034;N2500;34;;31.7
SSR_P;2019;570000380;570000034;N2710;;1;0.5
SSR_P;2019;570000380;570000034;N3120;;1;0.5
SSR_P;2019;570000380;570000034;NCINF;37;5;28.13
SSR_P;2019;570000448;750050759;M1010;1;;1
SSR_P;2019;570000448;750050759;M1320;2;;2
SSR_P;2019;570000448;750050759;M3020;;1;0.1
SSR_P;2019;570000448;750050759;MAUT;;1;0.45
SSR_P;2019;570000448;750050759;N241P;;2;1.36
SSR_P;2019;570000448;750050759;N2460;1;1;1.7
SSR_P;2019;570000448;750050759;N2500;13;5;16.3
SSR_P;2019;570000448;750050759;N2710;;1;0.64
SSR_P;2019;570000448;750050759;N3120;;1;0.7
SSR_P;2019;570000448;750050759;NAUT;10;20;25.34
SSR_P;2019;570000448;750050759;NCINF;12;2;13.2
SSR_P;2019;570000455;570010181;M1010;;1;0.3
SSR_P;2019;570000455;570010181;MAUT;;1;0.19
SSR_P;2019;570000455;570010181;N241P;;1;0.25
SSR_P;2019;570000455;570010181;N2450;;1;0.26
SSR_P;2019;570000455;570010181;N2460;;1;0.1
SSR_P;2019;570000455;570010181;N2500;2;3;2.94
SSR_P;2019;570000455;570010181;N2710;;1;0.12
SSR_P;2019;570000455;570010181;N3120;;1;0.11
SSR_P;2019;570000455;570010181;NAUT;2;1;2.72
SSR_P;2019;570000455;570010181;NCINF;2;4;3.06
SSR_P;2019;570000562;570011353;M1320;1;1;1.5
SSR_P;2019;570000562;570011353;N241P;1;3;1.5
SSR_P;2019;570000562;570011353;N2430;;2;0.2
SSR_P;2019;570000562;570011353;N2450;;1;0.1
SSR_P;2019;570000562;570011353;N2460;;2;1
SSR_P;2019;570000562;570011353;N2500;12;2;12
SSR_P;2019;570000562;570011353;N2710;;3;1.5
SSR_P;2019;570000562;570011353;N3120;;1;0.3
SSR_P;2019;570000562;570011353;NCINF;10;;10
SSR_P;2019;570000596;750821092;M1180;3;0;2.17
SSR_P;2019;570000596;750821092;N241P;5;;4.23
SSR_P;2019;570000596;750821092;N2430;;1;0.8
SSR_P;2019;570000596;750821092;N2460;1;1;1.2
SSR_P;2019;570000596;750821092;N2470;;1;0.7
SSR_P;2019;570000596;750821092;N2500;9;1;9.9
SSR_P;2019;570000596;750821092;N310H;1;;0.33
SSR_P;2019;570000596;750821092;NAUT;1;;1
SSR_P;2019;570000596;750821092;NCINF;11;;10.17
SSR_P;2019;570000661;570000158;M1010;1;;1
SSR_P;2019;570000661;570000158;N241P;2;;2
SSR_P;2019;570000661;570000158;N2450;;;0.19
SSR_P;2019;570000661;570000158;N2500;7;3;9.93
SSR_P;2019;570000661;570000158;NAUT;5;4;7.83
SSR_P;2019;570000661;570000158;NCINF;9;3;11.26
SSR_P;2019;570000687;570025254;M1010;1;;0.89
SSR_P;2019;570000687;570025254;M1040;;2;1.2
SSR_P;2019;570000687;570025254;M1320;4;1;2.85
SSR_P;2019;570000687;570025254;N241P;2;1;1.8
SSR_P;2019;570000687;570025254;N2430;1;0;0.3
SSR_P;2019;570000687;570025254;N2450;1;1;1.2
SSR_P;2019;570000687;570025254;N2460;4;1;2.62
SSR_P;2019;570000687;570025254;N2470;1;0;0.9
SSR_P;2019;570000687;570025254;N2500;24;3;28.38
SSR_P;2019;570000687;570025254;N2710;3;0;1.75
SSR_P;2019;570000687;570025254;N310H;1;0;0.98
SSR_P;2019;570000687;570025254;N3120;1;0;0.5
SSR_P;2019;570000687;570025254;NAUT;11;3;17.57
SSR_P;2019;570000687;570025254;NCINF;20;15;31.36
SSR_P;2019;570000794;930019484;M1180;4;1;3.53
SSR_P;2019;570000794;930019484;N241P;11;;9.98
SSR_P;2019;570000794;930019484;N2430;;1;0.04
SSR_P;2019;570000794;930019484;N2450;;1;0.48
SSR_P;2019;570000794;930019484;N2460;5;1;5.15
SSR_P;2019;570000794;930019484;N2500;9;3;10.17
SSR_P;2019;570000794;930019484;N2710;;1;0.75
SSR_P;2019;570000794;930019484;N3120;;1;0.79
SSR_P;2019;570000794;930019484;NAUT;4;;2.8
SSR_P;2019;570000794;930019484;NCINF;10;1;9.84
SSR_P;2019;570000828;570011452;M1010;;2;0.82
SSR_P;2019;570000828;570011452;M3020;;1;0.15
SSR_P;2019;570000828;570011452;N2460;1;0;1
SSR_P;2019;570000828;570011452;N2710;1;2;2.15
SSR_P;2019;570000828;570011452;N310H;2;0;2
SSR_P;2019;570000828;570011452;N3120;1;0;1
SSR_P;2019;570000828;570011452;NCINF;8;0;8
SSR_P;2019;570000950;570000398;M1320;;1;0.4
SSR_P;2019;570000950;570000398;N241P;;4;0.72
SSR_P;2019;570000950;570000398;N2460;;1;0.5
SSR_P;2019;570000950;570000398;N2500;4;;4
SSR_P;2019;570000950;570000398;N2710;;1;0.1
SSR_P;2019;570000950;570000398;N3120;;1;0.5
SSR_P;2019;570000950;570000398;NAUT;;7;5.7
SSR_P;2019;570000950;570000398;NCINF;3;2;4.96
SSR_P;2019;570000968;570000430;M1320;1;1;1.95
SSR_P;2019;570000968;570000430;N241P;;1;0.3
SSR_P;2019;570000968;570000430;N2460;2;;0.71
SSR_P;2019;570000968;570000430;N2500;9;8;14.62
SSR_P;2019;570000968;570000430;N2710;1;;0.2
SSR_P;2019;570000968;570000430;N310H;1;;0.54
SSR_P;2019;570000968;570000430;N3120;1;;0.4
SSR_P;2019;570000968;570000430;NCINF;7;6;10.89
SSR_P;2019;570000992;570000497;M1180;;1;0.6
SSR_P;2019;570000992;570000497;N241P;;1;0.5
SSR_P;2019;570000992;570000497;N2460;1;;1
SSR_P;2019;570000992;570000497;N2500;;7;6.5
SSR_P;2019;570000992;570000497;N2710;;1;0.3
SSR_P;2019;570000992;570000497;NCINF;;6;5.5
SSR_P;2019;570001057;570023630;M1180;4;1;3.28
SSR_P;2019;570001057;570023630;N241P;7;7;12.49
SSR_P;2019;570001057;570023630;N2430;;4;1.4
SSR_P;2019;570001057;570023630;N2460;8;1;8.14
SSR_P;2019;570001057;570023630;N2500;15;2;15.85
SSR_P;2019;570001057;570023630;NAUT;4;1;4.8
SSR_P;2019;570001057;570023630;NCINF;18;7;20.73
SSR_P;2019;570001099;570023630;M1320;;2;1.31
SSR_P;2019;570001099;570023630;N2500;11;2;12
SSR_P;2019;570001099;570023630;NAUT;;1;0.8
SSR_P;2019;570001099;570023630;NCINF;7;3;8.64
SSR_P;2019;570003079;570010181;M1010;;1;0.2
SSR_P;2019;570003079;570010181;M1070;1;;1
SSR_P;2019;570003079;570010181;M1320;;2;0.8
SSR_P;2019;570003079;570010181;MAUT;1;;1
SSR_P;2019;570003079;570010181;N241P;1;1;2
SSR_P;2019;570003079;570010181;N2430;;1;0.15
SSR_P;2019;570003079;570010181;N2450;;1;0.15
SSR_P;2019;570003079;570010181;N2460;;2;1.1
SSR_P;2019;570003079;570010181;N2500;19;1;19.75
SSR_P;2019;570003079;570010181;NAUT;11;3;13.05
SSR_P;2019;570003079;570010181;NCINF;8;8;15.25
SSR_P;2019;570003103;540019726;M1010;1;1;1.62
SSR_P;2019;570003103;540019726;M1140;;1;0.03
SSR_P;2019;570003103;540019726;M1180;3;;2.88
SSR_P;2019;570003103;540019726;N241P;16;2;13.92
SSR_P;2019;570003103;540019726;N2430;0;1;0.45
SSR_P;2019;570003103;540019726;N2450;;1;0.99
SSR_P;2019;570003103;540019726;N2460;3;4;5.77
SSR_P;2019;570003103;540019726;N2470;2;0;1.47
SSR_P;2019;570003103;540019726;N2500;40;2;37.75
SSR_P;2019;570003103;540019726;N2710;1;0;1
SSR_P;2019;570003103;540019726;N3120;2;0;1.6
SSR_P;2019;570003103;540019726;NCINF;20;4;21.77
SSR_P;2019;570005215;570005165;M1180;2;2;1.33
SSR_P;2019;570005215;570005165;M1320;1;0;1
SSR_P;2019;570005215;570005165;MAUT;1;0;0.3
SSR_P;2019;570005215;570005165;N241P;12;2;11.36
SSR_P;2019;570005215;570005165;N2460;1;2;2.23
SSR_P;2019;570005215;570005165;N2500;26;4;29.3
SSR_P;2019;570005215;570005165;N2710;;1;0.61
SSR_P;2019;570005215;570005165;N3120;1;2;1.1
SSR_P;2019;570005215;570005165;NAUT;9;;8.79
SSR_P;2019;570005215;570005165;NCINF;18;4;18.55
SSR_P;2019;570009670;570027995;M1320;1;2;2.92
SSR_P;2019;570009670;570027995;MAUT;;2;0.49
SSR_P;2019;570009670;570027995;N241P;1;;1
SSR_P;2019;570009670;570027995;N2460;;1;0.6
SSR_P;2019;570009670;570027995;N2500;11;9;18.54
SSR_P;2019;570009670;570027995;N2710;;1;0.5
SSR_P;2019;570009670;570027995;N3120;;1;0.6
SSR_P;2019;570009670;570027995;NCINF;10;6;13.66
SSR_P;2019;570012369;570011387;M1010;1;;1
SSR_P;2019;570012369;570011387;MAUT;2;;0.16
SSR_P;2019;570012369;570011387;N2500;4;2;5.6
SSR_P;2019;570012369;570011387;N2710;1;;0.5
SSR_P;2019;570012369;570011387;N3120;;1;0.25
SSR_P;2019;570012369;570011387;NAUT;41;4;6.35
SSR_P;2019;570012369;570011387;NCINF;5;4;7.57
SSR_P;2019;570012633;540019726;M1010;1;2;2.52
SSR_P;2019;570012633;540019726;M1180;;1;0.13
SSR_P;2019;570012633;540019726;N2450;2;2;3.3
SSR_P;2019;570012633;540019726;N2500;5;4;7.9
SSR_P;2019;570012633;540019726;N2710;;1;0.49
SSR_P;2019;570012633;540019726;N310H;4;;4
SSR_P;2019;570012633;540019726;N3120;;1;0.2
SSR_P;2019;570012633;540019726;NAUT;6;1;6.5
SSR_P;2019;570012633;540019726;NCINF;6;6;9.41
SSR_P;2019;570026575;570005165;MAUT;1;;0.5
SSR_P;2019;570026575;570005165;N2430;1;;0.2
SSR_P;2019;570026575;570005165;N2710;1;;1
SSR_P;2019;570026575;570005165;N310H;1;;0.3
SSR_P;2019;570026575;570005165;NAUT;2;;1.4
SSR_P;2019;570026575;570005165;NCINF;1;;0.3
SSR_P;2019;570026682;570005165;M1040;1;0;0.85
SSR_P;2019;570026682;570005165;M1150;2;0;0.3
SSR_P;2019;570026682;570005165;M1180;2;2;1.33
SSR_P;2019;570026682;570005165;M1320;1;0;1
SSR_P;2019;570026682;570005165;MAUT;1;1;0.8
SSR_P;2019;570026682;570005165;N241P;9;6;12.63
SSR_P;2019;570026682;570005165;N2430;3;;3.04
SSR_P;2019;570026682;570005165;N2500;9;2;5.71
SSR_P;2019;570026682;570005165;NAUT;1;;1.68
SSR_P;2019;570026682;570005165;NCINF;8;7;7.64
SSR_P;2019;580004836;580780039;M1320;;3;2.5
SSR_P;2019;580004836;580780039;MAUT;;1;0.05
SSR_P;2019;580004836;580780039;N241P;;1;0.69
SSR_P;2019;580004836;580780039;N2460;0;1;0.6
SSR_P;2019;580004836;580780039;N2500;17;1;16.91
SSR_P;2019;580004836;580780039;N2710;;1;0.4
SSR_P;2019;580004836;580780039;N3120;;1;0.76
SSR_P;2019;580004836;580780039;NAUT;;1;1.19
SSR_P;2019;580004836;580780039;NCINF;14;1;16.61
SSR_P;2019;580006286;920030269;M1010;3;;3
SSR_P;2019;580006286;920030269;N241P;2;2;2.5
SSR_P;2019;580006286;920030269;N2460;;1;0.8
SSR_P;2019;580006286;920030269;N2500;19;;19
SSR_P;2019;580006286;920030269;N2710;;1;1
SSR_P;2019;580006286;920030269;N3120;1;;1
SSR_P;2019;580006286;920030269;NAUT;1;;1
SSR_P;2019;580006286;920030269;NCINF;13;;13
SSR_P;2019;580780187;580000057;M1010;;3;0.5
SSR_P;2019;580780187;580000057;N241P;;2;0.6
SSR_P;2019;580780187;580000057;N2460;;1;0.1
SSR_P;2019;580780187;580000057;N2500;4;2;5.7
SSR_P;2019;580780187;580000057;NAUT;10;3;8.9
SSR_P;2019;580780187;580000057;NCINF;6;1;6.4
SSR_P;2019;580780203;580000073;M1010;1;;1
SSR_P;2019;580780203;580000073;M1320;1;;0.7
SSR_P;2019;580780203;580000073;MAUT;1;;1
SSR_P;2019;580780203;580000073;N241P;1;;1
SSR_P;2019;580780203;580000073;N2450;1;;1
SSR_P;2019;580780203;580000073;N2500;2;1;2.5
SSR_P;2019;580780203;580000073;N2710;;1;0.8
SSR_P;2019;580780203;580000073;N310H;5;1;5.5
SSR_P;2019;580780203;580000073;N3120;1;;1
SSR_P;2019;580780203;580000073;NCINF;13;7;11.71
SSR_P;2019;580971349;580002129;M1010;;3;1.5
SSR_P;2019;580971349;580002129;M1040;;1;0.21
SSR_P;2019;580971349;580002129;M1320;;1;0.35
SSR_P;2019;580971349;580002129;N241P;;4;2
SSR_P;2019;580971349;580002129;N2450;;1;0.54
SSR_P;2019;580971349;580002129;N2460;;1;0.12
SSR_P;2019;580971349;580002129;N2500;12;16;18.05
SSR_P;2019;580971349;580002129;N2710;;1;0.39
SSR_P;2019;580971349;580002129;N3120;;2;0.96
SSR_P;2019;580971349;580002129;NAUT;2;2;2.69
SSR_P;2019;580971349;580002129;NCINF;9;8;11.67
SSR_P;2019;580972008;580000628;M1010;2;;2
SSR_P;2019;580972008;580000628;M1180;2;1;2.13
SSR_P;2019;580972008;580000628;M1190;1;;1
SSR_P;2019;580972008;580000628;MAUT;1;;1.15
SSR_P;2019;580972008;580000628;N241P;14;1;13.5
SSR_P;2019;580972008;580000628;N2430;1;;1
SSR_P;2019;580972008;580000628;N2450;1;;1
SSR_P;2019;580972008;580000628;N2460;4;5;7.7
SSR_P;2019;580972008;580000628;N2470;1;;1
SSR_P;2019;580972008;580000628;N2500;38;1;38.29
SSR_P;2019;580972008;580000628;N2710;1;;1
SSR_P;2019;580972008;580000628;N3120;;2;1.5
SSR_P;2019;580972008;580000628;NAUT;67;11;72.79
SSR_P;2019;580972008;580000628;NCINF;25;1;25.29
SSR_P;2019;580972610;580780054;N241P;;1;0.15
SSR_P;2019;580972610;580780054;N2500;7;1;3.9
SSR_P;2019;580972610;580780054;N2710;;1;0.1
SSR_P;2019;580972610;580780054;NAUT;27;6;9.27
SSR_P;2019;580972610;580780054;NCINF;7;2;4.1
SSR_P;2019;580972628;580780039;M1010;;2;0.58
SSR_P;2019;580972628;580780039;N2450;;1;0.8
SSR_P;2019;580972628;580780039;N2460;;2;0.8
SSR_P;2019;580972628;580780039;N2500;8;1;9.01
SSR_P;2019;580972628;580780039;N2710;0;2;0.64
SSR_P;2019;580972628;580780039;NAUT;4;;2.9
SSR_P;2019;580972628;580780039;NCINF;3;4;6.24
SSR_P;2019;580972644;580781136;M1320;;1;0.57
SSR_P;2019;580972644;580781136;N241P;1;2;2.6
SSR_P;2019;580972644;580781136;N2430;;1;0.1
SSR_P;2019;580972644;580781136;N2500;22;;22
SSR_P;2019;580972644;580781136;NAUT;9;;9
SSR_P;2019;580972644;580781136;NCINF;11;4;13
SSR_P;2019;580972651;580780047;M1320;1;;1
SSR_P;2019;580972651;580780047;N2500;4;;4
SSR_P;2019;580972651;580780047;NCINF;1;;1
SSR_P;2019;580972677;580780088;M1320;1;;0.8
SSR_P;2019;580972677;580780088;N241P;1;;1
SSR_P;2019;580972677;580780088;N2500;13;2;13.31
SSR_P;2019;580972677;580780088;N2710;;1;0.25
SSR_P;2019;580972677;580780088;NAUT;7;1;6.45
SSR_P;2019;580972677;580780088;NCINF;10;1;8.3
SSR_P;2019;580972685;580780096;M1010;;1;0.6
SSR_P;2019;580972685;580780096;N241P;1;2;0.32
SSR_P;2019;580972685;580780096;N2450;1;;0.51
SSR_P;2019;580972685;580780096;N2470;2;1;0.55
SSR_P;2019;580972685;580780096;N2500;24;1;11.81
SSR_P;2019;580972685;580780096;N3120;2;;0.74
SSR_P;2019;580972685;580780096;NAUT;2;;0.4
SSR_P;2019;580972685;580780096;NCINF;24;1;7.5
SSR_P;2019;580972693;580780039;M1040;;1;0.35
SSR_P;2019;580972693;580780039;M1180;;2;1.76
SSR_P;2019;580972693;580780039;N241P;1;3;2.3
SSR_P;2019;580972693;580780039;N2430;1;;0.15
SSR_P;2019;580972693;580780039;N2450;;;0.3
SSR_P;2019;580972693;580780039;N2460;2;;2
SSR_P;2019;580972693;580780039;N2500;4;2;5.18
SSR_P;2019;580972693;580780039;N2710;;;0.5
SSR_P;2019;580972693;580780039;N310H;3;;3
SSR_P;2019;580972693;580780039;NAUT;1;1;1.5
SSR_P;2019;580972693;580780039;NCINF;3;5;5.22
SSR_P;2019;590000014;590780052;M1320;1;1;1.61
SSR_P;2019;590000014;590780052;N2500;20;5;16.74
SSR_P;2019;590000014;590780052;NAUT;3;2;1.96
SSR_P;2019;590000014;590780052;NCINF;16;3;15.07
SSR_P;2019;590000097;590780185;M1010;2;1;2.54
SSR_P;2019;590000097;590780185;M1120;;2;0.2
SSR_P;2019;590000097;590780185;M1180;;2;1.44
SSR_P;2019;590000097;590780185;M1320;;1;0.63
SSR_P;2019;590000097;590780185;M3020;;1;0.1
SSR_P;2019;590000097;590780185;N241P;4;7;8.18
SSR_P;2019;590000097;590780185;N2430;1;;1
SSR_P;2019;590000097;590780185;N2450;;;0.38
SSR_P;2019;590000097;590780185;N2460;2;;2
SSR_P;2019;590000097;590780185;N2500;33;4;37.4
SSR_P;2019;590000097;590780185;N2710;1;1;1.26
SSR_P;2019;590000097;590780185;N310H;1;1;1.25
SSR_P;2019;590000097;590780185;N3120;;2;1.6
SSR_P;2019;590000097;590780185;NAUT;15;4;12.28
SSR_P;2019;590000097;590780185;NCINF;27;3;30.11
SSR_P;2019;590000105;590780193;M3020;1;1;0.48
SSR_P;2019;590000105;590780193;MAUT;;;0.6
SSR_P;2019;590000113;590053120;M1010;3;2;3.93
SSR_P;2019;590000113;590053120;M1150;1;1;1.4
SSR_P;2019;590000113;590053120;M1180;1;;0.8
SSR_P;2019;590000113;590053120;N241P;3;2;4.04
SSR_P;2019;590000113;590053120;N2450;;1;0.3
SSR_P;2019;590000113;590053120;N2460;;4;2.41
SSR_P;2019;590000113;590053120;N2470;;1;0.8
SSR_P;2019;590000113;590053120;N2500;43;7;41.46
SSR_P;2019;590000113;590053120;N2710;1;;1
SSR_P;2019;590000113;590053120;N3120;1;;0.33
SSR_P;2019;590000113;590053120;NAUT;2;1;2.59
SSR_P;2019;590000113;590053120;NCINF;23;5;24.94
SSR_P;2019;590000121;590780227;M1320;4;1;4.71
SSR_P;2019;590000121;590780227;N2430;;2;1
SSR_P;2019;590000121;590780227;N2500;33;4;38.53
SSR_P;2019;590000121;590780227;N2710;;;0.31
SSR_P;2019;590000121;590780227;NAUT;2;;1.61
SSR_P;2019;590000121;590780227;NCINF;26;2;27.2
SSR_P;2019;590000337;590781415;M1040;0;1;0.6
SSR_P;2019;590000337;590781415;N241P;;2;0.75
SSR_P;2019;590000337;590781415;N2710;;1;0.03
SSR_P;2019;590000337;590781415;N3120;;1;0.08
SSR_P;2019;590000337;590781415;NAUT;;1;0.75
SSR_P;2019;590000337;590781415;NCINF;;2;1
SSR_P;2019;590000428;590781605;N2500;6;3;8.18
SSR_P;2019;590000428;590781605;N2710;;2;1.16
SSR_P;2019;590000428;590781605;NAUT;;;0.4
SSR_P;2019;590000428;590781605;NCINF;10;3;10.92
SSR_P;2019;590000436;590781621;M1010;0;1;0.1
SSR_P;2019;590000436;590781621;M1320;2;1;2.43
SSR_P;2019;590000436;590781621;N241P;0;2;1
SSR_P;2019;590000436;590781621;N2450;0;0;0.14
SSR_P;2019;590000436;590781621;N2460;0;1;1.07
SSR_P;2019;590000436;590781621;N2500;11;1;11.88
SSR_P;2019;590000436;590781621;N2710;0;1;0.73
SSR_P;2019;590000436;590781621;N310H;1;0;1
SSR_P;2019;590000436;590781621;N3120;0;0;0.45
SSR_P;2019;590000436;590781621;NAUT;1;6;2.46
SSR_P;2019;590000436;590781621;NCINF;11;0;9.57
SSR_P;2019;590000444;590781639;M1320;;2;1
SSR_P;2019;590000444;590781639;N241P;;1;0.8
SSR_P;2019;590000444;590781639;N2450;;1;0.5
SSR_P;2019;590000444;590781639;N2460;;1;0.5
SSR_P;2019;590000444;590781639;N2500;12;1;12.8
SSR_P;2019;590000444;590781639;N2710;;1;0.5
SSR_P;2019;590000444;590781639;N3120;;1;0.6
SSR_P;2019;590000444;590781639;NCINF;7;;7
SSR_P;2019;590000451;590781647;M1010;1;;0.5
