BOR;AN;FI;FI_EJ;PERSO;SMUR_EFFPL;SMUR_EFFPA;SMUR_ETP;SMUR_COMSU;SAMU_EFFPL;SAMU_EFFPA;SAMU_ETP
SMURSAMU_P;2019;750100208;750712184;N5140;25;;26;0;;;
SMURSAMU_P;2019;750100208;750712184;N9999;55;5;62.34;0;52;8;54.09
SMURSAMU_P;2019;750803454;750712184;M1140;4;3;3.9;;;;
SMURSAMU_P;2019;750803454;750712184;M9999;4;5;6.28;;;;
SMURSAMU_P;2019;750803454;750712184;N2120;0;1;0.19;;;;
SMURSAMU_P;2019;750803454;750712184;N2223;3;4;6.27;;;;
SMURSAMU_P;2019;750803454;750712184;N2500;1;1;1.5;;;;
SMURSAMU_P;2019;750803454;750712184;N9999;6;6;8.97;;;;
SMURSAMU_P;2019;760000018;760780023;M9999;8;4;5.4;1;;;
SMURSAMU_P;2019;760000018;760780023;MREG;8;4;5.4;1;;;
SMURSAMU_P;2019;760000018;760780023;N1220;1;;0.05;1;;;
SMURSAMU_P;2019;760000018;760780023;N2120;;;;1;;;
SMURSAMU_P;2019;760000018;760780023;N2223;7;1;6.52;1;;;
SMURSAMU_P;2019;760000018;760780023;N2500;4;;3.83;;;;
SMURSAMU_P;2019;760000018;760780023;N5140;3;;3;;;;
SMURSAMU_P;2019;760000018;760780023;N9999;15;1;13.4;1;;;
SMURSAMU_P;2019;760000158;760780239;M9999;42;4;15.31;0;42;4;6.56
SMURSAMU_P;2019;760000158;760780239;N1220;1;1;1.44;0;19;3;22.58
SMURSAMU_P;2019;760000158;760780239;N2120;1;;0.8;0;;;
SMURSAMU_P;2019;760000158;760780239;N2223;24;5;18.6;0;4;;4
SMURSAMU_P;2019;760000158;760780239;N2500;1;;1;;1;;0.87
SMURSAMU_P;2019;760000158;760780239;N5140;25;1;26.29;0;2;;1.25
SMURSAMU_P;2019;760000158;760780239;N9999;55;7;50.02;0;28;3;29.74
SMURSAMU_P;2019;760000364;760780734;M9999;0;9;2.48;1;0;0;0
SMURSAMU_P;2019;760000364;760780734;N5140;7;0;6.5;;0;0;0
SMURSAMU_P;2019;760000364;760780734;N9999;7;1;6.5;;0;0;0
SMURSAMU_P;2019;760000372;760780742;M9999;;1;0.92;1;;;
SMURSAMU_P;2019;760000372;760780742;N2120;;;0.5;1;;;
SMURSAMU_P;2019;760000372;760780742;N2223;1;;1.09;;;;
SMURSAMU_P;2019;760000372;760780742;N2500;3;1;3.21;;;;
SMURSAMU_P;2019;760000372;760780742;N9999;4;1;4.8;;;;
SMURSAMU_P;2019;760000463;760024042;M9999;13;;8.6;1;;;
SMURSAMU_P;2019;760000463;760024042;N1220;;1;0.48;;;;
SMURSAMU_P;2019;760000463;760024042;N2120;;1;0.1;;;;
SMURSAMU_P;2019;760000463;760024042;N2223;6;2;7.45;;;;
SMURSAMU_P;2019;760000463;760024042;N5140;7;;7;;;;
SMURSAMU_P;2019;760000463;760024042;N9999;13;4;15.03;;;;
SMURSAMU_P;2019;760026252;760780023;M9999;3;9;5.4;;;;
SMURSAMU_P;2019;760026252;760780023;N2223;5;2;6.16;;;;
SMURSAMU_P;2019;760026252;760780023;N9999;5;2;6.16;;;;
SMURSAMU_P;2019;760805770;760780726;M9999;2;17;7.9;;;13;5.49
SMURSAMU_P;2019;760805770;760780726;N1220;;;;0;;2;1.4
SMURSAMU_P;2019;760805770;760780726;N2120;0;2;1.05;0;;2;0.45
SMURSAMU_P;2019;760805770;760780726;N2223;1;42;26.38;0;3;40;15.53
SMURSAMU_P;2019;760805770;760780726;N5140;3;21;11.23;0;;;
SMURSAMU_P;2019;760805770;760780726;N9999;4;65;38.67;0;3;44;17.38
SMURSAMU_P;2019;770000131;770021145;M9999;3;3;2.99;1;;;
SMURSAMU_P;2019;770000131;770021145;N5140;5;;5.5;;;;
SMURSAMU_P;2019;770000131;770021145;N9999;5;;5.5;;;;
SMURSAMU_P;2019;770000149;770021152;M9999;;1;0.12;;;;
SMURSAMU_P;2019;770000156;770110054;M9999;7;4;9.44;1;6;4;9.44
SMURSAMU_P;2019;770000156;770110054;N1220;2;;0.6;0;38;3;35.05
SMURSAMU_P;2019;770000156;770110054;N2120;3;;1.43;0;1;;0.25
SMURSAMU_P;2019;770000156;770110054;N2223;53;;9.16;0;1;;0.32
SMURSAMU_P;2019;770000156;770110054;N5140;16;2;16.43;0;;;
SMURSAMU_P;2019;770000156;770110054;N9999;74;2;27.62;0;40;3;35.62
SMURSAMU_P;2019;770000164;770021152;M9999;;2;1.64;;;;
SMURSAMU_P;2019;770000172;770110070;M9999;4;;3.4;;;;
SMURSAMU_P;2019;770000214;770021152;M9999;;3;2.55;;;;
SMURSAMU_P;2019;770000214;770021152;N1220;;1;0.5;;;;
SMURSAMU_P;2019;770000214;770021152;N2120;;1;0.15;;;;
SMURSAMU_P;2019;770000214;770021152;N2223;;19;6;;;;
SMURSAMU_P;2019;770000214;770021152;N2500;;12;1;;;;
SMURSAMU_P;2019;770000214;770021152;N9999;;37;8.65;;;;
SMURSAMU_P;2019;770000446;770021145;M9999;2;2;2;1;;;
SMURSAMU_P;2019;770000446;770021145;N1220;;1;0.5;;;;
SMURSAMU_P;2019;770000446;770021145;N2500;;2;1.83;;;;
SMURSAMU_P;2019;770000446;770021145;N5140;7;1;7.92;;;;
SMURSAMU_P;2019;770000446;770021145;N9999;7;4;10.25;;;;
SMURSAMU_P;2019;770019032;770021145;M9999;11;3;5.23;;;;
SMURSAMU_P;2019;770019032;770021145;N2223;4;;5.33;;;;
SMURSAMU_P;2019;770019032;770021145;N2500;1;;1.08;;;;
SMURSAMU_P;2019;770019032;770021145;N5140;10;;10;;;;
SMURSAMU_P;2019;770019032;770021145;N9999;15;;16.42;;;;
SMURSAMU_P;2019;780000287;780110011;M9999;2;4;2.65;1;;;
SMURSAMU_P;2019;780000287;780110011;N1220;3;;0.15;1;;;
SMURSAMU_P;2019;780000287;780110011;N2120;1;;0.2;1;;;
SMURSAMU_P;2019;780000287;780110011;N2223;14;2;3.3;1;;;
SMURSAMU_P;2019;780000287;780110011;N9999;18;2;3.65;1;;;
SMURSAMU_P;2019;780000311;780001236;M9999;4;3;6.7;1;;;
SMURSAMU_P;2019;780000311;780001236;N1220;;1;1;;;;
SMURSAMU_P;2019;780000311;780001236;N2120;;;0.2;;;;
SMURSAMU_P;2019;780000311;780001236;N2223;9;3;11.77;;;;
SMURSAMU_P;2019;780000311;780001236;N9999;11;4;13.97;;;;
SMURSAMU_P;2019;780000329;780110052;M9999;4;3;5.4;1;0;0;0
SMURSAMU_P;2019;780000329;780110052;N1220;1;1;0.1;1;;;
SMURSAMU_P;2019;780000329;780110052;N2120;1;0;1;1;;;
SMURSAMU_P;2019;780000329;780110052;N2223;10;2;5.9;1;;;
SMURSAMU_P;2019;780000329;780110052;N5140;3;2;4;0;;;
SMURSAMU_P;2019;780000329;780110052;N9999;15;5;11;1;;;
SMURSAMU_P;2019;780800256;780110078;M9999;8;22;17.75;1;7;13;13.88
SMURSAMU_P;2019;780800256;780110078;MREG;;;;0;;19;8.15
SMURSAMU_P;2019;780800256;780110078;N1220;2;1;2.86;0;43;4;44.65
SMURSAMU_P;2019;780800256;780110078;N2120;;1;0.7;0;;1;0.3
SMURSAMU_P;2019;780800256;780110078;N2223;16;3;17.23;0;;;
SMURSAMU_P;2019;780800256;780110078;N2500;0;1;0.75;;;1;0.25
SMURSAMU_P;2019;780800256;780110078;N5140;15;6;21;0;;;
SMURSAMU_P;2019;780800256;780110078;N9999;20;4;22.09;0;43;4;44.65
SMURSAMU_P;2019;790000087;790000012;M9999;;;;1;;;
SMURSAMU_P;2019;790000087;790000012;MREG;;;;1;;;
SMURSAMU_P;2019;790000087;790000012;N1220;;;;0;21;;18.65
SMURSAMU_P;2019;790000087;790000012;N2120;;1;0.5;1;;1;0.5
SMURSAMU_P;2019;790000087;790000012;N2223;7;3;9;1;;;
SMURSAMU_P;2019;790000087;790000012;N5140;14;1;14.24;0;;;0.09
SMURSAMU_P;2019;790000087;790000012;N9999;21;5;23.74;0;21;1;19.24
SMURSAMU_P;2019;790000103;790006654;M9999;4;;1.16;0;;;
SMURSAMU_P;2019;790000103;790006654;N2120;1;;0.1;0;;;
SMURSAMU_P;2019;790000103;790006654;N2223;6;;5.88;0;;;
SMURSAMU_P;2019;790000103;790006654;N2500;6;;6;;;;
SMURSAMU_P;2019;790000103;790006654;N9999;13;;11.98;0;;;
SMURSAMU_P;2019;790003537;790006654;M9999;5;;1.82;0;;;
SMURSAMU_P;2019;790003537;790006654;N2120;1;;0.1;0;;;
SMURSAMU_P;2019;790003537;790006654;N2223;5;1;5.9;0;;;
SMURSAMU_P;2019;790003537;790006654;N2500;4;;3.8;;;;
SMURSAMU_P;2019;790003537;790006654;N5140;2;;2;0;;;
SMURSAMU_P;2019;790003537;790006654;N9999;12;1;11.8;0;;;
SMURSAMU_P;2019;790019848;790006654;M1140;;;;1;;;
SMURSAMU_P;2019;790019848;790006654;M9999;9;1;2.38;1;;;
SMURSAMU_P;2019;790019848;790006654;MREG;;;;1;;;
SMURSAMU_P;2019;790019848;790006654;N2120;1;;0.2;;;;
SMURSAMU_P;2019;790019848;790006654;N2223;6;;5.98;;;;
SMURSAMU_P;2019;790019848;790006654;N2500;3;;3;;;;
SMURSAMU_P;2019;790019848;790006654;N5140;3;;3;;;;
SMURSAMU_P;2019;790019848;790006654;N9999;13;;12.18;;;;
SMURSAMU_P;2019;800000143;800000028;M9999;0;9;2.97;;0;0;0
SMURSAMU_P;2019;800000143;800000028;N1220;0;6;0.98;;0;0;0
SMURSAMU_P;2019;800000143;800000028;N2223;1;31;8.63;;0;0;0
SMURSAMU_P;2019;800000143;800000028;N2500;0;4;1.53;;0;0;0
SMURSAMU_P;2019;800000143;800000028;N5140;0;9;7.2;;0;0;0
SMURSAMU_P;2019;800000143;800000028;N9999;1;53;19.59;;0;0;0
SMURSAMU_P;2019;800000226;800000069;M9999;3;2;3.15;;;;
SMURSAMU_P;2019;800000226;800000069;N2120;;1;0.35;;;;
SMURSAMU_P;2019;800000226;800000069;N2223;3;2;3.25;;;;
SMURSAMU_P;2019;800000226;800000069;N2500;6;;6;;;;
SMURSAMU_P;2019;800000226;800000069;N9999;9;3;9.6;;;;
SMURSAMU_P;2019;800000390;800000085;M9999;0;9;3.84;1;0;0;0
SMURSAMU_P;2019;800000390;800000085;N2120;0;2;0.78;1;0;0;0
SMURSAMU_P;2019;800000390;800000085;N2223;5;1;5.5;0;0;0;0
SMURSAMU_P;2019;800000390;800000085;N5140;6;0;6;;0;0;0
SMURSAMU_P;2019;800000390;800000085;N9999;11;3;12.28;0;0;0;0
SMURSAMU_P;2019;800000432;800000093;N2223;2;6;4.55;;;;
SMURSAMU_P;2019;800000432;800000093;N2500;3;;3;;;;
SMURSAMU_P;2019;800000432;800000093;N5140;5;;5;1;;;
SMURSAMU_P;2019;800000432;800000093;N9999;10;6;12.55;;;;
SMURSAMU_P;2019;800006124;800000044;M1140;2;3;3.38;0;;;
SMURSAMU_P;2019;800006124;800000044;M9999;5;16;7.99;0;3;19;6.07
SMURSAMU_P;2019;800006124;800000044;MREG;0;0;0;0;3;19;6.07
SMURSAMU_P;2019;800006124;800000044;N1220;;;;0;21;6;24
SMURSAMU_P;2019;800006124;800000044;N2120;1;0;1;0;;;
SMURSAMU_P;2019;800006124;800000044;N2223;21;3;23.34;0;;;
SMURSAMU_P;2019;800006124;800000044;N2500;1;;0.09;;;;
SMURSAMU_P;2019;800006124;800000044;N5140;27;;24.87;0;;;
SMURSAMU_P;2019;800006124;800000044;N9999;50;3;49.3;0;21;6;24
SMURSAMU_P;2019;810000505;810000331;M9999;0;14;3.51;1;0;14;2.81
SMURSAMU_P;2019;810000505;810000331;N1220;1;1;1.65;0;12;0;10.67
SMURSAMU_P;2019;810000505;810000331;N2120;0;0;0.05;1;0;1;0.52
SMURSAMU_P;2019;810000505;810000331;N2223;9;2;7.95;1;0;1;0.15
SMURSAMU_P;2019;810000505;810000331;N2500;0;0;0;;4;0;3.96
SMURSAMU_P;2019;810000505;810000331;N9999;10;4;9.69;1;17;3;16.19
SMURSAMU_P;2019;810000521;810000380;M9999;20;5;13.93;1;;;
SMURSAMU_P;2019;810000521;810000380;N1220;3;;0.3;1;;;
SMURSAMU_P;2019;810000521;810000380;N2120;1;;0.3;1;;;
SMURSAMU_P;2019;810000521;810000380;N2223;43;13;12.21;1;;;
SMURSAMU_P;2019;810000521;810000380;N2500;15;;14.74;;;;
SMURSAMU_P;2019;810000521;810000380;N9999;63;13;27.65;1;;;
SMURSAMU_P;2019;810000562;810000455;M9999;7;2;9.61;1;;;
SMURSAMU_P;2019;810000562;810000455;N2223;4;1;5.03;1;;;
SMURSAMU_P;2019;810000562;810000455;N9999;4;1;5.03;;;;
SMURSAMU_P;2019;820000032;820000016;M9999;;23;7.21;1;;23;4.62
SMURSAMU_P;2019;820000032;820000016;MREG;;;;;;23;4.62
SMURSAMU_P;2019;820000032;820000016;N1220;;;;0;13;;12.55
SMURSAMU_P;2019;820000032;820000016;N2120;;1;0.34;1;;1;0.25
SMURSAMU_P;2019;820000032;820000016;N2223;7;3;8.22;1;;;
SMURSAMU_P;2019;820000032;820000016;N2500;7;;6.67;;2;;1.38
SMURSAMU_P;2019;820000032;820000016;N5140;2;;2.33;0;;;0.46
SMURSAMU_P;2019;820000032;820000016;N9999;16;4;17.56;1;16;1;15.07
SMURSAMU_P;2019;820000883;820004950;M9999;;11;5.2;1;;;
SMURSAMU_P;2019;820000883;820004950;N2120;;1;0.1;1;;;
SMURSAMU_P;2019;820000883;820004950;N2223;;24;6.36;1;;;
SMURSAMU_P;2019;820000883;820004950;N2500;;6;0.77;;;;
SMURSAMU_P;2019;820000883;820004950;N5140;;2;0.6;1;;;
SMURSAMU_P;2019;820000883;820004950;N9999;;34;7.98;;;;
SMURSAMU_P;2019;830000279;830100517;M9999;0;13;3.51;1;0;0;0
SMURSAMU_P;2019;830000279;830100517;N1220;0;1;0.1;1;0;0;0
SMURSAMU_P;2019;830000279;830100517;N2120;0;1;0.25;1;0;0;0
SMURSAMU_P;2019;830000279;830100517;N2223;6;4;6.77;1;0;0;0
SMURSAMU_P;2019;830000279;830100517;N5140;9;0;8;0;0;0;0
SMURSAMU_P;2019;830000279;830100517;N9999;15;6;15.12;;0;0;0
SMURSAMU_P;2019;830000287;830100525;M9999;9;;5.8;1;;;
SMURSAMU_P;2019;830000287;830100525;N2223;;;0.77;;;;
SMURSAMU_P;2019;830000287;830100525;N2500;5;;5;;;;
SMURSAMU_P;2019;830000287;830100525;N9999;5;;5.77;0;;;
SMURSAMU_P;2019;830000295;830100533;M9999;11;;3.54;1;;;
SMURSAMU_P;2019;830000295;830100533;MREG;;;;1;;;
SMURSAMU_P;2019;830000295;830100533;N2120;;;0.03;;;;
SMURSAMU_P;2019;830000295;830100533;N2223;6;;6.3;;;;
SMURSAMU_P;2019;830000295;830100533;N5140;1;;0.34;;;;
SMURSAMU_P;2019;830000295;830100533;N9999;7;;6.67;;;;
SMURSAMU_P;2019;830000311;830100566;M9999;17;3;5.9;;;;
SMURSAMU_P;2019;830000311;830100566;N2223;6;;5.57;;;;
SMURSAMU_P;2019;830000311;830100566;N2500;1;;1;;;;
SMURSAMU_P;2019;830000311;830100566;N5140;5;;4.26;;;;
SMURSAMU_P;2019;830000311;830100566;N9999;12;;10.83;;;;
SMURSAMU_P;2019;830000337;830100590;M9999;5;;5.13;1;;;
SMURSAMU_P;2019;830000337;830100590;N2120;1;;0.2;;;;
SMURSAMU_P;2019;830000337;830100590;N2223;4;;4.02;;;;
SMURSAMU_P;2019;830000337;830100590;N9999;5;;4.22;;;;
SMURSAMU_P;2019;830000345;830100616;M9999;1;15;7.66;1;;36;14.41
SMURSAMU_P;2019;830000345;830100616;N1220;;2;1;1;5;72;34.92
SMURSAMU_P;2019;830000345;830100616;N2120;;2;1.21;0;;2;1.34
SMURSAMU_P;2019;830000345;830100616;N2223;11;9;16.62;0;;;
SMURSAMU_P;2019;830000345;830100616;N2500;2;;2;;1;1;1.77
SMURSAMU_P;2019;830000345;830100616;N5140;23;4;24.98;0;;;
SMURSAMU_P;2019;830000345;830100616;N9999;37;17;46.81;0;6;76;38.1
SMURSAMU_P;2019;840000392;840000046;M9999;;6;4.17;1;;;
SMURSAMU_P;2019;840000392;840000046;N2223;;3;2.03;1;;;
SMURSAMU_P;2019;840000392;840000046;N2500;;1;1;;;;
SMURSAMU_P;2019;840000392;840000046;N5140;5;1;5.91;0;;;
SMURSAMU_P;2019;840000392;840000046;N9999;5;5;8.94;1;;;
SMURSAMU_P;2019;840000418;840004659;M9999;2;4;4.4;1;;;
SMURSAMU_P;2019;840000418;840004659;N1220;;2;0.33;1;;;
SMURSAMU_P;2019;840000418;840004659;N2120;;1;0.2;1;;;
SMURSAMU_P;2019;840000418;840004659;N2223;5;1;5.8;;;;
SMURSAMU_P;2019;840000418;840004659;N5140;5;1;5.8;0;;;
SMURSAMU_P;2019;840000418;840004659;N9999;10;5;12.13;1;;;
SMURSAMU_P;2019;840000483;840000087;M9999;;10;4.86;1;;;
SMURSAMU_P;2019;840000483;840000087;N1220;1;1;2.24;0;;;
SMURSAMU_P;2019;840000483;840000087;N2120;;;;1;;;
SMURSAMU_P;2019;840000483;840000087;N2223;2;2;3.55;1;;;
SMURSAMU_P;2019;840000483;840000087;N2500;1;1;1.7;;;;
SMURSAMU_P;2019;840000483;840000087;N5140;4;;4;0;;;
SMURSAMU_P;2019;840000483;840000087;N9999;8;5;12.05;1;;;
SMURSAMU_P;2019;840000491;130041916;M9999;0;8;2.45;;;;
SMURSAMU_P;2019;840000491;130041916;N1220;;1;0.3;;;;
SMURSAMU_P;2019;840000491;130041916;N2120;;1;0.21;;;;
SMURSAMU_P;2019;840000491;130041916;N2223;;12;4.77;;;;
SMURSAMU_P;2019;840000491;130041916;N2500;;4;1.06;;;;
SMURSAMU_P;2019;840000491;130041916;N9999;;18;6.35;;;;
SMURSAMU_P;2019;840001861;840006597;M9999;0;26;8.3;;0;16;5.91
SMURSAMU_P;2019;840001861;840006597;N1220;0;3;0.29;;21;4;24.03
SMURSAMU_P;2019;840001861;840006597;N2120;0;2;0.61;;0;2;0.53
SMURSAMU_P;2019;840001861;840006597;N2223;10;0;9.88;;0;0;0
SMURSAMU_P;2019;840001861;840006597;N5140;16;0;14.96;;0;0;0
SMURSAMU_P;2019;840001861;840006597;N9999;27;5;26.79;;21;6;24.57
SMURSAMU_P;2019;840006480;840000087;M9999;1;9;4.86;1;;;
SMURSAMU_P;2019;840006480;840000087;N1220;1;1;2.24;;;;
SMURSAMU_P;2019;840006480;840000087;N2223;2;2;3.55;;;;
SMURSAMU_P;2019;840006480;840000087;N2500;1;1;1.7;;;;
SMURSAMU_P;2019;840006480;840000087;N5140;4;;4;;;;
SMURSAMU_P;2019;840006480;840000087;N9999;8;5;12.05;;;;
SMURSAMU_P;2019;840019228;840006597;M9999;5;4;3.23;1;;;
SMURSAMU_P;2019;840019228;840006597;N1220;0;1;0.8;1;;;
SMURSAMU_P;2019;840019228;840006597;N2120;0;1;0.5;1;;;
SMURSAMU_P;2019;840019228;840006597;N2223;7;4;1;1;;;
SMURSAMU_P;2019;840019228;840006597;N9999;7;6;2.3;0;;;
SMURSAMU_P;2019;850000142;850000019;M9999;;56;12.7;;;55;8.91
SMURSAMU_P;2019;850000142;850000019;N1220;1;;1;;22;2;22.58
SMURSAMU_P;2019;850000142;850000019;N2120;;1;0.5;;;1;0.5
SMURSAMU_P;2019;850000142;850000019;N2223;;29;11.53;;;;
SMURSAMU_P;2019;850000142;850000019;N2500;;;;;1;;1
SMURSAMU_P;2019;850000142;850000019;N5140;10;11;11.27;;1;;1
SMURSAMU_P;2019;850000142;850000019;N9999;11;42;24.3;;24;3;25.08
SMURSAMU_P;2019;850000175;850009010;M9999;0;8;4.92;1;0;0;0
SMURSAMU_P;2019;850000175;850009010;N2120;0;0;0;1;0;0;0
SMURSAMU_P;2019;850000175;850009010;N2223;4;2;5.23;0;0;0;0
SMURSAMU_P;2019;850000175;850009010;N5140;0;5;5.22;0;0;0;0
SMURSAMU_P;2019;850000175;850009010;N9999;4;8;10.95;0;0;0;0
SMURSAMU_P;2019;850000209;850000019;M9999;;18;1.81;;;;
SMURSAMU_P;2019;850000209;850000019;N2223;;15;3.48;;;;
SMURSAMU_P;2019;850000209;850000019;N9999;;15;3.48;;;;
SMURSAMU_P;2019;850000225;850000019;M9999;;18;1.33;;;;
SMURSAMU_P;2019;850000225;850000019;N2223;;14;1.58;;;;
SMURSAMU_P;2019;850000225;850000019;N9999;;14;1.58;;;;
SMURSAMU_P;2019;850000241;850000084;M9999;10;2;1.94;1;;;
SMURSAMU_P;2019;850000241;850000084;N2223;26;5;6.65;1;;;
SMURSAMU_P;2019;850000241;850000084;N2500;1;;0.03;;;;
SMURSAMU_P;2019;850000241;850000084;N5140;9;1;6.2;1;;;
SMURSAMU_P;2019;850000241;850000084;N9999;36;6;12.88;1;;;
SMURSAMU_P;2019;850009630;850000035;M9999;10;2;4.03;;;;
SMURSAMU_P;2019;850009630;850000035;N1220;1;;0.25;;;;
SMURSAMU_P;2019;850009630;850000035;N2223;16;9;7.55;;;;
SMURSAMU_P;2019;850009630;850000035;N2500;12;;4.03;;;;
SMURSAMU_P;2019;850009630;850000035;N5140;3;;2;;;;
SMURSAMU_P;2019;850009630;850000035;N9999;32;9;13.83;;;;
SMURSAMU_P;2019;860000025;860013382;M9999;34;1;9.48;1;;;
SMURSAMU_P;2019;860000025;860013382;N2120;1;;0.1;1;;;
SMURSAMU_P;2019;860000025;860013382;N2223;19;4;6.06;1;;;
SMURSAMU_P;2019;860000025;860013382;N2500;19;2;6.06;;;;
SMURSAMU_P;2019;860000025;860013382;N9999;39;6;12.22;1;;;
SMURSAMU_P;2019;860000033;860013382;M9999;1;0;1.19;;0;0;0
SMURSAMU_P;2019;860000033;860013382;N2120;1;;0.5;1;;;
SMURSAMU_P;2019;860000033;860013382;N2223;12;;11.98;1;;;
SMURSAMU_P;2019;860000033;860013382;N2500;5;1;5.9;;;;
SMURSAMU_P;2019;860000033;860013382;N9999;18;1;18.38;1;;;
SMURSAMU_P;2019;860000058;860014208;M9999;15;4;4.47;1;;;
SMURSAMU_P;2019;860000058;860014208;N2120;1;;0.05;1;;;
SMURSAMU_P;2019;860000058;860014208;N2223;16;3;0.33;1;;;
SMURSAMU_P;2019;860000058;860014208;N9999;17;3;0.38;1;;;
SMURSAMU_P;2019;860000223;860014208;M1140;8;;2.9;;;;
SMURSAMU_P;2019;860000223;860014208;M9999;56;4;11.93;1;56;4;4.83
SMURSAMU_P;2019;860000223;860014208;MREG;8;;2;1;8;;2
SMURSAMU_P;2019;860000223;860014208;N1220;1;;0.58;0;16;;14.48
SMURSAMU_P;2019;860000223;860014208;N2120;1;;0.9;0;;;
SMURSAMU_P;2019;860000223;860014208;N2223;18;3;17.46;0;;;
SMURSAMU_P;2019;860000223;860014208;N2500;1;;1;;;;
SMURSAMU_P;2019;860000223;860014208;N5140;19;;17.18;0;;;0.67
SMURSAMU_P;2019;860000223;860014208;N9999;41;3;37.24;0;17;;17.06
SMURSAMU_P;2019;870000064;870000015;M9999;27;0;10.17;1;26;3;6.56
SMURSAMU_P;2019;870000064;870000015;MREG;;;;1;26;0;6.38
SMURSAMU_P;2019;870000064;870000015;N1220;;;;;13;;15.38
SMURSAMU_P;2019;870000064;870000015;N2120;;;0;1;1;;1
SMURSAMU_P;2019;870000064;870000015;N2223;9;;11.7;1;1;;1
SMURSAMU_P;2019;870000064;870000015;N2500;;;;;3;;1
SMURSAMU_P;2019;870000064;870000015;N5140;12;;11.98;0;;;
SMURSAMU_P;2019;870000064;870000015;N9999;22;;23.68;;18;;19.38
SMURSAMU_P;2019;870010998;870000015;M9999;1;3;2.97;1;;;
SMURSAMU_P;2019;870010998;870000015;MREG;1;3;2.97;1;;;
SMURSAMU_P;2019;870010998;870000015;N2223;9;2;9.48;1;;;
SMURSAMU_P;2019;870017647;870000015;M9999;3;;3;1;;;
SMURSAMU_P;2019;870017647;870000015;N2223;3;1;3.5;1;;;
SMURSAMU_P;2019;870017647;870000015;N9999;3;1;3.5;1;;;
SMURSAMU_P;2019;880000021;880007059;M9999;10;3;8.4;1;5;4;4
SMURSAMU_P;2019;880000021;880007059;N1220;;;;1;18;2;18.93
SMURSAMU_P;2019;880000021;880007059;N2120;;1;0.15;1;;;
SMURSAMU_P;2019;880000021;880007059;N2223;;33;4.44;1;;;
SMURSAMU_P;2019;880000021;880007059;N2500;;2;1.3;;1;;1
SMURSAMU_P;2019;880000021;880007059;N5140;8;;9.17;1;;1;0.07
SMURSAMU_P;2019;880000021;880007059;N9999;8;36;15.06;1;19;3;20
SMURSAMU_P;2019;880000047;880780077;M1140;;;;1;;;
SMURSAMU_P;2019;880000047;880780077;M9999;12;2;3.1;1;;;
SMURSAMU_P;2019;880000047;880780077;MREG;;;;1;;;
SMURSAMU_P;2019;880000047;880780077;N1220;;;0.3;1;;;
SMURSAMU_P;2019;880000047;880780077;N2120;1;;0.3;1;;;
SMURSAMU_P;2019;880000047;880780077;N2223;22;;8.72;1;;;
SMURSAMU_P;2019;880000047;880780077;N2500;7;;0.25;;;;
SMURSAMU_P;2019;880000047;880780077;N5140;;;;1;;;
SMURSAMU_P;2019;880000047;880780077;N9999;30;;9.57;1;;;
SMURSAMU_P;2019;880000054;880007299;M9999;6;3;3.74;1;;;
SMURSAMU_P;2019;880000054;880007299;N1220;;1;0.25;1;;;
SMURSAMU_P;2019;880000054;880007299;N2120;;1;0.05;;;;
SMURSAMU_P;2019;880000054;880007299;N2223;;17;2.88;1;;;
SMURSAMU_P;2019;880000054;880007299;N2500;;7;1.98;;;;
SMURSAMU_P;2019;880000054;880007299;N9999;;26;5.16;;;;
SMURSAMU_P;2019;880000062;880780093;M9999;4;4;1.82;1;;;
SMURSAMU_P;2019;880000062;880780093;N1220;0;0;0;1;;;
SMURSAMU_P;2019;880000062;880780093;N2120;0;0;0;1;;;
SMURSAMU_P;2019;880000062;880780093;N2223;19;4;3.93;1;;;
SMURSAMU_P;2019;880000062;880780093;N2500;6;0;6.03;;;;
SMURSAMU_P;2019;880000062;880780093;N5140;0;0;0;1;;;
SMURSAMU_P;2019;880000062;880780093;N9999;25;4;9.96;1;;;
SMURSAMU_P;2019;880000070;880007299;M9999;;2;0.72;1;;;
SMURSAMU_P;2019;880000070;880007299;N2120;;1;0.05;1;;;
SMURSAMU_P;2019;880000070;880007299;N2223;;10;1.51;1;;;
SMURSAMU_P;2019;880000070;880007299;N2500;;5;0.91;;;;
SMURSAMU_P;2019;880000070;880007299;N5140;;1;0.23;1;;;
SMURSAMU_P;2019;880000070;880007299;N9999;;17;2.76;1;;;
SMURSAMU_P;2019;880007752;880780077;M9999;5;;2.5;1;;;
SMURSAMU_P;2019;880007752;880780077;N2120;1;;0.1;1;;;
SMURSAMU_P;2019;880007752;880780077;N2223;3;;2.5;1;;;
SMURSAMU_P;2019;880007752;880780077;N2500;3;;2.5;;;;
SMURSAMU_P;2019;880007752;880780077;N9999;7;;5.1;;;;
SMURSAMU_P;2019;890975527;890000037;N1220;2;;2;;13;1;13.86
SMURSAMU_P;2019;890975527;890000037;N2120;1;;1;;;;
SMURSAMU_P;2019;890975527;890000037;N5140;13;;13;;;;
SMURSAMU_P;2019;890975527;890000037;N9999;16;;16;;13;1;13.86
SMURSAMU_P;2019;890975535;890000409;M9999;;7;3.1;1;;;
SMURSAMU_P;2019;890975535;890000409;MREG;;7;3.1;;;;
SMURSAMU_P;2019;890975535;890000409;N2120;;1;0.1;;;;
SMURSAMU_P;2019;890975535;890000409;N2223;;17;2.29;;;;
