AN;NOM_COURT_GHT;CODE_GHT;NOM_COMPLET_GHT;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;CAP_HTP_GEN;CAP_HTP_INF;CAP_HTP_PEN;CAP_HTP_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;JOU_USLD;PLATOT_HAD;SEJ_HAD;JOU_HAD;FIL_HAD;BIO_B2;BIO_B3;NB_SCAN;ACT_SCAN;ACTNUI_SCAN;NB_IRM;ACT_IRM;ACTNUI_IRM;NB_CAM;ACT_CAM;ACTNUI_CAM;NB_TOMO;ACT_TOMO;ACTNUI_TOMO;NB_MAMM;ACTEX_MAMM;NB_LITHO;ACT_LITHO;ACTNUI_LITHO;NB_RADIO;ACT_RADIO;ACTNUI_RADIO;NB_VASC;ACT_VASC;ACTNUI_VASC;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_C10;BLOCS_C11;BLOCS_C12;BLOCS_C13;BLOCS_C14;BLOCS_C15;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A10;PHARMA_A16_POURCENTOUI;PHARMA_A17_POURCENTOUI;PHARMA_A18_POURCENTOUI;PHARMA_A19_POURCENTOUI;PHARMA_A20_POURCENTOUI;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;INTTOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_ETAB;NB_CHRCHU;NB_CH;NB_CHS;NB_AUT
2019;IDF-08;11108;93/95;589;106;150;845;28642;7944;14182;50768;169477;25545;47776;242798;52;34;11;97;4942;3054;618;8614;114;10;;124;102;10;;112;809;41;;850;42;46;;88;15319;14157;;29476;3;0;3;1188;;1188;543;34;;576;3054;5822;;8829;3655;5935;;9520;188;1555;70771;11075;35;220;92;76913;20;115;5692;90;3067921;267339;4;27990;202;3;12116;70;1;;;;;;1;;;;;8;101050;1258;1;1565;0;3;12;3;3;3;2;2;8;0;1;0;26;8;2;2;1;0;39;6;0;12631;6108;761;65;5375;69;;;;;;;;;;;;359;49;21;48;148;36;56;;21;60;644;;;;;;;;;;;;253.93;29.48;17.32;33.4;91.16;27.06;47.27;;19.43;38.36;450.15;228;212.52;137;93;121;1142;1204;403;162;188;3450;12;2;519;101;48;52;111;70;14;530;1411;4861;109.03;82.89;103.48;1001.03;1062.37;351.1;106.32;136;2952.22;12.01;2;475.4;85.31;41.45;35.75;98.22;59.99;14.82;495.15;1278.65;4230.87;4;;3;;1
2019;IDF-09;11109;93 EST;759;169;172;1100;37507;8352;14018;59877;243355;40077;55040;338472;52;38;5;95;5604;11289;400;17293;94;18;;112;74;8;;82;1116;81;;1197;65;20;;85;8401;4130;;12531;0;0;0;0;0;0;746;31;;777;2715;2770;;5485;4071;2931;;6436;183;1825;59347;10566;33;41;17;14642;20;393;6901;241;3388258;65586;4;42711;476;4;15090;11;2;4867;;;;;1;698;;;;13;100592;1845;3;2786;1;7;18;1;4;2;4;0;9;0;0;0;35;3;3;5;3;1;37;14;4;18036;6411;3001;293;9781;99;;;;;;;;;;;;544;33;32;89;194;55;60;8;36;33;875;17;;;;4;;;;;;21;386.53;30.1;21.81;63.72;126.24;33.7;49.61;1.49;37.13;25.12;626.12;290;271.1;152;106;121;1361;1227;378;109;116;3570;3;1;706;89;46;40;134;84;17;442;1516;5086;137.9;99.23;109.15;1288.33;1127.63;348.57;83.35;96.78;3290.94;1.5;1;678.3;82.88;42.42;39.14;128.08;81.11;15.59;446.8;1474.4;4765.34;4;;4;;
2019;IDF-10;11210;94 NORD;39;0;24;63;636;0;4627;5263;7727;0;13931;21658;2;;2;4;88;0;651;739;503;7;;510;370;0;;370;4578;0;;4578;219;45;;264;40971;7827;;48798;11;0;11;1313;0;1313;2751;0;;1647;12253;5005;;13142;16642;5228;;21820;271;2632;73079;33201;117;42;8;14935;;;;;;;;;;;;;;;;;;;;;;;;3;8588;0;;;;1;1;0;1;1;0;0;1;0;1;0;4;1;0;1;0;0;4;0;0;244;2803;0;0;212;15;;;;;;;;;;;;98;15;;10;20;9;147;2;11;7;285;0;0;;0;0;0;0;0;0;0;0;69.51;10.52;;6.94;11.36;8.4;127.52;0.42;11.27;6.43;226.51;44;38.51;45;84;22;761;499;345;149;204;2109;14;1;308;149;81;18;8;6;2;275;781;2890;41.5;79.42;16.87;742.2;478.98;323.49;112.79;179.87;1975.12;12.65;1;296.74;142.33;77.66;17.88;7.14;6;2;268.45;754.19;2729.31;3;;1;1;1
2019;IDF-11;11111;94 EST;541;127;142;810;25803;10723;11236;47762;155516;40777;47563;243856;61;50;7;118;7135;12664;880;20679;34;;;34;24;;;24;247;;;247;10;43;;53;2589;5965;;8554;0;;0;;;;143;;;143;2413;4509;;6922;2589;4648;;7237;72;944;25833;0;;46;20;15765;;;;;3664321;536335;4;43808;509;3;10116;8;;;;;;;1;3160;;;;8;101976;1876;1;293;0;5;20;2;3;3;1;0;3;0;0;0;27;5;;4;2;;33;12;;22510;6021;654;44;8639;74;;;;;;;;;;;;380;67;27;53;170;39;39;7;22;45;663;0;0;0;0;0;0;0;0;0;0;0;286.55;39.83;20;46.75;112.6;29.52;29.03;1.49;19.28;34.33;483.28;233;201.1;115;54;148;956;956;247;61;80;2617;12;2;515;62;46;32;108;80;20;340;1171;3788;106.47;53.94;139.8;948.32;928.81;271.55;46.23;63.72;2558.84;10.67;1.53;507.38;51.29;39.79;29.28;110.21;76.42;22.17;335.92;1144.87;3703.71;3;;2;;1
2019;IDF-12;11212;PSY SUD PARIS;6;;;6;3;0;0;3;51;0;0;51;;;;;0;0;0;0;727;95;55;877;563;81;55;699;10047;1822;1152;13021;216;74;45;335;45140;11193;13021;69354;34;4;38;9713;274;9987;3529;330;235;938;3963;6181;;9334;22765;6530;4926;34097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;14;;;2;1;195;1;6;5;229;;;;;;;;;;;;14.32;12.52;;;0.63;0.4;185.2;0.8;5.34;2.2;208.49;55;48.13;;83;6;808;722;259;164;126;2168;12;2;326;186;80;21;2;2;2;305;858;3026;;77.52;6.41;781.4;690.06;256.48;126.69;96.82;2035.38;11.77;2.16;322.8;172.32;77.4;18.28;2;1.91;2;302.23;835.47;2870.85;4;;;4;
2019;IDF-13;11113;SUD VAL D'OISE NORD HAUTS-DE-SEINE;715;125;125;965;40251;6795;9963;57009;221289;31863;38196;291348;59;32;5;96;11145;5334;2439;18918;372;17;;389;325;17;;342;4091;377;;4468;214;49;;263;40472;8367;;48839;11;5;16;2155;162;2317;1489;67;14;1566;13299;5029;1516;12701;20159;5393;1516;26982;350;3425;100135;11164;30;275;102;85947;25;518;7877;443;3483875;248209;5;46043;302;5;12696;29;;;;;;;2;6245;;;;18;140673;317;3;5649;;4;17;3;5;3;3;1;5;1;0;0;30;8;;4;3;;43;15;;15083;5795;1804;363;9917;69;;;;;;;;;;;;502;149;27;49;125;32;131;16;46;18;838;0;0;;0;0;0;0;;0;0;0;400.69;114.76;21.92;41.6;90.15;26.67;122.73;4.34;41.18;16.08;675.17;237;224.13;133;109;126;1595;1274;476;190;163;4066;24;2;756;130;68;65;119;105;21;583;1805;5871;119.71;106.25;113.93;1532.41;1232.01;458.89;155.73;136.57;3855.5;22.71;2.03;721.52;126.04;67.37;61.91;112.42;99.73;20.57;570.02;1736.95;5592.45;6;;4;2;
2019;IDF-14;11114;NORD OUEST VAL D'OISE;483;90;111;684;25266;6973;7846;40085;158778;27135;33370;219283;26;28;12;66;4675;5455;2231;12361;141;10;;151;110;10;;120;1824;134;;1958;89;53;;142;14405;7167;;21572;2;;2;0;;0;705;77;;781;5200;2407;121;7611;5337;2427;121;8416;302;4205;88256;6477;48;103;50;35442;;;;;1856592;79571;3;19231;329;2;7340;25;3;1585;5;1;8119;2;1;751;;;;17;87003;1450;1;187;0;3;17;1;3;2;2;0;7;0;0;0;29;3;5;3;2;;38;7;;13635;4887;1136;412;5575;90;;;;;;;;;;;;371;73;53;54;122;35;56;7;15;26;597;;;;;;;;;;;;264.38;45.67;40.2;44.91;74.29;21.43;42.44;2.3;13.11;18.9;415.42;119;117.11;95;85;145;1180;855;524;78;126;3088;9;2;502;70;42;43;94;62;8;442;1232;4320;86.59;83.19;121.64;1112.78;814.98;507.87;59.31;102.59;2888.95;8.86;2;472.99;58.7;35.21;39.46;86.21;62.09;6.61;442.88;1179.8;4068.75;7;;7;;
2019;IDF-15;11115;PARIS PSYCHIATRIE ET NEUROSCIENCES;51;55;;106;2665;1196;0;3861;18547;10715;0;29262;13;0;;13;8394;0;0;8394;1234;63;0;1297;969;37;0;1006;12829;487;;13316;322;125;;447;42221;8705;;50926;29;0;29;2559;;2559;7553;169;;7707;43288;7198;2139;52117;52135;7518;2139;61268;10;90;3515;2386;8;114;16;41686;;;;;568742;234154;1;5516;;2;14703;;;;;;;;;;;;;1;4062;;1;2976;;1;3;3;;;1;1;;;;;4;4;;2;1;;12;6;;579;0;0;18;46;1;;;;;;;;;;;;93;14;;14;15;;460;15;18;7;608;;;;;;;;;;;;62.67;10.52;;9.7;9.9;;360.68;3.57;16;6.8;459.62;129;129;;224;19;1482;686;449;235;154;3249;21;4;584;263;146;35;32;26;7;464;1436;4685;;221.5;20.2;1504.95;690.95;453.68;229.51;142.11;3262.9;21.4;4.4;591.3;258.93;149.43;32.4;29.8;23.8;7;453.23;1422.26;4685.16;2;;1;;1
2019;MAR-01;02101;CENTRE SUD;72;;;72;1628;0;0;1628;13573;0;0;13573;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;1374;45896;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;23;;;;;;;6;1;36;1;1;;;;;;;;;1;18.56;15.16;;;;;;;4.37;0.91;23.84;1;1;;8;;100;120;80;5;18;331;5;1;73;7;6;16;;2;;94;198;529;;7.69;;85.02;108.64;65.52;3.41;10.59;280.87;5;0.3;71.25;5.98;5.4;12.7;;2.15;;81.51;178.89;459.76;5;;5;;
2019;NA-01;75101;CHARENTE;514;70;40;624;33723;4481;2708;40912;147815;20331;10080;178226;43;19;0;62;2561;4125;0;6686;244;11;0;255;234;10;0;244;2707;170;0;2877;73;82;0;155;3922;4932;0;8854;;;;0;153;153;1498;103;0;1584;11404;1914;615;13094;12425;2315;626;14162;326;3418;97319;5494;19;281;188;97780;;;;;1031092;116402;6;39295;334;3;11100;78;2;6104;;1;2543;;5;7292;1;132;24;15;114266;880;2;4390;15;8;8;1;2;2;2;1;6;1;1;;19;5;;2;;;15;;;8327;1815;1791;21;4411;45;;;;;;;;;;;;247;64;19;20;37;12;29;4;30;17;364;;;;;;;;;;;;210.13;54.38;17.88;20.59;32.65;11.34;21.15;2.33;23.85;11.3;301.41;85;80.97;50;97;60;1244;1078;426;69;102;3126;28;4;517;70;25;52;46;89;9;524;1339;4465;47.67;90.66;59.38;1125.84;961.92;368.99;50.92;86.21;2791.59;23.17;3.56;472.83;58.26;22.32;43.95;45.91;83.13;8.36;502.06;1241.23;4032.82;9;;8;1;
2019;NA-02;75102;ATLANTIQUE 17;604;139;60;803;32159;9326;4919;46404;186448;43836;18031;248315;44;42;2;88;4759;12158;874;17791;228;16;;244;217;16;;233;2958;421;;3379;74;74;;148;13937;8507;;22444;0;0;0;;;;1803;80;;1880;7963;2062;286;9847;10016;2297;286;12291;243;2737;80458;2091;6;142;55;50101;85;844;27738;509;1806232;98419;4;26061;105;4;12200;23;;;;;;;2;2392;;;;10;97939;442;3;1749;;4;17;3;2;2;5;0;7;1;;;31;6;;3;;;29;;;19417;2163;2224;558;9629;155;;;;;;;;;;;;352;37;88;36;69;18;36;4;33;8;502;21;18;;;2;;;;;;23;255.68;30.86;51.58;34.68;55;13.48;31.83;1.7;28.17;6.3;378.68;125;111.54;77;109;147;1298;1099;434;72;108;3344;22;2;585;78;44;54;77;70;5;462;1355;4699;70.79;102.15;138.03;1231.88;1041.02;406.26;50.31;87;3127.44;15.19;2;528.67;62.82;34.31;45.57;67.21;63.34;4.33;429.2;1218.33;4345.77;8;;8;;
2019;NA-03;75103;SAINTONGE;478;103;24;605;23858;6306;1860;32024;156105;26115;7227;189447;30;23;0;53;1902;7236;0;9138;108;13;;121;108;0;;108;1389;0;;1389;60;50;;110;9761;7408;;17169;2;0;2;17;0;17;793;0;0;793;6128;3012;418;9726;7776;3508;418;11675;275;2802;88741;9612;29;95;38;33828;90;864;25962;538;;;4;29764;367;2;4576;16;;;;;;;4;1069;;;;16;80343;975;1;1114;10;7;13;4;1;1;2;0;5;2;2;0;23;7;1;4;0;0;32;0;0;10606;998;1592;28;8497;77;;;;;;;;;;;;222;15;42;27;47;12;28;1;17;24;339;0;;0;0;2;0;0;0;0;0;2;181.88;12.52;38.87;21.07;38.68;10.76;19.2;0.4;15.59;18.11;273.86;70;65.33;46;70;86;1001;819;312;72;100;2506;23;5;428;64;13;45;54;68;6;534;1227;3733;42.31;61.83;80.54;922.42;750.35;274.18;56.83;87.09;2275.55;19.65;4;407.67;56.34;12.6;38.82;51.33;66.12;5;514.95;1163.88;3439.43;9;;8;;1
2019;NA-04;75104;LIMOUSIN;1540;409;172;2121;74917;20766;9467;105150;472841;107613;34508;614962;172;74;15;261;17788;17346;2933;38067;529;39;4;572;526;28;4;558;5722;431;21;6174;451;81;;532;70089;6645;;76734;9;0;9;238;13;251;4045;156;19;4201;20703;3306;304;24221;26235;3718;326;29978;875;9916;249691;16060;65;868;718;304395;123;1614;54232;876;5468045;1403364;10;110035;1037;7;42203;258;3;8030;0;1;5143;0;8;10272;1;55;0;35;277065;1625;7;16326;27;18;49;11;4;3;7;2;16;0;7;0;83;16;1;12;4;1;76;19;1;40824;4449;4333;939;25509;552;;;;;;;;;;;;869;239;73;91;200;50;107;16;112;57;1361;2;1;;0;0;0;;0;0;0;2;615.85;165.89;62.64;73.9;130.19;32.76;86.4;7.87;89.51;39.18;969;447;552.47;157;241;347;3466;3103;1178;168;270;8930;49;6;1537;219;96;124;262;238;30;1772;4237;13167;144.43;234.87;329.96;3358.82;2991.24;1077.23;131.38;221.11;8489.04;44.12;5.85;1443.48;190.77;81.48;115.38;255.28;224.3;26.38;1736.84;4042.4;12531.44;31;3;21;2;5
2019;NA-05;75105;DORDOGNE;582;118;68;768;28525;5361;4506;38392;171929;30259;12801;214989;45;32;2;79;2625;6926;122;9673;296;6;;302;287;6;;293;3395;108;;3503;115;51;;166;19041;7620;;26661;4;0;4;;0;0;2085;58;9;1252;10401;3269;967;12630;12532;3476;980;15875;436;4184;125020;2919;12;240;164;83090;74;1041;27461;610;1681544;174662;4;41529;437;5;25701;12;;;;;;;2;1440;;;;6;130523;937;2;3630;;3;12;5;3;2;1;;2;1;1;;19;8;4;3;2;1;35;30;5;11396;1719;1634;250;6340;46;;;;;;;;;;;;235;47;49;21;57;19;33;4;25;20;374;2;1;0;0;2;0;;;0;0;4;182.62;39.15;32.95;20.41;44.2;13.87;32.74;2.18;20.39;17.17;299.3;77;67.48;64;98;88;1183;1248;458;92;103;3334;32;3;548;82;29;40;45;64;9;697;1520;4854;59.11;90.54;86.69;1150.76;1200.21;431.1;77.74;87;3183.15;24.29;3;481.73;70.15;24.44;38.6;42.15;63.13;8.65;624.9;1356.6;4539.75;13;;12;1;
2019;NA-06;75106;ALLIANCE DE GIRONDE;2012;960;237;3209;131317;37721;15383;184421;684384;205775;62470;952629;300;101;28;429;40406;26503;6211;73120;1012;91;40;1143;956;33;40;1029;8017;946;296;9259;251;125;5;381;58312;21609;0;79921;9;0;9;773;0;773;5572;289;225;5983;30703;8280;1517;39477;36563;9132;1742;46977;401;3913;120500;9722;31;250;152;85898;40;390;10551;275;9412147;1362249;12;154107;1512;11;65456;332;5;6702;0;2;7913;0;5;3358;;;;43;252200;1755;6;9115;18;18;76;5;8;1;2;0;11;0;3;0;100;6;2;15;3;1;140;14;10;78275;8691;7350;4474;23351;965;;;;;;;;;;;;1181;149;65;208;300;72;222;71;131;131;2036;30;9;0;0;8;0;0;1;0;0;39;905.94;121.14;49.15;180.3;212.95;54.13;191.79;36.65;100.14;95.25;1542.72;1290;1292.49;264;421;888;5360;4171;1617;303;440;13464;77;5;2107;301;198;143;415;419;59;2697;6223;19687;238.46;397.6;839.98;5100.05;4035.73;1557.88;226.58;344.69;12740.97;68.08;4.33;2013.5;254.5;166.45;126.83;398.6;408.66;52.01;2580.42;5906.93;18647.9;17;5;9;2;1
2019;NA-07;75107;LANDES;447;156;49;652;27026;9412;3574;40012;145232;46736;12372;204340;59;33;5;97;3518;8377;610;12505;214;12;;226;198;12;;210;1925;121;;2046;56;50;;106;11230;8198;;19428;3;;3;180;;180;1338;57;0;142;8472;3572;15;4644;9447;3787;789;13886;270;2761;84139;13296;37;249;237;84255;;;;;1408076;115775;3;37869;602;3;15531;63;2;11319;;;;;1;91;;;;10;72081;1090;1;1369;;4;14;2;2;1;1;;4;;1;;22;3;;2;1;;21;11;;17574;1873;931;696;9905;115;;;;;;;;;;;;302;30;56;47;65;18;31;2;21;18;439;14;0;0;0;4;0;0;0;0;0;18;250.68;21.66;44.73;35.3;53.12;16.08;26.75;1.6;18.75;12.83;363.73;92;85.85;58;80;120;1087;1024;334;82;113;2898;18;2;443;75;37;36;61;81;8;626;1350;4248;51.31;79.49;114.1;1049.28;981.51;320.5;66.19;95.92;2758.3;15.33;1.14;425.02;71.33;33.15;34.74;57.9;73.53;8.92;595.45;1283.36;4041.66;9;;7;;2
2019;NA-08;75108;LOT-ET-GARONNE;504;72;64;640;28592;4326;3896;36814;154271;17561;13307;185139;60;28;2;90;3363;7897;87;11347;250;17;;267;235;17;;252;2745;433;0;3178;68;69;;137;15887;8330;;24217;4;2;6;4;14;18;1480;121;0;1598;6924;2602;841;10142;8664;2901;841;12176;234;3152;73587;1648;18;134;93;47545;;;;;1626481;103523;4;43317;873;4;23435;282;4;13210;0;1;3568;0;1;1325;;;;11;106107;2693;;;;3;11;2;1;;;;2;1;;;14;3;;2;2;;24;1;;11853;1254;76;264;4710;17;;;;;;;;;;;;198;32;23;28;51;19;32;6;23;14;324;0;0;0;0;0;0;0;0;0;0;0;163.43;24.62;19.49;24.64;37.87;14.56;28.74;3.27;20.94;12.26;266.51;83;65.92;69;98;98;1089;967;323;87;80;2811;22;3;467;99;50;46;66;82;8;429;1222;4033;63.32;88.64;94.15;1022.1;908.96;296.5;71.77;65.29;2610.73;19.79;3;430.34;88.88;43.97;40.45;64.21;76.53;7.77;416.58;1147.55;3758.28;11;;8;1;2
2019;NA-09;75109;NAVARRE-CÔTE BASQUE;337;125;42;504;23430;7976;3038;34444;113740;36272;13030;163042;22;27;5;54;3694;7531;80;11305;115;8;;123;107;8;;115;1191;109;;1300;20;32;;52;2951;3473;;6424;10;0;10;97;0;97;1162;101;18;1254;4169;1037;341;5494;5393;1223;359;6895;60;479;19917;3084;12;150;81;51713;6;234;2479;186;1374515;113839;3;45915;463;3;14172;189;3;10584;2;1;4194;4;2;;;;;5;50956;969;1;1497;11;2;13;2;2;1;2;1;3;0;0;0;20;4;0;3;;;30;;;14413;2127;52;465;7180;72;;;;;;;;;;;;264;50;26;45;64;25;33;3;13;14;391;11;0;0;0;5;0;1;0;0;0;17;205.86;37.45;19.04;37.3;43.96;16.58;29.96;0.89;11.88;12.49;305.04;91;85.67;68;55;131;893;732;304;47;68;2298;11;1;310;44;25;23;52;69;6;353;869;3167;61.9;54.95;122.07;859.79;683.8;288.08;33.95;54.65;2159.19;10.33;1;292.71;37.78;20.52;21.87;47.89;64.74;5.22;344.38;825.92;2985.11;3;;3;;
2019;NA-10;75110;BÉARN-SOULE;456;144;40;640;30081;6938;3550;40569;143928;34991;13564;192483;78;29;5;112;5485;6386;514;12385;287;32;;319;269;29;;298;1749;236;0;1985;181;56;;237;30362;7071;;37433;30;2;32;5062;2;5064;1212;134;0;1329;8754;2768;468;11720;10932;3219;519;14184;207;1959;63176;2855;22;257;133;85754;111;888;36699;549;2022194;80047;4;36605;567;2;10542;69;3;5219;;1;1846;;1;2027;;;;12;81683;835;2;3227;9;5;16;3;1;1;3;;3;;4;;27;4;;3;0;0;23;0;0;15518;1517;1994;570;5713;58;;;;;;;;;;;;345;30;70;57;53;11;48;4;21;19;490;7;5;0;0;2;0;;0;0;0;9;245.44;19.29;60.58;39.44;39.22;8.66;39.01;2.9;20.79;16.36;363.72;108;101.27;57;109;136;1302;960;384;71;110;3129;22;3;534;81;45;49;63;77;8;559;1396;4525;48;103.69;125.34;1236.5;907.14;369.98;58.87;94.24;2943.76;22.04;2.34;496.8;73.13;40.43;41.84;60.02;73.72;7.75;490.09;1267.73;4211.49;7;;4;1;2
2019;NA-11;75111;DEUX SÈVRES;500;147;57;704;28446;9283;3635;41364;163052;42368;12191;217611;45;40;5;90;3170;8197;298;11665;276;15;;291;241;15;;256;2081;171;;2252;126;54;;180;23985;7658;;31643;11;;11;91;;91;1241;116;;1347;11951;3437;;15306;14009;4009;4;17844;299;3282;102053;2617;12;203;152;59953;68;791;27966;464;1533556;97514;5;53958;333;4;24519;53;;;;;;;2;3335;;;;12;107332;1243;1;1733;10;3;15;4;3;3;1;0;2;0;1;0;22;7;2;4;3;2;37;6;5;15271;1544;1169;519;9823;189;;;;;;;;;;;;273;93;23;27;54;10;43;2;31;12;415;8;2;;;2;;;;;;10;216.69;65.21;21.63;26.2;49.5;10.36;37.55;1.88;26.2;13.1;344.92;98;89.66;57;111;123;1290;1102;404;86;84;3257;14;2;583;97;47;51;68;87;21;517;1440;4697;52.68;94.48;122.13;1183.79;1004.98;337.66;66.96;69.14;2931.82;14.92;2;539.86;79.93;38.45;43.61;65.26;86.07;17.07;473.51;1322.23;4254.05;9;;9;;
2019;NA-12;75112;VIENNE;842;289;67;1198;48834;15600;4794;69228;276118;81093;21946;379157;81;52;11;144;14622;11104;1135;26861;390;50;0;440;293;28;0;321;4404;490;;4894;104;101;20;225;12495;8602;6750;27847;8;0;8;93;0;93;2199;164;;2344;13904;3036;1149;16517;15972;3406;1444;20335;276;4448;94253;3255;12;213;213;73298;134;2527;35626;1145;3967083;453166;7;45540;475;7;18722;68;4;8020;20;2;6418;;5;3888;2;74;;17;147446;1801;2;1753;3;6;34;3;2;1;1;1;7;;5;;49;5;1;5;3;0;41;27;0;32081;2691;3652;1135;12272;402;;;;;;;;;;;;519;36;76;68;116;18;68;11;66;53;833;7;0;0;0;1;0;;6;0;0;14;400.4;28.34;59.89;57.95;84.47;12.42;61.81;4.35;52.8;36.99;640.82;452;600.67;91;148;160;2144;1817;571;97;116;5144;22;3;816;100;71;64;208;185;72;1076;2546;7690;84.39;143.71;145.19;2037.94;1689.9;513.31;75.98;95.41;4785.83;20.13;2.75;748.95;81.25;62.59;59.48;182.77;175.45;69.07;976.58;2316.43;7102.26;6;3;2;1;
2019;NOR-01;28101;LES COLLINES DE NORMANDIE;267;43;33;343;15683;2024;1839;19546;85670;11141;5977;102788;14;12;0;26;1805;3112;0;4917;40;0;;40;40;0;;40;512;0;;512;35;;;35;2263;0;;2263;0;;0;132;0;132;330;0;;68;3944;367;;1054;4060;367;;4527;120;1491;39111;737;4;26;34;8499;55;496;15029;349;595698;141230;1;4805;65;;;;;;;;;;;;;;;8;55477;492;;;;2;4;;1;1;0;;2;;0;;7;1;;1;1;;8;;;4376;728;22;0;3370;20;;;;;;;;;;;;97;27;12;11;19;9;6;2;12;5;141;13;6;0;0;1;0;0;0;0;0;14;88.59;27.45;18.09;9.04;13.85;6.64;6.21;1.19;10.48;4.92;125.24;27;25.43;23;24;37;487;466;119;25;28;1209;8;1;209;17;15;23;22;23;4;195;502;1711;20.48;21.73;35.77;468.45;444.35;119.61;18.93;22.13;1151.45;10.57;1;192.12;13.26;12.2;21.36;20.89;22.5;3.6;189.53;474.83;1626.28;6;;6;;
