BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSI;ADMIN;DRSNI;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2019;800000523;800000853;2300;2.48;;15.75;;18.23;12.48;22.25;;36.34;3.03;1.25;;1.61;76.96;;1.98;1.98;1.58;11.32;110.07
Q24;2019;800000523;800000853;9999;2.48;;15.75;;18.23;12.48;22.25;;36.34;3.03;1.25;;1.61;76.96;;1.98;1.98;1.58;11.32;110.07
Q24;2019;800000614;800000044;1000;;;4.71;;4.71;;2.16;;13.84;3.26;;;0.14;19.4;0.86;;0.86;;28.08;53.05
Q24;2019;800000614;800000044;2000;;;3.32;;3.32;2.73;56.05;;110.35;20.1;1.2;;7.01;197.44;;;;0.25;3.45;204.46
Q24;2019;800000614;800000044;2100;;;1.1;;1.1;1.23;13.76;;17.11;3.83;1;;7.01;43.94;;;;;0.2;45.24
Q24;2019;800000614;800000044;2400;;;1.9;;1.9;0.5;5.54;;8.67;1.63;0.2;;;16.54;;;;;;18.44
Q24;2019;800000614;800000044;2500;;;0.32;;0.32;1;36.75;;84.57;14.64;;;;136.96;;;;0.25;3.25;140.78
Q24;2019;800000614;800000044;9999;;;8.03;;8.03;2.73;58.21;;124.19;23.36;1.2;;7.15;216.84;0.86;;0.86;0.25;31.53;257.51
Q24;2019;800002503;800001141;1000;4;;24.63;;28.63;;;;;;;;;;;;;;17.53;46.16
Q24;2019;800002503;800001141;2000;;;;;;4;64.37;;32.18;8.71;;;;109.26;;;;;;109.26
Q24;2019;800002503;800001141;2100;;;;;;4;64.37;;32.18;8.71;;;;109.26;;;;;;109.26
Q24;2019;800002503;800001141;9999;4;;24.63;;28.63;4;64.37;;32.18;8.71;;;;109.26;;;;;17.53;155.42
Q24;2019;800004111;800000093;2000;;;6.92;;6.92;1.8;28;;;9.07;10.44;;4.7;54.01;6.4;1.8;8.2;;;69.13
Q24;2019;800004111;800000093;2200;;;6.92;;6.92;1.8;28;;;9.07;10.44;;4.7;54.01;6.4;1.8;8.2;;;69.13
Q24;2019;800004111;800000093;9999;;;6.92;;6.92;1.8;28;;;9.07;10.44;;4.7;54.01;6.4;1.8;8.2;;;69.13
Q24;2019;800004152;800000093;2000;;;0.4;;0.4;0.5;6.6;;13.85;2.6;;;0.55;24.1;;;;;;24.5
Q24;2019;800004152;800000093;2400;;;0.4;;0.4;0.5;6.6;;13.85;2.6;;;0.55;24.1;;;;;;24.5
Q24;2019;800004152;800000093;9999;;;0.4;;0.4;0.5;6.6;;13.85;2.6;;;0.55;24.1;;;;;;24.5
Q24;2019;800006124;800000044;1000;8.37;2;200.89;;211.26;20.2;69.34;9.91;67.74;212.64;0.17;1.11;14.12;395.23;1.58;16.82;18.4;18.13;402.6;1045.62
Q24;2019;800006124;800000044;2000;0.5;;389.16;;389.66;52.64;1030.84;222.51;682.83;120.62;30.77;54.07;38.96;2233.24;6.46;2.07;8.53;319.63;178.78;3129.84
Q24;2019;800006124;800000044;2100;0.5;;381;;381.5;50.94;1014.27;221.51;660.72;119.74;23.34;54.07;27.79;2172.38;6.46;2.07;8.53;319.63;177.78;3059.82
Q24;2019;800006124;800000044;2200;;;4.06;;4.06;;;;;;5.62;;;5.62;;;;;;9.68
Q24;2019;800006124;800000044;2400;;;4.1;;4.1;1.7;16.57;1;22.11;0.88;1.81;;11.17;55.24;;;;;1;60.34
Q24;2019;800006124;800000044;9999;8.87;2;590.05;;600.92;72.84;1100.18;232.42;750.57;333.26;30.94;55.18;53.08;2628.47;8.04;18.89;26.93;337.76;581.38;4175.46
Q24;2019;800006231;800000028;1000;0;0;0.03;0;0.03;0;0.08;0;0.16;0;0;0;0;0.24;0;0;0;0;0;0.27
Q24;2019;800006231;800000028;2000;0;0;0.97;0;0.97;0;11.53;0;19.6;2.54;0;0;1;34.67;0;0;0;0;0;35.64
Q24;2019;800006231;800000028;2400;0;0;0.97;0;0.97;0;11.53;0;19.6;2.54;0;0;1;34.67;0;0;0;0;0;35.64
Q24;2019;800006231;800000028;9999;0;0;1;0;1;0;11.61;0;19.76;2.54;0;0;1;34.91;0;0;0;0;0;35.91
Q24;2019;800008989;800002941;1000;0.31;;4.87;;5.18;;;;;;;;;;;;;;5.64;10.82
Q24;2019;800008989;800002941;2000;;;;;;1;8.43;;12.74;2.83;;;8.4;33.4;0.48;0.52;1;0.46;;34.86
Q24;2019;800008989;800002941;2400;;;;;;1;8.43;;12.74;2.83;;;8.4;33.4;0.48;0.52;1;0.46;;34.86
Q24;2019;800008989;800002941;9999;0.31;;4.87;;5.18;1;8.43;;12.74;2.83;;;8.4;33.4;0.48;0.52;1;0.46;5.64;45.68
Q24;2019;800009417;800000085;2000;0.08;0;0.28;0;0.36;0.59;7.27;0;15.61;11.79;0.16;0;0.2;35.62;1;0;1;0;2.1;39.08
Q24;2019;800009417;800000085;2500;0.08;0;0.28;0;0.36;0.59;7.27;0;15.61;11.79;0.16;0;0.2;35.62;1;0;1;0;2.1;39.08
Q24;2019;800009417;800000085;9999;0.08;0;0.28;0;0.36;0.59;7.27;0;15.61;11.79;0.16;0;0.2;35.62;1;0;1;0;2.1;39.08
Q24;2019;800009466;800002982;1000;2.33;1;30.48;0.29;34.1;;;;;;;;;;;;;;;34.1
Q24;2019;800009466;800002982;2000;;;;;;2.34;71.83;2.92;27.62;10.2;0.04;;;114.95;;;;4.44;19.27;138.66
Q24;2019;800009466;800002982;2100;;;;;;2.34;71.83;2.92;27.62;10.2;0.04;;;114.95;;;;4.44;19.27;138.66
Q24;2019;800009466;800002982;9999;2.33;1;30.48;0.29;34.1;2.34;71.83;2.92;27.62;10.2;0.04;;;114.95;;;;4.44;19.27;172.76
Q24;2019;800009920;800003071;1000;5.38;;54.02;;59.4;;;;;11.84;;;;11.84;;;;;9.89;81.13
Q24;2019;800009920;800003071;2000;;1;7.83;;8.83;5.59;122.23;9.19;53.43;67.07;1.16;28.84;2.23;289.74;;0.8;0.8;6.55;;305.92
Q24;2019;800009920;800003071;2100;;1;7.83;;8.83;5.59;122.23;9.19;53.43;67.07;1.16;28.84;2.23;289.74;;0.8;0.8;6.55;;305.92
Q24;2019;800009920;800003071;9999;5.38;1;61.85;;68.23;5.59;122.23;9.19;53.43;78.91;1.16;28.84;2.23;301.58;;0.8;0.8;6.55;9.89;387.05
Q24;2019;800010639;800010621;1000;1;;;;1;;;;;;;;;;;;;;;1
Q24;2019;800010639;800010621;9999;1;;;;1;;;;;;;;;;;;;;;1
Q24;2019;800012528;800003071;1000;1;;9;;10;;;;;;;;;;;;;;1.1;11.1
Q24;2019;800012528;800003071;2000;;0.2;;;0.2;1.8;10;;12.83;4;1.25;;20.75;50.63;;0.5;0.5;0.57;;51.9
Q24;2019;800012528;800003071;2400;;0.2;;;0.2;1.8;10;;12.83;4;1.25;;20.75;50.63;;0.5;0.5;0.57;;51.9
Q24;2019;800012528;800003071;9999;1;0.2;9;;10.2;1.8;10;;12.83;4;1.25;;20.75;50.63;;0.5;0.5;0.57;1.1;63
Q24;2019;800013179;800013138;2000;1;;10.3;;11.3;2;26.8;;13.24;9.3;1.34;;;52.68;;;;6.3;1.5;71.78
Q24;2019;800013179;800013138;2100;1;;10.3;;11.3;2;26.8;;13.24;9.3;1.34;;;52.68;;;;6.3;1.5;71.78
Q24;2019;800013179;800013138;9999;1;;10.3;;11.3;2;26.8;;13.24;9.3;1.34;;;52.68;;;;6.3;1.5;71.78
Q24;2019;800015448;800000093;2000;;;0.44;;0.44;0.9;9.38;;6.74;;;;;17.02;;0.21;0.21;0.9;;18.57
Q24;2019;800015448;800000093;2300;;;0.44;;0.44;0.9;9.38;;6.74;;;;;17.02;;0.21;0.21;0.9;;18.57
Q24;2019;800015448;800000093;9999;;;0.44;;0.44;0.9;9.38;;6.74;;;;;17.02;;0.21;0.21;0.9;;18.57
Q24;2019;800015489;800000036;2000;;;0.1;;0.1;;8.45;;3.34;0.15;;;;11.94;;;;;;12.04
Q24;2019;800015489;800000036;2300;;;0.1;;0.1;;8.45;;3.34;0.15;;;;11.94;;;;;;12.04
Q24;2019;800015489;800000036;9999;;;0.1;;0.1;;8.45;;3.34;0.15;;;;11.94;;;;;;12.04
Q24;2019;800015539;800000028;1000;0;0;0;0;0;0;0.3;0;0.11;0;0;0;0;0.41;0;0.01;0.01;0;0;0.42
Q24;2019;800015539;800000028;2000;0;0;1;0;1;1;14.76;0;9.84;0;0;0;0;25.6;0;0.26;0.26;0;0;26.86
Q24;2019;800015539;800000028;2300;0;0;1;0;1;1;14.76;0;9.84;0;0;0;0;25.6;0;0.26;0.26;0;0;26.86
Q24;2019;800015539;800000028;9999;0;0;1;0;1;1;15.06;0;9.95;0;0;0;0;26.01;0;0.27;0.27;0;0;27.28
Q24;2019;800015588;800000077;2000;;;;;;0.45;5.5;;8.91;0.35;;;;15.21;;;;;;15.21
Q24;2019;800015588;800000077;2300;;;;;;0.45;5.5;;8.91;0.35;;;;15.21;;;;;;15.21
Q24;2019;800015588;800000077;9999;;;;;;0.45;5.5;;8.91;0.35;;;;15.21;;;;;;15.21
Q24;2019;800015729;800015679;1000;1;;18.64;;19.64;;;;;;;;;;;0.08;0.08;;1.5;21.22
Q24;2019;800015729;800015679;2000;;;;;;1;31.08;;23.98;19.2;;;;75.26;;;;12.01;;87.27
Q24;2019;800015729;800015679;2100;;;;;;1;31.08;;23.98;19.2;;;;75.26;;;;12.01;;87.27
Q24;2019;800015729;800015679;9999;1;;18.64;;19.64;1;31.08;;23.98;19.2;;;;75.26;;0.08;0.08;12.01;1.5;108.49
Q24;2019;800016727;800003071;2000;0.5;;2.62;;3.12;0.5;7.8;;7.6;4.2;0.25;;0.5;20.85;;0.3;0.3;;;24.27
Q24;2019;800016727;800003071;2400;0.5;;2.62;;3.12;0.5;7.8;;7.6;4.2;0.25;;0.5;20.85;;0.3;0.3;;;24.27
Q24;2019;800016727;800003071;9999;0.5;;2.62;;3.12;0.5;7.8;;7.6;4.2;0.25;;0.5;20.85;;0.3;0.3;;;24.27
Q24;2019;800016768;800003071;2000;0.25;;1.5;;1.75;0.4;6.43;;3.28;;0.24;;0.2;10.55;;0.23;0.23;;0.1;12.63
Q24;2019;800016768;800003071;2300;0.25;;1.5;;1.75;0.4;6.43;;3.28;;0.24;;0.2;10.55;;0.23;0.23;;0.1;12.63
Q24;2019;800016768;800003071;9999;0.25;;1.5;;1.75;0.4;6.43;;3.28;;0.24;;0.2;10.55;;0.23;0.23;;0.1;12.63
Q24;2019;800016776;800000085;2000;0.25;;1.5;;1.75;0.4;6.43;;3.28;;0.24;;0.2;10.55;;0.23;0.23;;0.1;12.63
Q24;2019;800016776;800000085;2300;0.25;;1.5;;1.75;0.4;6.43;;3.28;;0.24;;0.2;10.55;;0.23;0.23;;0.1;12.63
Q24;2019;800016776;800000085;9999;0.25;;1.5;;1.75;0.4;6.43;;3.28;;0.24;;0.2;10.55;;0.23;0.23;;0.1;12.63
Q24;2019;800017253;800000044;2000;;;0.79;;0.79;;;;;;;;;;;;;;;0.79
Q24;2019;800017253;800000044;2100;;;0.79;;0.79;;;;;;;;;;;;;;;0.79
Q24;2019;800017253;800000044;9999;;;0.79;;0.79;;;;;;;;;;;;;;;0.79
Q24;2019;800018228;800018210;2000;1;;10.85;;11.85;4;30.46;;6.71;1;6.88;;2.93;51.98;;0.5;0.5;;1;65.33
Q24;2019;800018228;800018210;2200;1;;10.85;;11.85;4;30.46;;6.71;1;6.88;;2.93;51.98;;0.5;0.5;;1;65.33
Q24;2019;800018228;800018210;9999;1;;10.85;;11.85;4;30.46;;6.71;1;6.88;;2.93;51.98;;0.5;0.5;;1;65.33
Q24;2019;800018491;800018483;2000;;;2.2;;2.2;;2.77;0.6;0.8;;;;;4.17;;;;;;6.37
Q24;2019;800018491;800018483;2100;;;2.2;;2.2;;2.77;0.6;0.8;;;;;4.17;;;;;;6.37
Q24;2019;800018491;800018483;9999;;;2.2;;2.2;;2.77;0.6;0.8;;;;;4.17;;;;;;6.37
Q24;2019;810000158;810100099;2000;0.5;;3.01;;3.51;0.91;6.22;;7.38;5.22;0.03;;1.3;21.06;;0.23;0.23;0.18;3;27.98
Q24;2019;810000158;810100099;2400;0.5;;3.01;;3.51;0.91;6.22;;7.38;5.22;0.03;;1.3;21.06;;0.23;0.23;0.18;3;27.98
Q24;2019;810000158;810100099;9999;0.5;;3.01;;3.51;0.91;6.22;;7.38;5.22;0.03;;1.3;21.06;;0.23;0.23;0.18;3;27.98
Q24;2019;810000224;810000471;1000;1;;42.05;;43.05;;;;;14.5;;;;14.5;;;;10.5;12.2;80.25
Q24;2019;810000224;810000471;2000;;1;;;1;7;204.5;28.9;135;54.6;1.2;6.6;2;439.8;;1.6;1.6;;;442.4
Q24;2019;810000224;810000471;2100;;1;;;1;7;204.5;28.9;135;54.6;1.2;6.6;2;439.8;;1.6;1.6;;;442.4
Q24;2019;810000224;810000471;9999;1;1;42.05;;44.05;7;204.5;28.9;135;69.1;1.2;6.6;2;454.3;;1.6;1.6;10.5;12.2;522.65
Q24;2019;810000232;810099903;2000;2.28;;18.29;;20.57;2.79;22.76;;44.14;18.36;1.11;;25.88;115.04;0.6;1.92;2.52;0.5;21.58;160.21
Q24;2019;810000232;810099903;2400;2.28;;18.29;;20.57;2.79;22.76;;44.14;18.36;1.11;;25.88;115.04;0.6;1.92;2.52;0.5;21.58;160.21
Q24;2019;810000232;810099903;9999;2.28;;18.29;;20.57;2.79;22.76;;44.14;18.36;1.11;;25.88;115.04;0.6;1.92;2.52;0.5;21.58;160.21
Q24;2019;810000448;810099945;1000;1;;9.17;;10.17;0.7;;;;2.32;;;;3.02;;;;2;5.5;20.69
Q24;2019;810000448;810099945;2000;;;2.68;;2.68;3.2;22.68;;32.65;7.06;1.05;;3.46;70.1;;0.8;0.8;;;73.58
Q24;2019;810000448;810099945;2100;;;1.35;;1.35;1.4;10.64;;10.52;1.79;0.58;;0.52;25.45;;0.3;0.3;;;27.1
Q24;2019;810000448;810099945;2400;;;1.33;;1.33;1.8;12.04;;22.13;5.27;0.47;;2.94;44.65;;0.5;0.5;;;46.48
Q24;2019;810000448;810099945;9999;1;;11.85;;12.85;3.9;22.68;;32.65;9.38;1.05;;3.46;73.12;;0.8;0.8;2;5.5;94.27
Q24;2019;810000505;810000331;1000;6.9;1;57.94;0;65.84;1.33;9.31;1.22;11.92;18.82;0;0.11;2.87;45.58;0;3.5;3.5;3.23;78.68;196.83
Q24;2019;810000505;810000331;2000;0;0;80.9;0;80.9;10.41;255.2;40.25;229.5;32.97;2.66;19.26;5.38;595.63;0.16;1.8;1.96;60.19;2.54;741.22
Q24;2019;810000505;810000331;2100;0;0;79.25;0;79.25;9.68;227.76;40.25;190.55;10.67;2.14;19.26;4.34;504.65;0.03;1.3;1.33;60.19;2.33;647.75
Q24;2019;810000505;810000331;2300;0;0;0.65;0;0.65;0.28;11.09;0;5.11;0;0;0;0;16.48;0;0.5;0.5;0;0;17.63
Q24;2019;810000505;810000331;2400;0;0;0;0;0;0;2;0;2;0;0;0;0;4;0;0;0;0;0;4
Q24;2019;810000505;810000331;2500;0;0;1;0;1;0.45;14.35;0;31.84;22.3;0.52;0;1.04;70.5;0.13;0;0.13;0;0.21;71.84
Q24;2019;810000505;810000331;9999;6.9;1;138.84;0;146.74;11.74;264.51;41.47;241.42;51.79;2.66;19.37;8.25;641.21;0.16;5.3;5.46;63.42;81.22;938.05
Q24;2019;810000513;810000349;1000;0;0;13.47;0;13.47;1.04;3.65;0;1.06;14.52;0.04;0;0.92;21.23;0;1.59;1.59;0.11;36.08;72.48
Q24;2019;810000513;810000349;2000;0;0;2.4;0;2.4;1.23;27.28;0;38.52;11.02;0.85;0;6.23;85.13;0.38;0;0.38;3.66;0.86;92.43
Q24;2019;810000513;810000349;2100;0;0;1.25;0;1.25;0.27;12.93;0;12.48;2.2;0.3;0;0.88;29.06;0;0;0;3.66;0.8;34.77
Q24;2019;810000513;810000349;2400;0;0;0.75;0;0.75;0.6;7.11;0;14.72;2.93;0.3;0;5.05;30.71;0.38;0;0.38;0;0.06;31.9
Q24;2019;810000513;810000349;2500;0;0;0.4;0;0.4;0.36;7.24;0;11.32;5.89;0.25;0;0.3;25.36;0;0;0;0;0;25.76
Q24;2019;810000513;810000349;9999;0;0;15.87;0;15.87;2.27;30.93;0;39.58;25.54;0.89;0;7.15;106.36;0.38;1.59;1.97;3.77;36.94;164.91
Q24;2019;810000521;810000380;1000;5.26;0.9;84.05;;90.21;3.72;24.32;5.24;38.07;13.35;0.81;2.51;3.92;91.94;0.06;2.5;2.56;1.61;165.4;351.72
Q24;2019;810000521;810000380;2000;;;85.67;;85.67;15.99;273.24;58.51;302.61;2.14;5.24;26.78;6.87;691.38;0.85;4.06;4.91;51.65;4.27;837.88
Q24;2019;810000521;810000380;2100;;;85.67;;85.67;15.99;273.24;58.51;302.61;2.14;5.24;26.78;6.87;691.38;0.85;4.06;4.91;51.65;4.27;837.88
Q24;2019;810000521;810000380;9999;5.26;0.9;169.72;;175.88;19.71;297.56;63.75;340.68;15.49;6.05;29.29;10.79;783.32;0.91;6.56;7.47;53.26;169.67;1189.6
Q24;2019;810000539;810000398;1000;1;0;9.02;0;10.02;0;0.31;0;0.1;1;0;0;0.01;1.42;0;0;0;0;7.5;18.94
Q24;2019;810000539;810000398;2000;0;0;1;0;1;0.9;11.92;0;14.45;3.17;1.5;0;0.36;32.3;1.12;0.7;1.82;2.8;0.1;38.02
Q24;2019;810000539;810000398;2100;0;0;0;0;0;0.5;5.35;0;7.35;1.47;0.2;0;0;14.87;0;0.17;0.17;2.8;0.1;17.94
Q24;2019;810000539;810000398;2200;0;0;1;0;1;0;0.51;0;0;0;1;0;0;1.51;1.12;0;1.12;0;0;3.63
Q24;2019;810000539;810000398;2400;0;0;0;0;0;0.4;6.06;0;7.1;1.7;0.3;0;0.36;15.92;0;0.53;0.53;0;0;16.45
Q24;2019;810000539;810000398;9999;1;0;10.02;0;11.02;0.9;12.23;0;14.55;4.17;1.5;0;0.37;33.72;1.12;0.7;1.82;2.8;7.6;56.96
Q24;2019;810000547;810000380;1000;;;;;;;0.29;;0.53;;;;0.04;0.86;;;;;;0.86
Q24;2019;810000547;810000380;2000;;;1.43;;1.43;1.34;15.68;;26.92;5.63;0.1;;4.3;53.97;;0.6;0.6;0.03;;56.03
Q24;2019;810000547;810000380;2400;;;1.43;;1.43;1.34;15.68;;26.92;5.63;0.1;;4.3;53.97;;0.6;0.6;0.03;;56.03
Q24;2019;810000547;810000380;9999;;;1.43;;1.43;1.34;15.97;;27.45;5.63;0.1;;4.34;54.83;;0.6;0.6;0.03;;56.89
Q24;2019;810000562;810000455;1000;1;0.5;39.7;;41.2;1.18;1.35;;7.2;13.88;0.37;;2.17;26.15;0.31;;0.31;;87.79;155.45
Q24;2019;810000562;810000455;2000;0.75;0.5;38.54;;39.79;15.8;250.12;5.62;144.08;45.72;22.83;17.01;17.57;518.75;22.49;14.7;37.19;25.74;4.02;625.49
Q24;2019;810000562;810000455;2100;0.5;;23.59;;24.09;4.32;59.66;5.62;54.27;5.52;2.63;17.01;1.12;150.15;;1.61;1.61;24.74;1.5;202.09
Q24;2019;810000562;810000455;2200;;0.5;12.19;;12.69;10.32;160.12;;27.49;23.9;19.45;;6.36;247.64;21.46;11.58;33.04;;2;295.37
Q24;2019;810000562;810000455;2400;;;1.95;;1.95;0.83;20.38;;33.83;3.92;0.5;;8.9;68.36;;1.01;1.01;;0.52;71.84
Q24;2019;810000562;810000455;2500;0.25;;0.81;;1.06;0.33;9.96;;28.49;12.38;0.25;;1.19;52.6;1.03;0.5;1.53;1;;56.19
Q24;2019;810000562;810000455;9999;1.75;1;78.24;;80.99;16.98;251.47;5.62;151.28;59.6;23.2;17.01;19.74;544.9;22.8;14.7;37.5;25.74;91.81;780.94
Q24;2019;810003368;810000471;2000;;;;;;;3.8;;;;;;;3.8;;;;;;3.8
Q24;2019;810003368;810000471;2100;;;;;;;3.8;;;;;;;3.8;;;;;;3.8
Q24;2019;810003368;810000471;9999;;;;;;;3.8;;;;;;;3.8;;;;;;3.8
Q24;2019;810003954;810099903;2000;1.79;;8.9;;10.69;1.11;15.05;;27.08;11.9;0.65;;9.33;65.12;0.57;1.45;2.02;0.5;11.3;89.63
Q24;2019;810003954;810099903;2400;1.79;;8.9;;10.69;1.11;15.05;;27.08;11.9;0.65;;9.33;65.12;0.57;1.45;2.02;0.5;11.3;89.63
Q24;2019;810003954;810099903;9999;1.79;;8.9;;10.69;1.11;15.05;;27.08;11.9;0.65;;9.33;65.12;0.57;1.45;2.02;0.5;11.3;89.63
Q24;2019;810004200;750056335;2000;2;0;6.1;0;8.1;1;14.8;0;15.8;17;0.9;0;2;51.5;1;0.8;1.8;0;1;62.4
Q24;2019;810004200;750056335;2400;2;0;6.1;0;8.1;1;14.8;0;15.8;17;0.9;0;2;51.5;1;0.8;1.8;0;1;62.4
Q24;2019;810004200;750056335;9999;2;0;6.1;0;8.1;1;14.8;0;15.8;17;0.9;0;2;51.5;1;0.8;1.8;0;1;62.4
Q24;2019;810007989;750056335;2000;1;;2;;3;1;5;;5;;0.3;;;11.3;;0.5;0.5;;;14.8
Q24;2019;810007989;750056335;2300;1;;2;;3;1;5;;5;;0.3;;;11.3;;0.5;0.5;;;14.8
Q24;2019;810007989;750056335;9999;1;;2;;3;1;5;;5;;0.3;;;11.3;;0.5;0.5;;;14.8
Q24;2019;810011197;810000471;2000;;;;;;;1.9;;;;;;;1.9;;;;;;1.9
Q24;2019;810011197;810000471;2100;;;;;;;1.9;;;;;;;1.9;;;;;;1.9
Q24;2019;810011197;810000471;9999;;;;;;;1.9;;;;;;;1.9;;;;;;1.9
Q24;2019;810099838;810000380;1000;;;0.08;;0.08;;0.48;;0.32;0.38;;;0.07;1.25;;;;;;1.33
Q24;2019;810099838;810000380;2000;0.06;0.01;2.27;;2.34;2.44;17.72;;32.69;15.88;0.23;;3.44;72.4;2.96;0.45;3.41;0.03;0.1;78.28
Q24;2019;810099838;810000380;2400;;;1.2;;1.2;1.34;10.16;;20.94;4.51;0.13;;3.44;40.52;1.56;0.35;1.91;0.03;;43.66
Q24;2019;810099838;810000380;2500;0.06;0.01;1.07;;1.14;1.1;7.56;;11.75;11.37;0.1;;;31.88;1.4;0.1;1.5;;0.1;34.62
Q24;2019;810099838;810000380;9999;0.06;0.01;2.35;;2.42;2.44;18.2;;33.01;16.26;0.23;;3.51;73.65;2.96;0.45;3.41;0.03;0.1;79.61
Q24;2019;810100008;;1000;5;;46.17;;51.17;3.98;1.73;;0.99;0.67;;;1.3;8.67;;0.5;0.5;3.57;108.04;171.95
Q24;2019;810100008;;2000;;;24.07;;24.07;34.22;353.9;;80.9;91.27;36.58;;13.81;610.68;31.55;17.04;48.59;;1.62;684.96
Q24;2019;810100008;;2200;;;24.07;;24.07;34.07;353.9;;80.9;90.27;36.58;;13.81;609.53;29.55;17.04;46.59;;1.62;681.81
Q24;2019;810100008;;2400;;;;;;0.15;;;;1;;;;1.15;2;;2;;;3.15
Q24;2019;810100008;;9999;5;;70.24;;75.24;38.2;355.63;;81.89;91.94;36.58;;15.11;619.35;31.55;17.54;49.09;3.57;109.66;856.91
Q24;2019;810100370;810000380;1000;;;;;;;0.03;;0.01;2.08;;;;2.12;;;;;;2.12
Q24;2019;810100370;810000380;2000;0.11;0.02;0.04;;0.17;0.43;10.74;;26.6;19.61;0.5;;1.2;59.08;;0.1;0.1;;1.03;60.38
Q24;2019;810100370;810000380;2500;0.11;0.02;0.04;;0.17;0.43;10.74;;26.6;19.61;0.5;;1.2;59.08;;0.1;0.1;;1.03;60.38
Q24;2019;810100370;810000380;9999;0.11;0.02;0.04;;0.17;0.43;10.77;;26.61;21.69;0.5;;1.2;61.2;;0.1;0.1;;1.03;62.5
Q24;2019;810101170;810101162;1000;4.91;;26.22;;31.13;;;;;28.59;;;;28.59;;;;8.07;5.86;73.65
Q24;2019;810101170;810101162;2000;;1;1;;2;4;65.69;1.68;48.95;6.82;0.79;;2.11;130.04;0.77;0.93;1.7;;;133.74
Q24;2019;810101170;810101162;2100;;0.7;;;0.7;3;58.21;1.68;34.88;6.82;0.29;;1.51;106.39;;;;;;107.09
Q24;2019;810101170;810101162;2400;;0.3;1;;1.3;1;7.48;;14.07;;0.5;;0.6;23.65;0.77;0.93;1.7;;;26.65
Q24;2019;810101170;810101162;9999;4.91;1;27.22;;33.13;4;65.69;1.68;48.95;35.41;0.79;;2.11;158.63;0.77;0.93;1.7;8.07;5.86;207.39
Q24;2019;810101444;810000992;1000;2;1;24.78;;27.78;;;;;;;;;;;;;10.77;16.87;55.42
Q24;2019;810101444;810000992;2000;;;;;;4.6;65.96;;39.94;24.27;;;;134.77;;0.07;0.07;;;134.84
Q24;2019;810101444;810000992;2100;;;;;;4.6;65.96;;39.94;24.27;;;;134.77;;0.07;0.07;;;134.84
Q24;2019;810101444;810000992;9999;2;1;24.78;;27.78;4.6;65.96;;39.94;24.27;;;;134.77;;0.07;0.07;10.77;16.87;190.26
Q24;2019;810101741;810000471;2000;;;;;;;3;;;;;;;3;;;;;;3
Q24;2019;810101741;810000471;2100;;;;;;;3;;;;;;;3;;;;;;3
Q24;2019;810101741;810000471;9999;;;;;;;3;;;;;;;3;;;;;;3
Q24;2019;810101758;810000471;2000;;;;;;;2;;;;;;;2;;;;;;2
Q24;2019;810101758;810000471;2100;;;;;;;2;;;;;;;2;;;;;;2
Q24;2019;810101758;810000471;9999;;;;;;;2;;;;;;;2;;;;;;2
Q24;2019;810102947;810000471;2000;;;;;;;1;;1;;;;;2;;;;;;2
Q24;2019;810102947;810000471;2100;;;;;;;1;;1;;;;;2;;;;;;2
Q24;2019;810102947;810000471;9999;;;;;;;1;;1;;;;;2;;;;;;2
Q24;2019;820000032;820000016;1000;4.84;1;76.3;;82.14;6.23;31.51;2.93;39.74;58.81;0.19;1.55;1.1;142.06;1.17;1.9;3.07;1.37;157.66;386.3
Q24;2019;820000032;820000016;2000;;;72.13;;72.13;26.39;368.28;33.12;327.41;35.69;12.53;15.84;18.65;837.91;11.5;10.98;22.48;57.64;11.32;1001.48
Q24;2019;820000032;820000016;2100;;;67.13;;67.13;14.42;235.84;32.12;245.4;10.79;6.71;15.84;8.01;569.13;2.35;5.65;8;57.64;10.25;712.15
Q24;2019;820000032;820000016;2200;;;1.92;;1.92;9;108.35;;35.12;15.97;5.32;;0.75;174.51;7.69;3.65;11.34;;1;188.77
Q24;2019;820000032;820000016;2300;;;1.5;;1.5;0.7;5.26;1;3;;;;;9.96;;0.45;0.45;;;11.91
Q24;2019;820000032;820000016;2400;;;1.2;;1.2;2.15;12.27;;29.22;3.49;0.5;;9.79;57.42;1;1.23;2.23;;;60.85
Q24;2019;820000032;820000016;2500;;;0.38;;0.38;0.12;6.56;;14.67;5.44;;;0.1;26.89;0.46;;0.46;;0.07;27.8
Q24;2019;820000032;820000016;9999;4.84;1;148.43;;154.27;32.62;399.79;36.05;367.15;94.5;12.72;17.39;19.75;979.97;12.67;12.88;25.55;59.01;168.98;1387.78
Q24;2019;820000040;820000081;1000;2.97;;16.24;;19.21;;;;0.37;6.3;;;0.31;6.98;;;;;8.88;35.07
Q24;2019;820000040;820000081;2000;;;0.67;;0.67;1.1;38.35;2.6;33.13;14.47;;11.66;;101.31;;;;2.13;;104.11
Q24;2019;820000040;820000081;2100;;;0.67;;0.67;1.1;38.35;2.6;33.13;14.47;;11.66;;101.31;;;;2.13;;104.11
Q24;2019;820000040;820000081;9999;2.97;;16.91;;19.88;1.1;38.35;2.6;33.5;20.77;;11.66;0.31;108.29;;;;2.13;8.88;139.18
