BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;COMEHPAD
USLD_P;2020;690797873;690043237;N2210;7;2;6.1;1
USLD_P;2020;690797873;690043237;N2410;0;0;0.15;
USLD_P;2020;690797873;690043237;N2460;1;0;0.25;
USLD_P;2020;690797873;690043237;N2510;12;2;10.94;0
USLD_P;2020;690797873;690043237;NAUT;14;4;7.77;
USLD_P;2020;690801709;690802715;M1320;;3;1.45;1
USLD_P;2020;690801709;690802715;MEDCH;;3;1.45;1
USLD_P;2020;690801709;690802715;N2210;9;1;9.6;1
USLD_P;2020;690801709;690802715;N2410;;4;0.84;1
USLD_P;2020;690801709;690802715;N2460;;1;0.33;1
USLD_P;2020;690801709;690802715;N2510;17;1;17.7;1
USLD_P;2020;690801709;690802715;NAUT;;2;0.83;1
USLD_P;2020;690802251;690782222;M1320;;1;0.23;1
USLD_P;2020;690802251;690782222;MEDCH;;1;0.23;1
USLD_P;2020;690802251;690782222;N2210;;12;7.77;1
USLD_P;2020;690802251;690782222;N2460;;1;0.06;1
USLD_P;2020;690802251;690782222;N2510;1;28;17.37;1
USLD_P;2020;690802251;690782222;NAUT;;6;6.35;1
USLD_P;2020;690802913;590019568;M1320;1;3;1.27;1
USLD_P;2020;690802913;590019568;MEDCH;1;5;1.79;1
USLD_P;2020;690802913;590019568;N2210;11;5;13.13;1
USLD_P;2020;690802913;590019568;N2410;1;1;1.44;1
USLD_P;2020;690802913;590019568;N2460;1;0;1.04;1
USLD_P;2020;690802913;590019568;N2510;22;12;30.27;1
USLD_P;2020;690802913;590019568;NAUT;13;13;17.24;1
USLD_P;2020;690803093;690780564;M1320;;1;0.5;
USLD_P;2020;690803093;690780564;MEDCH;;1;0.5;
USLD_P;2020;690803093;690780564;N2210;;5;3.08;
USLD_P;2020;690803093;690780564;N2510;;9;8;
USLD_P;2020;690803093;690780564;NAUT;;18;13.31;
USLD_P;2020;700784341;700004096;MEDCH;;1;0.74;1
USLD_P;2020;700784341;700004096;N2210;8;0;7.09;0
USLD_P;2020;700784341;700004096;N2510;9;4;9.66;0
USLD_P;2020;700784341;700004096;NAUT;12;2;14.18;1
USLD_P;2020;710972365;710780644;MEDCH;1;2;0.88;
USLD_P;2020;710972365;710780644;N2210;13;5;11.7;
USLD_P;2020;710972365;710780644;N2410;0;0;0.06;
USLD_P;2020;710972365;710780644;N2460;1;;0.4;
USLD_P;2020;710972365;710780644;N2510;22;10;28.17;
USLD_P;2020;710972365;710780644;N3120;;1;0.05;
USLD_P;2020;710972365;710780644;NAUT;;1;0.94;
USLD_P;2020;710972423;710780263;MEDCH;2;1;0.76;
USLD_P;2020;710972423;710780263;N2210;12;6;15.45;
USLD_P;2020;710972423;710780263;N2510;34;13;42.92;
USLD_P;2020;710972423;710780263;NAUT;20;6;19.46;
USLD_P;2020;710978248;710781451;M1320;1;;1;0
USLD_P;2020;710978248;710781451;MEDCH;1;;1;0
USLD_P;2020;710978248;710781451;N2210;11;3;13.4;0
USLD_P;2020;710978248;710781451;N2410;1;1;1.4;0
USLD_P;2020;710978248;710781451;N2510;25;6;29.8;0
USLD_P;2020;710978248;710781451;N3120;1;;0.35;0
USLD_P;2020;710978248;710781451;NAUT;13;;8.4;0
USLD_P;2020;720000033;720000025;MEDCH;1;;1;0
USLD_P;2020;720000033;720000025;N2210;10;7;14.73;0
USLD_P;2020;720000033;720000025;N2510;18;9;23.56;0
USLD_P;2020;720000033;720000025;NAUT;11;15;15.32;0
USLD_P;2020;720000124;720000066;MEDCH;1;;0.5;1
USLD_P;2020;720000124;720000066;N2210;5;3;4.83;
USLD_P;2020;720000124;720000066;N2410;;1;0.12;
USLD_P;2020;720000124;720000066;N2460;;1;0.21;
USLD_P;2020;720000124;720000066;N2510;16;4;11.09;
USLD_P;2020;720000124;720000066;NAUT;12;2;7.53;
USLD_P;2020;720000314;720000090;M1320;;1;0.5;0
USLD_P;2020;720000314;720000090;MEDCH;;1;0.5;0
USLD_P;2020;720000314;720000090;N2210;1;2;1.84;0
USLD_P;2020;720000314;720000090;N2510;8;1;8.02;0
USLD_P;2020;720000314;720000090;N3120;;1;0.25;0
USLD_P;2020;720000314;720000090;NAUT;2;5;3.78;0
USLD_P;2020;720000470;610780082;MEDCH;1;;1;
USLD_P;2020;720000470;610780082;N2210;;9;5.54;1
USLD_P;2020;720000470;610780082;N2510;13;1;12.49;0
USLD_P;2020;720000470;610780082;NAUT;15;4;11.88;0
USLD_P;2020;720000520;720000140;N2210;6;2;7.49;
USLD_P;2020;720000520;720000140;N2510;14;4;16.49;
USLD_P;2020;720000520;720000140;NAUT;12;2;12.51;
USLD_P;2020;720000801;720021963;MEDCH;0;2;0.6;0
USLD_P;2020;720000801;720021963;N2210;3;7;8.27;
USLD_P;2020;720000801;720021963;N2510;8;3;9.77;
USLD_P;2020;720000801;720021963;NAUT;3;14;7.15;
USLD_P;2020;720005909;720000025;MEDCH;1;1;1.48;0
USLD_P;2020;720005909;720000025;N2210;15;15;25.26;0
USLD_P;2020;720005909;720000025;N2510;26;27;48.15;0
USLD_P;2020;720005909;720000025;N3120;0;1;0.04;0
USLD_P;2020;720005909;720000025;NAUT;19;17;24.88;0
USLD_P;2020;730000049;730002839;M1320;;1;0.35;
USLD_P;2020;730000049;730002839;MEDCH;;2;0.36;
USLD_P;2020;730000049;730002839;N2210;4;2;5.32;
USLD_P;2020;730000049;730002839;N2510;10;;10.36;
USLD_P;2020;730000049;730002839;NAUT;9;12;10.8;
USLD_P;2020;730000080;730780103;MEDCH;0;1;0.4;
USLD_P;2020;730000080;730780103;N2210;5;2;6.04;
USLD_P;2020;730000080;730780103;N2410;0;1;0.75;
USLD_P;2020;730000080;730780103;N2460;0;1;0.23;
USLD_P;2020;730000080;730780103;N2510;2;8;7.03;
USLD_P;2020;730000080;730780103;NAUT;4;16;13.08;
USLD_P;2020;730000098;730000015;M1320;0;1;0.5;1
USLD_P;2020;730000098;730000015;MEDCH;0;1;0.5;1
USLD_P;2020;730000098;730000015;N2210;4;3;5.46;
USLD_P;2020;730000098;730000015;N2410;0;1;0.5;
USLD_P;2020;730000098;730000015;N2460;0;1;0.1;
USLD_P;2020;730000098;730000015;N2510;9;4;11.33;
USLD_P;2020;730000098;730000015;NAUT;12;6;12.86;
USLD_P;2020;730783552;730000015;M1320;2;1;0.45;1
USLD_P;2020;730783552;730000015;MEDCH;2;1;0.45;1
USLD_P;2020;730783552;730000015;N2210;4;10;9.02;
USLD_P;2020;730783552;730000015;N2510;23;6;25.13;
USLD_P;2020;730783552;730000015;NAUT;5;6;9.21;
USLD_P;2020;730785276;730002839;MEDCH;;1;0.35;
USLD_P;2020;730785276;730002839;N2210;4;1;5.89;
USLD_P;2020;730785276;730002839;N2410;;;0.02;
USLD_P;2020;730785276;730002839;N2510;12;6;14.44;
USLD_P;2020;730785276;730002839;N3120;;1;0.19;
USLD_P;2020;730785276;730002839;NAUT;7;17;9.94;
USLD_P;2020;740000286;740781190;MEDCH;;;0.39;1
USLD_P;2020;740000286;740781190;N2210;6;1;5.32;
USLD_P;2020;740000286;740781190;N2460;1;0;0.9;1
USLD_P;2020;740000286;740781190;N2510;8;1;11.21;1
USLD_P;2020;740000286;740781190;NAUT;8;2;7.79;1
USLD_P;2020;740000401;740781893;M1320;;1;0.5;1
USLD_P;2020;740000401;740781893;MEDCH;;22;0.81;1
USLD_P;2020;740000401;740781893;N2210;0;9;4.32;1
USLD_P;2020;740000401;740781893;N2410;;3;1.06;1
USLD_P;2020;740000401;740781893;N2460;;2;0.43;1
USLD_P;2020;740000401;740781893;N2510;9;15;19.71;0
USLD_P;2020;740000401;740781893;NAUT;3;16;6.17;1
USLD_P;2020;740001847;740780168;M1320;;1;1.14;1
USLD_P;2020;740001847;740780168;MEDCH;;1;1.14;1
USLD_P;2020;740001847;740780168;N2210;8;1;8.77;1
USLD_P;2020;740001847;740780168;N2410;1;;1.06;1
USLD_P;2020;740001847;740780168;N2510;23;3;26.24;1
USLD_P;2020;740001847;740780168;NAUT;16;6;20.61;1
USLD_P;2020;740011481;740781133;MEDCH;0;2;1.3;
USLD_P;2020;740011481;740781133;N2210;13;2;15.47;
USLD_P;2020;740011481;740781133;N2510;27;3;34.88;
USLD_P;2020;740011481;740781133;NAUT;6;6;10.49;
USLD_P;2020;740788070;740790381;MEDCH;1;;0.61;
USLD_P;2020;740788070;740790381;N2210;6;2;7.64;
USLD_P;2020;740788070;740790381;N2510;2;6;7.64;
USLD_P;2020;740788070;740790381;NAUT;10;4;11.52;
USLD_P;2020;740789532;740781208;M1320;0;0;0;1
USLD_P;2020;740789532;740781208;MEDCH;0;2;0.74;1
USLD_P;2020;740789532;740781208;N2210;2;8;7.27;1
USLD_P;2020;740789532;740781208;N2410;0;2;1.08;1
USLD_P;2020;740789532;740781208;N2460;0;0;0;1
USLD_P;2020;740789532;740781208;N2510;8;12;13.85;1
USLD_P;2020;740789532;740781208;N3120;0;3;0.85;1
USLD_P;2020;740789532;740781208;NAUT;7;24;18.29;1
USLD_P;2020;750041543;750712184;M1320;1;2;1.2;0
USLD_P;2020;750041543;750712184;MEDCH;1;2;1.2;0
USLD_P;2020;750041543;750712184;N2210;15;3;12;0
USLD_P;2020;750041543;750712184;N2410;1;1;0.55;0
USLD_P;2020;750041543;750712184;N2460;1;1;0.3;0
USLD_P;2020;750041543;750712184;N2510;37;2;27.8;0
USLD_P;2020;750041543;750712184;N3120;;1;0.5;0
USLD_P;2020;750041543;750712184;NAUT;8;4;10.3;0
USLD_P;2020;750100042;750712184;M1320;1;2;0.53;0
USLD_P;2020;750100042;750712184;MEDCH;1;2;1.53;0
USLD_P;2020;750100042;750712184;N2210;16;1;16;0
USLD_P;2020;750100042;750712184;N2460;1;0;1;0
USLD_P;2020;750100042;750712184;N2510;38;2;39;0
USLD_P;2020;750100042;750712184;N3120;;1;1;0
USLD_P;2020;750100042;750712184;NAUT;9;1;11;0
USLD_P;2020;750100083;750712184;M1320;;6;0.29;0
USLD_P;2020;750100083;750712184;MEDCH;;6;0.29;0
USLD_P;2020;750100083;750712184;N2210;4;;5.11;0
USLD_P;2020;750100083;750712184;N2510;16;1;16.56;0
USLD_P;2020;750100083;750712184;N3120;;1;0.2;0
USLD_P;2020;750100083;750712184;NAUT;;2;1;0
USLD_P;2020;750100125;750712184;MEDCH;;2;0.8;0
USLD_P;2020;750100125;750712184;N2210;11;1;11.2;0
USLD_P;2020;750100125;750712184;N2510;22;2;24;0
USLD_P;2020;750100125;750712184;NAUT;2;4;3;0
USLD_P;2020;750100216;750712184;M1320;3;1;2.19;0
USLD_P;2020;750100216;750712184;MEDCH;3;1;2.19;0
USLD_P;2020;750100216;750712184;N2210;34;2;20.63;0
USLD_P;2020;750100216;750712184;N2410;;2;0.49;0
USLD_P;2020;750100216;750712184;N2460;;2;1.85;0
USLD_P;2020;750100216;750712184;N2510;99;20;76.2;0
USLD_P;2020;750100216;750712184;N3120;;1;0.6;0
USLD_P;2020;750100216;750712184;NAUT;5;13;14.31;0
USLD_P;2020;750100299;750712184;MEDCH;9;5;10.39;
USLD_P;2020;750100299;750712184;N2210;41;5;45.46;
USLD_P;2020;750100299;750712184;N2410;3;;3.63;
USLD_P;2020;750100299;750712184;N2460;4;;4.63;
USLD_P;2020;750100299;750712184;N2510;180;;192.23;
USLD_P;2020;750100299;750712184;N3120;1;;1;
USLD_P;2020;750100299;750712184;NAUT;30;12;38.9;
USLD_P;2020;750150377;750721334;M1320;1;2;2.45;
USLD_P;2020;750150377;750721334;MEDCH;1;2;2.85;
USLD_P;2020;750150377;750721334;N2210;7;4;8.62;
USLD_P;2020;750150377;750721334;N2410;;1;0.26;
USLD_P;2020;750150377;750721334;N2460;1;;0.25;
USLD_P;2020;750150377;750721334;N2510;25;6;30.35;
USLD_P;2020;750150377;750721334;N3120;;1;0.05;
USLD_P;2020;750150377;750721334;NAUT;10;1;9.84;
USLD_P;2020;750801441;750712184;M1320;1;11;4.33;0
USLD_P;2020;750801441;750712184;MEDCH;1;11;4.33;0
USLD_P;2020;750801441;750712184;N2210;20;23;38.69;0
USLD_P;2020;750801441;750712184;N2410;1;9;0.98;0
USLD_P;2020;750801441;750712184;N2460;;6;0.79;0
USLD_P;2020;750801441;750712184;N2510;85;194;115.43;0
USLD_P;2020;750801441;750712184;N3120;;2;0.94;0
USLD_P;2020;750801441;750712184;NAUT;18;39;25.88;0
USLD_P;2020;760000133;760780213;M1320;1;;0.6;1
USLD_P;2020;760000133;760780213;MEDCH;1;;0.6;1
USLD_P;2020;760000133;760780213;N2210;9;;8.81;0
USLD_P;2020;760000133;760780213;N2410;;1;0.5;1
USLD_P;2020;760000133;760780213;N2460;1;;0.3;1
USLD_P;2020;760000133;760780213;N2510;12;;11.28;0
USLD_P;2020;760000133;760780213;N3120;;1;0.21;1
USLD_P;2020;760000133;760780213;NAUT;13;2;11.44;0
USLD_P;2020;760000141;760780239;MEDCH;2;;2;0
USLD_P;2020;760000141;760780239;N2210;17;8;22.53;0
USLD_P;2020;760000141;760780239;N2460;2;;0.8;0
USLD_P;2020;760000141;760780239;N2510;60;14;72.41;0
USLD_P;2020;760000141;760780239;N3120;;1;0.63;0
USLD_P;2020;760000141;760780239;NAUT;29;8;26.92;0
USLD_P;2020;760000356;760780726;M1320;;2;0.85;
USLD_P;2020;760000356;760780726;MEDCH;;12;2.37;
USLD_P;2020;760000356;760780726;N2210;30;3;29.2;0
USLD_P;2020;760000356;760780726;N2410;1;0;0.66;0
USLD_P;2020;760000356;760780726;N2460;0;1;0.5;0
USLD_P;2020;760000356;760780726;N2510;70;7;64.94;0
USLD_P;2020;760000356;760780726;N3120;0;1;0.8;0
USLD_P;2020;760000356;760780726;NAUT;36;10;36.79;0
USLD_P;2020;760000380;760780759;MEDCH;;6;0.95;1
USLD_P;2020;760000380;760780759;N2210;1;6;4;1
USLD_P;2020;760000380;760780759;N2410;;1;0.18;1
USLD_P;2020;760000380;760780759;N2460;1;;0.5;1
USLD_P;2020;760000380;760780759;N2510;7;7;13.46;1
USLD_P;2020;760000380;760780759;N3120;;1;0.1;1
USLD_P;2020;760000380;760780759;NAUT;2;16;14.06;1
USLD_P;2020;760023671;760780239;M1320;1;;1.01;0
USLD_P;2020;760023671;760780239;MEDCH;1;;1.01;0
USLD_P;2020;760023671;760780239;N2210;13;5;15.93;0
USLD_P;2020;760023671;760780239;N2410;1;;0.5;0
USLD_P;2020;760023671;760780239;N2460;1;;0.22;0
USLD_P;2020;760023671;760780239;N2510;36;9;43.45;0
USLD_P;2020;760023671;760780239;NAUT;18;5;12.65;0
USLD_P;2020;760783530;760780239;M1320;1;;1.08;0
USLD_P;2020;760783530;760780239;MEDCH;1;;1.08;0
USLD_P;2020;760783530;760780239;N2210;18;2;20.15;0
USLD_P;2020;760783530;760780239;N2460;2;;1.5;0
USLD_P;2020;760783530;760780239;N2510;55;9;62.39;0
USLD_P;2020;760783530;760780239;NAUT;28;3;26.03;0
USLD_P;2020;760800938;760780023;MEDCH;3;1;1.84;
USLD_P;2020;760800938;760780023;N2210;14;9;20.36;
USLD_P;2020;760800938;760780023;N2460;2;;1.49;
USLD_P;2020;760800938;760780023;N2510;59;6;52.29;
USLD_P;2020;760800938;760780023;N3120;1;;0.3;
USLD_P;2020;760800938;760780023;NAUT;37;13;47.2;
USLD_P;2020;760806950;760780734;M1320;0;2;0.6;0
USLD_P;2020;760806950;760780734;MEDCH;0;2;0.6;0
USLD_P;2020;760806950;760780734;N2210;7;1;8.49;0
USLD_P;2020;760806950;760780734;N2510;19;0;17.55;0
USLD_P;2020;760806950;760780734;NAUT;1;26;10.81;1
USLD_P;2020;770000156;770110054;MEDCH;;1;0.5;1
USLD_P;2020;770000156;770110054;N2210;8;1;7.09;
USLD_P;2020;770000156;770110054;N2460;;1;0.8;
USLD_P;2020;770000156;770110054;N2510;18;6;22.08;
USLD_P;2020;770000156;770110054;NAUT;4;4;5.75;
USLD_P;2020;770000164;770021152;M1320;1;;0.8;
USLD_P;2020;770000164;770021152;MEDCH;1;1;1.7;
USLD_P;2020;770000164;770021152;N2210;8;3;11.04;
USLD_P;2020;770000164;770021152;N2460;1;;0.49;
USLD_P;2020;770000164;770021152;N2510;24;5;30.26;
USLD_P;2020;770000164;770021152;NAUT;4;;3.02;
USLD_P;2020;770022473;750720575;MEDCH;;1;0.5;0
USLD_P;2020;770022473;750720575;N2210;5;;5.2;0
USLD_P;2020;770022473;750720575;N2410;;;0.5;0
USLD_P;2020;770022473;750720575;N2460;;;0.5;0
USLD_P;2020;770022473;750720575;N2510;7;;8.32;0
USLD_P;2020;770022473;750720575;N3120;;;0.5;0
USLD_P;2020;770023059;440056455;M1320;;1;0.9;
USLD_P;2020;770023059;440056455;MEDCH;;1;0.9;
USLD_P;2020;770023059;440056455;N2210;11;;11;
USLD_P;2020;770023059;440056455;N2510;26;;26;
USLD_P;2020;770700011;930027347;MEDCH;;1;0.03;0
USLD_P;2020;770700011;930027347;N2210;4;3;5.5;0
USLD_P;2020;770700011;930027347;N2410;;1;0.5;0
USLD_P;2020;770700011;930027347;N2460;;1;0.5;0
USLD_P;2020;770700011;930027347;N2510;8;;6.13;0
USLD_P;2020;770700011;930027347;N3120;;1;0.3;0
USLD_P;2020;770700011;930027347;NAUT;1;5;2.32;0
USLD_P;2020;770813814;770021145;MEDCH;1;1;1.5;1
USLD_P;2020;770813814;770021145;N2210;13;;12.35;
USLD_P;2020;770813814;770021145;N2460;;;0.07;
USLD_P;2020;770813814;770021145;N2510;39;4;41.47;
USLD_P;2020;770813814;770021145;N3120;;;0.17;
USLD_P;2020;770813814;770021145;NAUT;24;3;28.97;
USLD_P;2020;780000287;780110011;MEDCH;2;1;0.88;1
USLD_P;2020;780000287;780110011;N2210;9;3;7.59;0
USLD_P;2020;780000287;780110011;N2410;2;;0.5;1
USLD_P;2020;780000287;780110011;N2510;18;3;21.86;0
USLD_P;2020;780000287;780110011;NAUT;12;2;13.24;0
USLD_P;2020;780000303;780024113;M1320;0;1;0.5;0
USLD_P;2020;780000303;780024113;MEDCH;0;1;0.5;0
USLD_P;2020;780000303;780024113;N2210;9;0;6.72;0
USLD_P;2020;780000303;780024113;N2410;0;2;0.57;0
USLD_P;2020;780000303;780024113;N2460;0;1;0.06;0
USLD_P;2020;780000303;780024113;N2510;26;0;23.77;0
USLD_P;2020;780000303;780024113;NAUT;6;6;6.9;0
USLD_P;2020;780000311;780001236;M1320;1;1;2.24;1
USLD_P;2020;780000311;780001236;MEDCH;1;1;2.24;1
USLD_P;2020;780000311;780001236;N2210;9;3;14.21;0
USLD_P;2020;780000311;780001236;N2410;1;;1.14;0
USLD_P;2020;780000311;780001236;N2510;34;5;38.24;0
USLD_P;2020;780000311;780001236;NAUT;22;7;26.4;0
USLD_P;2020;780000337;780001236;M1320;;1;1.1;1
USLD_P;2020;780000337;780001236;MEDCH;;1;1.1;1
USLD_P;2020;780000337;780001236;N2210;4;;6.49;
USLD_P;2020;780000337;780001236;N2510;8;3;15.29;
USLD_P;2020;780000337;780001236;NAUT;3;3;6.53;
USLD_P;2020;780000352;780110094;M1320;;1;0.2;0
USLD_P;2020;780000352;780110094;MEDCH;2;4;2.04;0
USLD_P;2020;780000352;780110094;N2210;7;3;9.35;0
USLD_P;2020;780000352;780110094;N2410;1;;1;0
USLD_P;2020;780000352;780110094;N2460;;1;0.9;0
USLD_P;2020;780000352;780110094;N2510;21;1;20.73;0
USLD_P;2020;780000352;780110094;N3120;;1;0.3;0
USLD_P;2020;780000352;780110094;NAUT;14;7;16.15;0
USLD_P;2020;780000360;780130019;M1320;;;0.35;0
USLD_P;2020;780000360;780130019;MEDCH;;;0.35;0
USLD_P;2020;780000360;780130019;N2210;5;3;5.1;0
USLD_P;2020;780000360;780130019;N2410;;1;0.29;1
USLD_P;2020;780000360;780130019;N2510;9;2;9.99;0
USLD_P;2020;780000360;780130019;N3120;0;;0.16;1
USLD_P;2020;780000360;780130019;NAUT;7;25;12.74;
USLD_P;2020;780000378;780130027;MEDCH;1;3;0.6;0
USLD_P;2020;780000378;780130027;N2210;4;3;7.58;0
USLD_P;2020;780000378;780130027;N2460;1;;0.11;1
USLD_P;2020;780000378;780130027;N2510;12;;11.14;0
USLD_P;2020;780000378;780130027;N3120;1;;0.04;0
USLD_P;2020;780000378;780130027;NAUT;43;4;12.25;1
USLD_P;2020;780150033;780020715;M1320;1;;0.12;0
USLD_P;2020;780150033;780020715;MEDCH;1;2;1;0
USLD_P;2020;780150033;780020715;N2210;10;4;7.22;0
USLD_P;2020;780150033;780020715;N2410;;;0.4;0
USLD_P;2020;780150033;780020715;N2510;17;2;11.34;0
USLD_P;2020;780150033;780020715;N3120;;;0.2;0
USLD_P;2020;780150033;780020715;NAUT;17;2;9.4;0
USLD_P;2020;780822748;780002697;M1320;;;0.3;
USLD_P;2020;780822748;780002697;MEDCH;;1;0.9;
USLD_P;2020;780822748;780002697;N2210;4;2;5.23;
USLD_P;2020;780822748;780002697;N2410;1;;0.5;
USLD_P;2020;780822748;780002697;N2510;8;2;9.14;
USLD_P;2020;780822748;780002697;NAUT;10;2;11.45;
USLD_P;2020;790000087;790000012;MEDCH;3;1;0.5;0
USLD_P;2020;790000087;790000012;N2210;11;5;15.28;0
USLD_P;2020;790000087;790000012;N2410;;1;0.23;0
USLD_P;2020;790000087;790000012;N2460;;1;0.5;1
USLD_P;2020;790000087;790000012;N2510;27;1;28.13;0
USLD_P;2020;790000087;790000012;N3120;;1;0.28;0
USLD_P;2020;790000087;790000012;NAUT;13;8;17.6;1
USLD_P;2020;790000103;790006654;MEDCH;3;1;1.37;0
USLD_P;2020;790000103;790006654;N2210;8;4;10.08;0
USLD_P;2020;790000103;790006654;N2410;1;;0.5;0
USLD_P;2020;790000103;790006654;N2460;2;;1.28;0
USLD_P;2020;790000103;790006654;N2510;21;10;27.86;0
USLD_P;2020;790000103;790006654;N3120;;1;0.21;0
USLD_P;2020;790000103;790006654;NAUT;17;11;21.26;0
USLD_P;2020;790000111;790019491;MEDCH;;;0.4;0
USLD_P;2020;790000111;790019491;N2210;4;5;5.65;0
USLD_P;2020;790000111;790019491;N2510;10;5;11.15;0
USLD_P;2020;790000111;790019491;NAUT;13;1;12.3;0
USLD_P;2020;790000145;790000079;MEDCH;;1;0.43;0
USLD_P;2020;790000145;790000079;N2210;12;3;8.5;0
USLD_P;2020;790000145;790000079;N2410;;1;0.03;0
USLD_P;2020;790000145;790000079;N2460;1;;0.5;0
USLD_P;2020;790000145;790000079;N2510;12;14;16.36;0
USLD_P;2020;790000145;790000079;NAUT;4;8;3.05;0
USLD_P;2020;800000200;800000051;MEDCH;;1;0.5;1
USLD_P;2020;800000200;800000051;N2210;7;;6.96;0
USLD_P;2020;800000200;800000051;N2410;;1;0.42;1
USLD_P;2020;800000200;800000051;N2510;15;2;16.39;0
USLD_P;2020;800000200;800000051;NAUT;8;6;8.23;1
USLD_P;2020;800000226;800000069;MEDCH;;2;0.55;
USLD_P;2020;800000226;800000069;N2210;4;3;5.99;
USLD_P;2020;800000226;800000069;N2510;12;2;13.65;
USLD_P;2020;800000226;800000069;NAUT;6;3;7.84;
USLD_P;2020;800000275;800000077;MEDCH;1;;0.5;1
USLD_P;2020;800000275;800000077;N2210;3;1;3.84;1
USLD_P;2020;800000275;800000077;N2460;;1;0.24;1
USLD_P;2020;800000275;800000077;N2510;8;6;13.35;1
USLD_P;2020;800000275;800000077;NAUT;7;3;8.66;1
USLD_P;2020;800000390;800000085;N2210;6;5;7.27;0
USLD_P;2020;800000390;800000085;N2510;10;20;15.78;0
USLD_P;2020;800000390;800000085;NAUT;6;13;8.56;0
USLD_P;2020;800000432;800000093;MEDCH;;1;0.2;0
USLD_P;2020;800000432;800000093;N2210;5;1;5.89;1
USLD_P;2020;800000432;800000093;N2460;0;0;0;1
USLD_P;2020;800000432;800000093;N2510;11;2;12.2;1
USLD_P;2020;800000432;800000093;NAUT;2;10;6.45;1
USLD_P;2020;800000507;800000135;MEDCH;4;3;1.14;0
USLD_P;2020;800000507;800000135;N2210;20;7;16.38;0
USLD_P;2020;800000507;800000135;N2410;;1;0.1;0
USLD_P;2020;800000507;800000135;N2510;49;16;47.43;0
USLD_P;2020;800000507;800000135;NAUT;32;2;20.39;0
USLD_P;2020;800000614;800000044;M1320;;3;1.33;0
USLD_P;2020;800000614;800000044;MEDCH;;4;1.61;0
USLD_P;2020;800000614;800000044;N2210;26;9;33.95;0
USLD_P;2020;800000614;800000044;N2510;74;12;77.89;0
USLD_P;2020;800000614;800000044;NAUT;21;7;22.02;0
USLD_P;2020;800009417;800000085;N2210;0;3;3.85;0
USLD_P;2020;800009417;800000085;N2510;1;9;11.07;0
USLD_P;2020;800009417;800000085;NAUT;0;8;11.13;0
USLD_P;2020;810000505;810000331;M1320;1;0;0.88;0
USLD_P;2020;810000505;810000331;MEDCH;1;1;1.07;0
USLD_P;2020;810000505;810000331;N2210;12;6;13.84;0
USLD_P;2020;810000505;810000331;N2410;0;0;0.39;0
USLD_P;2020;810000505;810000331;N2460;0;1;0.1;0
USLD_P;2020;810000505;810000331;N2510;28;5;30.35;0
USLD_P;2020;810000505;810000331;NAUT;14;12;20.67;0
USLD_P;2020;810000513;810000349;MEDCH;0;1;0.5;
USLD_P;2020;810000513;810000349;N2210;2;13;7.28;
USLD_P;2020;810000513;810000349;N2410;0;1;0.2;
USLD_P;2020;810000513;810000349;N2460;0;0;0.07;
USLD_P;2020;810000513;810000349;N2510;8;30;10.16;
USLD_P;2020;810000513;810000349;NAUT;2;19;5.99;
USLD_P;2020;810000562;810000455;M1320;1;1;1.3;
USLD_P;2020;810000562;810000455;MEDCH;1;1;1.3;
USLD_P;2020;810000562;810000455;N2210;7;3;10.17;
USLD_P;2020;810000562;810000455;N2410;;1;0.28;
USLD_P;2020;810000562;810000455;N2460;;1;0.9;
USLD_P;2020;810000562;810000455;N2510;31;1;30.94;
USLD_P;2020;810000562;810000455;N3120;;1;0.5;
USLD_P;2020;810000562;810000455;NAUT;16;2;16.7;
USLD_P;2020;810099838;810000380;MEDCH;1;;0.7;
USLD_P;2020;810099838;810000380;N2210;6;4;7.57;0
USLD_P;2020;810099838;810000380;N2510;12;2;9.14;0
USLD_P;2020;810099838;810000380;NAUT;2;;1.35;0
USLD_P;2020;810100370;810000380;MEDCH;1;;1;
USLD_P;2020;810100370;810000380;N2210;9;3;10.11;0
USLD_P;2020;810100370;810000380;N2410;1;;0.18;0
USLD_P;2020;810100370;810000380;N2510;28;2;18.35;0
USLD_P;2020;810100370;810000380;NAUT;2;;2;0
USLD_P;2020;820000032;820000016;M1320;;1;0.75;1
USLD_P;2020;820000032;820000016;MEDCH;;1;0.75;1
USLD_P;2020;820000032;820000016;N2210;6;1;5.35;0
USLD_P;2020;820000032;820000016;N2410;;;0.03;
USLD_P;2020;820000032;820000016;N2460;;1;0.06;0
USLD_P;2020;820000032;820000016;N2510;15;3;14.41;0
USLD_P;2020;820000032;820000016;NAUT;14;;7.78;
USLD_P;2020;820000438;820000214;M1320;;1;0.5;0
USLD_P;2020;820000438;820000214;MEDCH;;2;1.1;1
USLD_P;2020;820000438;820000214;N2210;3;3;6.3;0
USLD_P;2020;820000438;820000214;N2460;;1;0.4;1
USLD_P;2020;820000438;820000214;N2510;12;6;16.5;0
USLD_P;2020;820000438;820000214;NAUT;10;6;14.6;1
USLD_P;2020;820000461;820000248;MEDCH;1;;0.5;1
USLD_P;2020;820000461;820000248;N2210;7;;7;0
USLD_P;2020;820000461;820000248;N2410;1;;1;0
USLD_P;2020;820000461;820000248;N2460;;;;1
USLD_P;2020;820000461;820000248;N2510;6;2;7.3;0
USLD_P;2020;820000461;820000248;NAUT;9;6;10.65;0
