NOM_COURT_GHT;CODE_GHT;NOM_COMPLET_GHT;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;CAP_HTP_GEN;CAP_HTP_INF;CAP_HTP_PEN;CAP_HTP_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;JOU_USLD;PLATOT_HAD;SEJ_HAD;JOU_HAD;FIL_HAD;BIO_B2;BIO_B3;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;NB_MAMM;ACTEX_MAMM;NB_LITHO;ACT_LITHO;NB_RADIO;ACT_RADIO;NB_VASC;ACT_VASC;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_C10;BLOCS_C11;BLOCS_C12;BLOCS_C13;BLOCS_C14;BLOCS_C15;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A16_POURCENTOUI;PHARMA_A17_POURCENTOUI;PHARMA_A18_POURCENTOUI;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;EFF_INT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_ETAB;NB_CHRCHU;NB_CH;NB_CHS;NB_AUT
NOR-10;28110;EURE-SEINE PAYS D'OUCHE;433;95;67;595;22117;5783;5319;33219;135666;26787;16070;178523;33;30;0;63;4541;8402;82;13025;290;8;;298;271;8;;279;2378;129;;2507;89;70;;159;6024;2538;;8562;;;;;;;10628;4554;630;15283;12476;4810;681;17246;126;1323;41952;0;;135;104;44246;25;205;4094;138;1158963;187582;7;54159;4;11544;1;;;;2;6547;;;13;110017;;;4;12;1;4;2;1;0;2;1;0;0;19;4;0;4;0;0;28;0;0;11357;2124;360;212;7304;138;;;;;;;;;276;76;34;30;90;30;50;10;26;12;464;15;1;0;0;6;0;;;0;0;21;211.14;62.55;32.3;22.47;54.21;16.2;51.77;4.23;24.68;11.63;357.66;91;121.89;67;86;75;1116;1086;269;101;57;2857;19;3;619;86;35;52;69;65;10;425;1348;4205;58.44;83.58;68.49;1086.6;1035.33;263.67;82.45;40.85;2719.41;18.48;3.29;598.89;71;30.73;44.42;64.54;64.31;8.33;412.39;1285.65;4005.06;8;;6;1;1
NOR-11;28111;GROUPE HOSPITALIER MONT SAINT MICHEL;261;48;24;333;13106;3243;1589;17938;82951;14688;5853;103492;16;28;;44;1317;3622;0;4939;87;;;87;87;;;87;728;;;728;67;36;;103;17305;2161;;19466;6;;6;0;;0;6465;;;7912;6514;1303;;7981;171;2109;56524;0;;120;143;40846;30;564;9925;367;726857;216924;2;25835;1;8477;;;;;2;3117;;;6;37709;;;2;5;1;1;1;;;2;;;;8;2;3;1;;1;12;;4;4892;838;21;122;3918;5;;;;;;;;;135;41;21;18;17;6;15;1;21;2;191;8;6;;;2;;;;;;10;105.62;27.76;16.25;17;15.7;5.5;13.96;0.2;15.3;2;152.78;39;48.87;28;38;49;571;593;132;49;48;1508;18;1;290;28;17;32;35;29;3;334;770;2278;26.53;38.12;45.13;569.42;517.41;128.92;36.33;38.31;1400.17;14.28;1;277.11;24.38;14.41;31.97;37.85;30.77;1.9;325.11;744.37;2144.54;7;;6;1;
OCC-01;76101;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIÈRES-PORT-LA-NOUVELLE;725;162;81;968;36712;8663;5590;50965;227386;45010;20926;293322;80;40;2;122;14659;7837;2504;25000;55;0;;55;49;0;;49;381;0;;381;20;18;;38;4022;2395;;6417;0;0;0;0;0;0;2018;1014;;3013;2346;1120;;3439;165;1599;53342;3438;10;360;208;125910;60;1063;18447;567;3024991;74755;5;58310;4;29482;2;9656;2;8295;2;3174;;;6;87401;3;2183;10;18;2;2;1;4;1;4;;0;;28;4;0;3;1;;34;4;;15654;2828;2217;786;12690;281;;;;;;;;;405;53;64;59;85;18;8;;32;23;553;11;1;;;1;1;;;0;;12;324.2;37.37;49.61;52.44;78.23;16.14;9.21;;28.21;19.61;459.46;216;164.03;78;76;164;1306;1154;389;50;102;3319;17;2;686;53;38;68;90;126;8;481;1531;4850;71.78;73.97;155.91;1238.92;1115.74;359.91;40.64;84.45;3141.32;15.93;2;645.92;46.06;32.86;61.21;83.26;117.94;7.49;463.48;1443.29;4584.61;9;;7;;2
OCC-02;76102;OUEST AUDOIS;315;59;30;404;18383;3002;2670;24055;97523;16559;8545;122627;21;5;3;29;3727;1519;584;5830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;754;21058;0;;60;32;18899;;;;;824271;69970;4;32125;2;7544;2;2765;1;2148;2;3079;;;6;47527;2;2073;2;6;;1;1;;;3;;;;11;1;;1;;;16;;;5824;1259;1360;391;4543;40;;;;;;;;;186;35;37;18;30;10;1;2;17;7;243;19;17;0;;2;2;;;0;0;21;146.29;25.81;33.23;17.57;22.96;8.1;0.5;0.9;13.93;5.58;190.16;48;45.02;46;35;61;461;459;155;11;43;1271;15;1;290;15;11;35;27;75;7;326;791;2062;42.35;33.13;58.09;434.39;439.96;146.96;8.33;32.3;1195.51;12.98;1.22;271.21;13.35;9.21;30.71;26.27;67.04;5.9;306.1;734.78;1930.29;5;;4;;1
OCC-03;76103;CÉVENNES GARD CAMARGUE;1034;280;119;1433;50144;14925;7327;72396;342606;69418;29883;441907;132;47;17;196;34207;15269;3888;53364;325;15;;340;304;15;;319;3705;413;;4118;124;95;;219;14467;7305;;21772;3;0;3;168;;168;13533;2856;254;16624;15587;3710;;19431;512;4602;136501;19531;105;370;240;108270;26;703;12712;409;6388346;473447;10;116204;7;48163;2;7866;2;7195;3;9583;;;12;124289;4;9725;7;27;8;4;1;10;2;8;2;1;1;50;14;5;7;1;2;51;10;15;33637;3902;2700;1259;17963;495;;;;;;;;;702;159;82;108;140;42;69;9;81;64;1065;23;12;0;0;9;4;0;2;0;0;34;527.87;113.91;72.33;94.23;99.21;26.23;58.84;5.32;68.52;46.61;806.37;432;383.87;106;142;288;2258;1953;921;159;276;6103;32;6;1100;185;83;128;178;198;19;1513;3359;9462;96.84;140.96;271.9;2116.76;1833.08;856.28;119.81;224.7;5660.33;32.75;5.56;1036.79;151.96;68.98;110.49;167.6;186.31;17.85;1441.43;3150.74;8811.07;12;3;6;1;2
OCC-04;76104;EST HÉRAULT ET SUD AVEYRON;1334;411;127;1872;63563;24804;7797;96164;389227;106570;31629;527426;207;116;24;347;37109;22240;5046;64395;275;14;;289;233;11;;244;3163;213;;3376;154;97;;251;32751;13283;;46034;2;0;2;0;0;0;14074;7531;1937;23150;17060;9949;2012;28431;407;4114;112144;15681;50;418;306;124880;142;1705;45589;1107;7358697;825256;11;117720;10;57716;4;7648;2;9179;5;11819;;;28;170609;8;7699;8;59;4;4;3;2;;7;2;1;1;74;10;2;9;2;1;91;16;2;51679;4525;4261;2607;22679;853;;;;;;;;;1014;122;93;188;229;38;113;62;110;117;1645;17;5;0;0;8;0;0;1;0;0;26;724.89;87.27;78.59;149.51;159.39;28.95;90.12;20.8;90.32;79.81;1165.33;870;820.59;143;234;725;2954;2472;928;220;373;8049;40;6;1405;178;101;134;348;287;25;1921;4344;12393;136.11;216.18;671.25;2766.14;2321.45;862.45;165.7;303.91;7443.19;36.42;5.69;1278.7;154.13;82.13;118.99;328.06;280.99;24.36;1745.3;3972.64;11415.83;20;6;11;;3
OCC-05;76105;OUEST HÉRAULT;327;95;26;448;16484;5403;1948;23835;100726;29053;7765;137544;27;21;4;52;2897;2750;1117;6764;124;2;;126;109;0;;109;943;23;;966;44;12;;56;23663;2776;;26439;1;;1;11;;11;6114;1687;1242;8598;7107;1787;1242;10002;87;730;23868;0;0;172;61;54111;20;244;10291;172;1028989;33500;2;24504;2;10390;;;;;1;1983;;;7;49714;1;1639;2;8;7;1;1;1;1;2;2;1;;13;11;1;2;2;1;19;19;2;7281;1146;285;1209;3974;12;;;;;;;;;185;41;15;20;41;10;26;3;15;9;279;0;0;;;;;;;;;0;146.6;31.48;14.89;17.71;34.92;8.85;24.21;2.48;14;7.06;229.27;104;90.67;47;51;110;722;572;277;48;76;1903;10;1;323;51;31;35;38;52;5;336;851;2754;39.24;45.4;98.51;669.77;544.9;254.61;39.84;48.18;1740.45;8.96;1;296.23;42.88;26.93;34.02;35.13;48.34;5;322.48;794.04;2534.49;5;;5;;
OCC-06;76106;LOZÈRE;151;32;12;195;4973;1755;698;7426;41293;8587;2165;52045;15;18;0;33;1040;4408;42;5490;98;6;0;104;98;6;0;104;912;298;0;1210;30;24;0;54;5003;1520;;6523;0;0;0;0;0;0;2764;710;;3447;3271;843;;4084;49;532;16931;0;0;85;62;25192;;;;;483000;150097;1;9523;1;5779;;;;;1;1114;;;4;25075;;;2;5;;1;;1;;2;;0;;9;;;2;;;14;;;4149;293;25;94;3112;24;;;;;;;;;49;7;21;6;13;4;10;;18;6;96;21;14;;;9;;;;;;30;35.97;5.91;15.39;5.11;11.02;2.67;6.85;;13.03;5.07;71.94;;10.83;15;27;40;341;302;129;25;29;908;9;1;185;46;11;17;19;16;1;176;470;1378;13.44;24.9;37.63;318.68;275.54;122.99;21.55;23.05;837.78;8.08;1;161.16;37.83;9.11;14.82;17.25;14.43;2.17;145.33;402.07;1239.85;8;;7;1;
OCC-07;76107;HAUTE-GARONNE ET TARN OUEST;1532;517;146;2195;101693;32088;10518;144299;447727;135326;41440;624493;334;101;12;447;51394;22319;2965;76678;484;50;40;574;410;36;40;486;3571;1622;325;5518;199;135;18;352;28364;18295;5273;51932;10;0;10;77;0;77;13104;7890;3418;24149;16247;8935;3727;28543;398;3464;105219;15733;47;283;149;94397;10;329;3256;283;6204885;640746;10;109594;7;43923;4;18535;1;5680;3;3749;1;359;27;112000;12;6860;12;63;5;4;3;8;0;1;0;3;0;79;8;5;15;5;9;146;21;12;62391;6216;5633;2807;24459;967;;;;;;;;;1037;153;75;149;230;52;182;69;132;123;1773;13;2;0;0;13;0;0;0;0;0;26;736.01;105.96;55.9;131.24;145.86;36.06;139.82;30.5;107.42;80.63;1240.24;969;895.17;202;267;743;4109;3435;664;246;403;10069;93;7;1533;326;149;144;487;287;39;2313;5229;15298;186.59;261.99;694.25;3965.41;3323;645.68;189.97;343.58;9610.47;91.71;5.83;1460.87;295.86;134.61;141.63;475.29;279.8;34.92;2218.38;5004.29;14614.76;16;8;6;1;1
OCC-08;76108;PYRÉNÉES ARIÉGEOISES;227;53;29;309;14150;2846;1808;18804;70289;14712;6389;91390;22;23;2;47;2882;4867;847;8596;87;14;;101;75;7;;82;979;96;;1075;30;20;;50;3737;1936;;5673;5;;5;0;;0;4742;873;285;5512;5331;990;285;6216;186;1709;59754;979;8;20;16;5594;45;433;5849;231;595214;81708;2;30801;1;7813;;;;;2;2538;;;9;57915;;;2;9;;1;;;;2;;;;12;;0;2;;0;16;;0;8159;849;1;363;5015;34;;;;;;;;;158;19;41;24;28;13;15;2;13;13;229;6;4;;;7;;;1;;;14;134.75;15.07;38.1;18.94;21.1;10.15;12.94;1.94;10.95;8.57;190.25;33;30.62;38;35;59;562;515;164;37;57;1467;16;2;284;34;24;38;45;45;5;294;763;2230;35.46;31.19;54.15;550.76;500.56;147.03;28.89;50.15;1398.19;14.21;2;264.48;27.23;20.04;32.63;41.51;41.83;5.25;275.14;704.28;2102.47;5;;4;;1
OCC-09;76109;HAUTES-PYRÉNÉES;332;79;19;430;18788;4938;1085;24811;89587;23603;4531;117721;28;35;1;64;5677;9025;176;14878;237;21;;258;201;14;;215;1954;135;;2089;84;69;;153;9736;6485;;16221;5;;5;35;0;35;7849;1481;342;9602;9856;1677;358;11376;377;3217;110087;13134;40;252;143;84185;;;;;947616;30428;4;32450;1;4576;2;2283;;;1;457;;;15;69448;1;614;7;17;3;1;;4;;5;1;0;;27;4;2;3;1;0;21;5;0;12537;847;760;131;5729;46;;;;;;;;;241;41;63;29;34;8;26;4;20;22;347;;;;;;;;;;;;204.7;36.76;52.65;25.65;28.1;6.55;22.8;2.4;16.24;17.05;291.29;50;70.5;25;87;95;1059;953;281;63;117;2680;11;4;426;83;41;46;49;59;5;554;1237;3917;23.87;84.93;86.39;1004.68;904.24;267.4;50.62;99.1;2521.23;10.68;3.1;398.15;73.64;36.76;43.18;46.76;54.29;4.41;526.55;1160.76;3681.99;10;;8;1;1
OCC-10;76110;GERS;273;42;20;335;12843;1828;1337;16008;80956;11729;4335;97020;6;13;0;19;1383;3313;0;4696;117;5;;122;117;5;;122;979;214;;1193;35;9;;44;4424;956;;5380;6;2;8;36;172;208;3358;828;;3868;4359;932;;5192;210;2145;61087;2085;9;178;115;61672;;;;;932990;59718;3;44516;1;15148;;;;;1;2853;;;3;27620;;;1;5;1;1;1;0;0;1;0;0;0;7;2;0;1;1;0;9;3;0;4871;679;80;21;2788;6;;;;;;;;;108;11;29;13;10;4;16;2;13;11;160;43;42;0;0;5;0;;;0;0;48;90.26;8.44;25.59;10.1;9.4;3.4;12.44;1.2;11.05;6.97;131.32;33;23.6;31;61;40;523;585;346;34;58;1678;23;2;304;52;21;33;25;28;3;393;863;2541;24.14;56.49;37.13;503.48;561.64;302.42;27.51;43.9;1556.71;18.28;2;263.2;43.23;18.65;28.29;23.56;27.52;2.42;353;761.5;2318.21;10;;9;1;
OCC-11;76111;TARN-ET-GARONNE;220;64;21;305;11524;2885;1634;16043;59464;15010;5226;79700;21;9;0;30;1625;2432;0;4057;203;11;;214;182;8;;190;1030;73;;1103;47;42;;89;5324;1828;;7152;;;;0;;0;7202;1920;;9041;8225;2032;;10172;149;1450;46822;4498;15;85;61;29902;55;864;12778;414;653565;104923;2;22656;2;7534;;;;;2;2882;;;5;57782;;;2;9;1;1;1;1;;1;;;;12;2;;2;1;;13;2;;5898;925;186;1;1987;19;;;;;;;;;149;25;27;17;28;7;30;4;26;7;244;14;14;;;;;;;;;14;117.31;17.72;25.28;13.49;18.51;6.52;20.85;1.03;18;2.8;178.5;52;46.21;17;55;49;627;552;191;47;54;1592;11;2;252;59;25;29;29;34;5;281;702;2294;15.98;47.04;42.68;607.31;534.89;180.72;35.37;39.79;1503.78;9.96;1.7;230.53;47.18;18.37;24.93;27.55;32.8;5;258.44;638.09;2141.87;7;;6;;1
OCC-12;76112;ROUERGUE;333;78;41;452;17219;4937;2583;24739;103406;19957;8238;131601;34;52;1;87;7759;9255;612;17626;;5;;5;;5;;5;;286;;286;;28;;28;;3814;;3814;;;;;;;;;;;;;;;233;1934;61412;1976;10;142;125;40357;;;;;1388251;257533;3;36041;2;13691;1;4250;1;2882;2;5366;;;16;72405;2;7715;3;16;2;2;2;2;1;5;1;0;;25;6;0;4;2;;34;26;;12243;1296;1452;1327;8706;41;;;;;;;;;183;18;33;20;34;15;4;;25;12;258;29;0;0;1;10;0;;;0;0;39;147.75;13.59;28;17.94;28.88;13.01;3.68;;20.48;9.62;210.41;45;49.82;50;41;101;667;685;172;33;75;1824;12;3;396;62;30;39;63;95;8;356;1034;2858;46.05;40.49;95.09;600.47;630.42;150.45;19.37;62.53;1644.87;11.09;2.17;355.24;53;25.36;35.76;58.02;87.91;7.45;341.48;952.12;2596.99;10;;8;;2
OCC-13;76113;TARN REVELOIS ET SAINT-PONAIS - CŒUR D'OCCITANIE;396;128;51;575;19808;7307;3629;30744;114326;34844;11889;161059;24;27;1;52;2162;7877;77;10116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;239;2020;65968;1202;15;285;157;89777;48;538;16785;346;1139448;191001;3;33867;4;15623;2;5888;1;3126;1;602;;;9;78938;;;3;13;1;2;1;2;1;2;;0;;19;3;0;2;1;;27;12;;13298;2027;372;142;5717;53;;;;;;;;;269;12;53;37;46;16;;3;27;22;367;16;0;0;0;4;0;;0;0;0;20;192.18;11.08;41.03;29.09;45.14;14.92;;2.26;23.47;20.76;283.81;76;77.7;61;48;108;773;944;167;30;89;2220;32;4;418;34;17;44;48;52;9;409;1050;3270;53.64;34.95;97.95;700.57;835.31;165.57;17.52;49.57;1955.08;15.49;1.85;357.21;25.25;14.62;37.41;43.45;49.46;7.85;354.27;892.24;2847.32;9;;8;;1
OCC-14;76114;LOT;274;70;18;362;12666;3719;1067;17452;73201;15881;3959;93041;21;27;2;50;6327;5626;726;12679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;107;906;25623;3662;13;110;61;33735;20;143;3871;107;2663974;132112;4;36626;1;6397;;;;;3;4528;;;11;64149;;;7;11;1;1;;;;4;;3;;19;1;4;2;;1;15;;5;7594;616;90;48;8441;26;;;;;;;;;195;38;28;30;35;6;;1;17;19;267;30;0;0;0;18;1;;0;0;0;48;141.24;32.6;20.98;21.44;24.28;5.46;;0.2;14.88;13.93;194.53;44;26.67;29;34;57;479;518;168;18;35;1338;10;1;290;21;11;27;38;40;5;235;667;2005;23.75;31.33;53.7;453.78;483.87;156.83;11.09;28.36;1242.71;8.86;1;263.75;12.43;7.64;24.14;34.48;37.91;5.89;214.69;603.15;1845.86;7;;6;;1
OI-01;4101;OCÉAN INDIEN;1426;339;383;2148;80663;19443;28892;128998;432450;97330;117031;646811;178;86;11;275;19306;16870;2621;38797;294;16;;310;254;8;;262;4529;147;;4676;71;55;6;132;8903;4743;1066;14712;;4;4;;378;378;21135;12669;2030;34611;24417;13471;2056;38613;149;1005;43750;10628;44;82;15;22053;90;134;12064;20;6428083;201105;7;74978;6;34616;3;14339;2;4534;1;112;;;21;184492;4;4187;8;39;4;7;4;5;1;8;0;9;0;70;9;2;9;4;;82;19;;42665;12517;2742;2079;18550;208;;;;;;;;;1062;168;159;204;228;88;154;15;62;96;1617;0;0;0;0;0;0;0;0;0;0;0;940.33;151.18;141.25;188.32;201.52;79.4;141.58;12.6;56.63;85.97;1438.63;584;597.16;371;261;631;3500;2955;871;203;293;9085;31;6;1777;274;161;151;297;204;44;1417;4201;13286;371.61;244.08;598.68;3371.5;2857.36;849.87;183.76;264.73;8741.59;33.11;6.58;1664.91;245.97;147.51;149.66;292.18;190.54;41.74;1377.67;4002.36;12743.95;12;6;5;1;
PACA-01;93101;VAUCLUSE;844;195;128;1167;52775;9783;8408;70966;274777;53030;30221;358028;51;45;0;96;7568;8762;0;16330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;357;4112;112266;3384;19;200;210;69330;;;;;2521941;1843;7;55816;4;12269;3;8494;1;5725;2;1621;;;17;125479;1;675;9;20;5;5;2;5;;3;;8;;41;7;5;8;2;2;53;5;8;17779;4420;2591;631;8720;90;;;;;;;;;441;127;54;48;113;39;;;46;12;612;31;3;;;5;1;;;;;36;357.93;108.92;48.69;42.87;88.43;31.95;;;41.66;10.62;498.64;156;149.21;144;105;227;1220;1282;586;51;112;3727;28;2;765;59;42;65;96;96;46;611;1768;5495;126.84;98.66;211.1;1105.24;1187.97;551.18;36.7;90.1;3407.79;26.41;2.22;701.47;49.87;34.07;57.26;87.6;87.93;45.52;584.79;1643.07;5050.86;13;;12;;1
PACA-02;93102;VAR;1041;273;147;1461;67871;17008;10320;95199;339742;77682;36704;454128;106;61;9;176;12752;12278;2375;27405;297;28;;325;293;27;;320;4049;573;;4622;174;121;;295;27383;15691;;43074;2;0;2;27;0;27;14827;7669;1935;24501;17989;8337;1958;28057;191;1443;65261;3279;18;231;118;77773;;;;;3260719;799823;10;118133;7;42862;5;16638;2;6696;3;3654;1;;18;146832;4;6808;13;24;4;6;5;4;;12;1;3;0;50;10;;7;2;;62;24;;27894;5570;3467;841;19586;62;;;;;;;;;663;169;86;87;171;57;85;5;53;32;1009;30;14;0;0;2;1;0;;0;0;32;505.83;130.24;74.54;68.54;119.92;37.93;72.55;3.44;43.8;27.04;772.58;166;163.67;188;189;320;2380;1773;844;172;185;6051;32;8;1196;184;115;108;165;155;25;855;2728;8779;165.88;190.43;292;2172.39;1646.43;785.03;143.71;143.67;5539.54;28.02;5.98;1113.57;166.79;102.88;95.53;152.77;144.43;26.82;805.08;2538.99;8078.53;14;;12;1;1
PACA-03;93103;ALPES-DE-HAUTE-PROVENCE;240;54;34;328;10526;2849;1348;14723;72361;13439;4462;90262;37;26;1;64;2789;4225;342;7356;103;;;103;93;;;93;1090;0;0;1090;84;47;;131;13766;3468;0;17234;;;;0;0;0;4648;1281;;5897;5493;1418;;6866;76;820;23656;1646;7;30;14;10566;;;;;;;3;16382;3;2204;;;;;;;1;0;4;32003;;;2;9;9;2;2;;;1;1;;;12;12;;2;2;;16;16;;4869;671;34;1;4237;17;;;;;;;;;141;62;19;17;27;9;17;;13;3;201;18;18;0;0;0;0;;;0;0;18;102.84;42.28;14.8;15.69;21.4;8.16;16.89;;8.18;3.24;152.55;21;15.49;33;47;49;568;411;242;59;59;1468;17;1;235;49;20;23;12;17;4;252;610;2078;28.99;44.94;45.16;515.41;372.06;190.47;46.87;43.84;1287.74;12.41;0.58;204.78;39.99;18.24;17.87;11.75;17.01;2.13;221.71;528.23;1815.97;8;;7;;1
PACA-04;93104;BOUCHES-DU-RHÔNE;2486;1005;290;3781;145296;43880;21008;210184;769600;226883;85485;1081968;465;173;48;686;64626;30084;11224;105934;896;18;40;954;825;14;40;879;8267;419;214;8900;552;200;39;791;80037;19982;6911;106930;28;0;28;0;0;0;45909;15743;4804;60795;54880;16666;5137;70702;383;3157;99743;8314;33;439;297;145244;225;3886;60691;2398;12561683;1145300;22;264638;15;80432;7;23322;4;14512;4;4753;1;102;46;301476;7;14125;21;105;38;14;8;15;1;21;5;9;0;165;52;;26;3;;199;27;;88366;11754;8493;4163;48421;1221;;;;;;;;;1866;371;117;331;489;130;321;79;242;147;3144;27;0;0;0;2;1;0;0;0;0;29;1358.09;306.83;80.89;274.85;333.7;81.19;271.95;38.9;190.12;101.21;2293.97;1393;1303.71;373;552;1044;6480;4548;2080;550;517;16144;96;20;2893;487;274;320;638;566;87;2991;8098;24242;320.59;520.97;957.45;6087.5;4238.3;1979.01;442.21;412.9;14958.93;91.07;18.63;2690.39;424.67;244.27;301.7;620;543.86;81.66;2874.02;7646;22604.93;23;5;13;4;1
PACA-05;93105;ALPES MARITIMES;1465;457;150;2072;76367;23599;12208;112174;442263;118486;43294;604043;193;91;21;305;25232;21791;2310;49333;233;;;233;225;;;225;2176;;;2176;85;20;;105;10077;2313;;12390;4;;4;0;;0;9986;3447;0;13303;11361;3488;0;14707;461;3284;132128;6596;15;212;133;65670;50;450;13623;307;8212377;33564;13;120747;10;54357;1;4788;1;4086;3;11473;1;123;24;208253;6;10635;14;56;5;4;3;12;1;10;0;3;0;86;9;1;11;2;1;102;15;9;54679;7233;4682;2291;25620;729;;;;;;;;;971;221;61;165;254;53;77;14;89;87;1492;34;16;0;1;14;8;0;0;0;0;48;715.21;167.36;50.97;127.86;174.61;39.96;66.41;6.86;76.48;73.22;1112.79;494;467.19;180;207;378;2576;2730;1142;186;291;7690;42;6;1585;141;49;140;374;230;15;1629;4162;11852;162.42;184.18;344.37;2357.7;2544.09;1069.27;146.51;222.16;7030.7;38.77;6.17;1458.51;116.28;42.64;120.44;342.69;213.38;14.53;1433.5;3744.27;10774.97;16;5;11;;
PACA-06;93106;ALPES DU SUD;234;76;27;337;18028;5735;2275;26038;80775;19745;7000;107520;17;25;3;45;1055;5923;88;7066;114;12;;126;80;8;;88;1027;380;;1407;32;23;;55;4786;5232;;10018;3;;3;100;;100;4100;1218;;5318;4564;1345;;5909;62;702;19951;1226;10;135;48;41895;40;672;13949;442;1164438;190310;3;26973;3;6420;1;;1;;1;443;1;56;10;58847;;;2;9;1;2;1;;;1;1;;;12;3;0;2;1;;20;12;;9940;1027;41;1;5415;52;;;;;;;;;234;65;52;25;38;12;14;1;24;15;326;0;0;0;0;0;0;0;0;0;0;0;183.41;46.6;44.52;21.46;32.56;9.13;12.61;0.04;17.44;12.65;258.71;2;45.47;42;43;81;735;547;260;43;65;1816;14;2;394;53;26;48;53;68;6;378;1016;2832;37.54;41.51;71.68;670.43;470.69;238.86;29.81;47.98;1608.5;12.15;1.75;341.21;43.54;19.85;38.77;49.21;63.07;5.07;345.85;900.62;2509.12;7;;7;;
