BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSOIN;ADMIN;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2023;800000200;800000051;2100;;;0.39;0.39;;10.27;1;8.06;3.68;0.3;;0.43;23.74;;0.28;0.28;0.64;;25.05
Q24;2023;800000200;800000051;2400;;;11.24;11.24;1.33;31.18;1;30.27;17.06;5.94;;20;106.78;6.89;2.23;9.12;4.08;6.5;137.72
Q24;2023;800000200;800000051;2500;;;0.61;0.61;;7.14;;15.79;6.21;0.5;;1.18;30.82;;0.45;0.45;1;0.1;32.98
Q24;2023;800000200;800000051;9999;0.84;;34;34.84;2.33;50.34;2;56.98;32.41;6.74;;22.45;173.25;6.89;2.96;9.85;5.72;67.8;291.46
Q24;2023;800000226;800000069;1000;0.04;;19.56;19.6;2.16;4.97;0.46;10.68;8.34;;0.11;0.06;26.78;;2.24;2.24;0.86;29.7;79.18
Q24;2023;800000226;800000069;2000;;;23.56;23.56;4.05;90.46;1.65;109.48;25.37;3.14;1.6;5.4;241.15;0.7;;0.7;16.88;4.92;287.21
Q24;2023;800000226;800000069;2100;;;21.41;21.41;2.35;53.65;1.65;47.27;7.03;2.84;1.6;4;120.39;;;;16.56;3.62;161.98
Q24;2023;800000226;800000069;2300;;;0.95;0.95;0.7;14.63;;10.98;0.01;0.2;;;26.52;;;;;;27.47
Q24;2023;800000226;800000069;2400;;;0.8;0.8;0.65;11.17;;17.55;2.64;0.1;;1.4;33.51;;;;;1;35.31
Q24;2023;800000226;800000069;2500;;;0.4;0.4;0.35;11.01;;33.68;15.69;;;;60.73;0.7;;0.7;0.32;0.3;62.45
Q24;2023;800000226;800000069;9999;0.04;;43.12;43.16;6.21;95.43;2.11;120.16;33.71;3.14;1.71;5.46;267.93;0.7;2.24;2.94;17.74;34.62;366.39
Q24;2023;800000275;800000077;1000;1.81;;18.76;20.57;;;;;;;;0.18;0.18;;;;4.76;27.57;53.08
Q24;2023;800000275;800000077;2000;;;;;2.5;30.3;;47.94;16.27;2.1;;3.9;103.01;1.32;1.84;3.16;;3.75;109.92
Q24;2023;800000275;800000077;2100;;;;;1;15.05;;12.94;6.35;1.7;;1.86;38.9;0.72;0.93;1.65;;1.36;41.91
Q24;2023;800000275;800000077;2400;;;;;0.9;10.9;;18.7;5.53;0.4;;1.2;37.63;0.22;0.91;1.13;;1.4;40.16
Q24;2023;800000275;800000077;2500;;;;;0.6;4.35;;16.3;4.39;;;0.84;26.48;0.38;;0.38;;0.99;27.85
Q24;2023;800000275;800000077;9999;1.81;;18.76;20.57;2.5;30.3;;47.94;16.27;2.1;;4.08;103.19;1.32;1.84;3.16;4.76;31.32;163
Q24;2023;800000390;800000085;1000;1.5;;37.89;39.39;2.5;2.89;0;0.72;1.96;0;0;0.1;8.17;0.75;0;0.75;0;50.21;98.52
Q24;2023;800000390;800000085;2000;0;;23.94;23.94;0.5;61.05;5;71.75;26.02;3.71;0.41;2.69;171.13;1.78;3.01;4.79;21.84;4.67;226.37
Q24;2023;800000390;800000085;2100;0;;20.56;20.56;0.5;32.46;5;23.19;8.39;1.21;0.41;0.89;72.05;0;1.18;1.18;21.84;4.67;120.3
Q24;2023;800000390;800000085;2200;0;;1.17;1.17;0;9.46;0;0;0;2.4;0;0;11.86;0;1;1;0;0;14.03
Q24;2023;800000390;800000085;2400;0;;1.91;1.91;0;7.95;0;18.12;3.92;0.1;0;1.5;31.59;1;0.83;1.83;0;0;35.33
Q24;2023;800000390;800000085;2500;0;;0.3;0.3;0;11.18;0;30.44;13.71;0;0;0.3;55.63;0.78;0;0.78;0;0;56.71
Q24;2023;800000390;800000085;9999;1.5;;61.83;63.33;3;63.94;5;72.47;27.98;3.71;0.41;2.79;179.3;2.53;3.01;5.54;21.84;54.88;324.89
Q24;2023;800000432;800000093;1000;0.92;;29.04;29.96;1.36;4.6;;5.16;5.17;;;;16.29;;;;0.12;36.85;83.22
Q24;2023;800000432;800000093;2000;0.09;;18.33;18.42;1.73;64.89;11.51;68.51;14.76;0.05;8.14;1.96;171.55;0.07;0.69;0.76;9.91;10;210.64
Q24;2023;800000432;800000093;2100;;;17.78;17.78;1.61;57.82;11.51;55.25;9.12;0.05;8.14;1.12;144.62;;0.59;0.59;9.91;9.5;182.4
Q24;2023;800000432;800000093;2500;0.09;;0.55;0.64;0.12;7.07;;13.26;5.64;;;0.84;26.93;0.07;0.1;0.17;;0.5;28.24
Q24;2023;800000432;800000093;9999;1.01;;47.37;48.38;3.09;69.49;11.51;73.67;19.93;0.05;8.14;1.96;187.84;0.07;0.69;0.76;10.03;46.85;293.86
Q24;2023;800000440;800000085;1000;;;0;0;0;0;;0;0;0;0;0;0;;0;0;;8.91;8.91
Q24;2023;800000440;800000085;2000;;;1.46;1.46;1;12.46;;13.79;6.86;1;0.1;1.08;36.29;;0.55;0.55;;0;38.3
Q24;2023;800000440;800000085;2100;;;0.98;0.98;0.17;6.96;;5.24;1.85;0.98;0.1;0.45;15.75;;0.34;0.34;;0;17.07
Q24;2023;800000440;800000085;2400;;;0.48;0.48;0.83;5.5;;8.55;5.01;0.02;0;0.63;20.54;;0.21;0.21;;0;21.23
Q24;2023;800000440;800000085;9999;;;1.46;1.46;1;12.46;;13.79;6.86;1;0.1;1.08;36.29;;0.55;0.55;;8.91;47.21
Q24;2023;800000457;800000119;1000;6.33;1;54.68;62.01;2.25;12.01;;5.57;4.33;3.13;;;27.29;3.5;2.46;5.96;;76.5;171.76
Q24;2023;800000457;800000119;2000;;;32.38;32.38;25.15;332.3;3.12;52.91;79.58;38.28;;23.11;554.45;40.91;20.44;61.35;6.98;7.4;662.56
Q24;2023;800000457;800000119;2100;;;10.8;10.8;4.74;40.78;3.12;2.08;2.5;;;1.92;55.14;;;;;;65.94
Q24;2023;800000457;800000119;2200;;;21.58;21.58;20.41;291.52;;50.83;77.08;38.28;;21.19;499.31;40.91;20.44;61.35;6.98;7.4;596.62
Q24;2023;800000457;800000119;9999;6.33;1;87.06;94.39;27.4;344.31;3.12;58.48;83.91;41.41;;23.11;581.74;44.41;22.9;67.31;6.98;83.9;834.32
Q24;2023;800000507;800000135;1000;0.92;;13.72;14.64;0.83;;;2.48;8.22;;;2.93;14.46;1.33;1.25;2.58;2.92;47.33;81.93
Q24;2023;800000507;800000135;2000;;;3.01;3.01;3.17;49.94;;105.56;29.79;1.31;;0.52;190.29;2.17;;2.17;;;195.47
Q24;2023;800000507;800000135;2100;;;3.01;3.01;1.17;13;;23.85;3.08;1.11;;;42.21;;;;;;45.22
Q24;2023;800000507;800000135;2400;;;;;1;16.11;;27.07;9.5;;;;53.68;;;;;;53.68
Q24;2023;800000507;800000135;2500;;;;;1;20.83;;54.64;17.21;0.2;;0.52;94.4;2.17;;2.17;;;96.57
Q24;2023;800000507;800000135;9999;0.92;;16.73;17.65;4;49.94;;108.04;38.01;1.31;;3.45;204.75;3.5;1.25;4.75;2.92;47.33;277.4
Q24;2023;800000523;800000853;1000;;;1.07;1.07;0.15;1.96;0.02;8.41;;;;0.95;11.49;;0.9;0.9;0.38;0.17;14.01
Q24;2023;800000523;800000853;2000;5.78;1;28.09;34.87;25.88;23.29;2.78;48.97;0.23;1.87;;5.16;108.18;;2.94;2.94;4.94;14.36;165.29
Q24;2023;800000523;800000853;2300;5.78;1;28.09;34.87;25.88;23.29;2.78;48.97;0.23;1.87;;5.16;108.18;;2.94;2.94;4.94;14.36;165.29
Q24;2023;800000523;800000853;9999;5.78;1;29.16;35.94;26.03;25.25;2.8;57.38;0.23;1.87;;6.11;119.67;;3.84;3.84;5.32;14.53;179.3
Q24;2023;800000614;800000044;1000;;;6.6;6.6;;5.04;;6.46;7.05;0.03;;0.12;18.7;2;;2;0.07;24.54;51.91
Q24;2023;800000614;800000044;2000;;;3.1;3.1;2.12;37.07;;68.5;23.04;2.85;;6;139.58;1.03;;1.03;0.5;;144.21
Q24;2023;800000614;800000044;2100;;;1.1;1.1;0.94;13.05;;14.35;4.11;2.65;;0.51;35.61;0.13;;0.13;;;36.84
Q24;2023;800000614;800000044;2400;;;2;2;0.18;7.12;;8.84;2.39;0.2;;5.49;24.22;0.9;;0.9;0.25;;27.37
Q24;2023;800000614;800000044;2500;;;;;1;16.9;;45.31;16.54;;;;79.75;;;;0.25;;80
Q24;2023;800000614;800000044;9999;;;9.7;9.7;2.12;42.11;;74.96;30.09;2.88;;6.12;158.28;3.03;;3.03;0.57;24.54;196.12
Q24;2023;800002503;800001141;1000;1.28;1;28.16;30.44;;0;0;0;12.99;;;0;12.99;;;;0;4.66;48.09
Q24;2023;800002503;800001141;2000;0;0;0;0;4;63.88;4.79;23.37;9.61;;;0.26;105.91;;;;4.42;0;110.33
Q24;2023;800002503;800001141;2100;0;0;0;0;4;63.88;4.79;23.37;9.61;;;0.26;105.91;;;;4.42;0;110.33
Q24;2023;800002503;800001141;9999;1.28;1;28.16;30.44;4;63.88;4.79;23.37;22.6;;;0.26;118.9;;;;4.42;4.66;158.42
Q24;2023;800004111;800000093;1000;;;0.12;0.12;0.06;0.3;;;;;;;0.36;;;;;;0.48
Q24;2023;800004111;800000093;2000;;;7.2;7.2;1.8;36.53;0.38;0.78;10.19;11.22;;3.88;64.78;9.32;1.46;10.78;;;82.76
Q24;2023;800004111;800000093;2200;;;7.2;7.2;1.8;36.53;0.38;0.78;10.19;11.22;;3.88;64.78;9.32;1.46;10.78;;;82.76
Q24;2023;800004111;800000093;9999;;;7.32;7.32;1.86;36.83;0.38;0.78;10.19;11.22;;3.88;65.14;9.32;1.46;10.78;;;83.24
Q24;2023;800004152;800000093;1000;;;;;;0.12;;;;;;;0.12;;;;;;0.12
Q24;2023;800004152;800000093;2000;;;0.53;0.53;0.27;6.56;;12.46;2.57;;;2.19;24.05;;0.2;0.2;;;24.78
Q24;2023;800004152;800000093;2400;;;0.53;0.53;0.27;6.56;;12.46;2.57;;;2.19;24.05;;0.2;0.2;;;24.78
Q24;2023;800004152;800000093;9999;;;0.53;0.53;0.27;6.68;;12.46;2.57;;;2.19;24.17;;0.2;0.2;;;24.9
Q24;2023;800006124;800000044;1000;8.46;4;220.96;233.42;20.33;53.51;10.92;53.39;162.17;2.22;2.39;14.63;319.56;0.35;18.02;18.37;11.92;422.47;1005.74
Q24;2023;800006124;800000044;2000;;;446.41;446.41;49.56;1123.41;208.68;771.68;128.55;34.92;57.82;50.43;2425.05;4.91;2.35;7.26;339.82;199.73;3418.27
Q24;2023;800006124;800000044;2100;;;437.36;437.36;48.47;1104.72;208.68;743.48;128.43;26.17;57.82;14.4;2332.17;3.81;2.35;6.16;339.82;197.73;3313.24
Q24;2023;800006124;800000044;2200;;;4.34;4.34;;0.65;;;;7.8;;;8.45;;;;;;12.79
Q24;2023;800006124;800000044;2400;;;4.71;4.71;1.09;18.04;;28.2;0.12;0.95;;36.03;84.43;1.1;;1.1;;2;92.24
Q24;2023;800006124;800000044;9999;8.46;4;667.37;679.83;69.89;1176.92;219.6;825.07;290.72;37.14;60.21;65.06;2744.61;5.26;20.37;25.63;351.74;622.2;4424.01
Q24;2023;800006231;800000028;1000;;;0.02;0.02;;0.16;;0.04;;;;;0.2;;;;;;0.22
Q24;2023;800006231;800000028;2000;;;0.74;0.74;1;10.26;;19.89;3.11;;;0.72;34.98;0.44;;0.44;;;36.16
Q24;2023;800006231;800000028;2400;;;0.74;0.74;1;10.26;;19.89;3.11;;;0.72;34.98;0.44;;0.44;;;36.16
Q24;2023;800006231;800000028;9999;;;0.76;0.76;1;10.42;;19.93;3.11;;;0.72;35.18;0.44;;0.44;;;36.38
Q24;2023;800008989;800002941;1000;1;;5.08;6.08;;;;;;;;;;;;;;6.08;12.16
Q24;2023;800008989;800002941;2000;0;0.89;0;0.89;;9.23;;12.57;0.83;;;9.59;32.22;;0.8;0.8;0.45;;34.36
Q24;2023;800008989;800002941;2400;0;0.89;0;0.89;;9.23;;12.57;0.83;;;9.59;32.22;;0.8;0.8;0.45;;34.36
Q24;2023;800008989;800002941;9999;1;0.89;5.08;6.97;;9.23;;12.57;0.83;;;9.59;32.22;;0.8;0.8;0.45;6.08;46.52
Q24;2023;800009466;800002982;1000;1.79;1;37.71;40.5;;;;;;;;;;;;;6.1;17.06;63.66
Q24;2023;800009466;800002982;2000;;;;;6.47;60.64;3.86;26.98;10.45;0.53;;0.46;109.39;;0.79;0.79;;;110.18
Q24;2023;800009466;800002982;2100;;;;;6.47;60.64;3.86;26.98;10.45;0.53;;0.46;109.39;;0.79;0.79;;;110.18
Q24;2023;800009466;800002982;9999;1.79;1;37.71;40.5;6.47;60.64;3.86;26.98;10.45;0.53;;0.46;109.39;;0.79;0.79;6.1;17.06;173.84
Q24;2023;800009920;800003071;1000;8.46;;60.81;69.27;;;;;4.7;;;;4.7;3.15;0.64;3.79;;10.66;88.42
Q24;2023;800009920;800003071;2000;0.73;;10.88;11.61;6.4;134.07;13.1;64.79;88.56;1.19;27.99;5.62;341.72;;;;5.35;;358.68
Q24;2023;800009920;800003071;2100;0.73;;9.85;10.58;5.9;132.21;13.1;64.79;88.39;1.19;27.99;1.79;335.36;;;;5.35;;351.29
Q24;2023;800009920;800003071;2400;;;1.03;1.03;0.5;1.86;;;0.17;;;3.83;6.36;;;;;;7.39
Q24;2023;800009920;800003071;9999;9.19;;71.69;80.88;6.4;134.07;13.1;64.79;93.26;1.19;27.99;5.62;346.42;3.15;0.64;3.79;5.35;10.66;447.1
Q24;2023;800010639;800010621;1000;0.42;;11.37;11.79;;0.46;0.99;;;;;4.11;5.56;;;;20.6;1;38.95
Q24;2023;800010639;800010621;9999;0.42;;11.37;11.79;;0.46;0.99;;;;;4.11;5.56;;;;20.6;1;38.95
Q24;2023;800012528;800003071;1000;1;;9.35;10.35;0;;;;;;;;0;;;;;;10.35
Q24;2023;800012528;800003071;2000;;;;;2.1;10.06;;14.65;7.3;2.28;;20.12;56.51;;0.5;0.5;1.02;1.55;59.58
Q24;2023;800012528;800003071;2400;;;;;2.1;10.06;;14.65;7.3;2.28;;20.12;56.51;;0.5;0.5;1.02;1.55;59.58
Q24;2023;800012528;800003071;9999;1;;9.35;10.35;2.1;10.06;;14.65;7.3;2.28;;20.12;56.51;;0.5;0.5;1.02;1.55;69.93
Q24;2023;800013179;800013138;2000;1.76;1;25.23;27.99;1;38.32;;28.73;5.55;1.1;;;74.7;;0.51;0.51;10.28;1.17;114.65
Q24;2023;800013179;800013138;2100;1.76;1;25.23;27.99;1;38.32;;28.73;5.55;1.1;;;74.7;;0.51;0.51;10.28;1.17;114.65
Q24;2023;800013179;800013138;9999;1.76;1;25.23;27.99;1;38.32;;28.73;5.55;1.1;;;74.7;;0.51;0.51;10.28;1.17;114.65
Q24;2023;800015448;800000093;2000;;;1;1;;9.29;;7.81;;;;;17.1;;0.23;0.23;0.9;;19.23
Q24;2023;800015448;800000093;2300;;;1;1;;9.29;;7.81;;;;;17.1;;0.23;0.23;0.9;;19.23
Q24;2023;800015448;800000093;9999;;;1;1;;9.29;;7.81;;;;;17.1;;0.23;0.23;0.9;;19.23
Q24;2023;800015489;800000036;2000;;;0.1;0.1;;9.11;;4.71;;;;;13.82;;;;;;13.92
Q24;2023;800015489;800000036;2300;;;0.1;0.1;;9.11;;4.71;;;;;13.82;;;;;;13.92
Q24;2023;800015489;800000036;9999;;;0.1;0.1;;9.11;;4.71;;;;;13.82;;;;;;13.92
Q24;2023;800015539;800000028;1000;;;;;;0.34;;0.01;;;;;0.35;;;;;;0.35
Q24;2023;800015539;800000028;2000;;;1.08;1.08;1;14.9;;9.17;0.02;;;;25.09;;;;;;26.17
Q24;2023;800015539;800000028;2300;;;1.08;1.08;1;14.9;;9.17;0.02;;;;25.09;;;;;;26.17
Q24;2023;800015539;800000028;9999;;;1.08;1.08;1;15.24;;9.18;0.02;;;;25.44;;;;;;26.52
Q24;2023;800015588;800000077;2000;;;;;0.25;6.29;;7.17;0.03;;;;13.74;;0.03;0.03;;;13.77
Q24;2023;800015588;800000077;2300;;;;;0.25;6.29;;7.17;0.03;;;;13.74;;0.03;0.03;;;13.77
Q24;2023;800015588;800000077;9999;;;;;0.25;6.29;;7.17;0.03;;;;13.74;;0.03;0.03;;;13.77
Q24;2023;800015729;800015679;1000;2;;14.65;16.65;;;;;;;;;;;;;;;16.65
Q24;2023;800015729;800015679;2000;;;;;2;43.01;;18.13;18.25;;;;81.39;;0.42;0.42;7.87;1;90.68
Q24;2023;800015729;800015679;2100;;;;;2;43.01;;18.13;18.25;;;;81.39;;0.42;0.42;7.87;1;90.68
Q24;2023;800015729;800015679;9999;2;;14.65;16.65;2;43.01;;18.13;18.25;;;;81.39;;0.42;0.42;7.87;1;107.33
Q24;2023;800016727;800003071;2000;1;;5.12;6.12;1;17.52;;19.3;10.65;0.62;;1.12;50.21;;0.87;0.87;;1.19;58.39
Q24;2023;800016727;800003071;2400;1;;5.12;6.12;1;17.52;;19.3;10.65;0.62;;1.12;50.21;;0.87;0.87;;1.19;58.39
Q24;2023;800016727;800003071;9999;1;;5.12;6.12;1;17.52;;19.3;10.65;0.62;;1.12;50.21;;0.87;0.87;;1.19;58.39
Q24;2023;800016768;800003071;1000;;;;;;0.8;;0.12;;;;0.01;0.93;;0.01;0.01;;;0.94
Q24;2023;800016768;800003071;2000;0.25;;1.53;1.78;0.4;7.99;;3.7;0.54;0.4;;0.16;13.19;;0.35;0.35;;0.1;15.42
Q24;2023;800016768;800003071;2300;0.25;;1.53;1.78;0.4;7.99;;3.7;0.54;0.4;;0.16;13.19;;0.35;0.35;;0.1;15.42
Q24;2023;800016768;800003071;9999;0.25;;1.53;1.78;0.4;8.79;;3.82;0.54;0.4;;0.17;14.12;;0.36;0.36;;0.1;16.36
Q24;2023;800016776;800000085;1000;;;;;;0.8;;0.12;;;;0.01;0.93;;0.01;0.01;;;0.94
Q24;2023;800016776;800000085;2000;0.25;;1.53;1.78;0.4;7.99;;3.7;0.54;0.4;;0.16;13.19;;0.35;0.35;;0.1;15.42
Q24;2023;800016776;800000085;2300;0.25;;1.53;1.78;0.4;7.99;;3.7;0.54;0.4;;0.16;13.19;;0.35;0.35;;0.1;15.42
Q24;2023;800016776;800000085;9999;0.25;;1.53;1.78;0.4;8.79;;3.82;0.54;0.4;;0.17;14.12;;0.36;0.36;;0.1;16.36
Q24;2023;800017253;800000044;1000;;;0.01;0.01;;;;;;;;;;;;;;;0.01
Q24;2023;800017253;800000044;2000;;;1.24;1.24;;;;;;;;;;;;;;;1.24
Q24;2023;800017253;800000044;2100;;;1.24;1.24;;;;;;;;;;;;;;;1.24
Q24;2023;800017253;800000044;9999;;;1.25;1.25;;;;;;;;;;;;;;;1.25
Q24;2023;800018228;920030269;2000;3;;6.85;9.85;3.99;29.02;;8.01;9.04;5.41;;3.84;59.31;0.72;0.61;1.33;;1.13;71.62
Q24;2023;800018228;920030269;2200;3;;6.85;9.85;3.99;29.02;;8.01;9.04;5.41;;3.84;59.31;0.72;0.61;1.33;;1.13;71.62
Q24;2023;800018228;920030269;9999;3;;6.85;9.85;3.99;29.02;;8.01;9.04;5.41;;3.84;59.31;0.72;0.61;1.33;;1.13;71.62
Q24;2023;800018491;800018483;2000;;;2.2;2.2;;6;;1;3;;;;10;;;;0.7;1;13.9
Q24;2023;800018491;800018483;2100;;;2.2;2.2;;6;;1;3;;;;10;;;;0.7;1;13.9
Q24;2023;800018491;800018483;9999;;;2.2;2.2;;6;;1;3;;;;10;;;;0.7;1;13.9
Q24;2023;810000158;240000265;2000;0.64;;4.45;5.09;0.5;6.33;;7.35;7.34;0.03;;1.68;23.23;;0.8;0.8;0.18;2.25;31.55
Q24;2023;810000158;240000265;2400;0.64;;4.45;5.09;0.5;6.33;;7.35;7.34;0.03;;1.68;23.23;;0.8;0.8;0.18;2.25;31.55
Q24;2023;810000158;240000265;9999;0.64;;4.45;5.09;0.5;6.33;;7.35;7.34;0.03;;1.68;23.23;;0.8;0.8;0.18;2.25;31.55
Q24;2023;810000224;810000471;1000;2.33;;46.82;49.15;;;;;;;;;;;;;;;49.15
Q24;2023;810000224;810000471;2000;;;;;9.8;201.32;23.07;118.72;65.3;1.5;;3;422.71;;1.5;1.5;14.8;18.1;457.11
Q24;2023;810000224;810000471;2100;;;;;9.8;201.32;23.07;118.72;65.3;1.5;;3;422.71;;1.5;1.5;14.8;18.1;457.11
Q24;2023;810000224;810000471;9999;2.33;;46.82;49.15;9.8;201.32;23.07;118.72;65.3;1.5;;3;422.71;;1.5;1.5;14.8;18.1;506.26
Q24;2023;810000232;810099903;2000;2.72;;14.02;16.74;2.63;24.54;;45.02;16.47;1.35;;32.06;122.07;0.63;2.44;3.07;0.61;21.69;164.18
Q24;2023;810000232;810099903;2400;2.72;;14.02;16.74;2.63;24.54;;45.02;16.47;1.35;;32.06;122.07;0.63;2.44;3.07;0.61;21.69;164.18
Q24;2023;810000232;810099903;9999;2.72;;14.02;16.74;2.63;24.54;;45.02;16.47;1.35;;32.06;122.07;0.63;2.44;3.07;0.61;21.69;164.18
Q24;2023;810000448;750050759;1000;2;;8.93;10.93;0.34;;;;;;;;0.34;;;;2;5.85;19.12
Q24;2023;810000448;750050759;2000;;;2.37;2.37;2.8;28.67;;40.71;8.53;2.19;;5.08;87.98;;1;1;;;91.35
Q24;2023;810000448;750050759;2100;;;1.17;1.17;1.9;17.19;;21.94;4.61;1.59;;2.29;49.52;;0.5;0.5;;;51.19
Q24;2023;810000448;750050759;2400;;;1.2;1.2;0.9;11.48;;18.77;3.92;0.6;;2.79;38.46;;0.5;0.5;;;40.16
Q24;2023;810000448;750050759;9999;2;;11.3;13.3;3.14;28.67;;40.71;8.53;2.19;;5.08;88.32;;1;1;2;5.85;110.47
Q24;2023;810000505;810000331;1000;8.53;1;59.93;69.46;2.75;23.17;2.44;42.77;30.49;0;0.55;3.05;105.22;;4.4;4.4;4;81.81;264.89
Q24;2023;810000505;810000331;2000;;0;86.25;86.25;5.69;271.89;34.96;240.63;30.6;4.72;25.01;6.06;619.56;1.29;2.02;3.31;66.58;7.7;783.4
Q24;2023;810000505;810000331;2100;;0;84.79;84.79;5.41;241.76;34.96;200.77;11.6;3.48;25.01;5.06;528.05;0.1;1.81;1.91;66.58;7.5;688.83
Q24;2023;810000505;810000331;2300;;0;0;0;;14.19;;7.34;;0.44;;;21.97;;0.21;0.21;;;22.18
Q24;2023;810000505;810000331;2400;;0;;0;;1;;2;;0.33;;;3.33;;;;;;3.33
Q24;2023;810000505;810000331;2500;;0;1.46;1.46;0.28;14.94;;30.52;19;0.47;;1;66.21;1.19;;1.19;;0.2;69.06
Q24;2023;810000505;810000331;9999;8.53;1;146.18;155.71;8.44;295.06;37.4;283.4;61.09;4.72;25.56;9.11;724.78;1.29;6.42;7.71;70.58;89.51;1048.29
Q24;2023;810000513;810000349;1000;;;13.65;13.65;1;2.33;;2.4;7.45;;;0.65;13.83;;0.91;0.91;1;41.88;71.27
Q24;2023;810000513;810000349;2000;;;2.1;2.1;1.62;28.49;;45.57;11.74;0.8;;6.57;94.79;1.18;;1.18;4.09;;102.16
Q24;2023;810000513;810000349;2100;;;1.35;1.35;0.59;13.65;;15.35;3.77;0.25;;0.94;34.55;;;;4.09;;39.99
Q24;2023;810000513;810000349;2400;;;0.75;0.75;0.6;7.68;;13.91;4.14;0.3;;5.41;32.04;1.18;;1.18;;;33.97
Q24;2023;810000513;810000349;2500;;;;;0.43;7.16;;16.31;3.83;0.25;;0.22;28.2;;;;;;28.2
Q24;2023;810000513;810000349;9999;;;15.75;15.75;2.62;30.82;;47.97;19.19;0.8;;7.22;108.62;1.18;0.91;2.09;5.09;41.88;173.43
Q24;2023;810000521;810000380;1000;6.44;0.82;80.66;87.92;1.29;22.14;2.81;49.48;15.62;1.4;1.09;4.76;98.59;0.1;4.65;4.75;1.42;186.33;379.01
Q24;2023;810000521;810000380;2000;;;96.32;96.32;15.03;275.42;57.45;302.38;;6.44;26.99;9.18;692.89;;1.18;1.18;58.66;4.98;854.03
Q24;2023;810000521;810000380;2100;;;96.32;96.32;15.03;275.42;57.45;302.38;;6.44;26.99;9.18;692.89;;1.18;1.18;58.66;4.98;854.03
Q24;2023;810000521;810000380;9999;6.44;0.82;176.98;184.24;16.32;297.56;60.26;351.86;15.62;7.84;28.08;13.94;791.48;0.1;5.83;5.93;60.08;191.31;1233.04
Q24;2023;810000539;810000398;1000;;;9.02;9.02;;0.03;;0.62;1.49;0.04;;;2.18;;0.06;0.06;;11.86;23.12
Q24;2023;810000539;810000398;2000;;;0.64;0.64;1.4;10.15;;15.38;2.35;0.5;;0.52;30.3;;0.8;0.8;2.82;0.1;34.66
Q24;2023;810000539;810000398;2100;;;0.54;0.54;0.7;5.65;;8.37;1.57;0.2;;;16.49;;0.2;0.2;2.82;0.1;20.15
Q24;2023;810000539;810000398;2400;;;0.1;0.1;0.7;4.5;;7.01;0.78;0.3;;0.52;13.81;;0.6;0.6;;;14.51
Q24;2023;810000539;810000398;9999;;;9.66;9.66;1.4;10.18;;16;3.84;0.54;;0.52;32.48;;0.86;0.86;2.82;11.96;57.78
Q24;2023;810000547;810000380;1000;;;0.01;0.01;;0.14;;0.98;0.01;;;0.03;1.16;;;;;;1.17
Q24;2023;810000547;810000380;2000;;;2.35;2.35;1.29;16.54;;37.74;9.6;0.3;;4.11;69.58;2.4;0.4;2.8;0.12;;74.85
Q24;2023;810000547;810000380;2400;;;2.35;2.35;1.29;16.54;;37.74;9.6;0.3;;4.11;69.58;2.4;0.4;2.8;0.12;;74.85
Q24;2023;810000547;810000380;9999;;;2.36;2.36;1.29;16.68;;38.72;9.61;0.3;;4.14;70.74;2.4;0.4;2.8;0.12;;76.02
Q24;2023;810000562;810000455;1000;1.72;0.14;40.44;42.3;1.88;7.03;;5.78;21.71;0.4;;1.02;37.82;0.17;;0.17;0.5;84.65;165.44
Q24;2023;810000562;810000455;2000;;0.15;45.61;45.76;16.77;242.25;10.12;158.33;43.02;31.48;20.09;20.09;542.15;23.66;15.35;39.01;23.37;7.28;657.57
Q24;2023;810000562;810000455;2100;;;29.26;29.26;3.34;62.06;7.59;61.78;3.38;2.82;20.09;1.32;162.38;;1.37;1.37;23.37;4.8;221.18
Q24;2023;810000562;810000455;2200;;0.15;12.91;13.06;9.6;154.04;2.53;28.25;26.36;27.16;;8.13;256.07;21.66;12.36;34.02;;1.96;305.11
Q24;2023;810000562;810000455;2400;;;2.58;2.58;2.12;19.67;;34.68;0.54;1;;9.45;67.46;;1.32;1.32;;0.52;71.88
Q24;2023;810000562;810000455;2500;;;0.86;0.86;1.71;6.48;;33.62;12.74;0.5;;1.19;56.24;2;0.3;2.3;;;59.4
Q24;2023;810000562;810000455;9999;1.72;0.29;86.05;88.06;18.65;249.28;10.12;164.11;64.73;31.88;20.09;21.11;579.97;23.83;15.35;39.18;23.87;91.93;823.01
Q24;2023;810003368;810000471;1000;;;;;;;;;;;;;;;;;;0.4;0.4
Q24;2023;810003368;810000471;2000;;;;;;3.8;;;;;;;3.8;;;;;;3.8
Q24;2023;810003368;810000471;2100;;;;;;3.8;;;;;;;3.8;;;;;;3.8
Q24;2023;810003368;810000471;9999;;;;;;3.8;;;;;;;3.8;;;;;0.4;4.2
Q24;2023;810003954;810099903;2000;2.38;;8.22;10.6;1.64;15.56;;27.63;13.5;0.54;;10.33;69.2;0.52;1.38;1.9;0.5;12.45;94.65
Q24;2023;810003954;810099903;2400;2.38;;8.22;10.6;1.64;15.56;;27.63;13.5;0.54;;10.33;69.2;0.52;1.38;1.9;0.5;12.45;94.65
