FI;FI_EJ;AN;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFF_INT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
690000773;690782925;2023;28;;;28;488;0;0;488;7023;0;0;7023;;;;;0;0;0;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;381;1428;10;54;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;4;0;0;0;0;0;0;3;1;15;1;0;0;0;0;0;0;0;0;0;0;0;10.05;2.1;0;0;0;0;0;0;2.74;1;13.79;3.66;0;8;0;50;127;45;6;20;256;3;1;49;9;3;7;0;1;0;82;152;408;0;7.98;0;48.82;119.29;45.04;3.86;14.98;239.97;2.11;1;45.14;6.74;2.41;5.97;0;0.38;0;75.58;136.92;376.89;;;;;;;;;;
690780150;690000104;2023;35;0;0;35;735;0;0;735;8792;0;0;8792;0;0;0;0;0;0;0;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;297;0;0;30;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;3;0;0;1;1;0;0;1;10;23;3;0;0;0;0;0;0;0;0;0;0;0;6.77;2.98;0;0;0.3;0.3;0;0;1.16;2.58;10.81;0.16;3;6;0;30;45;15;3;6;108;4;0;24;5;3;4;0;0;0;15;52;160;2.2;4.89;0;24.22;35.13;9.9;1.89;2.97;81.2;2.29;0;15.55;2.78;2.61;1.91;0;0;0;7.74;30.27;111.47;;;;;;;;;;
700000011;700004591;2023;31;;;31;1674;0;0;1674;8859;0;0;8859;5;;;5;71;0;0;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;110;0;0;;;;;1;7320;0;0;1;0;0;0;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;14;5;7;0;4;1;0;0;0;3;21;3;1;0;0;0;2;0;0;0;0;1;4;11.1;4.5;6.1;0;0.55;0.2;0;0;0;1.2;12.85;1;3;3;0;38;40;13;0;4;101;0;0;20;2;0;0;3;4;0;30;59;160;2.02;1.62;0;35.69;38.7;12.5;0;2.95;93.48;0;0;18.32;1.2;0;0;3;4;0;28.15;54.67;148.15;1;0;0;0;0;0;0;0;;
700780059;700004591;2023;25;;;25;626;0;0;626;7423;0;0;7423;5;0;0;5;177;0;13;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;216;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;3;0;0;2;2;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;6.4;2.8;0;0;0.4;0.4;0;0;0;0;6.8;1;1;2;1;31;31;9;0;5;80;0;0;11;1;0;0;0;0;0;3;15;95;0.3;1.2;0.19;28.36;28.69;9;0;3.7;71.44;0;0;10.66;1;0;0;0;0;0;2.8;14.46;85.9;;;;;;;;;;
700780208;700004591;2023;46;;;46;1185;0;0;1185;12553;0;0;12553;17;;0;17;3860;0;15;3875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;528;321;6;;;;;;;;;1;0;0;0;0;;;;;;;;0;0;0;0;0;;0;;0;0;0;0;0;;;16;7;1;0;0;0;0;0;0;0;16;4;0;0;0;0;0;0;0;0;0;0;0;11.42;6.4;1;0;0;0;0;0;0;0;11.42;4;2;2;1;52;38;20;0;8;123;0;0;8;3;0;0;0;0;0;6;17;140;0.45;1.4;0.19;48.14;34.65;18.41;0;6.11;109.35;0;0;7.51;2.8;0;0;0;0;0;6;16.31;125.66;;;;;;;;;;
710978107;710781592;2023;20;;;20;299;0;0;299;5204;0;0;5204;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;42;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;1;1;0;0;2;1;6;2;2;2;0;0;0;0;0;0;0;0;2;0.28;0;0;0;0.08;0.08;0;0;1.53;0.15;2.04;2;0;1;0;16;25;9;2;2;55;0;0;8;3;1;3;0;0;0;13;27;82;0;0.82;0;10.64;12.67;5.57;0.61;0.63;30.94;0;0;7.33;1.04;0.39;1.73;0;0;0;12.94;23.04;53.98;;;;;;;;;;
710978123;710780644;2023;15;;;15;384;0;0;384;4282;0;0;4282;;;;;0;0;0;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1.01;1.01;0;0;0;0;0;0;0;0;1.01;0.16;0;1;0;11;6;4;0;0;22;0;0;2;0;0;0;0;0;0;0;2;24;0;0.37;0;8.47;6.46;3.27;0;0;18.57;0;0;1.29;0.21;0;0;0;0;0;0;1.5;20.07;;;;;;;;;;
710978131;710781089;2023;15;;;15;231;0;0;231;3851;0;0;3851;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;388;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;0;0;0;0;0;0;3;0;7;1;6;6;0;0;0;0;0;0;0;0;6;2.2;1.4;0;0;0;0;0;0;1.01;0;3.21;0.67;0;2;0;18;25;14;1;4;64;2;0;17;2;2;2;0;0;0;21;44;108;0;1.4;0;14.79;21.86;14.15;0.34;2.42;54.96;1.42;0;16.49;1.36;1.36;2;0;0;0;20.69;41.96;96.92;;;;;;;;;;
710978156;710780214;2023;20;;;20;294;0;0;294;5018;0;0;5018;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;271;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;0;1;0;3;;2;2;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0.8;0;1.8;0;0;1;0;13;20;18;1;4;57;1;0;15;1;1;1;0;0;0;19;37;94;0;1;0;13.91;16.43;16.06;0.1;1.62;49.12;1;0;11.37;1;1;0.3;0;0;0;18.66;32.33;81.45;;;;;;;;;;
710978180;710781360;2023;20;;;20;162;0;0;162;2336;0;0;2336;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;223;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;0;0;0;0;0;0;1;0;3;2;2;2;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;1;0;3;0.57;0;2;0;16;19;12;1;5;55;1;0;10;1;1;2;0;0;0;23;37;92;0;1.5;0;14.95;17.43;10.73;0.2;2.09;46.9;1;0;8.54;0.45;0.45;0.58;0;0;0;19.84;30.41;77.31;;;;;;;;;;
710978255;710781568;2023;22;;;22;301;0;0;301;4695;0;0;4695;;;;;0;0;0;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;329;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
710978313;710976705;2023;99;0;0;99;5201;0;0;5201;35944;0;0;35944;18;0;3;21;967;0;73;1040;2483;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;735;223;5;;;;;1;19941;0;0;1;0;0;0;1;299;;;;;;;;;;;1;2483;0;0;0;0;0;0;0;;;62;4;17;14;4;1;2;0;5;3;76;9;0;0;0;0;0;0;0;0;0;0;0;41.72;3.6;11.76;5.59;4.33;1.83;1;0;4.8;3;54.85;10.6;3;10;5;157;147;68;8;6;404;2;1;97;4;4;9;15;12;2;87;229;633;2.9;11.41;2.64;144.83;128.08;63.7;6.2;5.63;365.39;2.75;0.5;90.98;4;4;8.41;13.96;11.27;2;79.82;213.69;579.08;1;0;1;0;0;0;0;0;3;5
720000124;720000066;2023;25;0;0;25;774;0;0;774;7624;0;0;7624;0;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;219;0;0;30;20;30;418;1;3016;0;0;;;;;0;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;;;9;5;0;0;5;0;0;0;3;0;17;2;0;0;0;0;0;0;0;0;0;0;0;4.2;3.6;0;0;0.32;0;0;0;2.93;0;7.45;1.64;0;4;0;48;71;26;2;5;156;2;0;29;3;2;4;0;4;0;28;70;226;0;2.71;0;41.21;62.25;19.4;0.58;2.62;128.77;0.69;0;26.98;2.59;1.73;4;0;3.84;0;25.76;63.86;192.63;;;;;;;;;;
720000389;720012749;2023;8;;;8;210;0;0;210;2874;0;0;2874;1;;;1;135;0;0;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82;411;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;3;0;1;1;0;0;1;1;0;24;;0;0;0;0;0;0;0;0;0;0;0;5.35;1.5;0;0.01;0.01;0;0;0.08;1.28;0;6.72;0;0;3;0;32;48;17;2;7;109;3;0;30;3;1;8;0;1;0;6;51;160;0;2.58;0;25.55;43.38;14.59;1.99;4.15;92.24;3;0;26.16;3.02;1;6.14;0;0.79;0;5.68;44.79;137.03;0;0;0;0;0;0;0;0;1;0
720000470;610780082;2023;34;;;34;1523;0;0;1523;13188;0;0;13188;0;;;0;70;0;0;70;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;227;0;0;24;8;;;1;6358;0;0;0;0;1;0;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;12;7;1;0;0;0;0;0;1;0;13;8;0;0;0;0;0;0;0;0;0;0;0;9.96;5.63;1.07;0;0;0;0;0;1;0;10.96;3.6;0;3;0;53;69;27;5;2;159;0;0;16;1;1;2;0;3;0;13;35;194;0;2.03;0;44.36;63.95;28.12;1.54;1.3;141.3;0.81;0;13.57;0.43;0.43;1.83;0;1.67;0;11.63;29.94;171.24;;;;;;;;;;
720000520;720000140;2023;15;;;15;870;0;0;870;4851;0;0;4851;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;156;0;0;45;12;;;1;4816;0;0;;;;;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;9;2;2;0;0;0;0;0;2;0;11;;2;0;0;0;2;0;0;0;0;0;4;5.52;2;1.75;0;0;0;0;0;1.13;0;6.65;0;0;5;0;29;66;34;0;5;139;1;0;29;4;1;4;0;4;0;49;91;230;0;3.48;0;29.48;62.62;38.19;0.46;2.07;136.3;0.7;0;27.27;3.14;0.86;3.62;0;4.77;0;44.01;83.51;219.81;1;0;0;0;0;0;0;0;;
730000049;730002839;2023;4;;;4;231;0;0;231;3799;0;0;3799;;;;;0;0;0;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;301;0;0;30;40;23;423;;;;;;;;;0;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;;;9;8;0;0;0;0;0;0;1;0;10;;0;0;0;0;0;0;0;0;0;0;0;12.17;4.66;5.11;0.2;0.7;0.2;0;0;1;0;13.87;0;0;1;1;34;33;19;0;4;92;0;0;21;1;0;2;0;0;0;22;46;138;0.07;2.26;0.5;36.74;41.84;21.97;1.13;4.79;109.3;0.06;0;21.06;2.16;0.95;1.9;0;5.29;0;20.39;50.86;160.16;1;1;0;0;0;0;0;0;;
740000062;740780168;2023;15;;;15;205;0;0;205;3341;0;0;3341;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71;645;1731;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;4;1;0;0;0;0;0;1;0;12;;0;0;0;0;0;0;0;0;0;0;0;6.57;2.03;0.98;0;0;0;0;0;0.89;0;7.46;0;0;4;0;34;36;15;4;19;112;5;1;38;2;1;2;0;0;0;6;54;166;0;2.29;0;26.05;33.76;11.79;1.69;12.4;87.98;4.93;0.5;30.02;1.48;0.98;1.72;0;0;0;3.7;42.35;130.33;;;;;;;;;;
740000286;740781190;2023;10;0;0;10;323;0;0;323;5888;0;0;5888;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;236;0;0;30;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;0;0;0;0;0;0;0;0;6;;0;0;0;0;0;0;0;0;0;0;0;4.3;3.5;0;0;0;0;0;0;0;0;4.3;0;0;3;0;26;41;15;2;8;95;4;0;15;3;1;0;0;0;0;29;51;146;0;2.58;0;19.77;35.15;11.83;1.3;4.2;74.83;3.5;0;12.73;1.65;0.83;0;0;0;0;26.78;44.66;119.49;;;;;;;;;;
750150146;750720609;2023;58;;;58;1593;0;0;1593;17173;0;0;17173;6;;;6;994;0;0;994;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;471;1897;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;0;0;0;0;0;0;0;0;3;19;5;0;0;0;0;0;0;0;0;0;0;0;12.63;0;0;0;0;0;0;0;0;0.53;13.16;5.06;0;5;0;30;43;19;4;17;118;7;0;24;3;3;0;0;1;0;11;46;164;0;4.76;0;30.27;42.14;19.62;3.27;11.36;111.42;6.98;0;23.52;1.94;1.94;0;0;0.5;0;9.85;42.79;154.21;;;;;;;;;;
750150377;750721334;2023;24;;;24;513;0;0;513;6917;0;0;6917;;;;;0;0;0;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56;343;0;0;78;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;2;0;0;0;0;1;0;7;0;39;;0;0;0;0;0;0;0;0;0;0;0;11.03;1.19;0;0;0;0;0.2;0;1.02;0;12.25;0;0;7;0;53;146;0;4;26;236;11;1;39;6;2;1;0;0;0;14;72;308;0;3.41;0;30.97;67.73;0;0.93;6.73;109.77;3.9;1;16.67;1.68;0.96;1;0;0;0;4.79;29.04;138.81;;;;;;;;;;
760000042;760780056;2023;15;;;15;661;0;0;661;5502;0;0;5502;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;205;0;0;;;;;1;18218;0;0;;;;;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;16;15;1;0;2;0;0;0;0;0;18;;0;0;0;0;0;0;0;0;0;0;0;2.42;1.6;0.82;0;0.5;0;0;0;0.75;0;3.67;0;0;2;0;27;31;8;1;2;71;0;0;23;2;1;2;0;4;0;25;56;127;0;2.08;0;25;29.92;7.3;0.46;0.6;65.36;0;0;23.81;1.7;0.7;3.52;0;3.96;0;23.57;56.56;121.92;;;;;;;;;;
760000059;760780064;2023;0;;;0;71;0;0;71;1272;0;0;1272;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;217;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;0;0;0;0;2;0;4;;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0.62;0;1.62;0;0;2;0;13;21;14;2;4;56;0;0;13;2;1;2;0;0;0;25;42;98;0;1.06;0;8.65;21.4;7.24;1.06;1.8;41.21;0;0;4.05;1.86;0.86;0.86;0;0;0;7.58;14.35;55.56;;;;;;;;;;
760000174;760780254;2023;15;;;15;319;0;0;319;3934;0;0;3934;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;302;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1.2;0;4.2;1.7;0;3;1;11;24;8;1;3;51;1;0;16;1;1;2;0;0;0;19;39;90;0;1.42;1;11.11;20.59;6.63;0.62;1.4;42.77;0.18;0;4.52;0.8;0.8;0.85;0;0;0;6.34;12.69;55.46;;;;;;;;;;
770000214;770021152;2023;91;;;91;3060;0;0;3060;24375;0;0;24375;10;;;10;1249;0;0;1249;;;1;40;0;;40;595;;;595;15;28;;43;816;2300;;3116;;;;;;;3;2;;5;1992;4277;;6269;4;4;8;13120;8240;21360;3208;1266;;4394;3642;1345;;4905;90;715;522;2;;;;;1;15804;0;0;1;0;0;0;1;368;;;;;;;;;;;0;;0;;0;0;0;0;0;;;44;8;11;0;3;0;10;0;3;3;63;14;0;0;0;0;0;0;0;0;0;0;0;36.08;6.29;9.93;0;0.79;0;8.59;0;1.76;3;50.22;9.81;0;6;3;160;122;85;22;25;423;0;0;52;19;0;3;9;10;1;20;114;537;0;5.75;2.86;160.4;121.07;83.41;20.54;21.22;415.25;0;0;50.09;19.42;0;3;7.93;10.2;0.2;19.56;110.4;525.65;1;0;1;0;0;0;0;0;;
770020477;750720468;2023;99;;;99;2578;0;0;2578;24727;0;0;24727;15;;;15;5915;0;0;5915;19659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;177;1141;519;6;;;;;;;;;;;;;1;206;;;;;;;;;;;1;4332;1;14055;0;0;0;0;0;;;77;22;0;9;0;0;0;0;4;1;82;;0;0;0;0;0;0;0;0;0;0;0;66.15;27.86;0;7.29;0;0;0;0;4;1;71.15;0;0;9;0;177;162;16;5;37;406;9;0;74;5;5;9;0;14;1;29;141;547;0;9;0;152.81;133.12;14;5;34.32;348.25;9;0;71.2;5;5;9;0;13.8;2.58;28.2;138.78;487.03;;;;;;;;;4;4
780000378;780130027;2023;15;;;15;398;0;0;398;6039;0;0;6039;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;7;0;0;30;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;6;0;0;0;0;1;0;1;0;9;;0;0;0;0;0;0;0;0;0;0;0;2.99;2.28;0;0;0;0;0.04;0;0.4;0;3.43;0;0;2;0;31;52;20;5;4;114;0;0;16;1;1;2;0;0;0;11;30;144;0;1.7;0;30.16;37.82;14.83;1.96;0.95;87.42;0;0;7.65;0.79;0.79;1.09;0;0;0;2.76;12.29;99.71;;;;;;;;;;
780000386;780021788;2023;30;;;30;234;0;0;234;3213;0;0;3213;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;140;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;0;0;0;0;0;0;1;0;7;;0;0;0;0;0;0;0;0;0;0;0;3.2;3;0;0;0;0;0;0;1;0;4.2;0;0;0;0;11;12;4;0;7;34;2;0;10;2;1;6;0;1;0;15;36;70;0;0;0;10.08;10.65;4.74;0;4.4;29.87;1;0;8.13;1.76;0.91;1.28;0;0.17;0;14.02;26.36;56.23;;;;;;;;;;
780022737;780000675;2023;66;0;0;66;1448;0;0;1448;14357;0;0;14357;0;0;0;0;4;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;13001;0;0;;;;;1;109;;;;;;;;;;;0;;0;;0;0;0;0;0;;;3;0;0;0;0;0;0;0;0;0;3;;5;1;4;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;3;0;0;1;0;16;28;1;0;0;46;1;0;5;0;0;0;0;0;0;0;6;52;0;1;0;22.2;25.2;1;0;0;49.4;0.4;0;3.2;0;0;0;0;0;0;0;3.6;53;;;;;;;;;;
790000111;790019491;2023;20;;;20;391;0;0;391;5598;0;0;5598;;;;;0;0;0;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;260;0;0;35;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;0;0;0;0;0;0;2;0;7;1;0;0;0;0;0;0;0;0;0;0;0;5.26;5.26;0;0;0;0;0;0;2.02;0;7.28;1;0;5;0;36;95;9;3;6;154;4;0;34;2;2;6;0;0;0;66;112;266;0;5.72;0;36.68;93.48;5.11;1.58;5.58;148.15;3.98;0;31.24;1.69;1.69;6.06;0;0;0;60.06;103.03;251.18;;;;;;;;;;
800000184;800000036;2023;20;;;20;674;0;0;674;5263;0;0;5263;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;230;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;8;0;0;2;2;0;0;1;0;15;1;4;0;0;0;0;0;0;0;0;0;4;6.19;5.47;0;0;0.2;0.2;0;0;1;0;7.39;1;0;2;1;17;35;5;0;4;64;0;0;18;2;0;3;0;1;0;27;51;115;0;1.92;1;16.37;31.97;5.63;0;2.36;59.25;0.29;0;19.26;2.01;0;2.79;0;0.95;0;25.57;50.87;110.12;;;;;;;;;;
800000200;800000051;2023;18;;;18;651;0;0;651;5940;0;0;5940;1;;;1;203;0;0;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;732;8813;57;30;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;8;0;0;1;1;0;0;3;1;28;8;11;0;0;0;0;0;0;0;0;0;11;11.53;2.79;0;0;0.1;0.1;0;0;3;0.6;15.23;10.35;0;2;2;55;64;31;8;22;184;1;0;39;13;3;4;0;2;0;70;129;313;0;2.33;2;50.34;56.98;32.41;6.74;22.45;173.25;0.84;0;34;9.85;2.96;3.86;0;1.86;0;67.8;118.21;291.46;;;;;;;;;;
800000226;800000069;2023;48;;;48;2697;0;0;2697;14250;0;0;14250;10;;;10;1993;0;0;1993;881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;338;0;0;29;11;30;284;1;13984;0;0;1;0;0;0;1;212;;;;;;;;;;;1;881;0;0;0;0;0;0;0;;;52;27;0;5;11;3;0;0;2;4;69;11;0;0;0;0;0;0;0;0;0;0;0;28.96;20.32;0;1.9;2.39;1.2;0;0;1.8;2.4;35.55;10.1;2;7;3;102;133;32;5;6;290;1;0;50;4;3;5;6;7;1;37;111;401;1.71;6.21;2.11;95.43;120.16;33.71;3.14;5.46;267.93;0.04;0;43.12;2.94;2.24;4.36;6;6.38;1;34.62;98.46;366.39;1;0;0;0;0;0;0;0;5;4
800000275;800000077;2023;28;0;0;28;591;0;0;591;6285;0;0;6285;5;0;0;5;554;0;0;554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;309;0;0;30;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;4;0;0;2;1;1;0;2;1;18;2;0;0;0;0;0;0;0;0;0;0;0;7.86;4.1;0;0;1;0.67;0.88;0;1.6;0.2;11.54;2;0;3;0;34;50;24;3;6;120;1;0;24;4;2;4;0;2;0;37;72;192;0;2.5;0;30.3;47.94;16.27;2.1;4.08;103.19;1.81;0;18.76;3.16;1.84;3.46;0;1.3;0;31.32;59.81;163;;;;;;;;;;
